id,Country,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15
0,"Washington",435849,436931,438028,439133,440241,441349,442451,443545,444640,445730,446813,447885,448946,449994,451028,452047,453049,454033,454997,455941,456863,457762,458638,459490,460316,461117,461892,462640,463361,464056,464722,465362,465974,466560,467118,467650,468155,468635,469090,469519,469925,470307,470666,471004,471320,471615,471891,472148,472387,472609,472814,473004,473180,473341,473489,473625,473750,473864,473967,474062,474147,474225,474295,474359,474416,474467,474513,474554,474590,474623,474652,474678,474701,474721,474738,474754,474768,474779,474790,474799,474807,474814,474819,474824,474829,474833,474836,474838,474841,474843,474844,474846,474847,474848,474849,474850,474850,474851,474851,474851,474852,474852,474852,474852,474852,474852,474852,474852,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853,474853
1,"Illinois",1380978,1381907,1382795,1383650,1384475,1385271,1386040,1386782,1387498,1388190,1388856,1389490,1390094,1390670,1391219,1391747,1392253,1392738,1393204,1393651,1394078,1394485,1394874,1395243,1395595,1395929,1396246,1396548,1396836,1397110,1397371,1397619,1397854,1398077,1398288,1398488,1398676,1398855,1399023,1399182,1399332,1399474,1399608,1399734,1399853,1399965,1400070,1400168,1400261,1400348,1400429,1400505,1400576,1400643,1400705,1400764,1400818,1400869,1400916,1400960,1401001,1401039,1401074,1401107,1401138,1401166,1401192,1401216,1401239,1401259,1401278,1401296,1401312,1401327,1401340,1401353,1401365,1401375,1401385,1401394,1401402,1401409,1401416,1401422,1401428,1401433,1401438,1401442,1401446,1401449,1401452,1401455,1401458,1401460,1401462,1401464,1401466,1401467,1401468,1401470,1401471,1401472,1401473,1401473,1401474,1401475,1401475,1401476,1401476,1401476,1401477,1401477,1401477,1401478,1401478,1401478,1401478,1401478,1401478,1401478,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479,1401479
2,"California",3788713,3789829,3790929,3792008,3793061,3794087,3795086,3796061,3797011,3797936,3798832,3799700,3800540,3801352,3802136,3802891,3803618,3804316,3804986,3805629,3806243,3806830,3807390,3807923,3808430,3808911,3809368,3809800,3810209,3810594,3810958,3811299,3811620,3811921,3812203,3812467,3812712,3812942,3813155,3813352,3813536,3813706,3813862,3814007,3814140,3814263,3814375,3814478,3814572,3814658,3814736,3814807,3814872,3814930,3814983,3815031,3815074,3815113,3815147,3815179,3815206,3815231,3815253,3815273,3815291,3815306,3815320,3815332,3815343,3815352,3815360,3815367,3815373,3815379,3815384,3815388,3815391,3815394,3815397,3815399,3815401,3815403,3815404,3815406,3815407,3815407,3815408,3815409,3815409,3815410,3815410,3815410,3815411,3815411,3815411,3815411,3815411,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412,3815412
3,"Arizona",880466,881053,881639,882227,882812,883396,883975,884551,885122,885689,886249,886803,887349,887887,888417,888937,889448,889948,890438,890917,891384,891839,892281,892711,893128,893532,893923,894301,894664,895015,895351,895674,895984,896280,896564,896834,897091,897335,897567,897787,897995,898192,898378,898552,898716,898870,899015,899150,899276,899393,899503,899604,899698,899785,899866,899940,900009,900072,900129,900182,900231,900275,900315,900351,900385,900415,900442,900466,900488,900508,900526,900542,900556,900569,900580,900590,900599,900607,900614,900620,900625,900630,900634,900638,900641,900643,900646,900648,900650,900651,900652,900654,900655,900655,900656,900657,900657,900658,900658,900658,900658,900659,900659,900659,900659,900659,900659,900659,900659,900659,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660,900660
4,"Massachusetts",706783,707074,707347,707603,707845,708074,708290,708495,708688,708873,709049,709216,709372,709518,709656,709785,709906,710020,710127,710228,710323,710412,710496,710574,710648,710716,710780,710840,710895,710947,710996,711041,711083,711122,711159,711192,711224,711253,711280,711305,711328,711349,711369,711387,711404,711419,711434,711447,711459,711470,711480,711489,711498,711505,711513,711519,711525,711530,711535,711540,711544,711548,711551,711554,711557,711559,711561,711563,711565,711567,711568,711570,711571,711572,711573,711574,711575,711575,711576,711576,711577,711577,711578,711578,711578,711579,711579,711579,711579,711579,711579,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580,711580
5,"Wisconsin",674003,674260,674507,674746,674970,675180,675378,675564,675741,675908,676065,676212,676350,676478,676599,676711,676816,676913,677004,677088,677166,677238,677304,677366,677422,677474,677522,677566,677606,677642,677676,677706,677734,677759,677782,677802,677821,677838,677853,677866,677879,677890,677899,677908,677916,677923,677929,677935,677939,677944,677948,677951,677954,677956,677959,677961,677962,677964,677965,677966,677967,677968,677969,677970,677970,677971,677971,677971,677972,677972,677972,677972,677972,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973,677973
6,"Texas",2952861,2954419,2955945,2957439,2958888,2960302,2961682,2963023,2964318,2965572,2966786,2967958,2969090,2970179,2971227,2972234,2973199,2974124,2975008,2975854,2976660,2977428,2978158,2978852,2979510,2980134,2980723,2981280,2981805,2982300,2982765,2983201,2983611,2983994,2984352,2984687,2984998,2985288,2985557,2985807,2986039,2986253,2986450,2986632,2986800,2986954,2987096,2987225,2987343,2987452,2987550,2987640,2987721,2987795,2987862,2987923,2987977,2988027,2988071,2988111,2988146,2988178,2988207,2988232,2988255,2988275,2988293,2988308,2988322,2988335,2988345,2988355,2988363,2988370,2988377,2988382,2988387,2988391,2988395,2988398,2988401,2988403,2988405,2988407,2988409,2988410,2988411,2988412,2988413,2988413,2988414,2988414,2988415,2988415,2988415,2988416,2988416,2988416,2988416,2988416,2988416,2988416,2988416,2988416,2988416,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417,2988417
7,"Nebraska",223304,223352,223398,223441,223481,223518,223554,223587,223619,223650,223678,223704,223729,223752,223773,223793,223811,223828,223845,223860,223874,223887,223899,223910,223921,223930,223939,223947,223955,223962,223969,223975,223980,223986,223990,223995,223999,224002,224006,224009,224012,224014,224017,224019,224021,224023,224024,224026,224027,224029,224030,224031,224032,224033,224033,224034,224035,224035,224036,224036,224037,224037,224038,224038,224038,224038,224039,224039,224039,224039,224039,224039,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040
8,"Utah",405851,406081,406306,406524,406738,406947,407152,407353,407550,407743,407932,408116,408293,408466,408633,408797,408955,409110,409260,409406,409548,409686,409819,409949,410073,410194,410310,410422,410531,410636,410738,410835,410930,411020,411108,411191,411272,411349,411423,411494,411562,411628,411690,411750,411807,411862,411914,411964,412011,412056,412099,412140,412179,412216,412251,412284,412316,412346,412374,412401,412426,412450,412472,412493,412513,412532,412550,412566,412582,412597,412610,412623,412635,412646,412657,412667,412676,412684,412692,412700,412706,412713,412719,412724,412729,412734,412738,412742,412746,412749,412752,412755,412758,412760,412762,412764,412766,412768,412769,412771,412772,412773,412774,412775,412776,412777,412778,412778,412779,412779,412780,412780,412781,412781,412781,412781,412782,412782,412782,412782,412782,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783,412783
9,"Oregon",201005,201387,201762,202130,202489,202838,203176,203503,203820,204127,204423,204709,204984,205248,205502,205745,205977,206200,206412,206614,206806,206989,207162,207326,207481,207627,207765,207895,208017,208131,208238,208338,208432,208519,208600,208675,208745,208810,208869,208924,208975,209022,209065,209104,209140,209173,209202,209230,209254,209277,209297,209315,209332,209347,209360,209372,209383,209392,209401,209408,209415,209421,209426,209431,209435,209439,209442,209445,209447,209449,209451,209453,209454,209455,209456,209457,209458,209459,209459,209460,209460,209460,209461,209461,209461,209461,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462,209462
