id,Country,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28
0,Afghanistan,55617,55627,55635,55644,55652,55659,55665,55671,55676,55683,55687,55691,55695,55700,55703,55706,55708,55710,55714,55716,55718,55720,55721,55723,55724,55726,55727,55728,55728,55730,55731,55731,55732,55732,55732,55733,55733,55734,55734,55735,55735,55736,55736,55737,55737,55737,55737,55737,55737,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55738,55739,55739,55739,55739,55740,55740,55740,55740,55741,55741,55741,55741,55741,55741,55741,55741,55741,55741,55741,55741
1,Albania,101285,102346,103403,104455,105505,106557,107606,108658,109711,110762,111808,112852,113893,114933,115967,117002,118032,119057,120079,121097,122108,123117,124118,125114,126106,127089,128067,129040,130005,130964,131913,132855,133791,134718,135638,136548,137449,138341,139224,140098,140964,141818,142663,143496,144320,145133,145935,146729,147508,148279,149038,149786,150526,151258,151980,152691,153391,154078,154754,155417,156067,156703,157329,157942,158542,159129,159703,160265,160814,161350,161872,162382,162881,163365,163836,164301,164754,165198,165628,166046,166451,166844,167224,167591,167945,168288,168616,168934,169239,169532,169812,170083,170340,170585,170818,171040
2,Algeria,112094,112240,112380,112519,112654,112787,112921,113055,113191,113325,113460,113594,113727,113860,113995,114128,114261,114393,114527,114660,114791,114925,115057,115189,115320,115451,115582,115714,115846,115977,116106,116237,116367,116497,116628,116757,116888,117016,117146,117274,117403,117532,117660,117790,117917,118045,118173,118300,118428,118555,118683,118810,118936,119064,119190,119315,119442,119567,119693,119819,119944,120069,120195,120319,120445,120570,120693,120820,120944,121069,121194,121318,121442,121567,121690,121813,121938,122062,122185,122311,122433,122558,122681,122804,122928,123052,123176,123298,123421,123544,123667,123790,123911,124035,124158,124281
3,Andorra,10712,10739,10765,10791,10815,10840,10863,10886,10908,10928,10949,10969,10988,11007,11025,11042,11058,11075,11091,11106,11122,11136,11150,11163,11176,11189,11201,11213,11226,11236,11248,11258,11268,11279,11288,11297,11306,11316,11324,11332,11339,11347,11355,11362,11368,11376,11383,11390,11395,11401,11407,11412,11418,11423,11429,11433,11438,11443,11448,11451,11455,11460,11464,11468,11472,11476,11479,11482,11485,11488,11492,11496,11498,11501,11504,11506,11509,11512,11514,11516,11519,11522,11523,11526,11527,11528,11530,11532,11533,11534,11534,11534,11534,11534,11534,11534
4,Angola,20548,20567,20585,20601,20618,20631,20645,20657,20670,20681,20691,20701,20710,20719,20727,20735,20741,20746,20753,20757,20763,20768,20770,20774,20778,20781,20783,20787,20787,20789,20791,20793,20793,20795,20795,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797,20797
5,Antigua and Barbuda,614,620,626,628,629,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630
6,Argentina,2069751,2074595,2079343,2084014,2088624,2093176,2097672,2102123,2106505,2110821,2115081,2119291,2123454,2127575,2131652,2135684,2139667,2143606,2147493,2151333,2155124,2158870,2162571,2166232,2169853,2173434,2176976,2180478,2183942,2187366,2190749,2194094,2197399,2200667,2203900,2207098,2210261,2213390,2216484,2219547,2222575,2225569,2228530,2231458,2234354,2237220,2240055,2242859,2245634,2248380,2251096,2253783,2256442,2259072,2261674,2264249,2266796,2269316,2271809,2274277,2276719,2279135,2281525,2283891,2286232,2288549,2290841,2293109,2295354,2297575,2299773,2301948,2304101,2306232,2308340,2310425,2312490,2314534,2316555,2318556,2320536,2322497,2324436,2326356,2328256,2330136,2331997,2333838,2335661,2337464,2339249,2341016,2342764,2344495,2346206,2347900
7,Armenia,170506,170644,170777,170910,171041,171169,171297,171422,171546,171668,171790,171909,172027,172142,172257,172368,172479,172588,172695,172800,172903,173005,173104,173201,173297,173392,173484,173574,173663,173751,173836,173919,174000,174079,174156,174232,174306,174377,174448,174516,174583,174647,174709,174770,174828,174884,174940,174993,175043,175092,175139,175183,175226,175268,175306,175343,175379,175411,175441,175469,175497,175522,175545,175566,175584,175603,175617,175630,175641,175649,175657,175660,175664,175665,175665,175665,175665,175665,175665,175665,175665,175665,175665,175665,175665,175665,175665,175665,175665,175665,175665,175665,175665,175665,175665,175665
8,Australia,28937,28939,28942,28945,28948,28951,28953,28956,28958,28961,28963,28964,28966,28969,28971,28972,28974,28974,28976,28977,28979,28979,28980,28981,28982,28982,28983,28983,28983,28984,28984,28984,28984,28984,28984,28984,28984,28984,28984,28984,28985,28985,28985,28985,28985,28986,28986,28986,28986,28986,28986,28986,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987,28987
9,Austria,446644,448075,449510,450946,452386,453831,455283,456743,458205,459673,461146,462623,464107,465595,467090,468589,470093,471603,473117,474638,476163,477694,479231,480772,482320,483872,485429,486993,488560,490134,491713,493297,494885,496479,498078,499682,501291,502905,504523,506147,507776,509408,511046,512689,514336,515986,517641,519300,520964,522632,524303,525979,527658,529341,531028,532716,534410,536105,537805,539508,541213,542921,544631,546344,548059,549776,551495,553217,554939,556663,558389,560115,561845,563573,565302,567033,568764,570496,572226,573958,575688,577419,579150,580878,582607,584334,586060,587784,589507,591226,592945,594661,596373,598083,599791,601494
