place,week_ahead,quantile,value
Washington,1,point,5135.19725394635
Washington,1,0.025,4902.08967880299
Washington,1,0.1,4909.49877633585
Washington,1,0.25,5019.19725394635
Washington,1,0.5,5234.17729083402
Washington,1,0.75,5283.19864162058
Washington,1,0.9,5299.2986309207
Washington,1,0.975,5306.10719239363
Washington,2,point,5942.03999597951
Washington,2,0.025,5653.30962255108
Washington,2,0.1,5719.57001012994
Washington,2,0.25,5815.49063700438
Washington,2,0.5,5905.7563557215
Washington,2,0.75,6016.87867612729
Washington,2,0.9,6305.88627576397
Washington,2,0.975,6314.90432144096
Washington,3,point,6973.34300304945
Washington,3,0.025,6160.08559428388
Washington,3,0.1,6352.50409465155
Washington,3,0.25,6506.98250033916
Washington,3,0.5,6809.78413372997
Washington,3,0.75,7234.68237190926
Washington,3,0.9,7889.70587159588
Washington,3,0.975,7908.05435468373
Washington,4,point,8349.75016068377
Washington,4,0.025,6764.99284792831
Washington,4,0.1,7193.62126721465
Washington,4,0.25,7408.38565359963
Washington,4,0.5,8109.83665685746
Washington,4,0.75,8862.51636855467
Washington,4,0.9,9988.41340488952
Washington,4,0.975,10024.6083728378
Washington,5,point,10071.7055908248
Washington,5,0.025,7461.12220942578
Washington,5,0.1,8276.8061891594
Washington,5,0.25,8509.40285797161
Washington,5,0.5,9802.69024375008
Washington,5,0.75,10820.8422361347
Washington,5,0.9,12571.860268359
Washington,5,0.975,12641.0982446242
Washington,6,point,11967.401727361
Washington,6,0.025,8151.33170265169
Washington,6,0.1,9527.5249339625
Washington,6,0.25,9655.2680777153
Washington,6,0.5,11721.5700487136
Washington,6,0.75,12934.0546945806
Washington,6,0.9,15310.8269824609
Washington,6,0.975,15588.2846237859
Washington,7,point,13629.85884745
Washington,7,0.025,8627.41688419576
Washington,7,0.1,10476.3613738716
Washington,7,0.25,10834.3187321851
Washington,7,0.5,13376.8864942464
Washington,7,0.75,14881.2707594486
Washington,7,0.9,17740.4566739788
Washington,7,0.975,18238.8461058459
Illinois,1,point,13641.4313890879
Illinois,1,0.025,11359.9313890879
Illinois,1,0.1,12392.0882591233
Illinois,1,0.25,12489.9467504912
Illinois,1,0.5,14376.9619501531
Illinois,1,0.75,14536.3667248157
Illinois,1,0.9,14970.9779172945
Illinois,1,0.975,15922.9313890879
Illinois,2,point,14902.7200273936
Illinois,2,0.025,12621.2200273936
Illinois,2,0.1,13690.6367128808
Illinois,2,0.25,13941.2389050117
Illinois,2,0.5,15250.1903796098
Illinois,2,0.75,15521.6407785208
Illinois,2,0.9,16870.9470548769
Illinois,2,0.975,17184.2200273936
Illinois,3,point,16159.22684894
Illinois,3,0.025,13877.72684894
Illinois,3,0.1,14757.3736817269
Illinois,3,0.25,15489.991864275
Illinois,3,0.5,16129.1006955029
Illinois,3,0.75,16571.4421146314
Illinois,3,0.9,18440.72684894
Illinois,3,0.975,19240.5180057371
Illinois,4,point,17762.0543327741
Illinois,4,0.025,15480.5543327741
Illinois,4,0.1,16219.0903215497
Illinois,4,0.25,16959.498079417
Illinois,4,0.5,17485.3318995479
Illinois,4,0.75,18510.1600626637
Illinois,4,0.9,20043.5543327741
Illinois,4,0.975,20822.0075989715
Illinois,5,point,19844.4120213032
Illinois,5,0.025,17562.9120213032
Illinois,5,0.1,18103.8604163467
Illinois,5,0.25,18516.6936068849
Illinois,5,0.5,19982.9021320632
Illinois,5,0.75,21021.1473468386
Illinois,5,0.9,22209.4295362242
Illinois,5,0.975,22774.6365331183
Illinois,6,point,22257.8033941077
Illinois,6,0.025,19976.3033941077
Illinois,6,0.1,20263.5732448082
Illinois,6,0.25,20429.5721540318
Illinois,6,0.5,22889.4264755994
Illinois,6,0.75,23845.8372761698
Illinois,6,0.9,24704.7786987022
Illinois,6,0.975,25033.4701464511
Illinois,7,point,24702.9822324913
Illinois,7,0.025,22016.5697074635
Illinois,7,0.1,22269.1634737351
Illinois,7,0.25,22453.6027553789
Illinois,7,0.5,25885.9822204439
