forecast_date,target,target_end_date,location,type,quantile,value
2022-11-20,1 wk ahead inc case,2022-11-26,AT,quantile,0.010,23355
2022-11-20,1 wk ahead inc case,2022-11-26,BE,quantile,0.010,3934
2022-11-20,1 wk ahead inc case,2022-11-26,BG,quantile,0.010,740
2022-11-20,1 wk ahead inc case,2022-11-26,HR,quantile,0.010,719
2022-11-20,1 wk ahead inc case,2022-11-26,CY,quantile,0.010,5003
2022-11-20,1 wk ahead inc case,2022-11-26,CZ,quantile,0.010,1542
2022-11-20,1 wk ahead inc case,2022-11-26,DK,quantile,0.010,3377
2022-11-20,1 wk ahead inc case,2022-11-26,EE,quantile,0.010,368
2022-11-20,1 wk ahead inc case,2022-11-26,FI,quantile,0.010,11045
2022-11-20,1 wk ahead inc case,2022-11-26,FR,quantile,0.010,177825
2022-11-20,1 wk ahead inc case,2022-11-26,DE,quantile,0.010,131757
2022-11-20,1 wk ahead inc case,2022-11-26,GR,quantile,0.010,46456
2022-11-20,1 wk ahead inc case,2022-11-26,HU,quantile,0.010,0
2022-11-20,1 wk ahead inc case,2022-11-26,IS,quantile,0.010,0
2022-11-20,1 wk ahead inc case,2022-11-26,IE,quantile,0.010,1582
2022-11-20,1 wk ahead inc case,2022-11-26,IT,quantile,0.010,169250
2022-11-20,1 wk ahead inc case,2022-11-26,LV,quantile,0.010,1306
2022-11-20,1 wk ahead inc case,2022-11-26,LI,quantile,0.010,26
2022-11-20,1 wk ahead inc case,2022-11-26,LT,quantile,0.010,1302
2022-11-20,1 wk ahead inc case,2022-11-26,LU,quantile,0.010,641
2022-11-20,1 wk ahead inc case,2022-11-26,MT,quantile,0.010,11
2022-11-20,1 wk ahead inc case,2022-11-26,NL,quantile,0.010,3955
2022-11-20,1 wk ahead inc case,2022-11-26,NO,quantile,0.010,940
2022-11-20,1 wk ahead inc case,2022-11-26,PL,quantile,0.010,1698
2022-11-20,1 wk ahead inc case,2022-11-26,PT,quantile,0.010,5851
2022-11-20,1 wk ahead inc case,2022-11-26,RO,quantile,0.010,1148
2022-11-20,1 wk ahead inc case,2022-11-26,SK,quantile,0.010,679
2022-11-20,1 wk ahead inc case,2022-11-26,SI,quantile,0.010,5423
2022-11-20,1 wk ahead inc case,2022-11-26,ES,quantile,0.010,22285
2022-11-20,1 wk ahead inc case,2022-11-26,SE,quantile,0.010,4486
2022-11-20,1 wk ahead inc case,2022-11-26,CH,quantile,0.010,17011
2022-11-20,1 wk ahead inc case,2022-11-26,GB,quantile,0.010,19734
2022-11-20,2 wk ahead inc case,2022-12-03,AT,quantile,0.010,24843
2022-11-20,2 wk ahead inc case,2022-12-03,BE,quantile,0.010,3911
2022-11-20,2 wk ahead inc case,2022-12-03,BG,quantile,0.010,595
2022-11-20,2 wk ahead inc case,2022-12-03,HR,quantile,0.010,3880
2022-11-20,2 wk ahead inc case,2022-12-03,CY,quantile,0.010,5424
2022-11-20,2 wk ahead inc case,2022-12-03,CZ,quantile,0.010,1399
2022-11-20,2 wk ahead inc case,2022-12-03,DK,quantile,0.010,3248
2022-11-20,2 wk ahead inc case,2022-12-03,EE,quantile,0.010,331
2022-11-20,2 wk ahead inc case,2022-12-03,FI,quantile,0.010,11517
2022-11-20,2 wk ahead inc case,2022-12-03,FR,quantile,0.010,186833
2022-11-20,2 wk ahead inc case,2022-12-03,DE,quantile,0.010,137995
2022-11-20,2 wk ahead inc case,2022-12-03,GR,quantile,0.010,47009
2022-11-20,2 wk ahead inc case,2022-12-03,HU,quantile,0.010,0
2022-11-20,2 wk ahead inc case,2022-12-03,IS,quantile,0.010,0
2022-11-20,2 wk ahead inc case,2022-12-03,IE,quantile,0.010,1972
2022-11-20,2 wk ahead inc case,2022-12-03,IT,quantile,0.010,223009
2022-11-20,2 wk ahead inc case,2022-12-03,LV,quantile,0.010,1203
2022-11-20,2 wk ahead inc case,2022-12-03,LI,quantile,0.010,23
2022-11-20,2 wk ahead inc case,2022-12-03,LT,quantile,0.010,1163
2022-11-20,2 wk ahead inc case,2022-12-03,LU,quantile,0.010,690
2022-11-20,2 wk ahead inc case,2022-12-03,MT,quantile,0.010,22
2022-11-20,2 wk ahead inc case,2022-12-03,NL,quantile,0.010,3914
2022-11-20,2 wk ahead inc case,2022-12-03,NO,quantile,0.010,1213
2022-11-20,2 wk ahead inc case,2022-12-03,PL,quantile,0.010,1431
2022-11-20,2 wk ahead inc case,2022-12-03,PT,quantile,0.010,9320
2022-11-20,2 wk ahead inc case,2022-12-03,RO,quantile,0.010,903
2022-11-20,2 wk ahead inc case,2022-12-03,SK,quantile,0.010,626
2022-11-20,2 wk ahead inc case,2022-12-03,SI,quantile,0.010,6173
2022-11-20,2 wk ahead inc case,2022-12-03,ES,quantile,0.010,26954
2022-11-20,2 wk ahead inc case,2022-12-03,SE,quantile,0.010,5696
2022-11-20,2 wk ahead inc case,2022-12-03,CH,quantile,0.010,16896
2022-11-20,2 wk ahead inc case,2022-12-03,GB,quantile,0.010,18328
2022-11-20,3 wk ahead inc case,2022-12-10,AT,quantile,0.010,29804
2022-11-20,3 wk ahead inc case,2022-12-10,BE,quantile,0.010,4092
2022-11-20,3 wk ahead inc case,2022-12-10,BG,quantile,0.010,467
2022-11-20,3 wk ahead inc case,2022-12-10,HR,quantile,0.010,24653
2022-11-20,3 wk ahead inc case,2022-12-10,CY,quantile,0.010,5786
2022-11-20,3 wk ahead inc case,2022-12-10,CZ,quantile,0.010,1359
2022-11-20,3 wk ahead inc case,2022-12-10,DK,quantile,0.010,3153
2022-11-20,3 wk ahead inc case,2022-12-10,EE,quantile,0.010,299
2022-11-20,3 wk ahead inc case,2022-12-10,FI,quantile,0.010,12310
2022-11-20,3 wk ahead inc case,2022-12-10,FR,quantile,0.010,198236
2022-11-20,3 wk ahead inc case,2022-12-10,DE,quantile,0.010,155059
2022-11-20,3 wk ahead inc case,2022-12-10,GR,quantile,0.010,47727
2022-11-20,3 wk ahead inc case,2022-12-10,HU,quantile,0.010,0
2022-11-20,3 wk ahead inc case,2022-12-10,IS,quantile,0.010,0
2022-11-20,3 wk ahead inc case,2022-12-10,IE,quantile,0.010,2534
2022-11-20,3 wk ahead inc case,2022-12-10,IT,quantile,0.010,306199
2022-11-20,3 wk ahead inc case,2022-12-10,LV,quantile,0.010,1113
2022-11-20,3 wk ahead inc case,2022-12-10,LI,quantile,0.010,21
2022-11-20,3 wk ahead inc case,2022-12-10,LT,quantile,0.010,1041
2022-11-20,3 wk ahead inc case,2022-12-10,LU,quantile,0.010,774
2022-11-20,3 wk ahead inc case,2022-12-10,MT,quantile,0.010,37
2022-11-20,3 wk ahead inc case,2022-12-10,NL,quantile,0.010,3944
2022-11-20,3 wk ahead inc case,2022-12-10,NO,quantile,0.010,1619
2022-11-20,3 wk ahead inc case,2022-12-10,PL,quantile,0.010,1202
2022-11-20,3 wk ahead inc case,2022-12-10,PT,quantile,0.010,13095
2022-11-20,3 wk ahead inc case,2022-12-10,RO,quantile,0.010,711
2022-11-20,3 wk ahead inc case,2022-12-10,SK,quantile,0.010,607
2022-11-20,3 wk ahead inc case,2022-12-10,SI,quantile,0.010,7428
2022-11-20,3 wk ahead inc case,2022-12-10,ES,quantile,0.010,33161
2022-11-20,3 wk ahead inc case,2022-12-10,SE,quantile,0.010,7393
2022-11-20,3 wk ahead inc case,2022-12-10,CH,quantile,0.010,17407
2022-11-20,3 wk ahead inc case,2022-12-10,GB,quantile,0.010,17058
2022-11-20,4 wk ahead inc case,2022-12-17,AT,quantile,0.010,41353
2022-11-20,4 wk ahead inc case,2022-12-17,BE,quantile,0.010,4478
2022-11-20,4 wk ahead inc case,2022-12-17,BG,quantile,0.010,351
2022-11-20,4 wk ahead inc case,2022-12-17,HR,quantile,0.010,123280
2022-11-20,4 wk ahead inc case,2022-12-17,CY,quantile,0.010,6105
2022-11-20,4 wk ahead inc case,2022-12-17,CZ,quantile,0.010,1431
2022-11-20,4 wk ahead inc case,2022-12-17,DK,quantile,0.010,3092
2022-11-20,4 wk ahead inc case,2022-12-17,EE,quantile,0.010,270
2022-11-20,4 wk ahead inc case,2022-12-17,FI,quantile,0.010,13492
2022-11-20,4 wk ahead inc case,2022-12-17,FR,quantile,0.010,206888
2022-11-20,4 wk ahead inc case,2022-12-17,DE,quantile,0.010,181703
2022-11-20,4 wk ahead inc case,2022-12-17,GR,quantile,0.010,48515
2022-11-20,4 wk ahead inc case,2022-12-17,HU,quantile,0.010,0
2022-11-20,4 wk ahead inc case,2022-12-17,IS,quantile,0.010,0
2022-11-20,4 wk ahead inc case,2022-12-17,IE,quantile,0.010,3248
2022-11-20,4 wk ahead inc case,2022-12-17,IT,quantile,0.010,421442
2022-11-20,4 wk ahead inc case,2022-12-17,LV,quantile,0.010,1034
2022-11-20,4 wk ahead inc case,2022-12-17,LI,quantile,0.010,19
2022-11-20,4 wk ahead inc case,2022-12-17,LT,quantile,0.010,933
2022-11-20,4 wk ahead inc case,2022-12-17,LU,quantile,0.010,899
2022-11-20,4 wk ahead inc case,2022-12-17,MT,quantile,0.010,48
2022-11-20,4 wk ahead inc case,2022-12-17,NL,quantile,0.010,4039
2022-11-20,4 wk ahead inc case,2022-12-17,NO,quantile,0.010,2218
2022-11-20,4 wk ahead inc case,2022-12-17,PL,quantile,0.010,1010
2022-11-20,4 wk ahead inc case,2022-12-17,PT,quantile,0.010,16420
2022-11-20,4 wk ahead inc case,2022-12-17,RO,quantile,0.010,561
2022-11-20,4 wk ahead inc case,2022-12-17,SK,quantile,0.010,628
2022-11-20,4 wk ahead inc case,2022-12-17,SI,quantile,0.010,9374
2022-11-20,4 wk ahead inc case,2022-12-17,ES,quantile,0.010,39354
2022-11-20,4 wk ahead inc case,2022-12-17,SE,quantile,0.010,9433
2022-11-20,4 wk ahead inc case,2022-12-17,CH,quantile,0.010,18790
2022-11-20,4 wk ahead inc case,2022-12-17,GB,quantile,0.010,15914
2022-11-20,5 wk ahead inc case,2022-12-24,AT,quantile,0.010,64545
2022-11-20,5 wk ahead inc case,2022-12-24,BE,quantile,0.010,5150
2022-11-20,5 wk ahead inc case,2022-12-24,BG,quantile,0.010,245
2022-11-20,5 wk ahead inc case,2022-12-24,HR,quantile,0.010,154244
2022-11-20,5 wk ahead inc case,2022-12-24,CY,quantile,0.010,6366
2022-11-20,5 wk ahead inc case,2022-12-24,CZ,quantile,0.010,1634
2022-11-20,5 wk ahead inc case,2022-12-24,DK,quantile,0.010,3040
2022-11-20,5 wk ahead inc case,2022-12-24,EE,quantile,0.010,245
2022-11-20,5 wk ahead inc case,2022-12-24,FI,quantile,0.010,15117
2022-11-20,5 wk ahead inc case,2022-12-24,FR,quantile,0.010,213318
2022-11-20,5 wk ahead inc case,2022-12-24,DE,quantile,0.010,203429
2022-11-20,5 wk ahead inc case,2022-12-24,GR,quantile,0.010,49516
2022-11-20,5 wk ahead inc case,2022-12-24,HU,quantile,0.010,0
2022-11-20,5 wk ahead inc case,2022-12-24,IS,quantile,0.010,0
2022-11-20,5 wk ahead inc case,2022-12-24,IE,quantile,0.010,3997
2022-11-20,5 wk ahead inc case,2022-12-24,IT,quantile,0.010,547656
2022-11-20,5 wk ahead inc case,2022-12-24,LV,quantile,0.010,962
2022-11-20,5 wk ahead inc case,2022-12-24,LI,quantile,0.010,18
2022-11-20,5 wk ahead inc case,2022-12-24,LT,quantile,0.010,837
2022-11-20,5 wk ahead inc case,2022-12-24,LU,quantile,0.010,1079
2022-11-20,5 wk ahead inc case,2022-12-24,MT,quantile,0.010,65
2022-11-20,5 wk ahead inc case,2022-12-24,NL,quantile,0.010,4198
2022-11-20,5 wk ahead inc case,2022-12-24,NO,quantile,0.010,3107
2022-11-20,5 wk ahead inc case,2022-12-24,PL,quantile,0.010,850
2022-11-20,5 wk ahead inc case,2022-12-24,PT,quantile,0.010,20650
2022-11-20,5 wk ahead inc case,2022-12-24,RO,quantile,0.010,443
2022-11-20,5 wk ahead inc case,2022-12-24,SK,quantile,0.010,701
2022-11-20,5 wk ahead inc case,2022-12-24,SI,quantile,0.010,12259
2022-11-20,5 wk ahead inc case,2022-12-24,ES,quantile,0.010,47354
2022-11-20,5 wk ahead inc case,2022-12-24,SE,quantile,0.010,11090
2022-11-20,5 wk ahead inc case,2022-12-24,CH,quantile,0.010,21527
2022-11-20,5 wk ahead inc case,2022-12-24,GB,quantile,0.010,14881
2022-11-20,1 wk ahead inc case,2022-11-26,AT,quantile,0.025,23355
2022-11-20,1 wk ahead inc case,2022-11-26,BE,quantile,0.025,3935
2022-11-20,1 wk ahead inc case,2022-11-26,BG,quantile,0.025,740
2022-11-20,1 wk ahead inc case,2022-11-26,HR,quantile,0.025,721
2022-11-20,1 wk ahead inc case,2022-11-26,CY,quantile,0.025,5003
2022-11-20,1 wk ahead inc case,2022-11-26,CZ,quantile,0.025,1542
2022-11-20,1 wk ahead inc case,2022-11-26,DK,quantile,0.025,3377
2022-11-20,1 wk ahead inc case,2022-11-26,EE,quantile,0.025,368
2022-11-20,1 wk ahead inc case,2022-11-26,FI,quantile,0.025,11046
2022-11-20,1 wk ahead inc case,2022-11-26,FR,quantile,0.025,177825
2022-11-20,1 wk ahead inc case,2022-11-26,DE,quantile,0.025,131757
2022-11-20,1 wk ahead inc case,2022-11-26,GR,quantile,0.025,46456
2022-11-20,1 wk ahead inc case,2022-11-26,HU,quantile,0.025,0
2022-11-20,1 wk ahead inc case,2022-11-26,IS,quantile,0.025,0
2022-11-20,1 wk ahead inc case,2022-11-26,IE,quantile,0.025,1582
2022-11-20,1 wk ahead inc case,2022-11-26,IT,quantile,0.025,169250
2022-11-20,1 wk ahead inc case,2022-11-26,LV,quantile,0.025,1306
2022-11-20,1 wk ahead inc case,2022-11-26,LI,quantile,0.025,26
2022-11-20,1 wk ahead inc case,2022-11-26,LT,quantile,0.025,1302
2022-11-20,1 wk ahead inc case,2022-11-26,LU,quantile,0.025,641
2022-11-20,1 wk ahead inc case,2022-11-26,MT,quantile,0.025,11
2022-11-20,1 wk ahead inc case,2022-11-26,NL,quantile,0.025,3955
2022-11-20,1 wk ahead inc case,2022-11-26,NO,quantile,0.025,940
2022-11-20,1 wk ahead inc case,2022-11-26,PL,quantile,0.025,1698
2022-11-20,1 wk ahead inc case,2022-11-26,PT,quantile,0.025,5851
2022-11-20,1 wk ahead inc case,2022-11-26,RO,quantile,0.025,1148
2022-11-20,1 wk ahead inc case,2022-11-26,SK,quantile,0.025,679
2022-11-20,1 wk ahead inc case,2022-11-26,SI,quantile,0.025,5423
2022-11-20,1 wk ahead inc case,2022-11-26,ES,quantile,0.025,22285
2022-11-20,1 wk ahead inc case,2022-11-26,SE,quantile,0.025,4487
2022-11-20,1 wk ahead inc case,2022-11-26,CH,quantile,0.025,17012
2022-11-20,1 wk ahead inc case,2022-11-26,GB,quantile,0.025,19734
2022-11-20,2 wk ahead inc case,2022-12-03,AT,quantile,0.025,24843
2022-11-20,2 wk ahead inc case,2022-12-03,BE,quantile,0.025,3917
2022-11-20,2 wk ahead inc case,2022-12-03,BG,quantile,0.025,595
2022-11-20,2 wk ahead inc case,2022-12-03,HR,quantile,0.025,3893
2022-11-20,2 wk ahead inc case,2022-12-03,CY,quantile,0.025,5424
2022-11-20,2 wk ahead inc case,2022-12-03,CZ,quantile,0.025,1399
2022-11-20,2 wk ahead inc case,2022-12-03,DK,quantile,0.025,3248
2022-11-20,2 wk ahead inc case,2022-12-03,EE,quantile,0.025,331
2022-11-20,2 wk ahead inc case,2022-12-03,FI,quantile,0.025,11517
2022-11-20,2 wk ahead inc case,2022-12-03,FR,quantile,0.025,186833
2022-11-20,2 wk ahead inc case,2022-12-03,DE,quantile,0.025,137995
2022-11-20,2 wk ahead inc case,2022-12-03,GR,quantile,0.025,47009
2022-11-20,2 wk ahead inc case,2022-12-03,HU,quantile,0.025,0
2022-11-20,2 wk ahead inc case,2022-12-03,IS,quantile,0.025,0
2022-11-20,2 wk ahead inc case,2022-12-03,IE,quantile,0.025,1972
2022-11-20,2 wk ahead inc case,2022-12-03,IT,quantile,0.025,223009
2022-11-20,2 wk ahead inc case,2022-12-03,LV,quantile,0.025,1203
2022-11-20,2 wk ahead inc case,2022-12-03,LI,quantile,0.025,23
2022-11-20,2 wk ahead inc case,2022-12-03,LT,quantile,0.025,1163
2022-11-20,2 wk ahead inc case,2022-12-03,LU,quantile,0.025,690
2022-11-20,2 wk ahead inc case,2022-12-03,MT,quantile,0.025,22
2022-11-20,2 wk ahead inc case,2022-12-03,NL,quantile,0.025,3914
2022-11-20,2 wk ahead inc case,2022-12-03,NO,quantile,0.025,1214
2022-11-20,2 wk ahead inc case,2022-12-03,PL,quantile,0.025,1431
2022-11-20,2 wk ahead inc case,2022-12-03,PT,quantile,0.025,9320
2022-11-20,2 wk ahead inc case,2022-12-03,RO,quantile,0.025,903
2022-11-20,2 wk ahead inc case,2022-12-03,SK,quantile,0.025,626
2022-11-20,2 wk ahead inc case,2022-12-03,SI,quantile,0.025,6173
2022-11-20,2 wk ahead inc case,2022-12-03,ES,quantile,0.025,26954
2022-11-20,2 wk ahead inc case,2022-12-03,SE,quantile,0.025,5706
2022-11-20,2 wk ahead inc case,2022-12-03,CH,quantile,0.025,16896
2022-11-20,2 wk ahead inc case,2022-12-03,GB,quantile,0.025,18328
2022-11-20,3 wk ahead inc case,2022-12-10,AT,quantile,0.025,29804
2022-11-20,3 wk ahead inc case,2022-12-10,BE,quantile,0.025,4099
2022-11-20,3 wk ahead inc case,2022-12-10,BG,quantile,0.025,467
