forecast_date,target,target_end_date,location,location_name,type,quantile,value
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,point,NA,196206
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.01,0
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.025,184874
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.05,185591
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.1,190649
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.15,191852
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.2,192826
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.25,193454
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.3,193529
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.35,193828
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.4,194532
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.45,195143
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.5,196206
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.55,203035
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.6,209434
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.65,209710
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.7,210670
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.75,212129
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.8,213600
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.85,220631
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.9,221685
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.95,289475
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.975,308190
2022-02-25,1 wk ahead inc case,2022-02-26,GM01,GM01,quantile,0.99,379084
2022-02-25,1 wk ahead cum case,2022-02-26,GM01,GM01,point,NA,2080386
2022-02-25,1 wk ahead cum case,2022-02-26,GM01,GM01,quantile,0.01,1884180
2022-02-25,1 wk ahead cum case,2022-02-26,GM01,GM01,quantile,0.025,2069054
2022-02-25,1 wk ahead cum case,2022-02-26,GM01,GM01,quantile,0.05,2069771
2022-02-25,1 wk ahead cum case,2022-02-26,GM01,GM01,quantile,0.1,2074829
2022-02-25,1 wk ahead cum case,2022-02-26,GM01,GM01,quantile,0.15,2076032
2022-02-25,1 wk ahead cum case,2022-02-26,GM01,GM01,quantile,0.2,2077006
2022-02-25,1 wk ahead cum case,2022-02-26,GM01,GM01,quantile,0.25,2077634
