forecast_date,target,target_end_date,location,type,quantile,value
2021-11-21,1 wk ahead inc case,2021-11-27,AT,quantile,0.010,72133
2021-11-21,1 wk ahead inc case,2021-11-27,BE,quantile,0.010,89279
2021-11-21,1 wk ahead inc case,2021-11-27,BG,quantile,0.010,8779
2021-11-21,1 wk ahead inc case,2021-11-27,HR,quantile,0.010,27600
2021-11-21,1 wk ahead inc case,2021-11-27,CY,quantile,0.010,1450
2021-11-21,1 wk ahead inc case,2021-11-27,CZ,quantile,0.010,111690
2021-11-21,1 wk ahead inc case,2021-11-27,DK,quantile,0.010,26754
2021-11-21,1 wk ahead inc case,2021-11-27,EE,quantile,0.010,862
2021-11-21,1 wk ahead inc case,2021-11-27,FI,quantile,0.010,3513
2021-11-21,1 wk ahead inc case,2021-11-27,FR,quantile,0.010,119785
2021-11-21,1 wk ahead inc case,2021-11-27,DE,quantile,0.010,331359
2021-11-21,1 wk ahead inc case,2021-11-27,GR,quantile,0.010,45040
2021-11-21,1 wk ahead inc case,2021-11-27,HU,quantile,0.010,57040
2021-11-21,1 wk ahead inc case,2021-11-27,IS,quantile,0.010,1006
2021-11-21,1 wk ahead inc case,2021-11-27,IE,quantile,0.010,23849
2021-11-21,1 wk ahead inc case,2021-11-27,IT,quantile,0.010,59115
2021-11-21,1 wk ahead inc case,2021-11-27,LV,quantile,0.010,979
2021-11-21,1 wk ahead inc case,2021-11-27,LI,quantile,0.010,334
2021-11-21,1 wk ahead inc case,2021-11-27,LT,quantile,0.010,6591
2021-11-21,1 wk ahead inc case,2021-11-27,LU,quantile,0.010,1756
2021-11-21,1 wk ahead inc case,2021-11-27,MT,quantile,0.010,407
2021-11-21,1 wk ahead inc case,2021-11-27,NL,quantile,0.010,135574
2021-11-21,1 wk ahead inc case,2021-11-27,NO,quantile,0.010,19840
2021-11-21,1 wk ahead inc case,2021-11-27,PL,quantile,0.010,161718
2021-11-21,1 wk ahead inc case,2021-11-27,PT,quantile,0.010,15581
2021-11-21,1 wk ahead inc case,2021-11-27,RO,quantile,0.010,0
2021-11-21,1 wk ahead inc case,2021-11-27,SK,quantile,0.010,58680
2021-11-21,1 wk ahead inc case,2021-11-27,SI,quantile,0.010,21097
2021-11-21,1 wk ahead inc case,2021-11-27,ES,quantile,0.010,33950
2021-11-21,1 wk ahead inc case,2021-11-27,SE,quantile,0.010,5347
2021-11-21,1 wk ahead inc case,2021-11-27,CH,quantile,0.010,32555
2021-11-21,1 wk ahead inc case,2021-11-27,GB,quantile,0.010,153253
2021-11-21,2 wk ahead inc case,2021-12-04,AT,quantile,0.010,57838
2021-11-21,2 wk ahead inc case,2021-12-04,BE,quantile,0.010,90591
2021-11-21,2 wk ahead inc case,2021-12-04,BG,quantile,0.010,5845
2021-11-21,2 wk ahead inc case,2021-12-04,HR,quantile,0.010,22590
2021-11-21,2 wk ahead inc case,2021-12-04,CY,quantile,0.010,1590
2021-11-21,2 wk ahead inc case,2021-12-04,CZ,quantile,0.010,149552
2021-11-21,2 wk ahead inc case,2021-12-04,DK,quantile,0.010,31983
2021-11-21,2 wk ahead inc case,2021-12-04,EE,quantile,0.010,0
2021-11-21,2 wk ahead inc case,2021-12-04,FI,quantile,0.010,3721
2021-11-21,2 wk ahead inc case,2021-12-04,FR,quantile,0.010,119566
2021-11-21,2 wk ahead inc case,2021-12-04,DE,quantile,0.010,409029
2021-11-21,2 wk ahead inc case,2021-12-04,GR,quantile,0.010,40317
2021-11-21,2 wk ahead inc case,2021-12-04,HU,quantile,0.010,65178
2021-11-21,2 wk ahead inc case,2021-12-04,IS,quantile,0.010,1028
2021-11-21,2 wk ahead inc case,2021-12-04,IE,quantile,0.010,19418
2021-11-21,2 wk ahead inc case,2021-12-04,IT,quantile,0.010,68424
2021-11-21,2 wk ahead inc case,2021-12-04,LV,quantile,0.010,0
2021-11-21,2 wk ahead inc case,2021-12-04,LI,quantile,0.010,443
2021-11-21,2 wk ahead inc case,2021-12-04,LT,quantile,0.010,4171
2021-11-21,2 wk ahead inc case,2021-12-04,LU,quantile,0.010,2024
2021-11-21,2 wk ahead inc case,2021-12-04,MT,quantile,0.010,504
2021-11-21,2 wk ahead inc case,2021-12-04,NL,quantile,0.010,157933
2021-11-21,2 wk ahead inc case,2021-12-04,NO,quantile,0.010,27865
2021-11-21,2 wk ahead inc case,2021-12-04,PL,quantile,0.010,186378
2021-11-21,2 wk ahead inc case,2021-12-04,PT,quantile,0.010,23339
2021-11-21,2 wk ahead inc case,2021-12-04,RO,quantile,0.010,0
2021-11-21,2 wk ahead inc case,2021-12-04,SK,quantile,0.010,56272
2021-11-21,2 wk ahead inc case,2021-12-04,SI,quantile,0.010,19710
2021-11-21,2 wk ahead inc case,2021-12-04,ES,quantile,0.010,40633
2021-11-21,2 wk ahead inc case,2021-12-04,SE,quantile,0.010,3839
2021-11-21,2 wk ahead inc case,2021-12-04,CH,quantile,0.010,40749
2021-11-21,2 wk ahead inc case,2021-12-04,GB,quantile,0.010,101550
2021-11-21,3 wk ahead inc case,2021-12-11,AT,quantile,0.010,32518
