place,week_ahead,quantile,value
Washington,1,point,24859.4323285414
Washington,1,0.025,23255.9235297948
Washington,1,0.1,23659.8361501982
Washington,1,0.25,24030.4100170834
Washington,1,0.5,24834.9088639594
Washington,1,0.75,25723.5848367939
Washington,1,0.9,26151.4797851617
Washington,1,0.975,26501.2611474986
Washington,2,point,40659.380233973
Washington,2,0.025,35932.4993318841
Washington,2,0.1,37166.6119880848
Washington,2,0.25,38466.3553166382
Washington,2,0.5,40402.995306131
Washington,2,0.75,42914.2619718846
Washington,2,0.9,44414.6491302995
Washington,2,0.975,45631.8260087482
Washington,3,point,64169.9547792592
Washington,3,0.025,52237.690330584
Washington,3,0.1,54984.7677642624
Washington,3,0.25,59633.761577848
Washington,3,0.5,63649.1580079262
Washington,3,0.75,68199.0893986716
Washington,3,0.9,73934.4465175242
Washington,3,0.975,78328.3786041056
Washington,4,point,91978.3722306804
Washington,4,0.025,69008.2534297994
Washington,4,0.1,73599.790157543
Washington,4,0.25,83053.3053792808
Washington,4,0.5,90230.8722306804
Washington,4,0.75,101386.80521949
Washington,4,0.9,109954.80390801
Washington,4,0.975,120727.313763554
Washington,5,point,117037.607624326
Washington,5,0.025,81452.68702136
Washington,5,0.1,88565.8465211066
Washington,5,0.25,99907.550242228
Washington,5,0.5,115290.107624326
Washington,5,0.75,130479.289446622
Washington,5,0.9,148781.244814787
Washington,5,0.975,167917.059997238
Washington,6,point,130778.854472748
Washington,6,0.025,85857.0181105052
Washington,6,0.1,93813.2376735921
Washington,6,0.25,106004.138398983
Washington,6,0.5,126742.014768391
Washington,6,0.75,152633.911400245
Washington,6,0.9,181446.10486632
Washington,6,0.975,207369.547121743
Washington,7,point,128837.499011095
Washington,7,0.025,82295.2511239838
Washington,7,0.1,89541.9963887451
Washington,7,0.25,99025.9238521543
Washington,7,0.5,121031.06831547
Washington,7,0.75,151721.205737721
Washington,7,0.9,180924.245204709
Washington,7,0.975,222745.58512166
Illinois,1,point,149654.354409862
Illinois,1,0.025,139715.854426676
Illinois,1,0.1,141137.859887287
Illinois,1,0.25,142833.725852075
Illinois,1,0.5,149377.698448867
Illinois,1,0.75,156236.080554499
Illinois,1,0.9,158367.968303824
Illinois,1,0.975,160056.532502501
Illinois,2,point,242424.033324191
Illinois,2,0.025,207174.33389889
Illinois,2,0.1,214916.978522373
Illinois,2,0.25,226158.374669245
Illinois,2,0.5,241576.803720328
Illinois,2,0.75,258785.908673417
Illinois,2,0.9,272974.874716404
Illinois,2,0.975,280571.652450138
Illinois,3,point,327416.871828819
Illinois,3,0.025,249107.703700355
Illinois,3,0.1,272083.994995037
Illinois,3,0.25,295903.378312477
Illinois,3,0.5,322358.083375462
Illinois,3,0.75,357859.545160778
Illinois,3,0.9,394517.207732362
