id,Country,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29
0,Afghanistan,54595,54664,54735,54806,54878,54950,55022,55092,55163,55233,55304,55374,55445,55516,55585,55655,55725,55794,55864,55933,56002,56071,56141,56210,56278,56345,56415,56482,56551,56618,56686,56754,56822,56889,56956,57024,57091,57156,57223,57290,57355,57422,57488,57553,57620,57686,57751,57817,57882,57947,58013,58078,58142,58207,58272,58336,58400,58464,58529,58592,58656,58719,58783,58846,58910,58973,59036,59099,59161,59224,59286,59349,59411,59473,59535,59597,59658,59720,59782,59843,59904,59965,60026,60087,60147,60207,60268,60329,60388,60448,60510,60569,60629,60686,60743,60797
1,Albania,72274,72889,73507,74125,74744,75362,75981,76602,77223,77843,78464,79086,79706,80328,80951,81572,82194,82816,83437,84060,84680,85301,85923,86542,87162,87781,88400,89018,89635,90254,90870,91485,92099,92712,93326,93938,94548,95157,95766,96373,96978,97583,98186,98788,99388,99987,100585,101180,101776,102368,102958,103548,104134,104721,105304,105884,106465,107042,107617,108191,108763,109331,109899,110463,111027,111586,112144,112700,113253,113803,114351,114898,115440,115981,116519,117055,117588,118116,118644,119168,119691,120210,120726,121240,121750,122257,122763,123265,123763,124260,124752,125243,125730,126215,126696,127174
2,Algeria,105596,105839,106080,106320,106563,106803,107044,107283,107523,107763,108002,108241,108479,108718,108955,109192,109429,109665,109902,110138,110374,110609,110846,111080,111315,111549,111783,112017,112250,112483,112715,112947,113180,113411,113643,113873,114104,114334,114565,114794,115023,115253,115481,115709,115938,116165,116392,116620,116847,117073,117299,117525,117750,117975,118201,118425,118649,118873,119096,119319,119541,119764,119987,120208,120429,120650,120871,121092,121312,121531,121751,121969,122189,122408,122626,122844,123061,123278,123495,123711,123928,124144,124359,124574,124790,125004,125219,125432,125647,125860,126073,126285,126498,126709,126920,127129
3,Andorra,9549,9586,9623,9658,9692,9727,9761,9795,9827,9860,9891,9922,9952,9982,10012,10041,10069,10099,10125,10152,10179,10206,10232,10257,10280,10305,10330,10354,10377,10398,10422,10443,10463,10486,10506,10525,10546,10566,10584,10603,10621,10639,10656,10675,10691,10708,10723,10740,10755,10770,10785,10800,10814,10828,10841,10856,10869,10882,10894,10908,10919,10931,10943,10954,10966,10976,10987,10997,11008,11017,11028,11037,11047,11056,11065,11073,11082,11091,11099,11107,11114,11122,11130,11138,11145,11152,11158,11165,11172,11180,11186,11192,11198,11204,11209,11215
4,Angola,19399,19470,19540,19610,19681,19751,19822,19892,19962,20033,20103,20173,20243,20314,20382,20453,20523,20594,20664,20734,20804,20874,20943,21013,21084,21153,21223,21293,21363,21432,21502,21572,21641,21712,21781,21851,21920,21990,22059,22129,22199,22269,22338,22408,22478,22547,22616,22687,22756,22825,22894,22964,23033,23103,23172,23241,23310,23379,23448,23517,23586,23656,23725,23794,23863,23932,24002,24071,24140,24209,24278,24347,24416,24484,24553,24622,24691,24760,24829,24898,24967,25035,25104,25172,25241,25309,25377,25447,25517,25588,25660,25732,25806,25879,25951,26023
5,Antigua and Barbuda,198,199,200,201,203,203,204,205,206,206,208,208,209,209,210,211,212,213,214,214,215,215,217,218,218,219,220,221,222,222,223,225,225,226,227,227,228,230,231,232,233,233,234,235,236,236,237,238,239,240,240,241,242,243,244,245,245,246,247,248,249,250,251,252,253,253,254,255,256,257,258,259,259,260,261,262,263,264,265,266,268,269,270,271,272,273,274,275,276,278,279,280,281,282,282,284
6,Argentina,1867223,1876102,1884891,1893516,1902001,1910376,1918685,1927020,1935363,1943623,1951810,1959932,1967999,1976023,1984006,1991938,1999809,2007623,2015386,2023096,2030754,2038359,2045909,2053405,2060848,2068236,2075570,2082850,2090076,2097248,2104368,2111431,2118440,2125395,2132297,2139144,2145937,2152678,2159363,2165994,2172571,2179094,2185566,2191982,2198347,2204656,2210913,2217117,2223267,2229365,2235412,2241405,2247346,2253233,2259070,2264855,2270588,2276271,2281901,2287481,2293009,2298489,2303915,2309294,2314623,2319900,2325129,2330309,2335438,2340521,2345555,2350540,2355476,2360366,2365208,2370004,2374752,2379452,2384108,2388719,2393281,2397798,2402272,2406700,2411083,2415420,2419716,2423968,2428176,2432338,2436460,2440541,2444578,2448573,2452524,2456437
7,Armenia,166036,166231,166422,166608,166787,166964,167139,167314,167489,167662,167832,168000,168166,168332,168495,168657,168818,168976,169133,169289,169443,169596,169748,169895,170043,170190,170336,170478,170621,170761,170900,171038,171175,171309,171443,171576,171706,171836,171963,172090,172217,172340,172464,172585,172705,172825,172942,173060,173175,173289,173402,173514,173626,173734,173843,173951,174057,174162,174266,174368,174470,174571,174670,174769,174867,174963,175059,175153,175247,175339,175430,175522,175612,175700,175787,175874,175959,176044,176129,176211,176294,176375,176455,176535,176612,176691,176769,176844,176918,176990,177061,177130,177196,177261,177324,177385
8,Australia,28777,28783,28789,28795,28801,28807,28811,28817,28823,28827,28833,28837,28843,28848,28852,28858,28863,28868,28873,28880,28884,28889,28894,28899,28904,28909,28914,28919,28922,28927,28933,28939,28942,28947,28951,28957,28961,28967,28970,28976,28980,28984,28989,28993,28997,29001,29007,29012,29016,29020,29024,29029,29034,29038,29041,29046,29050,29055,29060,29063,29068,29072,29075,29081,29084,29089,29092,29097,29100,29105,29108,29111,29115,29120,29124,29128,29132,29136,29142,29145,29149,29153,29157,29161,29163,29167,29171,29175,29179,29183,29185,29189,29193,29196,29200,29204
9,Austria,404714,406139,407556,408962,410354,411729,413090,414440,415777,417100,418412,419708,420992,422264,423522,424767,426000,427220,428427,429621,430805,431974,433131,434276,435409,436531,437639,438736,439820,440894,441956,443005,444042,445069,446084,447087,448080,449061,450032,450990,451939,452877,453803,454719,455624,456518,457402,458277,459140,459994,460837,461671,462495,463308,464112,464907,465691,466467,467233,467989,468738,469476,470204,470925,471636,472340,473034,473719,474397,475065,475725,476377,477021,477657,478285,478904,479517,480121,480718,481307,481887,482461,483028,483588,484139,484684,485224,485754,486280,486796,487308,487811,488309,488800,489283,489759
