id,Country,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18
0,GM01,1838,1838,1838,1838,1839,1839,1839,1839,1839,1839,1840,1840,1840,1840,1840,1840,1841,1841,1841,1841,1841,1841,1842,1842,1842,1842,1842,1842,1842,1843,1843,1843,1843,1843,1843,1843,1843,1844,1844,1844,1844,1844,1844,1844,1844,1844,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1848,1848,1848,1848,1848,1848,1848,1848,1848,1848,1848,1848,1848
1,GM02,2609,2611,2613,2615,2618,2620,2622,2625,2628,2630,2633,2636,2639,2642,2644,2647,2650,2653,2656,2659,2663,2666,2669,2672,2676,2679,2682,2686,2689,2693,2697,2700,2704,2708,2712,2716,2720,2724,2728,2732,2736,2740,2745,2749,2754,2758,2763,2767,2772,2777,2782,2787,2792,2797,2802,2807,2812,2818,2823,2829,2834,2840,2846,2852,2858,2864,2870,2876,2882,2888,2895,2901,2908,2915,2921,2928,2935,2942,2950,2957,2964,2972,2979,2987,2995,3002,3010,3019,3027,3035,3043,3052,3060,3069,3078,3087,3096,3105,3114,3124,3133,3143
2,GM03,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
3,GM04,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261
4,GM05,514,515,516,516,517,518,518,519,520,520,521,522,523,523,524,525,525,526,526,527,528,528,529,530,530,531,531,532,532,533,534,534,535,535,536,536,537,537,538,538,539,539,540,540,541,541,542,542,543,543,544,544,545,545,545,546,546,547,547,548,548,548,549,549,550,550,550,551,551,551,552,552,553,553,553,554,554,554,555,555,555,556,556,556,557,557,557,558,558,558,558,559,559,559,560,560,560,560,561,561,561,562
5,GM06,640,641,642,644,645,646,647,648,649,650,652,653,654,655,656,657,658,658,659,660,661,662,663,664,664,665,666,666,667,668,669,669,670,670,671,672,672,673,673,674,674,675,675,676,676,677,677,678,678,678,679,679,680,680,680,681,681,681,682,682,682,683,683,683,684,684,684,684,685,685,685,685,686,686,686,686,686,687,687,687,687,687,688,688,688,688,688,689,689,689,689,689,689,689,690,690,690,690,690,690,690,690
6,GM07,1698,1700,1701,1702,1704,1705,1706,1707,1708,1710,1711,1712,1713,1714,1715,1716,1716,1717,1718,1719,1720,1721,1721,1722,1723,1724,1724,1725,1726,1726,1727,1728,1728,1729,1729,1730,1730,1731,1731,1732,1732,1733,1733,1734,1734,1735,1735,1735,1736,1736,1737,1737,1737,1738,1738,1738,1739,1739,1739,1739,1740,1740,1740,1741,1741,1741,1741,1742,1742,1742,1742,1742,1743,1743,1743,1743,1743,1744,1744,1744,1744,1744,1744,1744,1745,1745,1745,1745,1745,1745,1745,1746,1746,1746,1746,1746,1746,1746,1746,1746,1746,1747
7,GM08,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236
8,GM09,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,175,175,175,175,175,175,175,175,175,175,175,175,175,176,176,176,176,176,176,177,177,177,177,178,178,178,179,179,180,180,181,181,182,182,183,184,185,186,187,188,189,191,192,194,195,197,199,201,204,206,209,212,215,219,222,227,231,236,241,246,252,258,265,272,280,288,296,305,315,325,336,348,360,372,385,399
9,GM10,153,153,153,153,153,153,153,153,153,153,153,153,153,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,155,155,155,155,155,155,155,155,155,155,155,155,155,155,156,156,156,156,156,156,156,156,156,156,156,157,157,157,157,157,157,157,157,157,158,158,158,158,158,158,158,158,159,159,159,159,159,159,159,160,160,160,160,160,160,160,161,161,161,161,161,161,162,162,162,162,162,163,163,163,163,163
