forecast_date,target,target_end_date,location,type,quantile,value
2022-12-11,1 wk ahead inc case,2022-12-17,AT,quantile,0.010,30156
2022-12-11,1 wk ahead inc case,2022-12-17,BE,quantile,0.010,8144
2022-12-11,1 wk ahead inc case,2022-12-17,BG,quantile,0.010,950
2022-12-11,1 wk ahead inc case,2022-12-17,HR,quantile,0.010,639
2022-12-11,1 wk ahead inc case,2022-12-17,CY,quantile,0.010,3756
2022-12-11,1 wk ahead inc case,2022-12-17,CZ,quantile,0.010,0
2022-12-11,1 wk ahead inc case,2022-12-17,DK,quantile,0.010,7911
2022-12-11,1 wk ahead inc case,2022-12-17,EE,quantile,0.010,458
2022-12-11,1 wk ahead inc case,2022-12-17,FI,quantile,0.010,11553
2022-12-11,1 wk ahead inc case,2022-12-17,FR,quantile,0.010,398429
2022-12-11,1 wk ahead inc case,2022-12-17,DE,quantile,0.010,181185
2022-12-11,1 wk ahead inc case,2022-12-17,GR,quantile,0.010,45619
2022-12-11,1 wk ahead inc case,2022-12-17,HU,quantile,0.010,4079
2022-12-11,1 wk ahead inc case,2022-12-17,IS,quantile,0.010,0
2022-12-11,1 wk ahead inc case,2022-12-17,IE,quantile,0.010,1719
2022-12-11,1 wk ahead inc case,2022-12-17,IT,quantile,0.010,231628
2022-12-11,1 wk ahead inc case,2022-12-17,LV,quantile,0.010,1934
2022-12-11,1 wk ahead inc case,2022-12-17,LI,quantile,0.010,70
2022-12-11,1 wk ahead inc case,2022-12-17,LT,quantile,0.010,2213
2022-12-11,1 wk ahead inc case,2022-12-17,LU,quantile,0.010,1333
2022-12-11,1 wk ahead inc case,2022-12-17,MT,quantile,0.010,90
2022-12-11,1 wk ahead inc case,2022-12-17,NL,quantile,0.010,5502
2022-12-11,1 wk ahead inc case,2022-12-17,NO,quantile,0.010,1171
2022-12-11,1 wk ahead inc case,2022-12-17,PL,quantile,0.010,1904
2022-12-11,1 wk ahead inc case,2022-12-17,PT,quantile,0.010,2004
2022-12-11,1 wk ahead inc case,2022-12-17,RO,quantile,0.010,88
2022-12-11,1 wk ahead inc case,2022-12-17,SK,quantile,0.010,1567
2022-12-11,1 wk ahead inc case,2022-12-17,SI,quantile,0.010,8477
2022-12-11,1 wk ahead inc case,2022-12-17,ES,quantile,0.010,17292
