forecast_date,target,target_end_date,location,type,quantile,value
2021-10-17,1 wk ahead inc case,2021-10-23,AT,quantile,0.010,13338
2021-10-17,1 wk ahead inc case,2021-10-23,BE,quantile,0.010,19065
2021-10-17,1 wk ahead inc case,2021-10-23,BG,quantile,0.010,20961
2021-10-17,1 wk ahead inc case,2021-10-23,HR,quantile,0.010,9937
2021-10-17,1 wk ahead inc case,2021-10-23,CY,quantile,0.010,969
2021-10-17,1 wk ahead inc case,2021-10-23,CZ,quantile,0.010,9506
2021-10-17,1 wk ahead inc case,2021-10-23,DK,quantile,0.010,4633
2021-10-17,1 wk ahead inc case,2021-10-23,EE,quantile,0.010,7304
2021-10-17,1 wk ahead inc case,2021-10-23,FI,quantile,0.010,4247
2021-10-17,1 wk ahead inc case,2021-10-23,FR,quantile,0.010,31174
2021-10-17,1 wk ahead inc case,2021-10-23,DE,quantile,0.010,61215
2021-10-17,1 wk ahead inc case,2021-10-23,GR,quantile,0.010,16455
2021-10-17,1 wk ahead inc case,2021-10-23,HU,quantile,0.010,5741
2021-10-17,1 wk ahead inc case,2021-10-23,IS,quantile,0.010,243
2021-10-17,1 wk ahead inc case,2021-10-23,IE,quantile,0.010,12060
2021-10-17,1 wk ahead inc case,2021-10-23,IT,quantile,0.010,13223
2021-10-17,1 wk ahead inc case,2021-10-23,LV,quantile,0.010,12024
2021-10-17,1 wk ahead inc case,2021-10-23,LI,quantile,0.010,15
2021-10-17,1 wk ahead inc case,2021-10-23,LT,quantile,0.010,14910
2021-10-17,1 wk ahead inc case,2021-10-23,LU,quantile,0.010,642
2021-10-17,1 wk ahead inc case,2021-10-23,MT,quantile,0.010,85
2021-10-17,1 wk ahead inc case,2021-10-23,NL,quantile,0.010,22560
2021-10-17,1 wk ahead inc case,2021-10-23,NO,quantile,0.010,2195
2021-10-17,1 wk ahead inc case,2021-10-23,PL,quantile,0.010,15288
2021-10-17,1 wk ahead inc case,2021-10-23,PT,quantile,0.010,4398
2021-10-17,1 wk ahead inc case,2021-10-23,RO,quantile,0.010,89290
2021-10-17,1 wk ahead inc case,2021-10-23,SK,quantile,0.010,7072
2021-10-17,1 wk ahead inc case,2021-10-23,SI,quantile,0.010,6267
2021-10-17,1 wk ahead inc case,2021-10-23,ES,quantile,0.010,7846
2021-10-17,1 wk ahead inc case,2021-10-23,SE,quantile,0.010,3696
2021-10-17,1 wk ahead inc case,2021-10-23,CH,quantile,0.010,4426
2021-10-17,1 wk ahead inc case,2021-10-23,GB,quantile,0.010,274505
2021-10-17,2 wk ahead inc case,2021-10-30,AT,quantile,0.010,13769
2021-10-17,2 wk ahead inc case,2021-10-30,BE,quantile,0.010,22553
2021-10-17,2 wk ahead inc case,2021-10-30,BG,quantile,0.010,26750
2021-10-17,2 wk ahead inc case,2021-10-30,HR,quantile,0.010,10863
2021-10-17,2 wk ahead inc case,2021-10-30,CY,quantile,0.010,1136
2021-10-17,2 wk ahead inc case,2021-10-30,CZ,quantile,0.010,15296
2021-10-17,2 wk ahead inc case,2021-10-30,DK,quantile,0.010,5500
2021-10-17,2 wk ahead inc case,2021-10-30,EE,quantile,0.010,8955
2021-10-17,2 wk ahead inc case,2021-10-30,FI,quantile,0.010,4643
2021-10-17,2 wk ahead inc case,2021-10-30,FR,quantile,0.010,30229
2021-10-17,2 wk ahead inc case,2021-10-30,DE,quantile,0.010,63359
2021-10-17,2 wk ahead inc case,2021-10-30,GR,quantile,0.010,16881
2021-10-17,2 wk ahead inc case,2021-10-30,HU,quantile,0.010,7347
2021-10-17,2 wk ahead inc case,2021-10-30,IS,quantile,0.010,250
2021-10-17,2 wk ahead inc case,2021-10-30,IE,quantile,0.010,13642
2021-10-17,2 wk ahead inc case,2021-10-30,IT,quantile,0.010,11528
2021-10-17,2 wk ahead inc case,2021-10-30,LV,quantile,0.010,14511
2021-10-17,2 wk ahead inc case,2021-10-30,LI,quantile,0.010,19
2021-10-17,2 wk ahead inc case,2021-10-30,LT,quantile,0.010,16212
2021-10-17,2 wk ahead inc case,2021-10-30,LU,quantile,0.010,666
2021-10-17,2 wk ahead inc case,2021-10-30,MT,quantile,0.010,69
2021-10-17,2 wk ahead inc case,2021-10-30,NL,quantile,0.010,29499
2021-10-17,2 wk ahead inc case,2021-10-30,NO,quantile,0.010,1930
2021-10-17,2 wk ahead inc case,2021-10-30,PL,quantile,0.010,20649
2021-10-17,2 wk ahead inc case,2021-10-30,PT,quantile,0.010,4614
2021-10-17,2 wk ahead inc case,2021-10-30,RO,quantile,0.010,94999
2021-10-17,2 wk ahead inc case,2021-10-30,SK,quantile,0.010,7082
2021-10-17,2 wk ahead inc case,2021-10-30,SI,quantile,0.010,6672
2021-10-17,2 wk ahead inc case,2021-10-30,ES,quantile,0.010,6946
2021-10-17,2 wk ahead inc case,2021-10-30,SE,quantile,0.010,3484
