id,Country,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13
0,Afghanistan,57019,57063,57110,57158,57208,57260,57316,57372,57432,57492,57556,57623,57691,57762,57837,57916,57999,58087,58177,58274,58374,58479,58589,58705,58827,58954,59088,59229,59378,59534,59698,59871,60052,60243,60444,60655,60877,61112,61359,61619,61892,62181,62483,62802,63139,63494,63867,64261,64675,65111,65571,66056,66567,67105,67672,68269,68898,69562,70261,70997,71773,72590,73452,74360,75316,76323,77385,78502,79680,80920,82228,83604,85053,86581,88190,89882,91666,93545,95522,97605,99796,102105,104534,107092,109784,112616,115598,118736,122038,125510,129163,133004,137044,141292,145759,150457
1,Albania,127795,128048,128295,128532,128763,128989,129208,129423,129635,129839,130041,130238,130427,130611,130789,130962,131128,131292,131450,131606,131758,131905,132049,132188,132323,132455,132583,132707,132828,132946,133061,133172,133281,133388,133490,133591,133688,133783,133875,133964,134051,134137,134220,134299,134378,134455,134529,134601,134672,134739,134807,134870,134933,134993,135053,135111,135167,135222,135276,135327,135376,135425,135474,135520,135565,135609,135651,135692,135732,135771,135810,135846,135883,135917,135951,135984,136016,136048,136077,136107,136135,136163,136191,136217,136242,136267,136291,136315,136337,136360,136380,136401,136419,136436,136450,136462
2,Algeria,118251,118330,118407,118483,118557,118630,118701,118770,118839,118906,118973,119039,119105,119169,119234,119296,119359,119422,119485,119546,119607,119668,119727,119788,119846,119906,119964,120022,120080,120137,120194,120251,120309,120364,120421,120477,120534,120591,120647,120702,120759,120815,120871,120928,120984,121040,121097,121153,121209,121267,121324,121381,121438,121496,121554,121611,121670,121728,121787,121846,121905,121965,122025,122085,122146,122207,122268,122330,122391,122454,122517,122580,122643,122708,122772,122837,122902,122967,123035,123100,123168,123236,123303,123372,123441,123511,123581,123651,123721,123789,123858,123927,123995,124063,124131,124200
3,Andorra,12456,12490,12522,12551,12579,12603,12625,12643,12660,12672,12683,12691,12697,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700
4,Angola,23242,23311,23378,23446,23515,23581,23649,23716,23783,23850,23917,23985,24052,24119,24185,24253,24318,24385,24451,24517,24582,24648,24713,24778,24842,24907,24970,25034,25096,25159,25222,25283,25344,25404,25464,25523,25581,25639,25695,25751,25806,25860,25913,25964,26015,26064,26112,26160,26206,26252,26298,26343,26388,26431,26474,26516,26559,26600,26640,26679,26718,26756,26793,26828,26863,26897,26931,26962,26992,27021,27049,27075,27101,27124,27146,27167,27185,27202,27217,27231,27242,27251,27258,27262,27264,27264,27264,27264,27264,27264,27264,27264,27264,27264,27264,27264
5,Antigua and Barbuda,1182,1185,1188,1191,1193,1196,1199,1201,1203,1205,1208,1209,1212,1213,1214,1216,1217,1219,1221,1222,1224,1226,1226,1227,1229,1229,1230,1230,1233,1234,1235,1236,1237,1237,1238,1239,1240,1240,1241,1242,1242,1243,1243,1244,1244,1245,1246,1246,1246,1247,1248,1248,1248,1248,1249,1249,1250,1250,1250,1251,1252,1253,1254,1254,1255,1256,1256,1257,1258,1259,1259,1260,1261,1261,1261,1262,1262,1263,1263,1264,1265,1265,1266,1266,1267,1267,1268,1268,1268,1269,1269,1269,1269,1269,1269,1269
6,Argentina,2497881,2511099,2524527,2538180,2552048,2566137,2580443,2595019,2609894,2625017,2640398,2656036,2671933,2688065,2704438,2721052,2737902,2754987,2772314,2789880,2807688,2825736,2844026,2862555,2881324,2900331,2919576,2939057,2958773,2978720,2998898,3019303,3039933,3060784,3081853,3103136,3124627,3146325,3168222,3190314,3212593,3235057,3257696,3280505,3303477,3326605,3349879,3373292,3396836,3420500,3444278,3468160,3492132,3516190,3540320,3564512,3588756,3613042,3637356,3661688,3686028,3710361,3734679,3758970,3783220,3807417,3831554,3855613,3879587,3903461,3927226,3950872,3974385,3997754,4020972,4044025,4066904,4089603,4112107,4134409,4156502,4178376,4200025,4221439,4242612,4263540,4284213,4304628,4324781,4344670,4364292,4383636,4402688,4421443,4439887,4458098
7,Armenia,201158,201974,202790,203600,204407,205217,206033,206855,207679,208504,209334,210168,210999,211828,212654,213484,214313,215145,215976,216811,217648,218488,219327,220168,221008,221850,222691,223533,224375,225219,226064,226910,227756,228604,229452,230301,231149,231999,232849,233699,234550,235400,236253,237104,237955,238809,239661,240514,241367,242221,243073,243926,244778,245632,246484,247337,248190,249042,249894,250746,251596,252448,253299,254148,254998,255847,256696,257543,258390,259237,260082,260927,261770,262613,263456,264296,265137,265975,266813,267649,268485,269319,270151,270983,271812,272642,273469,274294,275118,275941,276760,277578,278392,279205,280014,280820
8,Australia,29396,29400,29404,29408,29411,29414,29417,29420,29422,29425,29427,29428,29430,29431,29434,29434,29436,29437,29438,29439,29439,29439,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440,29440
9,Austria,571616,574134,576611,579043,581431,583765,586040,588269,590461,592611,594714,596770,598775,600735,602653,604526,606356,608144,609890,611595,613261,614885,616471,618017,619526,620997,622429,623824,625185,626510,627800,629055,630276,631466,632621,633745,634838,635902,636933,637936,638908,639853,640770,641659,642522,643357,644169,644954,645713,646449,647162,647851,648517,649160,649782,650385,650964,651523,652063,652585,653086,653568,654033,654479,654909,655322,655720,656101,656464,656814,657148,657468,657775,658067,658346,658612,658864,659106,659335,659553,659757,659951,660134,660307,660470,660623,660766,660900,661025,661142,661249,661348,661438,661522,661597,661664
