,State,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
0,Washington,1106,30,30,29,28,27,27,27,26,24,24,23,25,23,21,22,21,21,21,20,19,19,19,19,18,18,17,14,14,15,15,13,13,13,12,13,12,12,12,12,11,10,10,10,9,10,9,9
1,Illinois,5186,203,200,198,194,192,179,175,180,170,172,161,171,154,152,162,154,155,142,142,143,148,137,128,141,125,125,114,121,114,112,108,112,111,97,98,101,96,86,78,88,80,72,68,68,86,75,72
2,California,3993,263,263,258,257,247,241,241,240,231,225,233,232,220,207,214,203,196,196,186,181,188,186,173,165,170,162,154,161,151,163,157,143,141,135,128,122,126,110,117,105,113,107,112,121,100,90,96
3,Arizona,860,40,41,40,40,38,39,37,37,37,35,33,35,34,32,31,33,33,30,33,31,30,28,28,27,28,26,28,26,23,24,26,23,24,25,18,19,21,21,18,20,20,17,16,17,15,19,15
4,Massachusetts,6640,57,54,53,52,49,47,46,45,43,42,39,40,36,36,33,32,32,33,28,27,28,26,24,24,22,21,20,21,20,21,16,16,14,18,14,12,14,14,12,13,13,12,11,10,11,12,10
5,Wisconsin,550,69,69,68,67,67,69,68,66,67,66,68,64,63,63,62,59,66,60,56,55,54,57,56,53,53,51,50,44,49,50,44,40,40,41,45,38,41,41,38,39,31,38,35,40,32,32,35
6,Texas,1715,143,142,141,140,133,137,129,131,134,129,122,125,121,122,117,103,106,109,101,100,99,98,95,96,88,84,91,83,87,82,82,77,75,76,79,75,68,70,65,63,58,52,73,61,63,57,54
7,Nebraska,163,37,36,35,33,33,32,31,30,30,28,28,29,25,24,25,23,23,22,24,22,20,19,19,18,17,17,14,15,15,15,14,15,15,11,12,12,12,10,11,9,11,10,9,8,8,8,8
8,Utah,106,10,10,10,10,9,10,10,9,9,9,9,9,8,8,9,8,7,8,7,8,7,6,6,7,6,6,6,6,6,5,6,5,5,4,6,5,4,4,5,5,4,4,4,4,4,3,3
9,Oregon,151,6,6,6,6,5,5,5,5,5,5,5,4,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,1,1
10,Florida,2364,105,102,98,101,96,92,95,92,90,85,88,85,82,79,83,77,75,71,70,69,64,63,65,59,59,56,59,56,58,49,52,51,43,43,43,42,44,36,44,37,35,38,35,31,38,36,35
11,New York,30482,261,253,248,253,236,241,226,221,214,201,196,194,182,189,178,174,177,167,169,158,154,153,135,142,133,128,125,133,124,112,124,116,100,110,95,107,88,92,88,94,87,85,90,73,69,84,87
12,Rhode Island,677,12,12,12,11,11,11,10,11,10,10,9,9,9,9,8,7,7,8,7,7,7,7,7,6,6,6,5,5,5,5,5,4,5,4,4,4,4,4,3,3,4,3,3,2,2,3,2
13,Georgia,1973,106,104,103,99,102,95,97,97,96,93,88,88,83,80,84,75,78,82,78,78,73,74,65,64,63,59,62,61,64,63,59,57,49,52,55,60,46,38,42,46,42,42,39,37,38,35,38
14,New Hampshire,232,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1
15,North Carolina,876,67,66,66,66,63,63,61,59,56,57,57,57,58,54,55,52,49,53,44,46,46,49,49,44,40,43,44,38,41,41,34,34,36,36,33,32,33,32,37,31,25,32,30,29,26,25,27
16,New Jersey,13218,100,98,91,93,86,86,82,77,79,72,71,62,63,66,60,59,54,54,52,50,48,41,42,43,42,38,39,32,29,33,30,31,26,29,29,24,23,24,22,25,23,22,17,20,18,17,20
17,Colorado,1421,40,39,39,37,37,35,36,35,35,34,33,32,33,32,28,30,29,30,29,28,27,25,25,22,24,24,22,23,21,23,19,20,19,17,16,18,17,16,14,15,16,15,12,13,14,13,12
18,Maryland,2428,123,121,120,116,113,117,110,105,111,109,103,108,97,98,89,90,88,95,85,81,78,80,79,66,74,78,77,66,66,61,66,57,68,57,56,59,46,53,52,47,42,45,47,45,37,40,37
19,Nevada,406,16,16,15,15,15,15,14,14,13,13,13,13,12,12,12,12,13,10,11,11,10,9,10,9,10,8,9,8,8,9,8,7,8,7,7,6,6,6,6,7,6,5,5,5,6,5,6
20,Tennessee,356,28,28,28,27,26,26,26,26,25,25,24,23,23,24,21,22,22,21,21,21,21,19,19,19,17,19,16,15,17,14,16,15,14,15,13,13,14,11,12,12,11,10,10,11,10,10,9
21,Hawaii,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Indiana,2068,50,49,48,47,46,44,45,43,44,42,39,40,39,40,38,37,34,35,36,33,32,33,34,32,29,28,28,26,25,28,27,25,25,22,23,21,21,23,20,21,22,18,16,17,19,18,19
23,Kentucky,409,32,32,31,31,29,30,29,30,28,29,28,28,27,28,26,25,25,24,23,23,22,23,21,20,18,20,18,19,17,16,16,17,15,16,15,15,12,15,12,14,12,13,12,13,11,14,12
24,Minnesota,977,76,75,75,74,76,73,72,73,75,74,69,72,69,70,63,66,66,64,61,64,59,58,57,60,59,55,56,57,51,54,48,49,49,53,47,46,38,41,42,41,43,41,39,40,42,30,38
