,State,173,178,185,192,199,206,213,220,174,175,176,177,179,180,181,182,183,184,186,187,188,189,190,191,193,194,195,196,197,198,200,201,202,203,204,205,207,208,209,210,211,212,214,215,216,217,218,219
0,Washington,1399,54,70,62,53,45,38,31,106,104,104,102,102,101,99,97,98,95,88,92,84,87,89,87,81,77,77,73,77,77,64,72,64,64,63,64,63,55,58,53,48,50,51,45,45,49,42,42
1,Illinois,7394,111,133,110,87,69,56,44,108,105,103,101,93,93,91,87,87,86,79,76,76,68,75,72,63,62,59,58,59,52,51,50,45,44,49,50,41,40,40,37,40,37,37,30,30,29,32,35
2,California,7089,300,384,338,287,239,196,162,645,631,632,625,610,597,589,585,563,562,549,539,505,477,504,484,485,442,462,466,430,414,431,381,373,388,384,326,367,300,302,297,278,312,258,253,267,247,236,215
3,Arizona,2246,175,209,169,133,102,79,61,136,134,131,127,124,119,115,111,108,106,101,102,96,90,90,87,79,76,75,70,74,64,66,67,58,60,62,51,51,46,44,49,44,47,44,40,42,39,36,34
4,Massachusetts,8330,115,135,108,87,68,54,41,24,23,23,22,20,20,19,18,18,17,16,16,16,15,14,15,14,13,12,13,13,11,10,10,10,10,10,9,9,7,8,7,7,7,6,7,7,7,6,6
5,Wisconsin,820,25,33,28,24,20,17,14,80,80,79,79,76,76,73,75,71,73,69,68,65,68,63,62,57,62,56,63,56,56,59,48,50,46,47,49,49,42,46,35,35,39,35,44,37,39,35,33
6,Texas,3827,362,496,461,409,349,298,250,926,926,942,925,915,941,937,919,929,879,820,903,849,862,824,830,769,744,774,760,726,695,768,703,683,644,580,571,620,583,635,561,587,540,552,525,483,551,577,479
7,Nebraska,288,10,12,10,8,6,5,3,19,19,18,18,17,16,16,16,16,15,15,14,14,13,13,13,11,11,11,11,10,10,9,10,9,9,8,9,8,8,7,9,7,7,7,6,6,6,6,5
8,Utah,216,14,17,15,13,11,9,7,40,41,40,39,38,37,37,36,34,35,35,34,33,34,31,33,33,29,29,32,28,29,26,25,25,26,24,21,22,23,24,21,21,19,22,20,21,17,19,17
9,Oregon,237,11,14,13,11,10,8,6,34,34,34,34,33,33,32,31,32,31,31,31,29,27,31,28,28,28,27,24,27,24,26,23,24,23,21,21,23,22,17,21,20,20,19,16,18,17,18,17
10,Florida,4277,565,860,893,882,807,726,636,1235,1280,1321,1353,1429,1384,1407,1476,1452,1542,1498,1451,1456,1475,1482,1523,1559,1572,1513,1547,1456,1567,1351,1315,1336,1376,1290,1310,1322,1224,1370,1271,1217,1132,1020,1269,1112,1129,960,1146
11,New York,32418,142,165,133,105,84,65,52,143,140,135,130,120,117,117,114,108,103,104,96,99,89,90,79,81,77,76,76,66,66,61,64,61,58,54,54,57,47,49,46,44,47,45,44,45,40,38,41
12,Rhode Island,984,13,14,11,8,6,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
13,Georgia,3026,68,88,78,67,56,47,39,319,316,313,317,303,303,304,294,285,286,277,265,266,253,249,242,233,238,234,226,235,239,208,208,202,206,193,165,185,162,157,173,155,151,140,138,137,129,123,128
14,New Hampshire,391,9,11,9,7,5,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,North Carolina,1529,63,82,73,62,53,44,36,201,199,192,195,192,195,187,180,187,189,176,172,174,166,161,160,146,140,145,139,130,148,135,132,146,111,125,116,97,124,107,105,97,94,103,98,102,73,77,87
16,New Jersey,15560,142,163,131,103,82,65,51,31,30,29,28,27,25,24,24,24,23,21,20,19,20,19,18,18,17,17,15,14,15,13,13,14,12,11,11,12,11,10,11,8,9,8,9,8,6,8,7
17,Colorado,1727,30,36,30,24,21,16,13,67,65,64,62,59,60,57,58,53,54,51,51,51,49,47,47,44,39,42,40,34,41,34,34,33,31,35,32,28,29,29,29,29,28,21,25,20,25,21,22
18,Maryland,3325,72,86,71,57,46,37,29,84,83,80,79,74,74,71,72,68,68,65,65,63,60,54,55,53,54,49,48,45,44,43,43,37,39,36,34,37,34,30,32,34,33,26,28,29,26,25,25
19,Nevada,593,28,39,35,31,27,23,19,90,91,91,89,91,89,88,83,90,85,87,81,84,79,81,81,75,77,78,76,68,73,73,68,73,66,63,62,63,49,57,57,54,53,51,51,54,57,50,47
20,Tennessee,749,42,53,46,39,32,26,21,65,64,63,62,61,60,58,56,58,55,53,49,50,51,50,42,46,42,42,40,37,41,36,37,36,38,38,32,32,35,32,29,27,27,26,28,22,25,25,22
21,Hawaii,22,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22,Indiana,2762,69,84,71,60,49,40,32,65,64,62,61,60,56,57,54,53,53,52,46,48,47,48,44,43,41,41,39,36,38,40,33,33,33,34,31,31,29,29,25,29,27,25,24,26,22,23,22
23,Kentucky,629,25,32,27,23,19,15,12,52,52,50,50,50,48,47,46,47,42,41,43,39,38,39,39,38,35,35,34,33,32,30,31,28,28,28,28,28,23,21,24,26,24,26,21,20,21,19,20
24,Minnesota,1542,44,56,48,41,34,27,22,70,69,67,68,66,65,63,62,62,60,60,57,54,56,53,56,53,47,49,46,44,47,42,42,42,43,40,36,40,34,31,33,30,32,28,33,25,26,27,28
25,Oklahoma,424,11,16,14,12,11,9,7,55,55,54,55,54,54,52,52,53,50,48,48,47,46,44,47,47,44,46,42,43,41,45,39,38,39,38,32,39,32,29,33,36,32,29,30,32,28,25,25
26,Pennsylvania,6911,99,118,97,79,64,51,40,75,72,70,69,64,64,63,58,62,58,55,53,52,52,49,47,45,43,44,41,39,41,37,35,35,36,32,35,31,31,31,29,30,25,25,24,24,19,18,21
27,South Carolina,972,107,149,138,123,108,91,79,129,129,129,130,130,130,134,137,133,129,126,123,123,126,119,114,117,115,118,111,112,105,102,117,97,92,94,87,86,87,94,82,80,81,78,80,68,65,66,66
28,District of Columbia,568,10,11,9,7,5,4,3,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
29,Kansas,298,10,12,11,9,7,6,5,27,27,27,26,25,25,25,24,23,23,22,22,21,22,21,22,19,20,19,19,18,18,17,18,17,16,15,15,15,13,15,14,13,13,13,11,11,11,11,9
