,State,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185
0,Washington,1161,43,42,42,41,40,39,38,37,37,35,34,36,34,33,35,30,33,32,28,30,30,28,28,28,26,23,27,27,22,22,22,23,23,21,20,18,18,18,19,16,17,17,16,16,14,17,16
1,Illinois,5924,123,121,117,114,112,107,106,103,97,95,96,87,93,79,85,74,76,75,76,64,73,63,60,53,62,57,61,59,49,50,48,50,47,47,49,40,46,45,39,31,35,41,30,29,31,31,36
2,California,4657,307,305,301,295,292,282,282,276,276,267,252,247,250,241,241,239,225,244,199,211,225,213,194,210,187,209,170,173,190,163,166,173,190,166,147,141,121,141,128,126,126,126,125,127,109,107,115
3,Arizona,1053,205,211,216,222,227,225,230,232,229,240,243,241,242,239,246,260,247,253,262,252,254,239,244,267,227,218,237,222,216,237,221,230,231,219,218,217,217,173,187,194,203,193,186,171,169,183,173
4,Massachusetts,7353,38,37,36,34,33,33,32,31,31,29,29,25,27,25,24,23,23,23,22,24,23,20,21,19,20,17,19,17,18,17,17,13,16,15,13,15,12,13,11,13,11,11,11,11,9,9,9
5,Wisconsin,646,46,45,45,43,42,42,41,38,36,38,36,33,33,32,31,30,29,29,29,27,23,24,25,23,20,21,23,19,19,21,18,15,16,17,15,16,14,13,13,12,13,10,11,10,9,9,8
6,Texas,1980,175,170,169,168,161,164,157,152,150,148,147,141,142,141,133,131,136,122,128,123,120,115,118,105,105,103,105,105,97,107,88,94,90,87,87,88,81,87,82,67,67,67,78,68,59,60,71
7,Nebraska,188,25,25,24,23,21,22,20,19,19,19,18,17,16,16,16,15,14,14,15,13,13,12,11,13,11,12,10,10,10,9,9,9,9,8,9,8,7,8,7,6,7,6,5,6,5,5,5
8,Utah,124,28,28,28,29,28,28,28,27,27,27,28,27,26,27,26,24,26,23,25,24,23,23,24,22,21,21,21,21,20,20,19,19,21,20,19,18,15,18,18,14,15,16,15,15,14,15,14
9,Oregon,164,11,11,11,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,7,8,7,7,7,6,7,5,6,6,6,5,5,5,5,5,5,5,5,5,4,5,4,4,4,3,4,4,3
10,Florida,2712,222,221,217,214,214,205,198,194,195,196,186,189,185,172,183,181,178,174,170,168,156,161,150,143,143,149,144,148,121,123,139,135,111,117,109,136,116,95,90,108,91,101,99,100,95,91,85
11,New York,31287,217,211,206,197,188,187,179,175,172,167,157,154,155,140,142,130,132,124,119,118,111,103,97,105,100,96,93,88,85,90,88,70,74,73,81,62,66,53,60,50,60,61,55,48,47,50,50
12,Rhode Island,799,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
13,Georgia,2208,112,109,107,104,104,102,101,97,99,94,94,87,85,84,81,79,82,75,68,71,68,66,64,66,67,56,55,56,60,58,51,55,46,51,47,50,41,44,48,44,42,35,34,39,36,37,33
14,New Hampshire,286,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,North Carolina,1041,147,145,146,145,145,142,144,142,147,137,143,135,128,129,126,135,124,121,117,130,115,109,117,117,109,109,98,97,97,98,102,98,89,89,88,88,77,82,86,77,90,71,78,77,75,77,62
16,New Jersey,14055,67,64,61,59,58,56,51,51,48,47,46,45,39,40,41,35,39,33,35,34,30,30,28,29,26,24,23,20,23,20,18,19,19,18,14,16,17,14,16,13,14,12,13,13,13,12,12
17,Colorado,1543,36,35,34,33,32,31,30,29,28,26,25,24,23,23,22,21,20,20,19,19,18,17,17,16,16,14,15,13,12,12,12,11,11,10,10,10,9,9,8,8,8,8,6,6,6,6,6
18,Maryland,2776,105,102,98,97,91,89,85,85,83,76,76,73,70,67,67,63,61,62,52,57,52,50,52,47,49,45,41,45,40,39,39,37,31,35,33,27,31,29,28,25,26,24,25,23,22,22,19
19,Nevada,442,22,22,22,22,21,21,21,20,19,19,19,19,19,17,17,18,17,17,16,16,16,14,15,13,13,13,13,13,13,12,12,12,11,11,11,10,10,11,11,11,8,9,9,8,9,8,9
20,Tennessee,421,27,27,26,26,25,24,25,24,24,22,23,21,21,21,21,20,20,18,19,19,17,18,17,19,17,16,17,15,14,14,15,13,14,12,12,12,13,12,11,11,11,11,10,10,10,10,10
21,Hawaii,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Indiana,2316,57,57,54,54,53,51,51,51,49,46,45,46,43,42,41,40,40,40,39,38,37,35,32,35,34,30,31,31,28,32,27,27,27,27,28,26,25,25,24,22,23,21,19,22,19,19,18
23,Kentucky,472,40,40,39,38,38,37,38,37,36,34,32,31,32,32,31,30,29,30,28,26,26,28,29,26,27,23,23,26,22,24,24,22,21,18,21,21,18,20,19,16,18,15,19,14,16,15,14
24,Minnesota,1208,55,55,54,52,50,51,48,49,47,44,43,43,42,41,42,39,43,37,35,35,35,38,34,34,33,28,29,30,26,30,26,25,26,25,23,23,24,22,22,23,20,19,16,17,18,17,17
25,Oklahoma,348,12,12,12,12,12,11,11,10,10,11,10,10,9,9,10,9,9,9,8,8,8,7,8,8,7,6,6,6,6,6,6,5,6,5,5,5,5,4,5,4,5,4,4,4,4,4,4
26,Pennsylvania,5953,68,66,64,63,62,58,57,55,56,51,51,47,48,46,44,41,41,40,41,38,36,36,33,35,34,29,28,28,29,28,23,24,24,26,22,21,19,22,25,22,17,16,18,14,18,18,14
27,South Carolina,557,77,78,80,79,80,80,79,80,79,79,76,79,81,80,80,80,76,79,74,82,71,72,69,73,69,67,69,69,64,65,69,61,57,57,58,56,54,56,50,52,45,47,47,60,46,47,47
28,District of Columbia,491,11,11,11,10,10,10,10,9,9,9,9,9,8,8,8,8,7,7,7,7,7,7,6,6,5,6,5,5,5,5,5,5,5,4,4,5,4,4,4,3,4,4,3,4,3,3,3
29,Kansas,236,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
30,Missouri,854,25,25,25,25,24,23,23,22,22,22,22,20,21,20,20,19,20,19,17,18,16,17,17,14,14,13,14,14,11,11,14,12,11,11,11,10,10,8,11,10,10,7,10,9,8,9,8
31,Vermont,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,1477,72,71,69,67,64,62,60,59,57,54,51,49,50,48,44,44,44,38,39,37,35,31,33,30,32,28,26,25,25,25,23,22,22,17,20,18,19,17,19,18,19,15,16,12,16,14,11
33,Connecticut,4084,49,47,45,45,43,43,41,41,39,38,38,37,35,34,36,31,32,29,29,29,29,24,27,27,23,23,25,23,21,19,19,20,19,20,19,16,19,18,16,17,17,15,15,13,13,12,13
34,Iowa,617,42,41,40,39,38,37,36,33,33,32,33,31,29,30,30,27,26,27,24,23,23,20,20,21,19,19,18,19,16,14,18,16,13,13,12,13,11,11,11,12,11,10,9,8,9,7,8
