,State,208,213,220,227,234,241,248,255,209,210,211,212,214,215,216,217,218,219,221,222,223,224,225,226,228,229,230,231,232,233,235,236,237,238,239,240,242,243,244,245,246,247,249,250,251,252,253,254
0,Washington,1785,76,61,51,41,34,27,21,59,57,56,55,52,50,50,50,49,48,44,44,44,42,42,40,35,39,40,35,34,34,34,32,32,26,27,26,25,27,22,22,22,21,21,22,19,20,18,19
1,Illinois,7967,96,78,65,53,42,33,26,157,153,150,147,141,136,136,133,120,127,116,111,113,107,104,101,100,93,89,93,85,79,87,77,74,81,68,72,68,62,60,58,54,50,56,51,52,52,42,42
2,California,11296,543,518,426,353,282,235,193,572,567,556,544,529,510,506,485,477,435,428,414,408,410,395,398,368,332,334,339,335,311,290,327,284,297,278,245,243,245,240,213,204,200,169,172,186,193,173,218
3,Arizona,4506,254,214,162,121,89,66,49,88,85,83,78,74,70,67,67,61,59,57,54,49,46,48,44,42,40,37,34,37,33,35,29,30,27,27,26,23,23,23,22,21,20,18,16,21,15,14,15
4,Massachusetts,8842,90,76,61,48,38,30,24,35,34,33,33,31,30,29,28,27,26,25,25,24,22,22,21,19,20,17,17,19,17,16,15,15,16,15,14,12,12,14,12,12,11,11,10,10,9,9,9
5,Wisconsin,1039,32,31,26,21,17,14,11,57,56,54,54,53,51,52,47,48,47,45,44,43,42,40,40,39,37,33,35,33,32,32,29,32,28,26,28,25,24,27,22,22,23,18,20,20,19,21,16
6,Texas,10447,1424,1333,1130,944,794,649,520,805,798,785,765,741,720,728,704,704,678,641,608,607,599,564,556,534,557,531,497,497,445,489,402,409,435,392,377,410,374,360,349,333,336,310,295,271,290,280,296
7,Nebraska,362,7,7,6,4,3,3,2,14,14,14,14,13,12,12,13,11,11,11,11,10,10,10,10,9,8,8,7,7,7,7,7,7,6,7,7,6,6,5,5,5,5,5,5,5,4,4,4
8,Utah,364,17,16,14,11,9,7,5,21,20,20,19,18,18,17,17,16,16,15,15,15,15,13,13,13,13,12,12,11,11,12,11,10,10,9,9,8,9,8,8,7,7,6,8,7,7,6,7
9,Oregon,388,24,22,18,15,12,9,7,24,23,23,23,21,21,20,19,20,18,18,19,17,18,16,16,15,15,15,14,14,14,13,12,11,12,11,10,11,10,9,9,9,9,8,8,8,7,6,8
10,Florida,9539,813,692,565,460,374,306,244,254,246,240,235,224,226,212,213,197,192,186,182,172,171,163,157,157,145,151,134,140,138,119,125,114,114,117,99,105,98,103,83,99,100,84,81,75,73,74,79
11,New York,32823,69,59,47,37,29,22,17,137,133,128,124,118,117,114,111,103,96,95,90,84,86,82,73,73,74,74,69,67,62,66,65,57,57,53,50,52,52,41,45,44,45,39,37,36,33,34,38
12,Rhode Island,1023,3,2,2,1,1,0,0,6,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
13,Georgia,4727,296,249,199,157,122,94,72,205,198,195,186,176,179,167,159,160,152,144,138,139,134,123,135,120,112,113,108,106,94,98,82,80,90,77,73,69,66,71,68,55,60,62,55,51,53,54,51
14,New Hampshire,423,3,3,2,1,1,0,0,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,North Carolina,2348,126,122,101,82,66,54,44,116,112,110,108,101,100,98,97,95,88,85,83,84,81,81,72,72,73,68,70,62,62,57,55,62,59,60,51,51,45,49,50,46,48,42,41,41,35,33,39
16,New Jersey,15916,72,66,53,42,33,26,20,41,40,39,38,37,34,33,34,32,30,28,26,27,25,27,23,23,20,24,21,20,19,20,18,18,16,16,15,15,14,14,13,12,12,12,11,11,10,10,8
17,Colorado,1896,15,15,12,9,7,5,4,42,41,40,38,37,37,34,35,33,32,30,29,27,28,27,25,25,26,24,22,23,22,22,20,19,19,17,17,16,15,15,12,12,15,13,13,11,11,11,11
18,Maryland,3641,39,35,28,22,18,14,11,84,82,81,78,73,75,69,67,68,63,63,60,58,56,57,53,50,55,49,50,48,49,42,45,37,41,36,37,31,34,33,27,30,28,29,25,27,22,24,24
19,Nevada,1077,94,92,79,65,54,43,34,70,69,67,66,62,62,60,60,57,57,54,54,51,53,47,47,44,45,45,45,41,41,41,35,40,34,37,34,34,31,28,28,26,29,23,23,24,26,25,21
20,Tennessee,1387,138,121,103,86,71,57,46,78,76,75,72,69,70,68,65,65,60,62,62,55,55,57,51,50,49,47,51,44,48,45,40,42,44,38,35,36,36,36,32,29,32,31,33,25,27,21,22
21,Hawaii,40,6,7,8,8,7,6,5,24,25,26,26,27,28,27,26,29,26,27,26,28,29,28,27,27,26,29,26,29,28,24,26,27,27,25,24,25,25,23,21,25,24,27,21,23,25,23,20
22,Indiana,3135,62,57,48,39,31,25,20,80,78,77,76,75,69,69,67,68,64,60,62,62,59,59,56,55,52,50,47,49,44,46,43,40,43,37,38,41,34,36,31,27,27,32,26,27,26,26,27
23,Kentucky,818,18,18,14,12,9,8,6,48,47,46,44,42,43,41,41,39,39,37,36,39,34,35,32,30,31,26,29,27,29,25,24,25,24,25,22,18,23,20,21,18,18,18,15,15,17,15,16
24,Minnesota,1758,78,31,25,21,16,13,10,63,61,59,58,56,53,54,53,52,49,44,47,42,46,40,41,37,39,40,36,34,34,32,30,30,31,31,28,27,28,25,23,21,25,23,22,18,19,21,20
25,Oklahoma,665,38,33,25,19,14,10,7,55,54,51,51,49,45,45,44,45,39,38,37,34,34,33,32,31,29,28,23,27,26,24,23,20,18,19,18,20,15,19,16,14,15,12,13,14,11,12,11
26,Pennsylvania,7453,69,65,54,43,34,27,21,68,66,63,63,60,60,55,56,55,52,49,49,45,45,43,44,43,39,41,37,36,37,35,31,30,31,29,26,25,26,23,24,25,23,22,21,22,19,21,18
27,South Carolina,2288,152,132,100,73,54,40,30,47,46,44,43,40,39,38,36,33,33,30,32,31,28,27,25,24,23,21,21,20,18,16,15,17,16,15,13,15,13,13,12,9,11,10,10,9,9,8,7
28,District of Columbia,597,2,2,1,1,0,0,0,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
29,Kansas,406,15,15,12,10,8,6,5,23,23,22,21,20,21,20,20,20,17,17,18,18,15,17,17,15,14,15,15,15,13,12,13,12,12,11,11,11,11,10,10,8,8,8,7,9,8,8,7
