id,Country,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17
0,"Washington",435849,436785,437723,438661,439599,440534,441478,442419,443340,444253,445157,446050,446932,447801,448655,449491,450311,451113,451897,452661,453405,454128,454829,455508,456165,456800,457411,457999,458564,459106,459625,460120,460593,461043,461471,461878,462262,462626,462969,463293,463597,463883,464150,464401,464634,464852,465055,465243,465417,465578,465727,465863,465989,466105,466211,466307,466396,466476,466549,466615,466675,466729,466777,466821,466860,466895,466927,466955,466979,467001,467021,467038,467053,467067,467079,467089,467098,467106,467112,467118,467123,467128,467132,467135,467138,467140,467142,467144,467145,467146,467147,467148,467149,467150,467150,467151,467151,467151,467151,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152,467152
1,"Illinois",1382101,1382888,1383637,1384351,1385030,1385676,1386292,1386878,1387434,1387961,1388461,1388934,1389381,1389805,1390206,1390584,1390940,1391276,1391593,1391890,1392170,1392433,1392679,1392910,1393126,1393329,1393518,1393694,1393859,1394013,1394156,1394289,1394413,1394528,1394634,1394733,1394824,1394909,1394987,1395059,1395125,1395187,1395243,1395295,1395342,1395386,1395426,1395462,1395496,1395526,1395554,1395580,1395603,1395624,1395643,1395660,1395676,1395690,1395703,1395714,1395725,1395734,1395743,1395750,1395757,1395763,1395769,1395774,1395778,1395782,1395786,1395789,1395792,1395794,1395796,1395798,1395800,1395801,1395803,1395804,1395805,1395806,1395807,1395807,1395808,1395808,1395809,1395809,1395810,1395810,1395810,1395810,1395811,1395811,1395811,1395811,1395811,1395811,1395811,1395811,1395811,1395811,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812,1395812
2,"California",3789572,3790544,3791491,3792413,3793308,3794168,3795001,3795813,3796609,3797385,3798141,3798877,3799599,3800303,3800984,3801635,3802266,3802874,3803463,3804032,3804584,3805119,3805638,3806140,3806624,3807091,3807540,3807971,3808386,3808783,3809165,3809533,3809886,3810226,3810552,3810864,3811164,3811450,3811724,3811985,3812234,3812471,3812698,3812913,3813119,3813315,3813502,3813679,3813847,3814007,3814158,3814301,3814437,3814565,3814686,3814800,3814908,3815010,3815106,3815196,3815281,3815361,3815436,3815506,3815572,3815633,3815691,3815745,3815795,3815842,3815886,3815927,3815965,3816000,3816033,3816063,3816092,3816118,3816142,3816164,3816185,3816204,3816221,3816237,3816252,3816266,3816278,3816290,3816300,3816310,3816318,3816326,3816333,3816340,3816346,3816351,3816356,3816361,3816365,3816369,3816372,3816375,3816377,3816380,3816382,3816384,3816386,3816387,3816388,3816390,3816391,3816392,3816393,3816393,3816394,3816394,3816395,3816395,3816396,3816396,3816396,3816397,3816397,3816397,3816397,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398,3816398
3,"Arizona",881450,882025,882598,883171,883742,884310,884876,885439,885996,886547,887092,887631,888162,888685,889200,889705,890200,890686,891160,891624,892075,892515,892943,893358,893761,894151,894527,894890,895241,895577,895901,896211,896509,896793,897064,897323,897569,897802,898024,898234,898433,898620,898797,898963,899119,899265,899402,899531,899650,899761,899865,899961,900050,900132,900208,900278,900342,900402,900456,900506,900551,900592,900630,900664,900695,900723,900748,900771,900792,900810,900827,900841,900855,900866,900877,900886,900894,900902,900908,900914,900919,900923,900927,900930,900933,900935,900937,900939,900941,900942,900944,900945,900945,900946,900947,900947,900948,900948,900949,900949,900949,900949,900949,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950,900950
4,"Massachusetts",706945,707156,707353,707535,707704,707860,708004,708137,708260,708374,708478,708574,708662,708743,708817,708884,708946,709002,709053,709099,709141,709179,709214,709245,709273,709298,709321,709341,709360,709376,709391,709404,709415,709426,709435,709443,709450,709457,709462,709467,709471,709475,709479,709482,709484,709486,709488,709490,709491,709493,709494,709495,709496,709496,709497,709497,709498,709498,709499,709499,709499,709499,709499,709499,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500,709500
5,"Wisconsin",674420,674646,674860,675063,675255,675437,675609,675772,675926,676071,676207,676335,676455,676568,676674,676773,676865,676952,677033,677108,677178,677243,677304,677360,677412,677460,677504,677546,677583,677618,677651,677680,677707,677732,677755,677776,677795,677812,677828,677842,677855,677867,677878,677888,677897,677905,677912,677918,677924,677929,677934,677938,677942,677945,677948,677951,677953,677955,677957,677959,677961,677962,677963,677964,677965,677966,677966,677967,677967,677968,677968,677969,677969,677969,677969,677970,677970,677970,677970,677970,677970,677970,677970,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971,677971
6,"Texas",2953409,2954772,2956091,2957368,2958589,2959755,2960871,2961947,2962995,2964017,2965021,2966007,2966973,2967912,2968817,2969674,2970496,2971283,2972040,2972769,2973475,2974159,2974824,2975466,2976086,2976681,2977251,2977796,2978316,2978812,2979288,2979744,2980182,2980603,2981007,2981394,2981764,2982117,2982453,2982772,2983076,2983365,2983640,2983902,2984152,2984389,2984615,2984830,2985033,2985226,2985408,2985580,2985743,2985897,2986042,2986180,2986309,2986432,2986547,2986655,2986758,2986854,2986944,2987028,2987107,2987182,2987251,2987317,2987378,2987435,2987488,2987538,2987584,2987627,2987667,2987705,2987739,2987772,2987802,2987829,2987855,2987879,2987901,2987921,2987940,2987957,2987973,2987988,2988002,2988014,2988026,2988036,2988046,2988055,2988063,2988070,2988077,2988083,2988088,2988093,2988098,2988102,2988106,2988110,2988113,2988116,2988118,2988120,2988123,2988124,2988126,2988128,2988129,2988130,2988131,2988132,2988133,2988134,2988135,2988135,2988136,2988136,2988137,2988137,2988137,2988138,2988138,2988138,2988138,2988139,2988139,2988139,2988139,2988139,2988139,2988139,2988139,2988139,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140,2988140
7,"Nebraska",223368,223417,223464,223511,223555,223598,223641,223681,223719,223756,223791,223825,223857,223887,223916,223943,223969,223994,224017,224039,224060,224080,224098,224115,224131,224147,224161,224174,224186,224198,224208,224218,224227,224236,224244,224251,224257,224263,224269,224274,224279,224283,224287,224291,224294,224297,224299,224302,224304,224306,224308,224309,224311,224312,224313,224314,224315,224316,224316,224317,224318,224318,224319,224319,224319,224320,224320,224320,224320,224320,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321,224321
8,"Utah",406170,406375,406573,406765,406951,407131,407305,407474,407636,407792,407942,408086,408224,408357,408484,408605,408721,408832,408937,409037,409132,409223,409308,409389,409466,409538,409607,409671,409731,409788,409841,409891,409938,409982,410023,410061,410096,410129,410159,410188,410214,410238,410260,410281,410300,410318,410334,410348,410362,410374,410385,410396,410405,410413,410421,410428,410434,410440,410445,410450,410454,410458,410461,410464,410467,410469,410471,410473,410475,410476,410478,410479,410480,410481,410482,410482,410483,410484,410484,410485,410485,410485,410485,410486,410486,410486,410486,410486,410486,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487,410487
9,"Oregon",201475,201807,202128,202439,202738,203026,203303,203570,203826,204072,204307,204531,204745,204950,205144,205330,205505,205672,205830,205979,206120,206252,206377,206495,206605,206709,206806,206896,206981,207060,207133,207201,207264,207323,207377,207427,207473,207516,207555,207591,207624,207654,207681,207707,207729,207750,207769,207786,207802,207816,207828,207840,207850,207859,207867,207875,207881,207887,207892,207897,207901,207905,207908,207911,207913,207916,207917,207919,207921,207922,207923,207924,207925,207926,207926,207927,207927,207928,207928,207928,207929,207929,207929,207929,207929,207929,207929,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930,207930
