id,Country,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14
0,Afghanistan,155540,155545,155550,155555,155560,155565,155570,155575,155580,155585,155590,155595,155600,155605,155610,155615,155620,155625,155630,155635,155640,155645,155650,155655,155660,155665,155670,155674,155678,155682,155685,155688,155691,155694,155697,155700,155703,155705,155707,155709,155711,155713,155715,155716,155718,155719,155720,155721,155722,155723,155724,155725,155726,155727,155728,155728,155729,155730,155731,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732,155732
1,Albania,175163,175543,175913,176273,176623,176963,177293,177613,177923,178223,178513,178793,179064,179325,179577,179821,180056,180282,180501,180712,180915,181111,181300,181482,181657,181826,181988,182144,182294,182439,182578,182712,182841,182965,183083,183198,183307,183413,183514,183611,183704,183794,183879,183962,184040,184116,184189,184258,184325,184388,184450,184508,184564,184618,184669,184718,184765,184810,184852,184893,184933,184970,185006,185040,185073,185104,185133,185162,185189,185215,185239,185263,185285,185306,185327,185346,185364,185382,185399,185415,185430,185444,185458,185471,185483,185495,185506,185517,185527,185537,185546,185554,185563,185571,185578,185584
2,Algeria,204695,204700,204705,204710,204715,204720,204725,204730,204735,204740,204745,204750,204755,204760,204765,204770,204775,204780,204785,204790,204795,204800,204805,204810,204815,204820,204825,204830,204835,204840,204845,204850,204854,204857,204861,204864,204866,204869,204871,204872,204874,204875,204877,204878,204879,204880,204880,204881,204882,204882,204882,204882,204882,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883,204883
3,Andorra,15307,15312,15317,15322,15327,15332,15337,15342,15346,15351,15355,15359,15363,15367,15370,15374,15377,15381,15384,15387,15390,15392,15395,15398,15400,15402,15405,15407,15409,15411,15413,15415,15417,15418,15420,15422,15423,15425,15426,15428,15429,15430,15431,15433,15434,15435,15436,15437,15438,15439,15440,15441,15442,15442,15443,15444,15445,15445,15446,15447,15447,15448,15448,15449,15449,15450,15450,15451,15451,15452,15452,15453,15453,15453,15454,15454,15454,15455,15455,15455,15456,15456,15456,15456,15457,15457,15457,15457,15458,15458,15458,15458,15458,15458,15459,15459
4,Angola,61580,61894,62202,62504,62800,63090,63370,63645,63908,64166,64414,64658,64892,65122,65343,65559,65767,65972,66168,66360,66545,66727,66901,67072,67237,67398,67553,67705,67851,67994,68132,68267,68397,68524,68647,68767,68882,68996,69104,69211,69314,69414,69511,69606,69697,69786,69872,69957,70038,70117,70194,70269,70341,70411,70479,70546,70610,70672,70733,70792,70849,70905,70958,71011,71061,71111,71159,71205,71250,71294,71337,71378,71418,71457,71495,71532,71567,71602,71636,71668,71700,71731,71761,71790,71818,71845,71872,71898,71923,71947,71971,71994,72016,72038,72058,72079
5,Antigua and Barbuda,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
6,Argentina,5266275,5266882,5267474,5268051,5268613,5269160,5269692,5270209,5270711,5271198,5271670,5272127,5272569,5272996,5273408,5273805,5274187,5274554,5274906,5275243,5275565,5275872,5276163,5276440,5276702,5276951,5277186,5277410,5277621,5277821,5278011,5278190,5278359,5278519,5278670,5278813,5278948,5279075,5279195,5279308,5279415,5279515,5279609,5279698,5279782,5279860,5279934,5280003,5280068,5280130,5280187,5280241,5280291,5280338,5280382,5280424,5280462,5280498,5280532,5280564,5280593,5280621,5280646,5280670,5280693,5280713,5280733,5280751,5280767,5280783,5280797,5280811,5280823,5280835,5280846,5280856,5280865,5280873,5280881,5280889,5280895,5280902,5280907,5280913,5280918,5280922,5280926,5280930,5280934,5280938,5280941,5280943,5280944,5280944,5280944,5280944
7,Armenia,272957,273819,274685,275555,276428,277304,278184,279065,279948,280833,281719,282605,283492,284379,285265,286151,287035,287918,288799,289678,290554,291426,292296,293161,294022,294879,295731,296578,297419,298254,299083,299906,300722,301531,302332,303126,303912,304690,305460,306220,306973,307716,308450,309174,309890,310595,311291,311976,312652,313317,313972,314616,315251,315874,316487,317089,317681,318261,318831,319390,319939,320476,321003,321520,322025,322520,323004,323478,323941,324394,324837,325269,325691,326103,326505,326898,327280,327653,328017,328371,328716,329051,329378,329696,330005,330306,330598,330882,331158,331426,331686,331938,332182,332418,332646,332866
8,Australia,131415,132988,134559,136110,137666,139202,140745,142267,143799,145311,146834,148325,149776,151187,152558,153889,155180,156431,157642,158813,159944,161035,162086,163097,164068,164999,165890,166738,167543,168305,169024,169700,170333,170923,171468,171972,172433,172857,173243,173594,173912,174199,174456,174688,174893,175076,175236,175379,175503,175611,175705,175787,175857,175917,175968,176011,176048,176079,176104,176126,176143,176158,176169,176179,176187,176193,176198,176202,176205,176208,176210,176211,176212,176213,176214,176215,176215,176215,176215,176215,176215,176215,176215,176215,176215,176215,176215,176215,176215,176215,176215,176215,176215,176215,176215,176215
9,Austria,762538,763978,765388,766785,768153,769507,770832,772143,773424,774691,775929,777152,778346,779525,780675,781810,782917,784008,785072,786120,787141,788146,789125,790088,791025,791946,792842,793723,794578,795418,796234,797035,797813,798576,799315,800041,800744,801432,802100,802753,803386,804006,804605,805191,805758,806312,806848,807371,807877,808371,808847,809312,809761,810199,810621,811033,811429,811816,812188,812550,812899,813239,813565,813883,814189,814486,814772,815049,815315,815574,815823,816064,816295,816520,816735,816944,817144,817338,817523,817703,817875,818042,818201,818356,818503,818646,818782,818914,819042,819166,819286,819402,819514,819622,819726,819826
