id,Country,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09
0,Afghanistan,56717,56790,56867,56949,57035,57127,57224,57327,57435,57553,57676,57807,57946,58094,58251,58415,58591,58775,58972,59178,59399,59634,59882,60145,60423,60714,61025,61351,61697,62062,62448,62857,63287,63742,64223,64731,65266,65833,66431,67062,67728,68432,69173,69957,70783,71655,72575,73545,74569,75647,76788,77988,79256,80592,82002,83487,85053,86705,88445,90282,92215,94255,96403,98669,101055,103571,106223,109015,111959,115060,118326,121767,125393,129212,133233,137472,141934,146634,151583,156795,162284,168065,174151,180559,187305,194408,201886,209757,218044,226764,235944,245607,255777,266480,277744,289601
1,Albania,126795,127188,127573,127955,128331,128703,129070,129435,129795,130150,130501,130847,131187,131523,131853,132180,132502,132820,133134,133444,133752,134054,134351,134644,134933,135218,135500,135776,136049,136319,136584,136847,137106,137361,137612,137859,138103,138343,138581,138815,139044,139271,139495,139716,139933,140147,140357,140565,140770,140971,141169,141365,141557,141748,141935,142119,142301,142479,142655,142829,142999,143167,143333,143495,143656,143814,143970,144123,144275,144423,144570,144714,144855,144996,145134,145268,145402,145534,145663,145791,145917,146040,146162,146283,146401,146518,146633,146746,146858,146968,147077,147184,147288,147392,147494,147595
2,Algeria,117739,117866,117995,118124,118258,118391,118528,118664,118800,118937,119078,119217,119359,119500,119643,119787,119931,120077,120224,120370,120519,120668,120818,120966,121118,121269,121421,121573,121727,121882,122036,122191,122347,122504,122661,122818,122975,123133,123292,123452,123611,123770,123931,124091,124253,124416,124577,124739,124902,125065,125227,125392,125555,125719,125883,126047,126212,126377,126542,126707,126874,127038,127205,127371,127537,127702,127869,128035,128203,128370,128537,128703,128870,129037,129204,129371,129539,129707,129874,130041,130208,130376,130544,130710,130879,131046,131214,131381,131548,131717,131885,132054,132224,132394,132563,132734
3,Andorra,12286,12348,12410,12473,12537,12603,12670,12737,12805,12875,12945,13015,13088,13161,13235,13309,13386,13463,13541,13621,13701,13783,13866,13950,14035,14123,14210,14300,14391,14483,14576,14671,14768,14865,14965,15065,15167,15269,15375,15481,15589,15698,15808,15920,16033,16148,16265,16382,16502,16622,16744,16867,16992,17118,17245,17372,17502,17634,17765,17898,18034,18169,18305,18442,18581,18720,18860,18999,19141,19282,19423,19564,19706,19848,19991,20136,20281,20429,20578,20729,20883,21036,21192,21348,21507,21667,21828,21990,22154,22320,22491,22666,22843,23024,23209,23396
4,Angola,22717,22828,22941,23059,23182,23311,23445,23583,23728,23879,24035,24197,24367,24542,24724,24913,25109,25313,25526,25745,25974,26212,26457,26714,26979,27255,27541,27839,28148,28468,28801,29146,29504,29875,30261,30661,31075,31503,31950,32412,32891,33387,33901,34435,34989,35560,36154,36769,37406,38067,38750,39459,40193,40952,41738,42554,43396,44270,45175,46112,47081,48084,49123,50198,51311,52464,53656,54889,56166,57487,58854,60268,61732,63245,64812,66433,68107,69841,71634,73488,75407,77390,79442,81563,83757,86026,88371,90797,93303,95896,98575,101345,104208,107167,110224,113386
5,Antigua and Barbuda,1173,1185,1195,1207,1219,1230,1241,1252,1263,1276,1287,1298,1310,1323,1335,1346,1358,1370,1382,1394,1406,1419,1432,1445,1458,1472,1483,1497,1511,1525,1538,1553,1567,1580,1595,1610,1624,1638,1653,1669,1683,1698,1716,1730,1745,1761,1779,1794,1810,1827,1843,1860,1877,1893,1911,1927,1944,1962,1978,1997,2015,2033,2050,2068,2086,2104,2123,2141,2159,2177,2196,2214,2232,2252,2271,2290,2309,2329,2348,2368,2388,2407,2427,2447,2467,2486,2506,2526,2546,2565,2585,2606,2627,2648,2670,2693
6,Argentina,2407159,2421954,2437140,2452748,2468782,2485260,2502261,2519803,2537875,2556492,2575674,2595431,2615780,2636737,2658315,2680523,2703378,2726895,2751087,2775968,2801552,2827854,2854887,2882661,2911195,2940497,2970585,3001466,3033154,3065662,3099000,3133179,3168211,3204102,3240863,3278503,3317027,3356445,3396762,3437980,3480108,3523145,3567095,3611959,3657736,3704425,3752023,3800526,3849928,3900224,3951404,4003460,4056379,4110150,4164758,4220199,4276477,4333570,4391462,4450130,4509550,4569699,4630548,4692071,4754238,4817017,4880379,4944286,5008706,5073601,5138934,5204666,5270759,5337169,5403859,5470784,5537901,5605169,5672542,5739978,5807431,5874857,5942214,6009455,6076538,6143419,6210055,6276403,6342424,6407993,6473000,6537405,6601167,6664244,6726597,6788189
7,Armenia,197113,198666,200282,201961,203705,205515,207397,209353,211386,213500,215699,217986,220363,222835,225404,228073,230846,233723,236710,239809,243023,246355,249808,253387,257094,260932,264904,269013,273263,277657,282197,286884,291724,296719,301870,307181,312652,318286,324085,330051,336184,342485,348957,355598,362410,369391,376542,383861,391348,399001,406818,414796,422934,431227,439672,448266,457002,465876,474885,484022,493278,502650,512130,521710,531383,541140,550973,560875,570835,580846,590895,600978,611079,621194,631310,641418,651508,661571,671597,681578,691502,701362,711149,720854,730467,739984,749393,758691,767868,776922,785855,794666,803356,811923,820369,828693
8,Australia,29365,29380,29394,29409,29426,29441,29457,29475,29491,29508,29526,29544,29563,29582,29601,29621,29642,29663,29685,29706,29728,29751,29774,29798,29823,29849,29874,29899,29926,29954,29981,30010,30039,30069,30099,30131,30163,30196,30231,30266,30301,30338,30375,30412,30452,30492,30534,30575,30618,30663,30708,30754,30801,30851,30901,30950,31004,31057,31112,31168,31227,31286,31347,31409,31473,31538,31605,31673,31744,31816,31889,31965,32043,32122,32204,32287,32373,32461,32550,32642,32736,32833,32932,33034,33136,33243,33352,33465,33578,33694,33813,33934,34058,34183,34311,34440
9,Austria,560972,564418,567882,571358,574845,578337,581838,585355,588888,592440,596018,599617,603242,606892,610565,614259,617974,621710,625466,629249,633055,636891,640757,644653,648580,652539,656528,660545,664593,668674,672784,676930,681109,685324,689576,693865,698191,702555,706955,711395,715871,720387,724941,729537,734172,738849,743568,748328,753131,757976,762862,767791,772764,777779,782838,787940,793085,798275,803507,808784,814104,819467,824873,830322,835813,841347,846923,852541,858201,863902,869644,875425,881247,887108,893008,898946,904921,910932,916981,923066,929184,935337,941523,947741,953991,960272,966582,972922,979289,985684,992106,998556,1005036,1011544,1018081,1024646
