id,Country,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09
0,Afghanistan,56717,56763,56810,56859,56910,56964,57020,57079,57139,57205,57273,57344,57420,57499,57582,57669,57761,57856,57958,58063,58176,58296,58420,58553,58692,58836,58990,59150,59320,59498,59686,59885,60093,60313,60544,60788,61044,61315,61601,61901,62218,62552,62904,63275,63666,64078,64513,64970,65453,65961,66499,67064,67661,68290,68953,69652,70389,71165,71984,72848,73757,74717,75728,76795,77918,79104,80353,81669,83057,84520,86061,87686,89399,91203,93104,95110,97221,99447,101792,104262,106866,109610,112500,115545,118752,122131,125690,129439,133389,137546,141926,146540,151398,156513,161899,167572
1,Albania,126795,127105,127405,127699,127984,128262,128533,128797,129055,129304,129547,129784,130013,130237,130452,130663,130867,131067,131261,131450,131636,131815,131988,132157,132321,132481,132636,132786,132933,133076,133214,133350,133482,133610,133734,133854,133972,134086,134197,134306,134410,134512,134612,134708,134802,134893,134982,135068,135152,135233,135312,135389,135463,135537,135607,135676,135743,135808,135870,135932,135991,136049,136106,136160,136214,136265,136316,136364,136412,136458,136503,136547,136589,136630,136671,136709,136747,136784,136820,136855,136889,136921,136953,136984,137015,137044,137072,137100,137127,137153,137179,137204,137227,137251,137273,137293
2,Algeria,117739,117832,117925,118016,118109,118200,118293,118383,118473,118562,118653,118741,118830,118918,119005,119093,119180,119267,119354,119439,119525,119611,119697,119781,119866,119951,120035,120119,120203,120288,120371,120455,120538,120622,120705,120788,120871,120953,121036,121119,121202,121284,121367,121448,121531,121614,121696,121778,121860,121942,122023,122106,122187,122269,122351,122433,122514,122596,122678,122759,122842,122922,123004,123086,123167,123248,123330,123411,123493,123575,123656,123737,123818,123899,123981,124062,124143,124225,124306,124387,124468,124549,124631,124711,124793,124874,124955,125036,125117,125199,125281,125363,125445,125526,125606,125686
3,Andorra,12286,12334,12381,12428,12475,12523,12571,12619,12667,12715,12762,12809,12857,12905,12951,12998,13045,13091,13137,13183,13228,13273,13319,13363,13407,13452,13496,13539,13583,13624,13666,13708,13748,13788,13827,13866,13903,13939,13976,14012,14047,14081,14114,14147,14179,14211,14243,14272,14302,14331,14359,14387,14413,14440,14465,14489,14514,14538,14561,14584,14607,14628,14649,14669,14689,14708,14727,14744,14762,14778,14793,14807,14821,14835,14847,14858,14868,14878,14887,14895,14904,14911,14918,14922,14928,14932,14935,14939,14941,14941,14943,14945,14946,14948,14949,14950
4,Angola,22717,22790,22862,22936,23013,23092,23171,23252,23337,23422,23510,23600,23692,23786,23883,23982,24084,24188,24296,24406,24519,24636,24755,24878,25004,25134,25267,25405,25546,25692,25842,25996,26154,26317,26487,26660,26838,27021,27212,27406,27608,27815,28028,28249,28477,28709,28952,29200,29457,29722,29995,30277,30567,30867,31175,31494,31821,32160,32510,32871,33243,33626,34022,34429,34851,35287,35734,36196,36673,37165,37672,38195,38736,39292,39867,40460,41070,41701,42351,43021,43713,44426,45162,45921,46704,47511,48343,49201,50085,50998,51938,52908,53907,54937,55996,57089
5,Antigua and Barbuda,1173,1175,1175,1176,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177
6,Argentina,2407159,2416620,2426102,2435609,2445125,2454663,2464291,2474032,2483878,2493829,2503884,2514044,2524308,2534673,2545126,2555660,2566278,2576989,2587795,2598702,2609715,2620836,2632063,2643389,2654815,2666334,2677949,2689654,2701452,2713346,2725340,2737435,2749633,2761931,2774330,2786826,2799415,2812101,2824877,2837746,2850709,2863766,2876918,2890166,2903509,2916946,2930476,2944096,2957798,2971581,2985442,2999381,3013396,3027486,3041651,3055899,3070252,3084706,3099262,3113920,3128676,3143533,3158487,3173538,3188687,3203929,3219267,3234696,3250218,3265830,3281530,3297318,3313193,3329124,3345090,3361087,3377111,3393161,3409235,3425328,3441437,3457562,3473699,3489842,3505993,3522147,3538300,3554450,3570595,3586650,3602541,3618264,3633814,3649185,3664374,3679375
7,Armenia,197113,197856,198589,199306,200011,200702,201382,202053,202712,203362,204005,204640,205266,205884,206494,207097,207691,208277,208856,209427,209990,210547,211094,211635,212168,212695,213214,213725,214228,214727,215217,215700,216176,216647,217110,217567,218016,218460,218897,219327,219752,220169,220582,220987,221388,221781,222170,222552,222928,223299,223664,224024,224378,224727,225070,225409,225741,226069,226392,226711,227023,227331,227635,227933,228226,228516,228800,229080,229356,229628,229894,230158,230416,230672,230921,231168,231410,231648,231883,232114,232341,232564,232785,233001,233213,233423,233628,233831,234030,234226,234419,234608,234795,234977,235156,235331
8,Australia,29365,29372,29378,29384,29391,29396,29402,29408,29413,29418,29423,29428,29432,29437,29440,29444,29448,29452,29456,29460,29463,29467,29470,29474,29477,29480,29483,29485,29488,29490,29492,29495,29496,29499,29500,29502,29503,29506,29508,29510,29511,29513,29514,29514,29516,29517,29518,29519,29520,29521,29522,29522,29522,29524,29524,29524,29525,29526,29526,29526,29526,29527,29527,29527,29527,29528,29528,29528,29528,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529,29529
9,Austria,560972,563669,566306,568876,571371,573774,576110,578381,580582,582712,584772,586759,588678,590529,592312,594028,595677,597260,598777,600232,601620,602948,604213,605417,606560,607645,608671,609639,610550,611406,612205,612953,613646,614287,614878,615419,615910,616353,616748,617099,617403,617664,617881,618058,618192,618286,618341,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357,618357
