forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,point,NA,869
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.01,0
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.025,63
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.05,124
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.1,217
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.15,249
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.2,275
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.25,301
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.3,356
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.35,431
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.4,716
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.45,806
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.5,869
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.55,946
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.6,998
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.65,1008
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.7,1027
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.75,1037
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.8,1089
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.85,1183
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.9,1223
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.95,1650
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.975,1847
2021-07-20,1 wk ahead inc case,2021-07-24,GM01,GM01,quantile,0.99,1961
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,point,NA,503610
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.01,502741
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.025,502804
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.05,502865
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.1,502958
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.15,502990
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.2,503016
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.25,503042
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.3,503097
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.35,503172
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.4,503457
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.45,503547
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.5,503610
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.55,503687
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.6,503739
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.65,503749
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.7,503768
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.75,503778
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.8,503830
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.85,503924
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.9,503964
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.95,504391
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.975,504588
2021-07-20,1 wk ahead cum case,2021-07-24,GM01,GM01,quantile,0.99,504702
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,point,NA,938
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.01,57
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.025,113
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.05,165
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.1,250
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.15,280
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.2,304
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.25,318
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.3,342
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.35,409
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.4,529
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.45,837
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.5,938
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.55,1039
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.6,1056
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.65,1076
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.7,1130
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.75,1228
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.8,1256
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.85,1592
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.9,1670
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.95,1834
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.975,1948
2021-07-20,2 wk ahead inc case,2021-07-31,GM01,GM01,quantile,0.99,2052
2021-07-20,2 wk ahead cum case,2021-07-31,GM01,GM01,point,NA,504548
2021-07-20,2 wk ahead cum case,2021-07-31,GM01,GM01,quantile,0.01,503667
2021-07-20,2 wk ahead cum case,2021-07-31,GM01,GM01,quantile,0.025,503723
2021-07-20,2 wk ahead cum case,2021-07-31,GM01,GM01,quantile,0.05,503775
2021-07-20,2 wk ahead cum case,2021-07-31,GM01,GM01,quantile,0.1,503860
2021-07-20,2 wk ahead cum case,2021-07-31,GM01,GM01,quantile,0.15,503890
2021-07-20,2 wk ahead cum case,2021-07-31,GM01,GM01,quantile,0.2,503914
