id,Country,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09
0,"Washington",393594,395108,396645,398200,399789,401410,403053,404722,406411,408122,409860,411608,413378,415166,416975,418806,420656,422525,424414,426318,428236,430167,432109,434061,436025,437996,439978,441968,443965,445968,447975,449984,451994,454002,456008,458010,460008,462001,463987,465966,467935,469893,471839,473771,475687,477587,479469,481333,483176,484998,486798,488575,490328,492055,493756,495429,497074,498690,500275,501830,503354,504846,506305,507732,509125,510484,511809,513100,514355,515576,516762,517913,519029,520110,521157,522168,523146,524089,524998,525873,526716,527525,528303,529049,529763,530448,531102,531727,532323,532891,533433,533947,534436,534900,535340,535756,536149,536521,536872,537202,537513,537805,538079,538336,538576,538801,539011,539206,539389,539558,539715,539861,539996,540120,540235,540341,540438,540528,540610,540685,540754,540816,540873,540925,540972,541015,541053,541088,541119,541147,541172,541194,541215,541232,541248,541262,541275,541286,541295,541304,541311,541318,541323,541328,541332,541336,541339,541342,541344,541346,541348,541349,541350,541351,541352,541353,541353,541354,541354,541354,541354,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355,541355
1,"Illinois",1315983,1318913,1321813,1324687,1327529,1330325,1333073,1335772,1338428,1341034,1343591,1346094,1348541,1350931,1353262,1355535,1357747,1359898,1361986,1364011,1365972,1367869,1369702,1371471,1373175,1374815,1376392,1377905,1379355,1380743,1382071,1383338,1384546,1385697,1386790,1387829,1388814,1389746,1390627,1391460,1392245,1392983,1393678,1394330,1394941,1395513,1396048,1396547,1397012,1397445,1397847,1398220,1398565,1398885,1399180,1399452,1399702,1399932,1400143,1400337,1400514,1400675,1400823,1400957,1401079,1401189,1401289,1401380,1401462,1401535,1401602,1401661,1401715,1401762,1401805,1401843,1401877,1401907,1401934,1401957,1401978,1401997,1402013,1402027,1402040,1402051,1402060,1402069,1402076,1402082,1402088,1402092,1402097,1402100,1402103,1402106,1402108,1402110,1402111,1402113,1402114,1402115,1402116,1402117,1402117,1402118,1402118,1402118,1402119,1402119,1402119,1402119,1402119,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120,1402120
2,"California",3729116,3731217,3733255,3735231,3737146,3739008,3740813,3742552,3744230,3745847,3747405,3748904,3750345,3751727,3753051,3754319,3755530,3756686,3757788,3758838,3759835,3760782,3761680,3762530,3763333,3764091,3764806,3765478,3766110,3766702,3767257,3767776,3768261,3768713,3769133,3769524,3769887,3770222,3770533,3770819,3771083,3771326,3771549,3771753,3771940,3772110,3772266,3772408,3772536,3772653,3772759,3772854,3772940,3773017,3773087,3773149,3773205,3773254,3773299,3773338,3773373,3773404,3773431,3773456,3773477,3773496,3773512,3773526,3773539,3773550,3773559,3773567,3773574,3773580,3773586,3773590,3773594,3773597,3773600,3773603,3773605,3773606,3773608,3773609,3773610,3773611,3773612,3773612,3773613,3773613,3773614,3773614,3773614,3773614,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615,3773615
3,"Arizona",857347,858027,858711,859405,860102,860803,861506,862215,862933,863654,864382,865116,865856,866603,867354,868105,868862,869622,870386,871154,871926,872702,873482,874265,875050,875837,876626,877416,878206,878997,879788,880579,881369,882159,882948,883734,884518,885300,886077,886851,887621,888385,889144,889898,890646,891387,892121,892847,893566,894275,894976,895668,896350,897022,897683,898334,898973,899601,900218,900822,901414,901994,902560,903114,903655,904182,904696,905197,905684,906157,906617,907063,907495,907914,908318,908710,909088,909452,909804,910142,910467,910779,911079,911367,911642,911906,912158,912398,912627,912846,913054,913251,913439,913617,913785,913944,914095,914237,914371,914497,914616,914727,914832,914929,915021,915106,915186,915261,915330,915394,915454,915509,915560,915607,915651,915691,915727,915761,915792,915821,915847,915870,915892,915911,915929,915945,915960,915973,915985,915995,916005,916013,916021,916028,916034,916039,916044,916048,916052,916055,916058,916060,916062,916064,916066,916067,916068,916069,916070,916071,916072,916072,916073,916073,916074,916074,916074,916074,916074,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075,916075
4,"Massachusetts",680007,681587,683126,684622,686077,687498,688888,690248,691580,692884,694161,695409,696625,697805,698952,700067,701150,702203,703227,704223,705192,706132,707044,707929,708786,709614,710415,711189,711936,712657,713353,714024,714670,715293,715892,716467,717020,717550,718059,718546,719012,719457,719883,720290,720678,721048,721400,721735,722054,722357,722644,722916,723173,723417,723648,723865,724071,724264,724446,724618,724779,724930,725071,725204,725328,725444,725552,725653,725747,725835,725916,725991,726061,726126,726186,726241,726292,726340,726383,726423,726459,726493,726523,726551,726577,726600,726622,726641,726659,726675,726689,726702,726714,726724,726734,726743,726750,726757,726763,726769,726774,726778,726782,726785,726789,726791,726794,726796,726798,726799,726801,726802,726803,726804,726805,726805,726806,726806,726807,726807,726808,726808,726808,726808,726808,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809,726809
5,"Wisconsin",655410,656186,656953,657717,658468,659202,659918,660618,661303,661973,662626,663261,663878,664477,665057,665618,666160,666684,667188,667673,668138,668585,669012,669421,669812,670184,670538,670874,671193,671496,671782,672052,672306,672546,672771,672982,673180,673365,673537,673698,673848,673987,674116,674235,674346,674447,674541,674627,674706,674779,674845,674905,674960,675010,675056,675097,675134,675168,675198,675226,675250,675272,675292,675309,675325,675339,675351,675362,675371,675380,675387,675394,675400,675405,675409,675413,675416,675419,675422,675424,675426,675427,675429,675430,675431,675432,675432,675433,675433,675434,675434,675435,675435,675435,675435,675435,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436,675436
6,"Texas",2870407,2873665,2876890,2880099,2883239,2886315,2889343,2892323,2895244,2898105,2900904,2903635,2906298,2908894,2911419,2913873,2916253,2918559,2920789,2922944,2925024,2927027,2928954,2930805,2932580,2934281,2935907,2937460,2938941,2940350,2941690,2942962,2944167,2945308,2946385,2947401,2948358,2949258,2950103,2950895,2951635,2952327,2952973,2953574,2954133,2954651,2955131,2955575,2955986,2956364,2956712,2957031,2957324,2957592,2957837,2958061,2958264,2958449,2958617,2958769,2958906,2959030,2959142,2959242,2959332,2959413,2959485,2959549,2959606,2959657,2959702,2959742,2959777,2959808,2959835,2959859,2959880,2959898,2959914,2959928,2959940,2959951,2959960,2959968,2959975,2959980,2959985,2959990,2959993,2959996,2959999,2960001,2960003,2960005,2960006,2960007,2960008,2960009,2960009,2960010,2960010,2960011,2960011,2960011,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012,2960012
7,"Nebraska",218197,218540,218883,219231,219579,219925,220268,220609,220947,221282,221614,221942,222266,222585,222899,223207,223509,223805,224094,224377,224652,224920,225181,225433,225678,225915,226143,226364,226576,226779,226975,227162,227341,227511,227674,227829,227975,228115,228246,228371,228488,228598,228702,228799,228890,228976,229055,229129,229198,229262,229321,229375,229426,229472,229515,229554,229589,229622,229652,229679,229704,229726,229746,229765,229781,229796,229809,229821,229832,229841,229850,229857,229864,229870,229875,229880,229884,229887,229890,229893,229895,229897,229899,229900,229902,229903,229904,229905,229905,229906,229906,229907,229907,229908,229908,229908,229908,229908,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909,229909
8,"Utah",394678,395062,395443,395820,396196,396572,396949,397324,397697,398069,398440,398808,399172,399531,399886,400239,400589,400936,401280,401621,401959,402293,402623,402948,403268,403583,403894,404199,404501,404797,405089,405376,405658,405935,406206,406471,406731,406985,407233,407476,407713,407945,408171,408391,408606,408815,409018,409215,409406,409592,409772,409947,410116,410280,410438,410591,410738,410880,411017,411149,411276,411398,411515,411628,411735,411839,411938,412032,412122,412209,412291,412369,412444,412515,412582,412647,412707,412765,412819,412871,412920,412966,413009,413050,413088,413124,413158,413190,413220,413248,413274,413298,413321,413342,413362,413380,413397,413413,413427,413441,413453,413465,413476,413485,413494,413503,413510,413517,413523,413529,413534,413539,413543,413547,413551,413554,413557,413560,413562,413564,413566,413568,413569,413571,413572,413573,413574,413575,413575,413576,413577,413577,413578,413578,413578,413579,413579,413579,413579,413579,413579,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580,413580
9,"Oregon",179120,179927,180746,181581,182431,183290,184159,185038,185929,186827,187732,188642,189556,190473,191391,192309,193226,194141,195051,195955,196853,197742,198622,199491,200347,201191,202020,202833,203630,204409,205170,205911,206633,207334,208014,208672,209308,209922,210513,211082,211627,212150,212649,213127,213581,214014,214425,214814,215183,215531,215859,216167,216457,216729,216983,217221,217442,217648,217839,218017,218180,218332,218471,218599,218717,218825,218923,219013,219095,219169,219237,219297,219352,219402,219447,219486,219522,219554,219583,219608,219630,219650,219668,219683,219697,219709,219719,219728,219736,219743,219749,219754,219758,219762,219766,219768,219771,219773,219774,219776,219777,219778,219779,219780,219780,219781,219781,219782,219782,219782,219782,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783,219783
