id,Country,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09
0,Afghanistan,53011,53171,53328,53485,53640,53799,53958,54120,54283,54448,54614,54781,54950,55119,55290,55462,55637,55812,55989,56166,56346,56528,56711,56894,57081,57267,57457,57647,57838,58031,58226,58422,58620,58819,59020,59222,59426,59632,59838,60048,60258,60470,60683,60899,61116,61333,61554,61776,61999,62224,62451,62679,62911,63141,63376,63611,63847,64087,64327,64569,64814,65059,65308,65557,65808,66062,66316,66573,66831,67092,67354,67618,67884,68152,68422,68694,68967,69243,69520,69800,70081,70363,70649,70936,71225,71516,71810,72105,72402,72701,73002,73305,73610,73918,74227,74537
1,Albania,59623,60141,60658,61177,61697,62214,62735,63254,63776,64296,64819,65339,65861,66384,66906,67428,67951,68474,68997,69519,70041,70564,71087,71608,72131,72652,73175,73695,74217,74737,75257,75778,76297,76815,77334,77851,78369,78885,79401,79915,80430,80943,81456,81967,82479,82988,83498,84005,84511,85019,85524,86026,86529,87031,87531,88029,88527,89022,89517,90012,90504,90994,91484,91971,92458,92942,93426,93907,94387,94865,95342,95817,96290,96762,97230,97698,98165,98629,99091,99551,100010,100467,100922,101375,101826,102274,102720,103166,103608,104049,104487,104925,105358,105790,106220,106649
2,Algeria,100645,101017,101390,101762,102134,102502,102871,103240,103612,103983,104354,104722,105093,105463,105838,106215,106594,106972,107356,107739,108125,108510,108895,109279,109663,110047,110431,110814,111197,111578,111961,112343,112724,113105,113486,113865,114245,114624,115003,115382,115760,116137,116516,116892,117268,117645,118020,118395,118771,119145,119519,119892,120265,120638,121010,121383,121755,122127,122499,122870,123242,123613,123984,124355,124725,125096,125467,125837,126207,126576,126945,127315,127684,128053,128422,128790,129158,129526,129893,130261,130628,130995,131362,131729,132096,132462,132828,133194,133560,133924,134290,134655,135019,135384,135748,136110
3,Andorra,8249,8309,8370,8430,8492,8550,8611,8670,8726,8784,8839,8894,8949,9003,9055,9108,9159,9209,9258,9309,9358,9405,9450,9496,9542,9587,9630,9673,9715,9757,9798,9839,9878,9917,9955,9994,10030,10067,10102,10138,10171,10206,10238,10271,10304,10335,10365,10395,10425,10453,10482,10511,10538,10564,10592,10616,10642,10667,10691,10714,10737,10760,10784,10806,10826,10848,10869,10890,10909,10928,10948,10967,10985,11003,11021,11037,11054,11071,11088,11103,11118,11133,11149,11163,11176,11190,11204,11216,11230,11243,11256,11267,11280,11291,11302,11313
4,Angola,17684,17753,17822,17889,17956,18023,18091,18158,18226,18293,18360,18428,18496,18563,18631,18698,18766,18833,18900,18967,19035,19102,19169,19236,19303,19370,19438,19505,19573,19641,19707,19776,19843,19911,19978,20046,20113,20181,20249,20317,20384,20451,20520,20587,20654,20723,20790,20858,20925,20992,21060,21126,21195,21262,21329,21397,21464,21532,21599,21667,21734,21802,21869,21936,22004,22071,22139,22206,22274,22341,22409,22476,22544,22611,22679,22746,22814,22881,22949,23016,23083,23150,23218,23285,23352,23420,23487,23554,23623,23689,23756,23824,23893,23963,24034,24104
5,Antigua and Barbuda,160,160,162,163,164,165,167,168,169,170,172,173,174,175,177,178,179,179,181,182,183,184,186,187,188,189,191,192,193,194,195,197,198,199,200,201,203,204,205,206,207,209,210,211,212,213,214,216,217,218,219,220,222,223,224,225,227,228,229,231,232,233,235,236,237,239,240,242,243,244,245,247,249,250,252,253,254,256,257,258,261,262,264,265,266,268,269,271,275,279,284,290,297,305,314,324
6,Argentina,1648940,1657780,1666772,1675983,1685358,1694912,1704681,1714621,1724683,1734936,1745376,1755998,1766804,1777796,1788971,1800332,1811889,1823644,1835600,1847760,1860123,1872693,1885475,1898467,1911676,1925101,1938747,1952616,1966711,1981035,1995590,2010379,2025405,2040672,2056178,2071931,2087931,2104178,2120679,2137436,2154448,2171721,2189256,2207056,2225123,2243459,2262067,2280949,2300107,2319543,2339260,2359259,2379543,2400114,2420973,2442121,2463563,2485297,2507326,2529651,2552276,2575200,2598424,2621950,2645778,2669912,2694351,2719094,2744144,2769501,2795165,2821137,2847416,2874004,2900898,2928102,2955613,2983430,3011554,3039984,3068719,3097757,3127098,3156742,3186684,3216925,3247462,3278294,3309420,3340835,3372538,3404528,3436806,3469372,3502224,3535365
7,Armenia,160220,160703,161174,161632,162083,162528,162968,163408,163847,164279,164707,165131,165551,165966,166380,166791,167201,167609,168014,168420,168825,169231,169635,170039,170441,170840,171237,171633,172028,172423,172816,173208,173600,173989,174377,174765,175150,175534,175916,176296,176674,177047,177414,177779,178140,178496,178848,179196,179540,179881,180217,180550,180879,181203,181526,181843,182156,182466,182773,183076,183374,183670,183963,184252,184536,184818,185096,185371,185643,185911,186177,186438,186696,186951,187203,187452,187699,187941,188181,188418,188652,188882,189111,189335,189557,189776,189993,190207,190418,190627,190832,191034,191234,191432,191627,191819
8,Australia,28517,28567,28620,28676,28736,28797,28864,28933,29007,29085,29167,29254,29346,29442,29544,29652,29766,29886,30012,30146,30288,30437,30594,30759,30934,31118,31313,31518,31735,31964,32205,32461,32730,33014,33314,33630,33964,34316,34688,35080,35493,35930,36391,36876,37389,37930,38502,39104,39740,40409,41116,41863,42650,43480,44356,45280,46254,47282,48366,49509,50715,51986,53326,54740,56229,57800,59457,61202,63044,64984,67028,69184,71455,73847,76368,79023,81820,84766,87868,91133,94572,98192,102003,106012,110232,114671,119340,124249,129413,134830,140501,146426,152604,159037,165724,172664
9,Austria,367410,369369,371314,373247,375154,377056,378951,380832,382691,384541,386381,388210,390032,391841,393639,395426,397201,398966,400722,402465,404198,405919,407629,409330,411018,412695,414361,416017,417661,419294,420916,422527,424124,425706,427272,428824,430360,431884,433397,434900,436392,437872,439343,440802,442251,443687,445115,446531,447937,449332,450717,452091,453453,454806,456148,457480,458802,460112,461413,462703,463982,465252,466511,467760,468998,470227,471445,472653,473852,475041,476219,477387,478546,479694,480834,481964,483083,484194,485294,486385,487466,488538,489600,490654,491697,492732,493758,494775,495781,496780,497770,498750,499721,500683,501636,502581
