place,week_ahead,quantile,value
Washington,1,point,137.15702975495
Washington,1,0.01,79.0562448140299
Washington,1,0.025,79.0562448140336
Washington,1,0.05,79.0562448140358
Washington,1,0.1,85.490070921478
Washington,1,0.15,91.0191111734657
Washington,1,0.2,91.0191111734748
Washington,1,0.25,98.3577231363706
Washington,1,0.3,100.196682623598
Washington,1,0.35,104.791549243806
Washington,1,0.4,107.231920650765
Washington,1,0.45,115.891985354906
Washington,1,0.5,128.623510925858
Washington,1,0.55,135.534842497762
Washington,1,0.6,138.099120359992
Washington,1,0.65,169.772478299037
Washington,1,0.7,176.083440237868
Washington,1,0.75,185.012580592764
Washington,1,0.8,187.532835784799
Washington,1,0.85,195.165241822957
Washington,1,0.9,204.586656585907
Washington,1,0.95,211.992636083856
Washington,1,0.975,214.373694582477
Washington,1,0.99,215.73992904976
Washington,2,point,249.389091345264
Washington,2,0.01,144.408928308831
Washington,2,0.025,144.40892830884
Washington,2,0.05,144.408928308842
Washington,2,0.1,156.161345025404
Washington,2,0.15,166.261025060097
Washington,2,0.2,166.261025060114
Washington,2,0.25,179.666178458547
Washington,2,0.3,191.418595175095
Washington,2,0.35,191.418595175136
Washington,2,0.4,219.08354491299
Washington,2,0.45,229.906832644712
Washington,2,0.5,247.766904088076
Washington,2,0.55,269.195475516648
Washington,2,0.6,279.566307054628
Washington,2,0.65,291.41009087698
Washington,2,0.7,302.242694668485
Washington,2,0.75,317.56933434733
Washington,2,0.8,321.895287540112
Washington,2,0.85,334.996116128312
Washington,2,0.9,351.167732162714
Washington,2,0.95,363.879905420439
Washington,2,0.975,367.966931070407
Washington,2,0.99,370.312037381271
Washington,3,point,446.183931546027
Washington,3,0.01,251.616171626685
Washington,3,0.025,251.6161716267
Washington,3,0.05,251.616171626703
Washington,3,0.1,272.093424219138
Washington,3,0.15,289.690970677962
Washington,3,0.2,289.690970677993
Washington,3,0.25,313.047929404038
Washington,3,0.3,333.525181996451
Washington,3,0.35,333.525181996524
Washington,3,0.4,421.369532824164
Washington,3,0.45,450.204601431696
Washington,3,0.5,457.333470973634
Washington,3,0.55,490.526249285213
Washington,3,0.6,519.358277736228
Washington,3,0.65,532.258894118198
Washington,3,0.7,546.504359466498
Washington,3,0.75,555.836376187659
Washington,3,0.8,575.873348387504
Washington,3,0.85,578.458382067802
Washington,3,0.9,606.38290535719
Washington,3,0.95,628.333796192039
Washington,3,0.975,635.391114564178
Washington,3,0.99,639.4405537578
Washington,4,point,680.258861950971
Washington,4,0.01,365.215023700321
Washington,4,0.025,365.215023700344
Washington,4,0.05,365.215023700347
Washington,4,0.1,394.937279795871
Washington,4,0.15,420.479709384075
Washington,4,0.2,420.479709384117
Washington,4,0.25,454.381791986967
Washington,4,0.3,484.104048082456
Washington,4,0.35,484.104048082562
Washington,4,0.4,679.31903955115
Washington,4,0.45,730.281731611132
Washington,4,0.5,751.321189362308
Washington,4,0.55,767.641761517088
Washington,4,0.6,797.636977819899
Washington,4,0.65,800.286113654335
Washington,4,0.7,833.794711096996
Washington,4,0.75,850.965122830421
Washington,4,0.8,877.037478952338
Washington,4,0.85,891.164811135577
Washington,4,0.9,927.13257362799
Washington,4,0.95,937.470161938691
Washington,4,0.975,1006.53297204741
Washington,4,0.99,1006.53297204787
Washington,5,point,878.742091393843
Washington,5,0.01,448.75922821466
Washington,5,0.025,448.759228214687
Washington,5,0.05,448.759228214693
Washington,5,0.1,485.280553572793
Washington,5,0.15,516.665902599767
Washington,5,0.2,516.665902599821
Washington,5,0.25,558.323204289054
Washington,5,0.3,594.844529647109
Washington,5,0.35,594.844529647241
Washington,5,0.4,877.802268994022
