forecast_date,target,target_end_date,location,type,quantile,value
2022-06-05,1 wk ahead inc case,2022-06-11,AT,quantile,0.010,14844
2022-06-05,1 wk ahead inc case,2022-06-11,BE,quantile,0.010,10701
2022-06-05,1 wk ahead inc case,2022-06-11,BG,quantile,0.010,998
2022-06-05,1 wk ahead inc case,2022-06-11,HR,quantile,0.010,0
2022-06-05,1 wk ahead inc case,2022-06-11,CY,quantile,0.010,1421
2022-06-05,1 wk ahead inc case,2022-06-11,CZ,quantile,0.010,1247
2022-06-05,1 wk ahead inc case,2022-06-11,DK,quantile,0.010,3988
2022-06-05,1 wk ahead inc case,2022-06-11,EE,quantile,0.010,828
2022-06-05,1 wk ahead inc case,2022-06-11,FI,quantile,0.010,9716
2022-06-05,1 wk ahead inc case,2022-06-11,FR,quantile,0.010,84998
2022-06-05,1 wk ahead inc case,2022-06-11,DE,quantile,0.010,185661
2022-06-05,1 wk ahead inc case,2022-06-11,GR,quantile,0.010,23612
2022-06-05,1 wk ahead inc case,2022-06-11,HU,quantile,0.010,1282
2022-06-05,1 wk ahead inc case,2022-06-11,IS,quantile,0.010,840
2022-06-05,1 wk ahead inc case,2022-06-11,IE,quantile,0.010,107
2022-06-05,1 wk ahead inc case,2022-06-11,IT,quantile,0.010,93012
2022-06-05,1 wk ahead inc case,2022-06-11,LV,quantile,0.010,964
2022-06-05,1 wk ahead inc case,2022-06-11,LI,quantile,0.010,74
2022-06-05,1 wk ahead inc case,2022-06-11,LT,quantile,0.010,687
2022-06-05,1 wk ahead inc case,2022-06-11,LU,quantile,0.010,187
2022-06-05,1 wk ahead inc case,2022-06-11,MT,quantile,0.010,590
2022-06-05,1 wk ahead inc case,2022-06-11,NL,quantile,0.010,11664
2022-06-05,1 wk ahead inc case,2022-06-11,NO,quantile,0.010,2202
2022-06-05,1 wk ahead inc case,2022-06-11,PL,quantile,0.010,1302
2022-06-05,1 wk ahead inc case,2022-06-11,PT,quantile,0.010,188536
2022-06-05,1 wk ahead inc case,2022-06-11,RO,quantile,0.010,1720
2022-06-05,1 wk ahead inc case,2022-06-11,SK,quantile,0.010,1350
2022-06-05,1 wk ahead inc case,2022-06-11,SI,quantile,0.010,1652
2022-06-05,1 wk ahead inc case,2022-06-11,ES,quantile,0.010,70319
2022-06-05,1 wk ahead inc case,2022-06-11,SE,quantile,0.010,1521
2022-06-05,1 wk ahead inc case,2022-06-11,CH,quantile,0.010,8537
2022-06-05,1 wk ahead inc case,2022-06-11,GB,quantile,0.010,30711
2022-06-05,2 wk ahead inc case,2022-06-18,AT,quantile,0.010,22441
2022-06-05,2 wk ahead inc case,2022-06-18,BE,quantile,0.010,14418
