forecast_date,target,target_end_date,location,type,quantile,value
2021-12-26,1 wk ahead inc case,2022-01-01,AT,quantile,0.010,970
2021-12-26,1 wk ahead inc case,2022-01-01,BE,quantile,0.010,0
2021-12-26,1 wk ahead inc case,2022-01-01,BG,quantile,0.010,7369
2021-12-26,1 wk ahead inc case,2022-01-01,HR,quantile,0.010,13874
2021-12-26,1 wk ahead inc case,2022-01-01,CY,quantile,0.010,3548
2021-12-26,1 wk ahead inc case,2022-01-01,CZ,quantile,0.010,28923
2021-12-26,1 wk ahead inc case,2022-01-01,DK,quantile,0.010,23870
2021-12-26,1 wk ahead inc case,2022-01-01,EE,quantile,0.010,3571
2021-12-26,1 wk ahead inc case,2022-01-01,FI,quantile,0.010,NaN
2021-12-26,1 wk ahead inc case,2022-01-01,FR,quantile,0.010,232677
2021-12-26,1 wk ahead inc case,2022-01-01,DE,quantile,0.010,24225
2021-12-26,1 wk ahead inc case,2022-01-01,GR,quantile,0.010,25602
2021-12-26,1 wk ahead inc case,2022-01-01,HU,quantile,0.010,0
2021-12-26,1 wk ahead inc case,2022-01-01,IS,quantile,0.010,741
2021-12-26,1 wk ahead inc case,2022-01-01,IE,quantile,0.010,29474
2021-12-26,1 wk ahead inc case,2022-01-01,IT,quantile,0.010,191985
2021-12-26,1 wk ahead inc case,2022-01-01,LV,quantile,0.010,3388
2021-12-26,1 wk ahead inc case,2022-01-01,LI,quantile,0.010,104
2021-12-26,1 wk ahead inc case,2022-01-01,LT,quantile,0.010,6954
2021-12-26,1 wk ahead inc case,2022-01-01,LU,quantile,0.010,2529
2021-12-26,1 wk ahead inc case,2022-01-01,MT,quantile,0.010,720
2021-12-26,1 wk ahead inc case,2022-01-01,NL,quantile,0.010,55550
2021-12-26,1 wk ahead inc case,2022-01-01,NO,quantile,0.010,12361
2021-12-26,1 wk ahead inc case,2022-01-01,PL,quantile,0.010,72240
2021-12-26,1 wk ahead inc case,2022-01-01,PT,quantile,0.010,21884
2021-12-26,1 wk ahead inc case,2022-01-01,RO,quantile,0.010,2894
2021-12-26,1 wk ahead inc case,2022-01-01,SK,quantile,0.010,11619
2021-12-26,1 wk ahead inc case,2022-01-01,SI,quantile,0.010,4602
2021-12-26,1 wk ahead inc case,2022-01-01,ES,quantile,0.010,276999
2021-12-26,1 wk ahead inc case,2022-01-01,SE,quantile,0.010,18700
2021-12-26,1 wk ahead inc case,2022-01-01,CH,quantile,0.010,33451
2021-12-26,1 wk ahead inc case,2022-01-01,GB,quantile,0.010,515714
2021-12-26,2 wk ahead inc case,2022-01-08,AT,quantile,0.010,0
2021-12-26,2 wk ahead inc case,2022-01-08,BE,quantile,0.010,0
2021-12-26,2 wk ahead inc case,2022-01-08,BG,quantile,0.010,6242
2021-12-26,2 wk ahead inc case,2022-01-08,HR,quantile,0.010,9714
2021-12-26,2 wk ahead inc case,2022-01-08,CY,quantile,0.010,2260
2021-12-26,2 wk ahead inc case,2022-01-08,CZ,quantile,0.010,14419
2021-12-26,2 wk ahead inc case,2022-01-08,DK,quantile,0.010,15933
2021-12-26,2 wk ahead inc case,2022-01-08,EE,quantile,0.010,2836
2021-12-26,2 wk ahead inc case,2022-01-08,FI,quantile,0.010,NaN
2021-12-26,2 wk ahead inc case,2022-01-08,FR,quantile,0.010,117973
2021-12-26,2 wk ahead inc case,2022-01-08,DE,quantile,0.010,0
2021-12-26,2 wk ahead inc case,2022-01-08,GR,quantile,0.010,17209
2021-12-26,2 wk ahead inc case,2022-01-08,HU,quantile,0.010,0
2021-12-26,2 wk ahead inc case,2022-01-08,IS,quantile,0.010,332
2021-12-26,2 wk ahead inc case,2022-01-08,IE,quantile,0.010,33269
2021-12-26,2 wk ahead inc case,2022-01-08,IT,quantile,0.010,125433
2021-12-26,2 wk ahead inc case,2022-01-08,LV,quantile,0.010,2346
2021-12-26,2 wk ahead inc case,2022-01-08,LI,quantile,0.010,43
2021-12-26,2 wk ahead inc case,2022-01-08,LT,quantile,0.010,4430
2021-12-26,2 wk ahead inc case,2022-01-08,LU,quantile,0.010,2288
2021-12-26,2 wk ahead inc case,2022-01-08,MT,quantile,0.010,1220
2021-12-26,2 wk ahead inc case,2022-01-08,NL,quantile,0.010,37548
2021-12-26,2 wk ahead inc case,2022-01-08,NO,quantile,0.010,6183
2021-12-26,2 wk ahead inc case,2022-01-08,PL,quantile,0.010,44909
2021-12-26,2 wk ahead inc case,2022-01-08,PT,quantile,0.010,21185
2021-12-26,2 wk ahead inc case,2022-01-08,RO,quantile,0.010,1948
2021-12-26,2 wk ahead inc case,2022-01-08,SK,quantile,0.010,10367
2021-12-26,2 wk ahead inc case,2022-01-08,SI,quantile,0.010,2791
2021-12-26,2 wk ahead inc case,2022-01-08,ES,quantile,0.010,285705
2021-12-26,2 wk ahead inc case,2022-01-08,SE,quantile,0.010,14472
2021-12-26,2 wk ahead inc case,2022-01-08,CH,quantile,0.010,18986
2021-12-26,2 wk ahead inc case,2022-01-08,GB,quantile,0.010,404300
2021-12-26,3 wk ahead inc case,2022-01-15,AT,quantile,0.010,0
2021-12-26,3 wk ahead inc case,2022-01-15,BE,quantile,0.010,0
2021-12-26,3 wk ahead inc case,2022-01-15,BG,quantile,0.010,5243
2021-12-26,3 wk ahead inc case,2022-01-15,HR,quantile,0.010,6601
