place,week_ahead,quantile,value
Washington,1,point,103.07011370751
Washington,1,0.01,58.6304414016322
Washington,1,0.025,58.6304414017668
Washington,1,0.05,58.6304414039078
Washington,1,0.1,58.6309780807223
Washington,1,0.15,58.8997846786042
Washington,1,0.2,58.9003456529026
Washington,1,0.25,59.1142115773455
Washington,1,0.3,59.1147904093123
Washington,1,0.35,94.7689332130958
Washington,1,0.4,94.7690378023526
Washington,1,0.45,95.0982959584162
Washington,1,0.5,95.0983423829266
Washington,1,0.55,95.0983888074406
Washington,1,0.6,95.3680403864691
Washington,1,0.65,95.3681232091167
Washington,1,0.7,154.901804052181
Washington,1,0.75,154.903745646241
Washington,1,0.8,155.264986965642
Washington,1,0.85,155.266941716947
Washington,1,0.9,155.580618252803
Washington,1,0.95,155.582578922238
Washington,1,0.975,155.582578923741
Washington,1,0.99,155.582578924003
Washington,2,point,87.3066059585113
Washington,2,0.01,48.2008727207885
Washington,2,0.025,48.2008727208486
Washington,2,0.05,48.2008727225766
Washington,2,0.1,48.2009956474667
Washington,2,0.15,48.9463811792302
Washington,2,0.2,48.9465482244177
Washington,2,0.25,49.6698043199322
Washington,2,0.3,49.6700119380894
Washington,2,0.35,79.1579613565591
Washington,2,0.4,79.1584756277916
Washington,2,0.45,80.2100243066998
Washington,2,0.5,80.2102650306224
Washington,2,0.55,80.2105057550543
Washington,2,0.6,81.2387811056833
Washington,2,0.65,81.2392286422928
Washington,2,0.7,131.311597568421
Washington,2,0.75,131.3138319054
Washington,2,0.8,132.781492489963
Washington,2,0.85,132.783722129005
Washington,2,0.9,134.238228596691
Washington,2,0.95,134.240443737879
Washington,2,0.975,134.240443739121
Washington,2,0.99,134.240443739633
Washington,3,point,74.7193268684555
Washington,3,0.01,41.1017050718601
Washington,3,0.025,41.1017050718838
Washington,3,0.05,41.1017050733954
Washington,3,0.1,41.1019270163524
Washington,3,0.15,42.2542799327257
Washington,3,0.2,42.2545427506375
Washington,3,0.25,43.5960949286473
Washington,3,0.3,43.5964072762163
Washington,3,0.35,66.9635680021765
Washington,3,0.4,66.9638769848825
Washington,3,0.45,68.7016719994062
Washington,3,0.5,68.701813026496
Washington,3,0.55,68.7019540537913
Washington,3,0.6,70.7177180895342
Washington,3,0.65,70.7179602317901
Washington,3,0.7,110.268435100783
Washington,3,0.75,110.270190335019
Washington,3,0.8,112.906682661547
Washington,3,0.85,112.908448276385
Washington,3,0.9,115.960331918524
Washington,3,0.95,115.962089000506
Washington,3,0.975,115.962089001609
Washington,3,0.99,115.962089001903
Washington,4,point,81.7856225384151
Washington,4,0.01,46.4497485289066
Washington,4,0.025,46.5242493579468
Washington,4,0.05,47.1381553934385
Washington,4,0.1,47.3765879952134
Washington,4,0.15,48.0356176521509
Washington,4,0.2,48.3818164257973
Washington,4,0.25,48.9649929212537
Washington,4,0.3,50.0485089210179
