place,week_ahead,quantile,value
Washington,1,point,9854.78398507786
Washington,1,0.025,8107.28398507786
Washington,1,0.1,9731.29797856238
Washington,1,0.25,9760.17168146977
Washington,1,0.5,9868.27805146476
Washington,1,0.75,9943.20576585201
Washington,1,0.9,9966.23311449193
Washington,1,0.975,11602.2839850779
Washington,2,point,9337.46212709558
Washington,2,0.025,7589.96212709558
Washington,2,0.1,9135.8117867457
Washington,2,0.25,9192.2211550012
Washington,2,0.5,9360.05934211082
Washington,2,0.75,9476.19076110166
Washington,2,0.9,9527.10600769017
Washington,2,0.975,11084.9621270956
Washington,3,point,8652.95488396235
Washington,3,0.025,6905.45488396235
Washington,3,0.1,8404.75828748646
Washington,3,0.25,8488.95038024546
Washington,3,0.5,8682.95843617141
Washington,3,0.75,8812.37854871852
Washington,3,0.9,8896.21435004647
Washington,3,0.975,10400.4548839623
Washington,4,point,7857.19573519491
Washington,4,0.025,6109.69573519491
Washington,4,0.1,7588.0626856133
Washington,4,0.25,7698.52957908134
Washington,4,0.5,7892.98325672216
Washington,4,0.75,8015.95779919578
Washington,4,0.9,8132.90972938059
Washington,4,0.975,9604.69573519491
Washington,5,point,7005.00146661944
Washington,5,0.025,5257.50146661944
Washington,5,0.1,6736.35551812691
Washington,5,0.25,6869.4610485317
Washington,5,0.5,7040.78404473915
Washington,5,0.75,7144.56765160069
Washington,5,0.9,7294.01760771008
Washington,5,0.975,8752.50146661944
Washington,6,point,6143.97370955391
Washington,6,0.025,4396.47370955391
Washington,6,0.1,5891.345793825
Washington,6,0.25,6041.94695097138
Washington,6,0.5,6163.64715789357
Washington,6,0.75,6253.9386536011
Washington,6,0.9,6430.65527054602
Washington,6,0.975,7891.47370955391
Washington,7,point,5312.37261418049
Washington,7,0.025,3564.87261418049
Washington,7,0.1,5085.52391102496
Washington,7,0.25,5218.2845636846
Washington,7,0.5,5315.37493695429
Washington,7,0.75,5395.02780546038
Washington,7,0.9,5585.11762467825
Washington,7,0.975,7059.87261418049
Illinois,1,point,81057.7935366865
Illinois,1,0.025,72090.7935366865
Illinois,1,0.1,77394.0914616459
Illinois,1,0.25,77651.6771235145
Illinois,1,0.5,81467.9744024373
Illinois,1,0.75,84069.4815985442
Illinois,1,0.9,84334.3459315048
Illinois,1,0.975,90024.7935366865
Illinois,2,point,78876.2988242454
Illinois,2,0.025,69909.2988242454
Illinois,2,0.1,70122.1491982512
Illinois,2,0.25,70279.5912807854
Illinois,2,0.5,79669.8032598593
Illinois,2,0.75,86559.4688326921
Illinois,2,0.9,86787.1229398261
Illinois,2,0.975,87843.2988242454
Illinois,3,point,69100.5992535813
Illinois,3,0.025,54898.5573025521
Illinois,3,0.1,55236.2255337174
Illinois,3,0.25,56654.103641822
Illinois,3,0.5,69905.4197123665
Illinois,3,0.75,81554.3234803574
Illinois,3,0.9,81754.2639048275
Illinois,3,0.975,82268.8647814664
Illinois,4,point,55304.7854779907
Illinois,4,0.025,38180.0198351375
Illinois,4,0.1,38683.5853820192
Illinois,4,0.25,40888.1415901892
Illinois,4,0.5,55647.2805749653
Illinois,4,0.75,70251.230654981
Illinois,4,0.9,71009.8529555732
Illinois,4,0.975,72274.4379473486
Illinois,5,point,41216.6310749966
Illinois,5,0.025,24324.5571901674
Illinois,5,0.1,24855.9886694337
Illinois,5,0.25,27242.6293553831
Illinois,5,0.5,40886.2996713738
Illinois,5,0.75,56054.991998231
Illinois,5,0.9,57336.31545542
Illinois,5,0.975,59204.055266757
Illinois,6,point,29135.8734875064
Illinois,6,0.025,14611.8891564372
Illinois,6,0.1,15071.0475235581
Illinois,6,0.25,17178.7188052917
Illinois,6,0.5,28273.7308119186
Illinois,6,0.75,42014.6334413607
Illinois,6,0.9,43583.3477785579
Illinois,6,0.975,45760.383771466
Illinois,7,point,19840.0276723218
Illinois,7,0.025,8461.32186884843
Illinois,7,0.1,8811.32458710233
Illinois,7,0.25,10453.8395087942
Illinois,7,0.5,18729.8528969954
Illinois,7,0.75,30015.5626070816
Illinois,7,0.9,31615.7220973024
Illinois,7,0.975,33796.5833053237
California,1,point,47974.3550998762
California,1,0.025,29164.3550998762
California,1,0.1,47813.3752848232
California,1,0.25,47897.3035643203
California,1,0.5,47976.4133016262
California,1,0.75,48062.5181337157
California,1,0.9,48114.0275440278
California,1,0.975,66784.3550998762
California,2,point,46050.1147550638
California,2,0.025,27240.1147550638
California,2,0.1,45758.888553717
California,2,0.25,45900.4005041216
California,2,0.5,46056.5467823078
California,2,0.75,46228.8387914049
California,2,0.9,46307.4419461706
California,2,0.975,64860.1147550638
California,3,point,43231.9319247092
California,3,0.025,24421.9319247092
California,3,0.1,42839.8941116316
California,3,0.25,43018.2684432473
California,3,0.5,43244.1016640482
California,3,0.75,43491.9617590858
California,3,0.9,43585.6340969384
California,3,0.975,62041.9319247092
California,4,point,39779.315517023
California,4,0.025,20969.315517023
California,4,0.1,39313.4236083179
California,4,0.25,39521.8245745022
California,4,0.5,39797.0478052255
California,4,0.75,40097.9632194825
California,4,0.9,40208.5252530477
California,4,0.975,58589.315517023
California,5,point,35952.5637123678
California,5,0.025,17142.5637123678
California,5,0.1,35435.8787810042
California,5,0.25,35674.7594037242
California,5,0.5,35974.6378981057
California,5,0.75,36301.5236836961
California,5,0.9,36438.0762946218
California,5,0.975,54762.5637123678
California,6,point,31986.6756388205
California,6,0.025,13176.6756388205
California,6,0.1,31438.824185235
California,6,0.25,31710.6236205706
California,6,0.5,32011.3747343486
California,6,0.75,32338.3058385625
California,6,0.9,32510.8331375976
California,6,0.975,50796.6756388205
California,7,point,28073.4139041139
California,7,0.025,9263.4139041139
California,7,0.1,27511.1133876332
California,7,0.25,27810.3793756803
California,7,0.5,28098.9821301815
California,7,0.75,28404.9314817321
California,7,0.9,28620.056698038
California,7,0.975,46883.4139041139
Arizona,1,point,14461.0459868039
Arizona,1,0.025,12485.5459868039
Arizona,1,0.1,14318.976907251
Arizona,1,0.25,14405.5235345417
Arizona,1,0.5,14445.7156130554
Arizona,1,0.75,14528.6508284304
