place,week_ahead,quantile,value
Washington,1,point,177.989909176905
Washington,1,0.01,170.566002471366
Washington,1,0.025,170.566002471366
Washington,1,0.05,171.329850867867
Washington,1,0.1,173.756672492843
Washington,1,0.15,175.419645721317
Washington,1,0.2,175.419645721317
Washington,1,0.25,176.416890674389
Washington,1,0.3,177.414135627461
Washington,1,0.35,177.414135627461
Washington,1,0.4,177.418640477985
Washington,1,0.45,178.09799840735
Washington,1,0.5,178.772851486192
Washington,1,0.55,178.772851486192
Washington,1,0.6,178.88006935151
Washington,1,0.65,178.987287216829
Washington,1,0.7,178.987287216829
Washington,1,0.75,179.171456524778
Washington,1,0.8,179.355625832728
Washington,1,0.85,179.355625832728
Washington,1,0.9,181.573059050006
Washington,1,0.95,184.933349410142
Washington,1,0.975,186.076206552999
Washington,1,0.99,186.076206552999
Washington,2,point,168.449918360639
Washington,2,0.01,161.0260116551
Washington,2,0.025,161.0260116551
Washington,2,0.05,161.789860051601
Washington,2,0.1,163.60771983898
Washington,2,0.15,164.661731229859
Washington,2,0.2,164.661731229859
Washington,2,0.25,166.131522386578
Washington,2,0.3,167.601313543297
Washington,2,0.35,167.601313543297
Washington,2,0.4,167.74223402777
Washington,2,0.45,168.743506858235
Washington,2,0.5,169.603859204228
Washington,2,0.55,169.603859204228
Washington,2,0.6,169.761882435933
Washington,2,0.65,169.919905667639
Washington,2,0.7,169.919905667639
Washington,2,0.75,170.191343912907
Washington,2,0.8,170.462782158174
Washington,2,0.85,170.462782158174
Washington,2,0.9,172.356641804596
Washington,2,0.95,175.393358593876
Washington,2,0.975,176.536215736733
Washington,2,0.99,176.536215736733
Washington,3,point,160.581344611987
Washington,3,0.01,150.981148765412
Washington,3,0.025,151.277438085155
Washington,3,0.05,152.263097187234
Washington,3,0.1,153.400215531701
Washington,3,0.15,154.378081989253
Washington,3,0.2,155.081947871873
Washington,3,0.25,155.864881859035
Washington,3,0.3,156.234297114645
Washington,3,0.35,156.560757203742
Washington,3,0.4,157.978150960934
Washington,3,0.45,159.69728878157
Washington,3,0.5,160.01458076359
Washington,3,0.55,161.184891226116
Washington,3,0.6,161.48524945538
Washington,3,0.65,162.001178093364
Washington,3,0.7,162.82684447103
Washington,3,0.75,164.925850137942
Washington,3,0.8,165.606798251006
Washington,3,0.85,166.381927702366
Washington,3,0.9,168.66764198808
Washington,3,0.95,173.634108168982
Washington,3,0.975,174.990739556943
Washington,3,0.99,175.49390910835
Washington,4,point,154.582939118328
Washington,4,0.01,126.900390770581
Washington,4,0.025,127.919996143244
Washington,4,0.05,128.677813834826
Washington,4,0.1,130.59404638102
Washington,4,0.15,131.506594515254
Washington,4,0.2,132.279150001705
Washington,4,0.25,139.992163165935
Washington,4,0.3,147.617036772357
Washington,4,0.35,148.686729205791
Washington,4,0.4,149.812483265728
Washington,4,0.45,152.042053551074
Washington,4,0.5,152.928006930035
Washington,4,0.55,153.458577824905
Washington,4,0.6,154.016175269931
Washington,4,0.65,157.267982879831
Washington,4,0.7,161.502897291409
Washington,4,0.75,162.669236494422
Washington,4,0.8,165.601715679051
Washington,4,0.85,167.736435601465
Washington,4,0.9,168.429045023716
Washington,4,0.95,211.191361360408
Washington,4,0.975,212.841433645794
Washington,4,0.99,213.453439337984
Washington,5,point,158.0482514858
Washington,5,0.01,111.749596724924
Washington,5,0.025,113.011281941228
Washington,5,0.05,113.617855071862
Washington,5,0.1,115.101120781623
Washington,5,0.15,116.032811737225
Washington,5,0.2,117.018544421268
Washington,5,0.25,132.25176074979
Washington,5,0.3,148.935577949778
Washington,5,0.35,150.624344780261
Washington,5,0.4,151.153125190875
Washington,5,0.45,151.864426965863
Washington,5,0.5,152.152041573263
Washington,5,0.55,152.663931959295
Washington,5,0.6,155.545963174208
Washington,5,0.65,160.665161106791
Washington,5,0.7,164.991691719037
Washington,5,0.75,169.889233057929
Washington,5,0.8,176.89236419913
Washington,5,0.85,179.172565129206
Washington,5,0.9,179.912459553194
Washington,5,0.95,268.332350798534
Washington,5,0.975,270.428874882064
Washington,5,0.99,271.206467890741
Washington,6,point,162.356985342141
Washington,6,0.01,97.8304420560535
Washington,6,0.025,98.9298764935465
Washington,6,0.05,99.5778931941659
Washington,6,0.1,100.762208608154
Washington,6,0.15,101.69112878185
Washington,6,0.2,102.555425945147
Washington,6,0.25,123.883105984678
Washington,6,0.3,146.908453329107
Washington,6,0.35,149.027701311421
Washington,6,0.4,149.578727341204
Washington,6,0.45,150.680068583252
Washington,6,0.5,153.393363917691
Washington,6,0.55,155.696927033103
Washington,6,0.6,159.125498461674
Washington,6,0.65,164.973894963132
Washington,6,0.7,169.300425575378
Washington,6,0.75,177.32732553642
Washington,6,0.8,187.724061748439
Washington,6,0.85,190.143824133782
Washington,6,0.9,190.929087410793
Washington,6,0.95,334.574069673348
Washington,6,0.975,337.188151026963
Washington,6,0.99,338.157704108014
Washington,7,point,167.931889430064
Washington,7,0.01,85.5002683607188
Washington,7,0.025,86.2571568017866
Washington,7,0.05,87.0362270634505
Washington,7,0.1,88.0618079325786
Washington,7,0.15,88.7664846213083
Washington,7,0.2,89.5212832151083
Washington,7,0.25,115.946055777299
Washington,7,0.3,144.324416425779
Washington,7,0.35,146.079717160761
Washington,7,0.4,146.872092058596
Washington,7,0.45,148.121890232192
Washington,7,0.5,155.012243651175
Washington,7,0.55,161.271831121026
Washington,7,0.6,164.700402549597
Washington,7,0.65,170.548799051055
Washington,7,0.7,174.875329663301
Washington,7,0.75,185.36975805391
Washington,7,0.8,198.505812624537
Washington,7,0.85,201.064484516452
Washington,7,0.9,201.894915852234
Washington,7,0.95,409.536354112758
Washington,7,0.975,412.73612792655
Washington,7,0.99,413.922912169334
Illinois,1,point,158.877196468654
Illinois,1,0.01,148.175090460856
Illinois,1,0.025,148.175090460856
Illinois,1,0.05,148.175090460856
Illinois,1,0.1,148.175090460856
Illinois,1,0.15,151.616464164462
Illinois,1,0.2,156.772123582356
Illinois,1,0.25,158.565418042998
Illinois,1,0.3,158.732277210295
Illinois,1,0.35,158.820127631239
Illinois,1,0.4,158.820127631239
Illinois,1,0.45,159.061431729249
Illinois,1,0.5,159.979580063396
Illinois,1,0.55,160.656424299534
Illinois,1,0.6,160.656424299534
Illinois,1,0.65,161.640098073765
Illinois,1,0.7,162.623771847997
Illinois,1,0.75,162.623771847997
Illinois,1,0.8,162.759172204972
Illinois,1,0.85,163.502570332795
Illinois,1,0.9,164.110568103642
Illinois,1,0.95,164.110568103642
Illinois,1,0.975,164.110568103642
Illinois,1,0.99,164.110568103642
Illinois,2,point,142.829686148444
Illinois,2,0.01,127.418446975051
Illinois,2,0.025,127.418446975051
Illinois,2,0.05,127.418446975051
Illinois,2,0.1,127.418446975051
Illinois,2,0.15,133.214387261454
Illinois,2,0.2,140.724613262146
Illinois,2,0.25,142.517907722788
Illinois,2,0.3,142.672211195217
Illinois,2,0.35,142.747505921292
Illinois,2,0.4,142.747505921292
Illinois,2,0.45,143.00136571417
Illinois,2,0.5,144.323517033157
Illinois,2,0.55,145.391808559267
Illinois,2,0.6,145.391808559267
Illinois,2,0.65,146.119435400502
Illinois,2,0.7,147.53594461769
Illinois,2,0.75,148.224826993643
Illinois,2,0.8,148.224826993643
Illinois,2,0.85,149.295334643304
Illinois,2,0.9,150.365842292966
Illinois,2,0.95,150.365842292966
Illinois,2,0.975,150.365842292966
Illinois,2,0.99,150.365842292966
Illinois,3,point,140.02607681762
Illinois,3,0.01,120.73801708469
Illinois,3,0.025,121.9108739039
Illinois,3,0.05,123.14672430196
Illinois,3,0.1,125.734037523378
Illinois,3,0.15,133.820618428808
Illinois,3,0.2,136.206718217034
Illinois,3,0.25,137.114093084416
Illinois,3,0.3,139.227158878946
Illinois,3,0.35,139.50186421496
Illinois,3,0.4,139.714298391964
Illinois,3,0.45,140.047624015974
Illinois,3,0.5,140.451616176224
Illinois,3,0.55,141.873110369332
Illinois,3,0.6,142.139330744247
Illinois,3,0.65,143.110658887645
Illinois,3,0.7,144.043452910914
Illinois,3,0.75,144.678300741785
Illinois,3,0.8,144.990708912339
Illinois,3,0.85,146.795752289803
Illinois,3,0.9,148.142149395409
Illinois,3,0.95,150.584840250067
Illinois,3,0.975,154.163893513352
Illinois,3,0.99,156.168014787625
Illinois,4,point,153.345473491689
Illinois,4,0.01,110.704255335741
Illinois,4,0.025,117.60821019228
Illinois,4,0.05,120.482390112264
Illinois,4,0.1,128.812616032066
Illinois,4,0.15,132.135593251638
Illinois,4,0.2,133.417988746087
Illinois,4,0.25,136.925177213725
Illinois,4,0.3,143.615279364773
Illinois,4,0.35,149.060676612927
Illinois,4,0.4,149.983727388561
Illinois,4,0.45,151.073962882816
Illinois,4,0.5,152.954686319679
Illinois,4,0.55,153.112703812387
Illinois,4,0.6,153.771012850293
Illinois,4,0.65,154.017700401746
Illinois,4,0.7,156.242390149171
Illinois,4,0.75,157.362849584983
Illinois,4,0.8,168.546994988672
Illinois,4,0.85,173.341670426315
Illinois,4,0.9,177.542232376329
Illinois,4,0.95,212.025171581125
Illinois,4,0.975,218.140273100631
Illinois,4,0.99,220.976083432964
Illinois,5,point,196.478805431637
Illinois,5,0.01,101.081964490387
Illinois,5,0.025,111.896447796171
Illinois,5,0.05,115.079623704063
Illinois,5,0.1,119.35520706074
Illinois,5,0.15,134.949733754538
Illinois,5,0.2,138.844926597096
Illinois,5,0.25,149.843329193831
Illinois,5,0.3,168.566878404978
Illinois,5,0.35,179.809876497602
Illinois,5,0.4,183.227642647214
Illinois,5,0.45,186.333175015803
Illinois,5,0.5,190.481836314413
Illinois,5,0.55,194.373732545339
Illinois,5,0.6,196.167027005981
Illinois,5,0.65,196.575190271288
Illinois,5,0.7,198.700263157586
Illinois,5,0.75,207.43714327851
Illinois,5,0.8,240.18369366458
Illinois,5,0.85,247.016175502004
Illinois,5,0.9,253.002132470339
Illinois,5,0.95,376.47434323645
Illinois,5,0.975,387.33238811485
Illinois,5,0.99,392.36768569035
Illinois,6,point,276.600345699828
Illinois,6,0.01,98.7247043384643
Illinois,6,0.025,109.286990818742
Illinois,6,0.05,112.395934159413
Illinois,6,0.1,129.779541115659
Illinois,6,0.15,146.733654722062
Illinois,6,0.2,150.971468306687
Illinois,6,0.25,178.434064676347
Illinois,6,0.3,216.412331280919
Illinois,6,0.35,230.870026291928
Illinois,6,0.4,235.25808914038
Illinois,6,0.45,239.24675746992
Illinois,6,0.5,257.539153850086
Illinois,6,0.55,274.49527281353
Illinois,6,0.6,276.288567274172
Illinois,6,0.65,276.696730539479
Illinois,6,0.7,278.821803425777
Illinois,6,0.75,303.285005130796
Illinois,6,0.8,365.185174964079
Illinois,6,0.85,375.573594877811
Illinois,6,0.9,384.674856992966
Illinois,6,0.95,677.319401675682
Illinois,6,0.975,696.854237428852
Illinois,6,0.99,705.913300290295
Illinois,7,point,403.042378465507
Illinois,7,0.01,100.514734797147
