id,Country,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12
0,"Washington",432170,433118,434053,434977,435904,436835,437757,438667,439557,440434,441297,442147,442982,443799,444598,445376,446136,446875,447594,448291,448966,449619,450250,450857,451443,452005,452545,453061,453555,454027,454477,454905,455311,455697,456061,456406,456731,457038,457326,457596,457849,458086,458307,458514,458705,458883,459048,459201,459342,459472,459591,459701,459802,459894,459978,460054,460124,460187,460244,460296,460343,460385,460423,460457,460487,460514,460538,460560,460579,460596,460611,460624,460635,460646,460654,460662,460669,460675,460680,460685,460688,460692,460695,460697,460699,460701,460702,460704,460705,460706,460706,460707,460708,460708,460709,460709,460709,460709,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710,460710
1,"Illinois",1378300,1379438,1380544,1381624,1382676,1383702,1384699,1385660,1386584,1387476,1388336,1389165,1389961,1390724,1391455,1392154,1392822,1393459,1394065,1394642,1395190,1395709,1396201,1396665,1397104,1397517,1397906,1398271,1398614,1398935,1399235,1399516,1399777,1400020,1400246,1400455,1400649,1400829,1400995,1401147,1401288,1401417,1401535,1401643,1401742,1401833,1401915,1401990,1402057,1402119,1402174,1402225,1402270,1402310,1402347,1402380,1402409,1402435,1402458,1402479,1402497,1402514,1402528,1402541,1402552,1402562,1402571,1402578,1402585,1402591,1402596,1402600,1402604,1402607,1402610,1402612,1402614,1402616,1402618,1402619,1402620,1402621,1402622,1402623,1402623,1402624,1402624,1402624,1402625,1402625,1402625,1402625,1402625,1402625,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626,1402626
2,"California",3781120,3782306,3783473,3784619,3785755,3786879,3787983,3789060,3790111,3791138,3792140,3793119,3794072,3794997,3795894,3796763,3797603,3798416,3799199,3799954,3800679,3801376,3802043,3802682,3803293,3803875,3804430,3804958,3805460,3805935,3806384,3806809,3807210,3807588,3807943,3808276,3808588,3808880,3809153,3809407,3809643,3809863,3810067,3810255,3810429,3810590,3810738,3810874,3810998,3811112,3811217,3811312,3811398,3811477,3811548,3811613,3811671,3811724,3811771,3811813,3811851,3811885,3811916,3811943,3811967,3811988,3812007,3812024,3812038,3812051,3812063,3812072,3812081,3812089,3812095,3812101,3812106,3812110,3812114,3812117,3812120,3812122,3812124,3812126,3812127,3812128,3812129,3812130,3812131,3812131,3812132,3812132,3812133,3812133,3812133,3812133,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134,3812134
3,"Arizona",878338,878862,879379,879892,880401,880904,881400,881887,882366,882836,883298,883750,884192,884624,885046,885457,885856,886245,886622,886987,887340,887682,888011,888329,888635,888928,889210,889480,889738,889985,890220,890444,890658,890860,891052,891234,891405,891567,891720,891864,891999,892125,892244,892355,892458,892555,892644,892727,892805,892876,892942,893003,893059,893111,893158,893202,893241,893278,893311,893341,893368,893393,893415,893435,893454,893470,893485,893498,893510,893520,893530,893538,893546,893552,893558,893563,893568,893572,893575,893578,893581,893583,893585,893587,893589,893590,893591,893592,893593,893594,893594,893595,893595,893596,893596,893596,893597,893597,893597,893597,893597,893597,893597,893597,893597,893597,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598,893598
4,"Massachusetts",706027,706393,706740,707070,707386,707685,707969,708242,708504,708754,708992,709217,709433,709640,709834,710017,710190,710354,710510,710658,710798,710931,711057,711176,711288,711393,711493,711587,711675,711757,711835,711908,711977,712042,712103,712160,712213,712263,712309,712353,712393,712431,712466,712499,712530,712558,712585,712609,712632,712653,712673,712691,712707,712723,712737,712750,712762,712773,712784,712793,712802,712810,712817,712823,712830,712835,712840,712845,712849,712853,712856,712859,712862,712865,712867,712869,712871,712873,712874,712876,712877,712878,712879,712880,712881,712881,712882,712883,712883,712884,712884,712884,712885,712885,712885,712885,712886,712886,712886,712886,712886,712886,712886,712886,712886,712886,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887,712887
5,"Wisconsin",673388,673741,674085,674422,674752,675076,675392,675696,675988,676272,676546,676810,677065,677310,677545,677770,677985,678191,678388,678575,678753,678922,679083,679235,679378,679514,679642,679762,679875,679982,680081,680174,680261,680342,680417,680487,680552,680612,680667,680719,680766,680809,680849,680886,680920,680950,680978,681004,681027,681048,681067,681084,681099,681113,681126,681137,681147,681156,681164,681172,681178,681184,681189,681193,681197,681200,681203,681206,681208,681210,681212,681214,681215,681216,681217,681218,681219,681220,681220,681221,681221,681221,681222,681222,681222,681222,681222,681222,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223,681223
6,"Texas",2948986,2950800,2952596,2954393,2956179,2957943,2959667,2961352,2963013,2964644,2966246,2967812,2969341,2970831,2972283,2973696,2975069,2976402,2977693,2978942,2980149,2981313,2982435,2983514,2984550,2985545,2986497,2987408,2988279,2989109,2989899,2990651,2991364,2992041,2992681,2993286,2993857,2994396,2994902,2995378,2995824,2996242,2996633,2996998,2997338,2997655,2997949,2998222,2998474,2998708,2998924,2999122,2999305,2999473,2999627,2999769,2999898,3000015,3000122,3000220,3000308,3000389,3000461,3000527,3000586,3000639,3000687,3000729,3000768,3000802,3000832,3000859,3000884,3000905,3000924,3000941,3000955,3000968,3000980,3000990,3000998,3001006,3001013,3001019,3001024,3001028,3001032,3001035,3001038,3001040,3001042,3001044,3001045,3001047,3001048,3001049,3001049,3001050,3001051,3001051,3001051,3001052,3001052,3001052,3001052,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053,3001053
7,"Nebraska",223197,223261,223319,223373,223423,223470,223516,223559,223600,223640,223679,223716,223751,223783,223812,223839,223864,223887,223910,223931,223951,223970,223988,224005,224021,224036,224049,224062,224073,224084,224094,224104,224113,224122,224129,224137,224143,224150,224156,224161,224166,224170,224175,224179,224182,224186,224189,224192,224194,224197,224199,224201,224203,224205,224207,224208,224209,224211,224212,224213,224214,224215,224216,224216,224217,224218,224218,224219,224219,224220,224220,224220,224221,224221,224221,224221,224222,224222,224222,224222,224222,224222,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223,224223
8,"Utah",405078,405327,405570,405807,406037,406260,406478,406690,406899,407104,407306,407504,407699,407889,408074,408253,408426,408593,408757,408915,409070,409221,409368,409511,409650,409784,409914,410039,410160,410277,410390,410499,410604,410706,410804,410899,410990,411078,411162,411243,411321,411395,411466,411535,411601,411663,411724,411781,411836,411888,411938,411986,412031,412074,412115,412154,412191,412226,412260,412291,412321,412350,412376,412402,412426,412448,412469,412489,412508,412526,412542,412558,412573,412586,412599,412611,412622,412633,412642,412652,412660,412668,412675,412682,412688,412694,412700,412705,412709,412714,412718,412721,412725,412728,412731,412733,412735,412738,412740,412741,412743,412745,412746,412747,412748,412749,412750,412751,412752,412753,412753,412754,412754,412755,412755,412756,412756,412756,412756,412757,412757,412757,412757,412757,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758,412758
9,"Oregon",199784,200175,200552,200916,201265,201602,201926,202239,202542,202834,203115,203388,203651,203905,204148,204380,204602,204815,205018,205213,205400,205580,205751,205915,206072,206222,206364,206500,206629,206751,206868,206979,207084,207184,207279,207369,207454,207535,207611,207683,207751,207815,207875,207932,207986,208036,208083,208128,208170,208209,208246,208280,208312,208342,208370,208397,208421,208444,208465,208485,208503,208520,208536,208550,208564,208577,208588,208599,208609,208618,208626,208634,208641,208648,208654,208659,208664,208669,208673,208677,208680,208684,208686,208689,208691,208694,208696,208697,208699,208701,208702,208703,208704,208705,208706,208707,208707,208708,208709,208709,208710,208710,208710,208711,208711,208711,208711,208712,208712,208712,208712,208712,208712,208712,208712,208712,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713,208713
