id,Country,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14
0,Afghanistan,62403,62744,63100,63467,63845,64237,64643,65066,65509,65971,66462,66978,67525,68102,68711,69351,70023,70727,71462,72227,73022,73847,74701,75586,76506,77463,78464,79513,80615,81774,82995,84280,85631,87050,88536,90090,91708,93392,95144,96959,98843,100800,102834,104952,107164,109479,111906,114455,117130,119940,122888,125976,129208,132580,136095,139750,143551,147497,151595,155853,160284,164900,169718,174755,180029,185556,191350,197423,203784,210439,217392,224645,232201,240062,248234,256725,265550,274724,284273,294221,304603,315447,326786,338652,351071,364067,377660,391859,406680,422128,438205,454910,472247,490213,508812,528043
1,Albania,131803,131894,131984,132073,132159,132245,132328,132410,132491,132570,132648,132724,132800,132874,132947,133018,133089,133159,133228,133295,133362,133428,133492,133557,133618,133681,133741,133801,133859,133916,133975,134030,134085,134139,134192,134245,134297,134349,134398,134448,134496,134546,134593,134639,134684,134730,134775,134818,134861,134903,134944,134986,135025,135065,135104,135143,135181,135218,135255,135291,135327,135362,135396,135431,135464,135497,135530,135562,135593,135623,135654,135684,135714,135743,135772,135800,135827,135855,135882,135909,135935,135960,135985,136010,136033,136057,136081,136105,136128,136150,136173,136195,136217,136239,136260,136282
2,Algeria,124483,124731,124980,125231,125485,125741,125999,126262,126524,126791,127060,127332,127607,127886,128167,128452,128740,129031,129326,129624,129925,130232,130541,130856,131174,131498,131826,132159,132496,132839,133188,133541,133901,134266,134637,135015,135397,135788,136185,136589,136999,137417,137842,138275,138716,139166,139623,140090,140566,141049,141542,142046,142559,143081,143615,144160,144714,145281,145859,146449,147051,147665,148293,148935,149587,150255,150939,151635,152346,153074,153817,154576,155351,156144,156955,157783,158628,159493,160377,161281,162205,163150,164115,165103,166114,167147,168202,169281,170385,171512,172664,173839,175039,176262,177509,178778
3,Andorra,13447,13469,13490,13511,13532,13551,13571,13590,13608,13627,13645,13662,13680,13697,13713,13730,13745,13761,13777,13792,13807,13821,13837,13852,13865,13880,13893,13908,13921,13934,13947,13960,13972,13985,13997,14009,14021,14033,14044,14056,14067,14079,14089,14100,14111,14121,14132,14142,14151,14162,14173,14182,14191,14201,14210,14220,14228,14237,14246,14254,14263,14272,14280,14289,14297,14305,14313,14320,14329,14336,14344,14351,14358,14366,14373,14380,14387,14394,14400,14406,14414,14420,14426,14432,14439,14445,14452,14458,14464,14470,14475,14481,14486,14491,14497,14502
4,Angola,29146,29451,29765,30088,30423,30769,31128,31500,31884,32280,32691,33115,33553,34007,34473,34956,35454,35967,36496,37042,37603,38183,38779,39392,40025,40675,41346,42036,42746,43478,44229,45003,45801,46620,47462,48330,49222,50139,51083,52053,53050,54077,55131,56215,57331,58476,59653,60865,62108,63386,64699,66049,67435,68860,70325,71829,73373,74960,76590,78264,79984,81750,83564,85427,87339,89303,91320,93392,95519,97703,99946,102247,104612,107040,109531,112090,114715,117409,120176,123015,125928,128920,131988,135138,138371,141687,145089,148582,152164,155837,159601,163458,167405,171443,175575,179798
5,Antigua and Barbuda,1238,1240,1241,1243,1244,1247,1249,1251,1253,1256,1258,1260,1262,1265,1267,1268,1270,1272,1274,1276,1278,1281,1282,1284,1285,1288,1290,1292,1293,1296,1298,1299,1301,1303,1305,1307,1309,1310,1313,1315,1316,1318,1320,1322,1324,1325,1326,1329,1331,1332,1333,1336,1338,1339,1340,1342,1344,1346,1347,1348,1350,1352,1353,1354,1356,1358,1360,1361,1362,1363,1364,1367,1368,1370,1371,1372,1374,1375,1377,1378,1379,1381,1382,1383,1384,1385,1386,1388,1389,1390,1391,1393,1397,1401,1406,1412
6,Argentina,3191097,3214694,3238250,3261789,3285312,3308814,3332293,3355765,3379307,3402895,3426516,3450146,3473792,3497416,3520938,3544315,3567641,3590929,3614182,3637398,3660577,3683714,3706797,3729811,3752745,3775593,3798351,3821015,3843584,3866062,3888455,3910761,3932973,3955086,3977095,3998991,4020772,4042433,4063976,4085394,4106693,4127869,4148919,4169844,4190640,4211304,4231830,4252225,4272505,4292668,4312714,4332640,4352442,4372121,4391677,4411103,4430402,4449571,4468609,4487514,4506286,4524921,4543422,4561784,4580007,4598089,4616028,4633823,4651471,4668972,4686326,4703532,4720589,4737497,4754256,4770864,4787321,4803629,4819787,4835794,4851649,4867354,4882907,4898309,4913560,4928661,4943609,4958408,4973057,4987557,5001906,5016107,5030158,5044060,5057816,5071425
7,Armenia,219596,220129,220656,221178,221698,222215,222729,223243,223752,224260,224764,225267,225769,226266,226762,227251,227739,228223,228703,229182,229657,230129,230598,231065,231528,231989,232446,232899,233350,233796,234239,234679,235117,235551,235981,236409,236834,237254,237671,238085,238496,238902,239306,239707,240105,240498,240888,241278,241660,242041,242419,242793,243162,243530,243894,244255,244611,244965,245316,245664,246007,246349,246687,247021,247352,247680,248004,248326,248644,248959,249271,249581,249886,250189,250487,250784,251077,251368,251655,251939,252221,252500,252776,253048,253317,253584,253846,254109,254369,254626,254882,255137,255389,255641,255890,256136
8,Australia,29946,29985,30023,30064,30106,30151,30196,30244,30294,30345,30399,30455,30512,30572,30635,30699,30766,30837,30909,30986,31065,31146,31231,31319,31411,31506,31604,31708,31814,31925,32041,32158,32284,32412,32545,32684,32828,32976,33131,33293,33460,33633,33812,33999,34192,34393,34600,34816,35040,35272,35513,35763,36022,36289,36569,36858,37157,37468,37789,38124,38470,38828,39200,39587,39986,40401,40830,41275,41737,42216,42712,43227,43759,44311,44884,45477,46093,46730,47390,48075,48785,49521,50283,51072,51891,52738,53618,54528,55472,56447,57454,58493,59565,60668,61802,62969
9,Austria,632766,634323,635854,637355,638831,640281,641707,643109,644492,645853,647195,648518,649826,651118,652394,653652,654893,656118,657328,658523,659704,660871,662026,663169,664297,665414,666519,667613,668694,669765,670825,671872,672911,673939,674957,675965,676964,677953,678933,679903,680864,681817,682759,683695,684621,685537,686447,687349,688241,689126,690001,690870,691731,692584,693430,694267,695097,695920,696735,697542,698342,699135,699922,700699,701470,702233,702992,703741,704484,705220,705948,706671,707387,708095,708797,709492,710181,710863,711538,712207,712868,713525,714174,714816,715453,716083,716707,717325,717934,718537,719132,719720,720300,720872,721436,721993
