id,Country,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14
0,Afghanistan,62403,62587,62773,62959,63145,63335,63525,63716,63911,64105,64303,64502,64703,64907,65113,65320,65531,65744,65961,66180,66402,66629,66857,67089,67326,67565,67809,68057,68309,68565,68826,69092,69361,69638,69918,70205,70497,70794,71099,71408,71725,72049,72379,72717,73061,73414,73775,74145,74522,74909,75305,75709,76125,76549,76985,77431,77889,78357,78838,79331,79837,80356,80888,81433,81994,82569,83160,83767,84389,85029,85686,86360,87053,87765,88496,89248,90020,90814,91630,92466,93329,94214,95124,96060,97022,98010,99028,100072,101147,102251,103387,104554,105756,106989,108257,109559
1,Albania,131803,131855,131904,131953,131997,132039,132080,132117,132154,132188,132221,132251,132280,132308,132333,132358,132381,132404,132426,132446,132467,132486,132504,132522,132537,132553,132567,132581,132594,132606,132619,132629,132640,132650,132658,132668,132676,132685,132692,132700,132706,132714,132721,132726,132732,132738,132743,132748,132752,132756,132760,132765,132768,132771,132774,132778,132781,132784,132787,132789,132792,132794,132796,132799,132800,132801,132803,132804,132805,132806,132807,132809,132811,132811,132812,132813,132813,132815,132816,132817,132818,132818,132819,132820,132820,132821,132821,132822,132822,132822,132823,132823,132823,132823,132823,132823
2,Algeria,124483,124664,124841,125013,125183,125348,125507,125664,125812,125959,126098,126234,126365,126493,126614,126732,126843,126950,127051,127147,127236,127322,127401,127475,127543,127606,127664,127715,127760,127799,127834,127861,127883,127898,127908,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912,127912
3,Andorra,13447,13459,13469,13479,13488,13496,13504,13510,13516,13522,13527,13532,13537,13541,13543,13547,13549,13551,13553,13555,13555,13556,13558,13560,13560,13561,13561,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562,13562
4,Angola,29146,29360,29576,29794,30017,30242,30472,30707,30946,31188,31437,31689,31946,32209,32475,32747,33023,33303,33588,33878,34171,34471,34774,35081,35395,35712,36036,36365,36698,37037,37381,37730,38087,38448,38814,39187,39566,39951,40342,40740,41143,41554,41971,42395,42828,43265,43711,44165,44625,45092,45568,46051,46542,47042,47551,48067,48592,49126,49668,50220,50782,51352,51931,52522,53121,53730,54351,54983,55625,56278,56944,57619,58307,59008,59720,60445,61182,61932,62695,63472,64260,65065,65882,66713,67561,68421,69296,70188,71094,72016,72954,73910,74881,75868,76874,77896
5,Antigua and Barbuda,1238,1238,1238,1238,1238,1239,1239,1239,1239,1240,1240,1240,1240,1241,1241,1241,1241,1242,1242,1242,1242,1243,1243,1243,1243,1244,1244,1244,1244,1245,1245,1245,1245,1245,1246,1246,1246,1246,1247,1247,1247,1247,1248,1248,1248,1248,1248,1249,1249,1249,1249,1250,1250,1250,1250,1250,1251,1251,1251,1251,1251,1252,1252,1252,1252,1252,1253,1253,1253,1253,1253,1254,1254,1254,1254,1254,1255,1255,1255,1255,1255,1256,1256,1256,1256,1256,1256,1257,1257,1257,1257,1257,1258,1258,1258,1258
6,Argentina,3191097,3207611,3223757,3239574,3255076,3270266,3285152,3299759,3314172,3328371,3342357,3356112,3369653,3382950,3395933,3408564,3420949,3433106,3445047,3456780,3468312,3479643,3490773,3501692,3512398,3522891,3533174,3543252,3553130,3562820,3572332,3581674,3590843,3599843,3608672,3617331,3625822,3634145,3642308,3650313,3658167,3665874,3673436,3680859,3688143,3695291,3702301,3709185,3715964,3722641,3729218,3735697,3742079,3748368,3754568,3760675,3766696,3772632,3778484,3784255,3789945,3795556,3801092,3806553,3811938,3817251,3822490,3827656,3832751,3837776,3842731,3847618,3852441,3857196,3861889,3866517,3871084,3875592,3880040,3884430,3888762,3893039,3897259,3901425,3905538,3909598,3913606,3917563,3921470,3925329,3929140,3932906,3936625,3940298,3943928,3947514
7,Armenia,219596,219804,219996,220174,220342,220499,220648,220788,220919,221043,221158,221267,221371,221467,221558,221640,221718,221790,221856,221919,221977,222032,222082,222130,222173,222215,222252,222286,222318,222347,222373,222397,222421,222441,222459,222477,222493,222507,222519,222529,222540,222547,222555,222562,222568,222572,222576,222581,222582,222584,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587,222587
8,Australia,29946,29953,29957,29962,29965,29970,29972,29975,29977,29979,29981,29982,29982,29982,29982,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983,29983
9,Austria,632766,633530,634236,634884,635480,636022,636517,636966,637377,637745,638078,638375,638644,638882,639090,639268,639417,639540,639637,639711,639765,639796,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809,639809
