id,Country,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-10,2022-12-11,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-17,2022-12-18,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-24,2022-12-25,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2022-12-31,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-04,2023-02-05,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-11,2023-02-12,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-18,2023-02-19,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-25,2023-02-26,2023-02-27,2023-02-28,2023-03-01,2023-03-02,2023-03-03,2023-03-04,2023-03-05,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-11,2023-03-12,2023-03-13,2023-03-14,2023-03-15,2023-03-16
0,"Washington",1859858,1860600,1861348,1862099,1862853,1863608,1864364,1865120,1865911,1866705,1867501,1868297,1869094,1869892,1870690,1871521,1872351,1873181,1874011,1874840,1875667,1876493,1877349,1878203,1879054,1879903,1880748,1881590,1882428,1883295,1884157,1885012,1885862,1886706,1887544,1888376,1889236,1890089,1890936,1891775,1892607,1893431,1894248,1895090,1895925,1896751,1897569,1898378,1899179,1899971,1900787,1901593,1902391,1903179,1903958,1904728,1905489,1906269,1907040,1907801,1908552,1909294,1910026,1910749,1911486,1912212,1912927,1913633,1914329,1915014,1915689,1916370,1917039,1917698,1918345,1918981,1919606,1920220,1920835,1921438,1922029,1922609,1923178,1923735,1924280,1924840,1925390,1925930,1926461,1926984,1927498,1928005,1928530,1929048,1929560,1930067,1930567,1931063,1931555,1932064,1932569
1,"Illinois",3895981,3898774,3901619,3904520,3907480,3910502,3913592,3916756,3920190,3923727,3927370,3931123,3934992,3938836,3942626,3946675,3950797,3954991,3959256,3963590,3967989,3972450,3977225,3982068,3986972,3991931,3996936,4001980,4007053,4012479,4017930,4023396,4028864,4034323,4039762,4045169,4050924,4056634,4062285,4067867,4073370,4078785,4084105,4089728,4095237,4100627,4105893,4111033,4116044,4120927,4126047,4131024,4135859,4140555,4145115,4149544,4153847,4158323,4162663,4166872,4170957,4174922,4178776,4181558,4183885,4186147,4188349,4190498,4192597,4194626,4196571,4198546,4200477,4202366,4204215,4206028,4207805,4209549,4211312,4213041,4214736,4216399,4218031,4219634,4221207,4222800,4224364,4225900,4227408,4228888,4230343,4231772,4233235,4234673,4236089,4237482,4238853,4240203,4241534,4242906,4244260
2,"California",11556860,11562779,11568723,11574663,11580606,11586551,11592498,11598446,11604681,11610901,11617104,11623287,11629444,11635573,11641669,11648006,11654273,11660464,11666572,11672588,11678505,11684315,11690370,11696269,11702003,11707564,11712944,11718136,11723135,11728368,11733365,11738123,11742639,11746913,11750946,11754742,11758770,11762554,11766103,11769425,11772530,11775427,11778128,11781020,11783730,11786269,11788649,11790882,11792980,11794953,11797048,11799026,11800898,11802674,11804362,11805970,11807507,11809089,11810599,11812044,11813430,11814762,11816045,11817282,11818529,11819730,11820889,11822009,11823092,11824142,11825161,11826179,11827167,11828126,11829057,11829962,11830844,11831702,11832558,11833391,11834203,11834995,11835767,11836522,11837259,11837993,11838711,11839413,11840099,11840771,11841429,11842073,11842716,11843347,11843965,11844571,11845166,11845750,11846324,11846901,11847469
3,"Arizona",2337547,2339420,2341319,2343246,2345202,2347187,2349205,2351259,2353388,2355552,2357754,2359994,2362273,2364512,2366736,2369009,2371301,2373612,2375943,2378294,2380663,2383052,2385489,2387944,2390418,2392910,2395420,2397947,2400491,2403085,2405696,2408323,2410965,2413623,2416295,2418981,2421719,2424470,2427234,2430011,2432799,2435599,2438409,2441284,2444172,2447071,2449981,2452902,2455833,2458775,2461772,2464777,2467790,2470810,2473837,2476869,2479906,2482992,2486082,2489173,2492265,2495358,2498450,2501540,2504669,2507793,2510911,2514023,2517127,2520222,2523307,2526412,2529502,2532578,2535637,2538678,2541699,2544701,2547728,2550734,2553718,2556679,2559616,2562530,2565418,2568340,2571237,2574109,2576955,2579777,2582573,2585344,2588160,2590953,2593722,2596468,2599191,2601892,2604572,2607289,2609984
4,"Massachusetts",2115549,2116372,2117211,2118069,2118947,2119846,2120769,2121718,2122736,2123786,2124869,2125989,2127147,2128346,2129589,2130910,2132281,2133702,2135144,2136491,2137861,2139254,2140720,2142209,2143722,2145258,2146814,2148392,2149989,2151672,2153376,2155100,2156842,2158601,2160375,2162164,2164052,2165955,2167872,2169799,2171737,2173682,2175634,2177698,2179768,2181842,2183919,2185996,2188072,2190145,2192338,2194527,2196710,2198885,2201050,2203205,2205347,2207610,2209859,2212091,2214305,2216499,2218672,2220824,2223090,2225331,2227545,2229732,2231889,2234017,2236115,2238311,2240472,2242598,2244688,2246741,2248758,2250737,2251503,2251886,2252249,2252593,2252919,2253229,2253524,2253824,2254111,2254386,2254651,2254907,2255154,2255393,2255646,2255892,2256133,2256369,2256600,2256829,2257055,2257291,2257525
5,"Wisconsin",1933185,1933989,1934807,1935640,1936489,1937355,1938241,1939147,1940082,1941040,1942021,1943027,1944060,1945121,1946211,1947338,1948497,1949689,1950918,1952183,1953488,1954834,1956229,1957668,1959154,1960690,1962276,1963916,1965612,1967374,1969197,1971084,1973037,1975059,1977154,1979323,1981582,1983922,1986349,1988863,1991470,1994173,1996974,1999897,2002928,2006071,2009331,2012711,2016216,2019851,2023647,2027584,2031666,2035898,2040285,2044832,2049543,2054469,2059572,2064859,2070335,2076003,2081869,2087938,2094287,2100855,2107646,2114664,2121913,2129398,2137121,2145206,2153547,2162146,2171006,2180127,2189513,2199162,2209274,2219667,2230339,2241290,2252517,2264016,2275785,2288136,2300770,2313681,2326862,2340305,2354000,2367939,2382590,2397493,2412636,2428004,2443582,2459357,2475310,2492102,2509075
6,"Texas",8107195,8109152,8111143,8113169,8115233,8117337,8119486,8121685,8123998,8126362,8128777,8131247,8133772,8136355,8138996,8141765,8144597,8147490,8150446,8153466,8156547,8159691,8162995,8166365,8169802,8173303,8176869,8180380,8183821,8187443,8191116,8194837,8198606,8202421,8206280,8210180,8214300,8218466,8222674,8226921,8231205,8235522,8239869,8244474,8249111,8253775,8258461,8263164,8267881,8272606,8277624,8282649,8287675,8292698,8297712,8302710,8307689,8312978,8318241,8323474,8328671,8333824,8338920,8343891,8349092,8354230,8359298,8364295,8369215,8374056,8378816,8383846,8388782,8393621,8398361,8403002,8407541,8411979,8416777,8421478,8426083,8430595,8435014,8439346,8443593,8448169,8452654,8457050,8461361,8465589,8469737,8473809,8478194,8482497,8486720,8490866,8494938,8498938,8502868,8507082,8511194
7,"Nebraska",543135,543440,543765,544114,544491,544901,545349,545843,546409,547037,547736,548516,549387,550357,551435,552664,554025,555523,557158,558929,560824,562829,564999,567240,569516,571791,574027,576188,578245,580355,582322,584134,585788,587290,588650,589881,591233,592460,593580,594609,595564,596458,597303,598239,599119,599954,600753,601522,602267,602990,603759,604501,605220,605919,606599,607262,607909,608583,609238,609875,610494,611097,611683,612254,612844,613417,613974,614514,615038,615548,616042,616551,617045,617523,617987,618437,618873,619296,619731,620153,620562,620958,621342,621715,622077,622454,622820,623176,623522,623859,624188,624509,624848,625178,625502,625820,626131,626437,626738,627055,627367
8,"Utah",1063268,1063952,1064652,1065370,1066105,1066861,1067640,1068443,1069283,1070149,1071041,1071961,1072909,1073888,1074898,1075954,1077044,1078169,1079330,1080528,1081765,1083040,1084378,1085758,1087182,1088651,1090165,1091726,1093334,1095025,1096768,1098562,1100410,1102310,1104265,1106273,1108390,1110566,1112800,1115092,1117443,1119851,1122316,1124921,1127587,1130314,1133100,1135943,1138843,1141797,1144926,1148113,1151356,1154652,1157999,1161393,1164833,1168484,1172183,1175926,1179709,1183529,1187382,1191264,1195393,1199553,1203737,1207944,1212169,1216407,1220656,1225174,1229701,1234231,1238760,1243284,1247799,1252302,1257072,1261823,1266550,1271234,1275878,1280485,1285052,1288402,1291524,1294554,1297493,1300344,1303108,1305789,1308607,1311338,1313986,1316554,1319045,1321465,1323815,1326328,1328775
9,"Oregon",924632,925053,925491,925949,926426,926926,927451,928004,928607,929243,929915,930624,931375,932169,933010,933924,934893,935918,937004,938152,939365,940644,942001,943426,944917,946476,948100,949788,951533,953430,955394,957421,959506,961645,963830,966057,968502,970976,973233,975459,977643,979778,981858,984246,986568,988818,990991,993085,995097,997027,999256,1001391,1003431,1005378,1007237,1009009,1010699,1012645,1014495,1016061,1017010,1017939,1018853,1019754,1020692,1021617,1022533,1023440,1024342,1025239,1026132,1027056,1027976,1028892,1029805,1030715,1031622,1032525,1033463,1034397,1035327,1036252,1037173,1038089,1038999,1039954,1040904,1041847,1042785,1043716,1044640,1045557,1046526,1047487,1048441,1049388,1050327,1051258,1052181,1053154,1054119
