id,Country,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15
0,Afghanistan,62718,63058,63407,63765,64133,64511,64901,65306,65726,66169,66633,67122,67637,68177,68744,69336,69954,70597,71264,71954,72666,73402,74161,74947,75764,76616,77508,78445,79431,80470,81564,82716,83924,85192,86516,87895,89330,90821,92364,93965,95627,97355,99153,101034,103004,105073,107249,109539,111948,114481,117138,119923,122833,125868,129028,132314,135729,139277,142966,146808,150816,155005,159393,163995,168828,173905,179238,184835,190701,196840,203253,209943,216910,224160,231700,239544,247708,256215,265090,274365,284068,294233,304889,316062,327775,340045,352884,366304,380310,394903,410081,425845,442195,459129,476650,494754
1,Albania,131845,131940,132032,132123,132213,132299,132386,132470,132553,132634,132714,132791,132867,132941,133013,133086,133158,133229,133300,133369,133439,133506,133574,133639,133703,133767,133828,133889,133949,134008,134066,134122,134177,134233,134287,134341,134395,134446,134498,134548,134599,134647,134696,134744,134790,134836,134881,134925,134969,135011,135053,135094,135135,135175,135214,135254,135292,135330,135366,135404,135440,135475,135511,135544,135579,135612,135645,135676,135707,135739,135769,135799,135829,135858,135887,135916,135944,135971,135998,136024,136051,136076,136102,136126,136150,136175,136198,136222,136245,136267,136290,136312,136334,136357,136378,136399
2,Algeria,124682,124933,125185,125441,125697,125958,126222,126487,126755,127026,127300,127578,127859,128144,128433,128726,129022,129323,129627,129937,130250,130568,130891,131219,131552,131890,132235,132584,132940,133301,133668,134043,134423,134810,135204,135605,136014,136430,136854,137286,137726,138173,138630,139095,139570,140055,140549,141052,141565,142089,142625,143170,143726,144295,144875,145467,146072,146691,147321,147965,148623,149295,149983,150683,151401,152133,152882,153647,154428,155228,156044,156880,157734,158607,159499,160410,161344,162297,163272,164269,165290,166332,167399,168490,169606,170747,171913,173105,174325,175569,176840,178136,179458,180804,182176,183573
3,Andorra,13470,13493,13515,13538,13559,13581,13601,13623,13644,13664,13683,13703,13723,13741,13761,13779,13798,13816,13833,13852,13868,13886,13903,13919,13937,13954,13969,13986,14001,14018,14032,14047,14062,14077,14092,14105,14120,14134,14147,14160,14174,14187,14200,14213,14225,14238,14250,14262,14274,14287,14298,14310,14321,14331,14343,14353,14364,14374,14385,14394,14405,14415,14425,14434,14443,14453,14461,14471,14480,14489,14498,14506,14515,14523,14531,14539,14547,14555,14561,14570,14577,14584,14592,14599,14607,14614,14621,14628,14634,14640,14647,14653,14659,14665,14671,14678
4,Angola,29405,29713,30030,30354,30690,31036,31393,31758,32132,32516,32911,33318,33735,34164,34604,35056,35520,35997,36484,36985,37499,38026,38567,39121,39690,40274,40872,41488,42119,42765,43428,44110,44808,45526,46262,47018,47792,48588,49403,50241,51101,51983,52889,53820,54775,55756,56765,57799,58862,59953,61075,62225,63407,64622,65868,67148,68463,69813,71199,72623,74084,75586,77127,78711,80335,82004,83717,85477,87283,89138,91042,92997,95006,97067,99183,101355,103585,105876,108227,110640,113118,115661,118273,120954,123705,126529,129428,132404,135457,138585,141791,145072,148430,151865,155375,158962
5,Antigua and Barbuda,1240,1241,1244,1245,1248,1249,1251,1253,1255,1256,1259,1260,1262,1265,1266,1268,1270,1272,1275,1276,1278,1280,1282,1283,1285,1287,1289,1291,1293,1294,1296,1298,1299,1301,1302,1304,1306,1307,1309,1311,1312,1313,1315,1317,1318,1319,1322,1323,1324,1326,1327,1329,1331,1332,1333,1334,1337,1338,1339,1341,1342,1343,1344,1347,1348,1349,1351,1352,1353,1354,1356,1357,1359,1361,1362,1363,1364,1366,1367,1368,1369,1371,1372,1373,1375,1376,1377,1378,1380,1381,1383,1386,1391,1396,1402,1409
6,Argentina,3215572,3239322,3263055,3286767,3310457,3334124,3357791,3381538,3405339,3429167,3452994,3476823,3500625,3524322,3547869,3571305,3594687,3618018,3641297,3664519,3687681,3710772,3733770,3756668,3779454,3802125,3824677,3847108,3869421,3891620,3913707,3935673,3957512,3979220,4000789,4022215,4043492,4064620,4085599,4106427,4127104,4147630,4168000,4188214,4208267,4228157,4247887,4267474,4286920,4306220,4325375,4344380,4363238,4381944,4400500,4418903,4437152,4455249,4473188,4490972,4508647,4526226,4543707,4561088,4578367,4595544,4612613,4629577,4646431,4663180,4679816,4696344,4712759,4729064,4745257,4761337,4777305,4793158,4808898,4824524,4840034,4855428,4870708,4885869,4900916,4915845,4930656,4945352,4959930,4974392,4988740,5002973,5017091,5031099,5044993,5058778
7,Armenia,219950,220464,220976,221484,221987,222490,222991,223489,223984,224475,224963,225451,225933,226410,226882,227351,227814,228272,228727,229177,229622,230064,230500,230934,231363,231788,232209,232625,233038,233445,233850,234249,234644,235036,235424,235807,236185,236559,236929,237296,237658,238016,238370,238718,239063,239404,239741,240073,240402,240726,241047,241364,241676,241984,242287,242588,242885,243178,243467,243752,244034,244311,244585,244855,245122,245386,245644,245901,246153,246402,246647,246890,247128,247363,247595,247824,248049,248272,248491,248708,248921,249131,249338,249543,249743,249941,250135,250328,250518,250706,250892,251077,251258,251437,251615,251789
8,Australia,29955,29975,29995,30016,30035,30057,30077,30097,30117,30137,30157,30177,30197,30217,30237,30257,30276,30296,30317,30336,30356,30375,30394,30414,30432,30452,30471,30491,30509,30528,30547,30566,30584,30603,30622,30641,30660,30678,30697,30715,30733,30752,30770,30787,30806,30825,30843,30861,30879,30898,30916,30934,30952,30970,30988,31007,31025,31043,31061,31079,31098,31116,31134,31151,31170,31188,31207,31224,31243,31261,31279,31297,31315,31333,31350,31369,31387,31405,31423,31441,31459,31476,31494,31512,31530,31548,31566,31583,31601,31619,31638,31658,31678,31699,31720,31743
9,Austria,633960,635455,636920,638360,639775,641172,642551,643910,645249,646573,647881,649173,650447,651703,652940,654160,655361,656546,657717,658873,660015,661143,662259,663360,664446,665520,666579,667625,668658,669677,670685,671681,672667,673640,674603,675554,676492,677421,678339,679246,680142,681028,681905,682771,683627,684475,685313,686141,686960,687770,688570,689362,690144,690919,691685,692444,693193,693933,694666,695390,696108,696818,697519,698213,698899,699577,700249,700913,701570,702220,702862,703500,704128,704749,705365,705974,706577,707172,707761,708344,708920,709490,710055,710612,711164,711710,712250,712783,713310,713831,714345,714853,715353,715846,716333,716813
