id,Country,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09
0,Afghanistan,155380,155445,155509,155572,155634,155696,155758,155818,155878,155938,155996,156054,156111,156168,156223,156278,156332,156385,156437,156489,156540,156589,156638,156687,156734,156780,156826,156871,156915,156958,157000,157041,157081,157121,157160,157197,157234,157271,157306,157340,157374,157407,157439,157470,157500,157530,157558,157586,157614,157640,157666,157691,157715,157739,157761,157783,157805,157826,157846,157865,157884,157902,157920,157937,157954,157969,157985,158000,158014,158028,158041,158054,158066,158078,158089,158100,158110,158121,158130,158140,158148,158157,158165,158173,158181,158188,158195,158201,158208,158214,158219,158225,158232,158240,158249,158259
1,Albania,173190,173842,174483,175114,175735,176346,176945,177535,178113,178682,179239,179786,180322,180848,181363,181868,182362,182846,183318,183781,184234,184676,185108,185530,185941,186344,186736,187118,187491,187854,188208,188553,188889,189215,189533,189842,190143,190435,190719,190995,191262,191522,191774,192019,192256,192486,192708,192924,193133,193335,193531,193721,193904,194081,194252,194418,194577,194732,194881,195024,195163,195297,195426,195550,195670,195785,195897,196004,196106,196206,196301,196392,196480,196565,196646,196724,196799,196871,196940,197006,197070,197131,197189,197245,197298,197349,197398,197445,197490,197533,197574,197613,197650,197685,197718,197749
2,Algeria,204171,204289,204404,204516,204625,204731,204834,204934,205031,205125,205216,205304,205389,205471,205550,205626,205699,205769,205836,205900,205961,206019,206074,206126,206175,206221,206264,206306,206347,206386,206423,206459,206495,206528,206561,206592,206623,206652,206680,206707,206734,206759,206783,206807,206830,206852,206873,206893,206913,206932,206951,206968,206985,207002,207018,207033,207048,207062,207076,207089,207102,207115,207126,207138,207149,207160,207170,207180,207190,207199,207208,207217,207225,207233,207241,207248,207256,207263,207269,207276,207282,207288,207294,207300,207305,207310,207315,207320,207325,207329,207334,207338,207341,207343,207344,207345
3,Andorra,15284,15297,15310,15324,15338,15353,15368,15384,15401,15417,15435,15453,15472,15491,15511,15531,15552,15574,15597,15621,15645,15670,15696,15723,15751,15779,15809,15840,15872,15905,15938,15973,16010,16047,16086,16126,16167,16209,16253,16298,16345,16393,16442,16494,16546,16601,16656,16714,16773,16834,16897,16962,17028,17096,17167,17239,17313,17389,17467,17547,17629,17714,17800,17889,17979,18072,18167,18265,18364,18466,18569,18675,18784,18894,19006,19121,19238,19357,19478,19601,19726,19853,19982,20113,20245,20380,20516,20654,20794,20935,21077,21221,21366,21513,21660,21807
4,Angola,60448,61155,61894,62662,63463,64292,65157,66051,66982,67946,68951,69990,71071,72189,73353,74555,75805,77096,78438,79823,81262,82747,84288,85878,87528,89227,90991,92807,94690,96628,98636,100702,102842,105042,107320,109660,112081,114568,117139,119779,122506,125304,128193,131157,134215,137349,140581,143893,147306,150800,154400,158082,161874,165751,169741,173817,178009,182290,186690,191180,195792,200496,205325,210247,215295,220438,225710,231077,236575,242169,247896,253718,259675,265728,271916,278199,284619,291132,297783,304527,311407,318379,325488,332686,340021,347442,354998,362638,370412,378267,386253,394317,402509,410775,419167,427628
5,Antigua and Barbuda,3581,3711,3846,3985,4130,4278,4432,4590,4753,4920,5092,5269,5450,5636,5826,6020,6218,6421,6627,6837,7050,7267,7487,7710,7936,8164,8394,8627,8861,9096,9333,9570,9808,10047,10285,10523,10761,10998,11233,11467,11700,11931,12159,12385,12609,12829,13047,13261,13472,13679,13882,14082,14277,14468,14655,14838,15016,15190,15359,15524,15684,15840,15991,16137,16279,16416,16549,16678,16802,16922,17037,17149,17256,17359,17459,17554,17646,17734,17819,17900,17977,18052,18123,18191,18257,18319,18378,18435,18490,18543,18594,18643,18690,18735,18778,18819
6,Argentina,5263219,5264296,5265343,5266360,5267347,5268304,5269232,5270135,5271013,5271866,5272694,5273497,5274275,5275024,5275749,5276446,5277120,5277767,5278393,5278994,5279574,5280131,5280669,5281184,5281681,5282157,5282616,5283055,5283478,5283882,5284272,5284643,5285001,5285342,5285670,5285983,5286284,5286570,5286845,5287106,5287357,5287595,5287823,5288040,5288248,5288445,5288633,5288812,5288982,5289144,5289298,5289444,5289584,5289715,5289841,5289959,5290072,5290178,5290279,5290375,5290465,5290551,5290632,5290708,5290780,5290848,5290912,5290972,5291029,5291083,5291133,5291181,5291225,5291267,5291307,5291344,5291378,5291411,5291441,5291470,5291496,5291521,5291545,5291567,5291587,5291606,5291624,5291640,5291656,5291670,5291684,5291696,5291708,5291719,5291729,5291738
7,Armenia,267363,268406,269473,270558,271667,272795,273947,275117,276311,277522,278757,280008,281283,282573,283885,285212,286560,287922,289305,290700,292114,293540,294983,296437,297907,299385,300879,302379,303894,305413,306944,308478,310023,311569,313124,314679,316240,317814,319397,321001,322612,324244,325884,327543,329209,330894,332585,334295,336010,337743,339480,341235,342993,344768,346545,348338,350132,351942,353752,355576,357400,359237,361072,362920,364765,366622,368474,370338,372196,374064,375927,377797,379661,381532,383395,385265,387126,388992,390848,392708,394557,396410,398250,400093,401922,403753,405570,407388,409190,410991,412777,414562,416329,418094,419842,421586
8,Australia,120042,122577,125058,127485,129858,132177,134442,136653,138810,140913,142962,144980,146973,148943,150885,152801,154686,156541,158363,160156,161914,163646,165337,167000,168618,170203,171740,173270,174779,176312,177825,179360,180874,182409,183920,185452,186956,188479,189971,191478,192952,194437,195885,197342,198757,200176,201551,202926,204252,205573,206844,208104,209311,210504,211642,212761,213822,214862,215844,216801,217700,218571,219385,220169,220898,221595,222239,222852,223414,223945,224428,224882,225291,225673,226014,226329,226618,226881,227118,227329,227514,227673,227806,227913,227994,228049,228078,228081,228082,228082,228083,228083,228084,228085,228085,228085
9,Austria,753832,755704,757599,759516,761461,763434,765444,767492,769588,771728,773920,776166,778473,780842,783284,785797,788393,791070,793841,796706,799675,802751,805944,809255,812698,816273,819994,823861,827888,832077,836441,840983,845716,850642,855776,861118,866686,872478,878511,884785,891316,898101,905160,912488,920102,927998,936194,944682,953479,962578,971994,981717,991762,1002116,1012793,1023777,1035081,1046687,1058606,1070816,1083325,1096111,1109179,1122502,1136086,1149900,1163946,1178193,1192641,1207254,1222032,1236938,1251969,1267086,1282286,1297529,1312811,1328092,1343366,1358595,1373773,1388863,1403857,1418722,1433451,1448010,1462396,1476577,1490551,1504289,1517789,1531026,1544000,1556690,1569096,1581200
