id,Country,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09
0,Afghanistan,55174,55198,55219,55235,55251,55264,55275,55282,55287,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289,55289
1,Albania,80941,81720,82518,83332,84165,85017,85890,86785,87701,88639,89600,90581,91582,92603,93643,94702,95778,96875,97992,99131,100297,101486,102700,103940,105208,106501,107822,109171,110546,111950,113380,114837,116323,117836,119376,120946,122547,124176,125838,127531,129258,131015,132809,134635,136496,138392,140322,142286,144286,146321,148392,150498,152642,154823,157039,159296,161590,163924,166297,168709,171163,173656,176190,178766,181381,184037,186736,189477,192259,195082,197951,200859,203812,206807,209845,212926,216051,219221,222434,225690,228991,232334,235722,239154,242628,246147,249708,253312,256960,260651,264385,268160,271979,275839,279741,283686
2,Algeria,108116,108364,108611,108858,109106,109354,109602,109851,110100,110349,110600,110848,111099,111349,111599,111850,112101,112352,112603,112855,113107,113360,113613,113866,114120,114373,114627,114880,115135,115389,115643,115898,116153,116409,116664,116920,117177,117434,117690,117946,118203,118461,118718,118977,119234,119494,119752,120011,120271,120531,120790,121050,121311,121571,121833,122093,122355,122616,122878,123140,123402,123665,123928,124190,124453,124716,124980,125244,125508,125773,126038,126303,126569,126834,127100,127366,127632,127898,128166,128433,128700,128967,129235,129503,129772,130039,130308,130578,130848,131118,131388,131659,131929,132199,132468,132735
3,Andorra,10070,10115,10159,10202,10245,10286,10329,10369,10410,10449,10486,10525,10562,10598,10635,10670,10704,10738,10770,10803,10835,10867,10897,10927,10957,10985,11013,11041,11069,11096,11121,11146,11170,11195,11220,11242,11266,11288,11310,11332,11353,11373,11393,11413,11431,11451,11469,11488,11504,11522,11538,11554,11570,11584,11600,11615,11629,11644,11658,11672,11684,11698,11710,11723,11736,11748,11760,11771,11783,11794,11805,11815,11825,11835,11845,11855,11864,11874,11881,11889,11898,11906,11913,11922,11929,11937,11944,11951,11958,11964,11970,11975,11979,11982,11984,11984
4,Angola,19937,19958,19975,19988,19999,20008,20013,20014,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015,20015
5,Antigua and Barbuda,249,254,259,265,271,277,284,292,300,309,319,329,341,353,367,381,397,413,431,450,470,492,515,540,567,595,625,658,693,730,770,813,858,907,960,1016,1075,1139,1207,1280,1358,1441,1529,1623,1723,1829,1943,2063,2192,2328,2474,2629,2792,2967,3151,3348,3556,3776,4010,4257,4519,4794,5085,5393,5717,6058,6416,6793,7188,7602,8037,8491,8966,9461,9977,10514,11070,11648,12246,12864,13503,14160,14836,15529,16240,16966,17707,18462,19228,20004,20788,21579,22376,23176,23977,24780
6,Argentina,1952744,1959510,1966116,1972596,1978991,1985292,1991464,1997486,2003380,2009163,2014838,2020409,2025872,2031227,2036474,2041620,2046669,2051624,2056483,2061250,2065926,2070515,2075018,2079439,2083778,2088036,2092216,2096320,2100344,2104285,2108146,2111929,2115633,2119264,2122830,2126334,2129776,2133160,2136486,2139754,2142968,2146127,2149234,2152290,2155295,2158252,2161160,2164023,2166839,2169612,2172340,2175027,2177672,2180276,2182842,2185368,2187857,2190310,2192727,2195108,2197455,2199768,2202050,2204297,2206515,2208702,2210859,2212988,2215086,2217157,2219201,2221219,2223210,2225175,2227116,2229032,2230923,2232791,2234636,2236460,2238260,2240039,2241796,2243533,2245249,2246944,2248622,2250279,2251917,2253538,2255139,2256722,2258287,2259834,2261366,2262880
7,Armenia,167421,167477,167525,167563,167595,167619,167637,167648,167653,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655,167655
8,Australia,28838,28841,28843,28846,28847,28850,28851,28851,28852,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853,28853
9,Austria,418283,419633,420982,422328,423670,425017,426362,427702,429038,430371,431704,433036,434368,435697,437025,438351,439674,440996,442316,443634,444949,446263,447574,448883,450190,451494,452795,454094,455389,456683,457973,459261,460545,461826,463103,464378,465651,466919,468183,469444,470702,471955,473204,474452,475694,476932,478166,479396,480624,481845,483064,484278,485487,486692,487893,489089,490281,491467,492649,493827,495000,496168,497332,498490,499644,500792,501936,503075,504209,505337,506461,507577,508691,509798,510900,511997,513090,514176,515257,516332,517401,518465,519525,520578,521626,522668,523705,524736,525761,526781,527797,528806,529809,530810,531803,532792
10,Azerbaijan,230617,230677,230727,230770,230802,230825,230837,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838,230838
11,The Bahamas,8231,8236,8239,8244,8247,8250,8254,8257,8259,8261,8264,8266,8268,8268,8271,8271,8271,8272,8272,8273,8273,8274,8274,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275,8275
