id,Country,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15
0,Afghanistan,155599,155642,155685,155728,155771,155814,155857,155899,155941,155983,156025,156067,156109,156150,156192,156233,156274,156315,156355,156396,156437,156477,156517,156557,156597,156637,156676,156716,156755,156794,156833,156872,156911,156949,156988,157026,157064,157102,157140,157178,157216,157253,157290,157328,157365,157402,157439,157475,157512,157548,157584,157621,157657,157693,157728,157764,157799,157835,157870,157905,157940,157975,158010,158045,158079,158113,158148,158182,158216,158250,158283,158317,158350,158384,158417,158450,158483,158516,158549,158582,158614,158647,158679,158711,158743,158775,158807,158839,158870,158902,158933,158964,158995,159027,159057,159088
1,Albania,175664,176202,176742,177283,177827,178372,178919,179467,180017,180568,181121,181675,182230,182787,183345,183904,184464,185025,185587,186150,186713,187278,187843,188409,188975,189543,190110,190678,191246,191815,192383,192952,193521,194090,194659,195228,195796,196365,196933,197501,198068,198635,199201,199767,200332,200896,201459,202022,202584,203145,203704,204263,204820,205376,205931,206484,207036,207587,208136,208684,209229,209774,210316,210857,211395,211932,212467,213000,213531,214059,214586,215110,215632,216152,216669,217184,217697,218207,218714,219219,219722,220221,220718,221213,221704,222193,222679,223162,223642,224119,224593,225064,225532,225997,226459,226918
2,Algeria,204790,204951,205114,205281,205450,205624,205800,205980,206163,206349,206540,206734,206931,207133,207338,207547,207760,207978,208199,208425,208655,208890,209129,209373,209621,209874,210132,210395,210663,210936,211214,211498,211787,212082,212382,212688,213000,213318,213642,213973,214309,214653,215002,215359,215722,216093,216470,216855,217247,217647,218054,218469,218892,219324,219763,220211,220667,221133,221607,222091,222583,223086,223597,224119,224651,225193,225745,226308,226881,227466,228062,228670,229288,229920,230562,231218,231885,232566,233259,233967,234687,235422,236169,236932,237709,238502,239308,240131,240969,241824,242694,243582,244485,245407,246346,247303
3,Andorra,15307,15329,15353,15380,15409,15441,15477,15515,15558,15604,15655,15711,15772,15839,15912,15993,16080,16176,16281,16396,16520,16657,16805,16967,17142,17333,17540,17765,18008,18271,18554,18859,19186,19538,19914,20316,20743,21197,21678,22186,22720,23280,23866,24477,25110,25765,26440,27134,27842,28564,29296,30036,30781,31529,32276,33019,33757,34486,35204,35909,36598,37270,37923,38556,39166,39754,40318,40858,41373,41864,42329,42770,43187,43579,43949,44295,44620,44924,45208,45472,45718,45947,46159,46356,46538,46707,46863,47010,47157,47304,47451,47598,47745,47892,48039,48186
4,Angola,61794,62688,63619,64583,65588,66627,67708,68826,69990,71192,72442,73733,75075,76460,77899,79384,80925,82515,84165,85864,87628,89444,91327,93265,95273,97339,99479,101679,103957,106297,108718,111205,113776,116416,119143,121941,124830,127794,130852,133986,137218,140530,143943,147437,151060,154785,158647,162616,166729,170956,175334,179831,184487,189268,194217,199297,204552,209944,215521,221241,227153,233216,239479,245899,252529,259322,266333,273514,280923,288506,296328,304330,312579,321014,329706,338589,347738,357084,366705,376527,386633,396945,407548,418363,429477,440806,452441,464295,476463,488851,501560,514491,527748,541229,555041,569078
5,Antigua and Barbuda,3772,3890,4006,4123,4242,4361,4482,4603,4725,4846,4968,5090,5211,5332,5453,5572,5691,5808,5925,6039,6152,6263,6373,6483,6594,6706,6820,6935,7051,7168,7286,7406,7526,7648,7770,7893,8017,8142,8267,8393,8519,8646,8773,8900,9028,9156,9283,9411,9539,9666,9794,9921,10047,10174,10299,10425,10549,10673,10796,10919,11040,11160,11280,11398,11515,11632,11746,11860,11973,12084,12193,12302,12408,12514,12618,12720,12821,12920,13018,13114,13209,13302,13393,13482,13570,13657,13741,13824,13906,13986,14064,14140,14215,14288,14360,14430
6,Argentina,5267339,5269198,5271160,5273229,5275408,5277718,5280144,5282707,5285405,5288262,5291269,5294453,5297807,5301356,5305095,5309055,5313228,5317648,5322306,5327242,5332446,5337960,5343775,5349939,5356439,5363330,5370599,5378307,5386438,5395061,5404158,5413808,5423988,5434787,5446180,5458266,5471017,5484544,5498815,5513953,5529922,5546860,5564726,5583672,5603652,5624837,5647172,5670848,5695801,5722243,5750100,5779607,5810679,5843575,5878197,5914828,5953357,5994094,6036908,6082140,6129637,6179770,6232362,6287812,6345920,6407112,6471156,6538510,6608906,6682829,6759971,6840845,6925099,7013269,7104955,7200712,7300088,7403656,7510908,7622427,7737648,7857160,7980963,8109057,8241442,8378118,8519085,8664343,8813892,8967732,9125863,9288285,9454998,9626002,9801297,9980883
7,Armenia,273860,275262,276717,278224,279788,281411,283091,284830,286630,288492,290418,292410,294467,296592,298785,301049,303382,305787,308265,310816,313440,316139,318912,321760,324683,327680,330752,333898,337118,340410,343774,347209,350713,354285,357923,361625,365389,369212,373092,377027,381012,385046,389125,393245,397402,401593,405814,410061,414329,418615,422913,427221,431532,435843,440150,444447,448731,452997,457240,461458,465644,469797,473911,477983,482010,485988,489914,493785,497598,501351,505041,508667,512225,515715,519135,522483,525758,528960,532088,535140,538117,541019,543845,546595,549270,551871,554396,556848,559228,561535,563770,565936,568032,570061,572023,573920
8,Australia,133444,145789,160792,178938,197047,215118,233153,251150,269109,287032,304917,322765,340576,358349,376086,393785,411446,429071,446658,464208,481721,499196,516635,534036,551399,568726,586015,603267,620482,637659,654800,671903,688968,705997,722988,739942,756859,773738,790581,807386,824153,841301,859814,879478,900715,923259,947610,973440,1001333,1030891,1062792,1096550,1132956,1171418,1212847,1256529,1303510,1352930,1405981,1461635,1521241,1583576,1650157,1719540,1793414,1870091,1951436,2035494,2124305,2215634,2311683,2409939,2512749,2617331,2726158,2836202,2950032,3064423,3182004,3299409,3419294,3538221,3658832,3777701,3897416,4014644,4131880,4245961,4359257,4469877,4583121,4698989,4817481,4938597,5062337,5188701
9,Austria,763928,766870,769988,773312,776845,780634,784670,789000,793629,798614,803956,809722,815915,822610,829810,837605,845999,855096,864897,875525,886979,899398,912778,927280,942890,959792,977959,997597,1018666,1041388,1065702,1091848,1119735,1149617,1181361,1215230,1251041,1289056,1329033,1371224,1415320,1461552,1509540,1559488,1610941,1664075,1718366,1773960,1830276,1887436,1944825,2002545,2059974,2117206,2173635,2229362,2283822,2337131,2388786,2438925,2487118,2533528,2577804,2620130,2660235,2698320,2734184,2768038,2799743,2829511,2857256,2883185,2907249,2929646,2950356,2969564,2988148,3006549,3025065,3043343,3061674,3079741,3097775,3115522,3133155,3150481,3167617,3184431,3200986,3217208,3233110,3248672,3263882,3278730,3293204,3307296
