id,Country,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05
0,Afghanistan,182228,182307,182385,182464,182542,182621,182700,182780,182860,182941,183023,183104,183187,183269,183353,183437,183521,183606,183691,183777,183864,183951,184039,184127,184216,184305,184396,184486,184578,184670,184762,184856,184950,185044,185140,185236,185333,185430,185528,185627,185727,185827,185929,186031,186134,186237,186342,186447,186553,186660,186768,186877,186987,187097,187209,187321,187435,187549,187664,187781,187898,188016,188136,188256,188378,188500,188624,188749,188875,189002,189130,189259,189390,189521,189654,189789,189924,190061,190199,190338,190479,190621,190764,190909,191055,191203,191352,191503,191655,191809,191964,192120,192279,192439,192600,192763,192928,193095,193263,193433,193605
1,Albania,279077,279142,279206,279269,279330,279391,279452,279514,279577,279639,279702,279764,279826,279889,279952,280015,280079,280142,280206,280270,280334,280399,280464,280530,280595,280661,280728,280795,280862,280929,280998,281066,281135,281205,281275,281345,281417,281489,281561,281634,281708,281782,281856,281932,282009,282086,282164,282242,282322,282402,282483,282566,282649,282733,282817,282903,282990,283078,283167,283258,283349,283442,283535,283630,283727,283824,283923,284024,284126,284229,284333,284440,284548,284658,284769,284882,284996,285113,285231,285352,285474,285599,285723,285846,285972,286099,286228,286359,286492,286626,286763,286902,287043,287186,287331,287478,287627,287779,287933,288090,288249
2,Algeria,266049,266058,266068,266078,266088,266098,266109,266120,266132,266143,266155,266168,266181,266194,266208,266222,266236,266251,266266,266282,266298,266315,266332,266350,266369,266388,266407,266427,266448,266469,266491,266514,266537,266561,266586,266612,266638,266665,266693,266722,266752,266783,266814,266847,266881,266915,266951,266988,267026,267066,267106,267148,267191,267235,267281,267329,267377,267428,267479,267533,267588,267645,267704,267765,267827,267892,267958,268027,268098,268171,268246,268324,268405,268488,268573,268662,268753,268847,268944,269044,269148,269255,269365,269478,269596,269717,269842,269971,270104,270241,270383,270529,270680,270836,270997,271163,271334,271511,271694,271883,272077
3,Andorra,43774,43819,43866,43913,43961,44010,44061,44112,44165,44219,44275,44331,44389,44448,44509,44572,44636,44702,44769,44838,44909,44981,45056,45134,45213,45294,45377,45462,45550,45641,45735,45831,45929,46030,46133,46239,46350,46464,46581,46700,46823,46948,47077,47211,47349,47491,47635,47783,47934,48089,48251,48416,48586,48758,48935,49114,49298,49489,49684,49883,50085,50290,50499,50711,50932,51155,51382,51612,51844,52079,52316,52562,52810,53060,53312,53565,53819,54074,54337,54601,54865,55129,55393,55656,55918,56188,56455,56722,56986,57249,57509,57767,58029,58289,58546,58799,59049,59295,59537,59783,60024
4,Angola,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761
5,Antigua and Barbuda,8625,8631,8636,8641,8646,8651,8656,8660,8664,8668,8672,8676,8679,8683,8686,8689,8692,8695,8698,8700,8703,8705,8708,8710,8712,8714,8716,8718,8720,8722,8723,8725,8726,8728,8729,8731,8732,8733,8734,8735,8736,8738,8739,8739,8740,8741,8742,8743,8744,8744,8745,8746,8746,8747,8747,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748,8748
6,Argentina,9367172,9372640,9377921,9383021,9387954,9392738,9397404,9401996,9406870,9411635,9416302,9420884,9425393,9429840,9434232,9438833,9443373,9447860,9452300,9456699,9461061,9465391,9469935,9474451,9478946,9483424,9487888,9492343,9496792,9501496,9506206,9510926,9515662,9520417,9525197,9530005,9535116,9540270,9545473,9550729,9556044,9561424,9566872,9572700,9578619,9584642,9590776,9597029,9603411,9609930,9616905,9624043,9631356,9638854,9646546,9654442,9662553,9671234,9680166,9689360,9698827,9708580,9718629,9728986,9740092,9751556,9763391,9775610,9788226,9801252,9814701,9829123,9844027,9859425,9875331,9891755,9908709,9926201,9944923,9964244,9984171,10004710,10025864,10047634,10070021,10093898,10118439,10143635,10169477,10195949,10223037,10250718,10280083,10310053,10340597,10371680,10403264,10435307,10467764,10501959,10536527
7,Armenia,423243,423274,423306,423341,423378,423418,423461,423507,423557,423611,423669,423732,423799,423872,423950,424035,424126,424225,424331,424446,424570,424704,424850,425007,425176,425360,425558,425772,426004,426255,426528,426822,427141,427486,427859,428262,428701,429177,429691,430248,430851,431504,432210,432979,433811,434711,435686,436741,437883,439117,440460,441911,443481,445177,447010,448989,451126,453444,455943,458636,461537,464659,468016,471624,475518,479693,484164,488946,494054,499503,505308,511520,518111,525091,532469,540251,548441,555977,563736,571643,579666,587771,595923,604085,612219,620398,628476,636418,644190,651763,659106,666197,673104,679722,686041,692048,697740,703112,708167,712965,717448
8,Australia,8057729,8087318,8116846,8146296,8174849,8202115,8228374,8253523,8284202,8314043,8343029,8371157,8398440,8424906,8450598,8482867,8514459,8545401,8575722,8605455,8634630,8663276,8699276,8734779,8769790,8804304,8838312,8871797,8904738,8946194,8987125,9027480,9067198,9106217,9144473,9181901,9229098,9275390,9320673,9364845,9407817,9449504,9489837,9540717,9589966,9637481,9683184,9727017,9768944,9808949,9857128,9897506,9937509,9977107,10016269,10054964,10093134,10135199,10176787,10217864,10258395,10295957,10327065,10356142,10392092,10425577,10456792,10485924,10513149,10538630,10562516,10591984,10619531,10645338,10669570,10692372,10713876,10734199,10759175,10782741,10805036,10826180,10846279,10865424,10883697,10906138,10927565,10948073,10967744,10986650,11004850,11022398,11043987,11064923,11085278,11105112,11124481,11143431,11162006,11184252,11206062
9,Austria,4425837,4434887,4444257,4453978,4464085,4474611,4485592,4497062,4509681,4522864,4536641,4551043,4566098,4581830,4598260,4616456,4635499,4655417,4676229,4697952,4720599,4744175,4770265,4797437,4825681,4854978,4885301,4916607,4948848,4984314,5020764,5058105,5096233,5135028,5174361,5214107,5257368,5300903,5344534,5388086,5431383,5474257,5516546,5561854,5606282,5649672,5691884,5732801,5772327,5810389,5850577,5889040,5925745,5960681,5993856,6025298,6055048,6086091,6115298,6142742,6168504,6192671,6215331,6236576,6258568,6279083,6298223,6316087,6332769,6348357,6362934,6377970,6391974,6405031,6417219,6428611,6439285,6449305,6459622,6469277,6478328,6486830,6494830,6502373,6509497,6516794,6523669,6530156,6536291,6542100,6547611,6552847,6558221,6563321,6568171,6572790,6577196,6581407,6585436,6589587,6593559
