id,Country,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31
28,"Canada",118969,123162,127943,133347,139418,146180,153644,161800,170615,180027,189952,200276,210865,221571
29,"Central African Republic",4681,4742,4779,4802,4816,4824,4829,4832,4834,4835,4836,4837,4837,4837
30,"Chad",941,984,1049,1147,1293,1511,1838,2326,3054,4137,5742,8108,11567,16564
31,"Chile",356891,365987,371346,374213,375667,376385,376734,376903,376985,377024,377043,377052,377057,377059
32,"China",87664,89620,92710,97596,105315,117507,136749,167079,214794,289635,406467,587502,864828,1282267
33,"Colombia",276358,311013,337987,358003,372336,382338,389192,393832,396946,399024,400406,401322,401928,402329
34,"Congo (Brazzaville)",3276,3437,3528,3578,3606,3622,3631,3635,3638,3640,3640,3641,3641,3641
35,"Congo (Kinshasa)",9181,9566,9924,10258,10568,10857,11125,11375,11607,11823,12023,12210,12383,12544
36,"Costa Rica",18837,23036,26948,30352,33142,35318,36949,38137,38982,39575,39986,40269,40463,40595
37,"Cote d'Ivoire",16794,18101,19328,20473,21540,22534,23457,24314,25108,25843,26523,27151,27730,28264
38,"Croatia",5295,5746,6139,6479,6770,7020,7233,7413,7566,7694,7803,7894,7970,8034
39,"Diamond Princess",712,712,712,712,712,712,712,712,712,712,712,712,712,712
40,"Cuba",2523,2557,2589,2620,2650,2678,2706,2732,2758,2782,2806,2828,2850,2871
41,"Cyprus",1073,1091,1108,1125,1141,1157,1173,1188,1202,1216,1230,1243,1256,1268
42,"Czechia",16532,18205,20193,22518,25189,28197,31504,35050,38747,42493,46179,49701,52976,55941
43,"Denmark",13898,14193,14523,14887,15289,15731,16216,16746,17323,17946,18618,19338,20105,20917
44,"Djibouti",5069,5083,5091,5096,5099,5100,5101,5102,5102,5102,5102,5103,5103,5103
45,"Dominican Republic",71934,83209,94812,106218,116995,126711,135138,142186,147898,152411,155903,158560,160558,162045
46,"Ecuador",86086,92021,97471,102367,106677,110405,113581,116253,118475,120308,121807,123027,124013,124809
47,"Egypt",95374,98614,101288,103489,105299,106786,108005,109004,109823,110493,111041,111489,111856,112156
48,"El Salvador",17076,20152,23362,26576,29662,32508,35037,37208,39021,40497,41675,42601,43319,43871
49,"Equatorial Guinea",3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071
50,"Eritrea",272,280,285,290,293,296,297,299,300,301,301,302,302,302
51,"Estonia",2042,2052,2061,2069,2077,2084,2090,2097,2102,2108,2113,2118,2122,2126
52,"Eswatini",2568,2956,3305,3611,3877,4103,4294,4453,4584,4691,4779,4850,4908,4954
53,"Ethiopia",18299,25228,34905,48314,66694,91518,124380,166744,219520,282515,353962,430406,507219,579647
54,"Fiji",28,30,34,40,53,75,116,190,322,557,963,1634,2671,4111
55,"Finland",7461,7564,7698,7873,8102,8399,8783,9277,9907,10702,11696,12917,14390,16129
56,"France",222057,227292,232780,238496,244408,250479,256666,262922,269200,275451,281626,287680,293570,299259
57,"Gabon",7606,8512,9703,11177,12982,15108,17491,20044,22618,25065,27254,29106,30595,31745
58,"Gambia",498,1005,2026,3983,7388,12405,18201,23227,26579,28432,29350,29780,29976,30064
59,"Georgia",1234,1409,1667,2047,2602,3402,4533,6091,8164,10791,13926,17405,20965,24315
60,"Germany",210004,214210,218763,223672,228940,234562,240530,246828,253434,260318,267443,274765,282238,289807
61,"Ghana",37095,42526,48382,54721,61486,68640,76120,83853,91753,99724,107670,115493,123102,130416
62,"Greece",4335,4483,4615,4732,4835,4927,5008,5079,5143,5198,5248,5291,5330,5364
63,"Guatemala",50174,54405,57287,59222,60510,61362,61925,62295,62538,62698,62803,62872,62917,62946
64,"Guinea",7389,7819,8235,8635,9022,9393,9751,10094,10423,10739,11041,11330,11606,11870
65,"Guyana",405,450,500,555,617,684,759,840,928,1023,1126,1236,1354,1478
66,"Haiti",7517,7714,7874,8006,8113,8201,8273,8332,8380,8420,8452,8478,8500,8518
67,"Holy See",12,12,12,12,12,12,12,12,12,12,12,12,12,12
68,"Honduras",44287,50208,55964,61414,66424,70910,74832,78189,81013,83352,85265,86813,88056,89048
69,"Hungary",4549,4716,4930,5205,5557,6007,6582,7313,8239,9409,10876,12704,14961,17717
70,"Iceland",1855,1866,1880,1898,1919,1945,1977,2014,2059,2111,2172,2240,2315,2397
71,"India",1722542,2094078,2501214,2936792,3390975,3851991,4307299,4744918,5154650,5528928,5863174,6155675,6407124,6619984
72,"Indonesia",109327,121999,135055,148484,162264,176377,190801,205510,220477,235673,251065,266620,282303,298078
73,"Iran",305777,322666,339119,354879,369731,383515,396125,407511,417671,426641,434486,441291,447152,452169
74,"Iraq",124444,140808,156140,170038,182258,192721,201474,208657,214458,219082,222731,225587,227808,229526
75,"Ireland",25968,26051,26118,26170,26212,26246,26272,26293,26310,26323,26334,26342,26349,26354
76,"Israel",70686,78983,85064,89217,91917,93616,94664,95302,95687,95918,96057,96140,96190,96220
77,"Italy",247625,249564,251694,254034,256608,259428,262516,265893,269576,273587,277945,282668,287775,293280
78,"Jamaica",905,1013,1174,1414,1767,2284,3027,4072,5498,7362,9667,12328,15164,17935
79,"Japan",35130,41124,47887,55487,63988,73450,83923,95443,108030,121680,136364,152023,168568,185878
80,"Jordan",1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168
81,"Kazakhstan",92889,103537,112915,120807,127196,132206,136038,138911,141036,142589,143716,144530,145114,145532
82,"Kenya",21821,27777,35042,43798,54203,66362,80293,95895,112932,131024,149675,168322,186399,203405
83,"Korea, South",14503,14910,15345,15809,16304,16830,17390,17983,18612,19276,19977,20715,21490,22303
84,"Kuwait",67010,69827,71643,72715,73316,73643,73818,73910,73959,73985,73999,74006,74010,74011
85,"Kyrgyzstan",39374,43541,45625,46633,47114,47342,47450,47500,47524,47536,47541,47544,47545,47545
86,"Latvia",1239,1262,1283,1303,1322,1340,1357,1373,1388,1402,1415,1428,1440,1451
87,"Lebanon",4563,5714,7107,8766,10696,12886,15298,17873,20527,23167,25702,28052,30162,32004
88,"Liberia",1208,1251,1283,1308,1326,1341,1352,1360,1366,1371,1375,1378,1380,1382
89,"Liechtenstein",86,86,86,86,86,86,86,86,86,86,86,86,86,86
90,"Lithuania",2090,2209,2362,2558,2805,3116,3505,3984,4568,5267,6088,7030,8082,9222
91,"Luxembourg",6826,7358,7746,8006,8171,8272,8332,8367,8387,8399,8406,8410,8412,8414
92,"Madagascar",11099,13050,14842,16479,17967,19315,20532,21625,22606,23483,24265,24960,25578,26126
93,"Malaysia",9013,9188,9421,9731,10141,10684,11401,12349,13597,15234,17374,20154,23742,28329
94,"Maldives",3575,3897,4213,4506,4769,4994,5182,5334,5454,5547,5619,5673,5714,5744
95,"Malta",729,800,950,1257,1837,2790,4027,5211,6046,6512,6739,6842,6887,6906
96,"Mauritania",6430,6673,6866,7017,7137,7232,7307,7365,7411,7448,7476,7499,7517,7531
97,"Mauritius",345,346,346,347,348,349,350,351,352,352,353,354,355,356
98,"Mexico",429435,473097,513929,551141,584270,613148,637865,658687,675997,690227,701819,711192,718724,724748
99,"Moldova",24737,26690,28512,30129,31501,32621,33507,34191,34708,35093,35377,35584,35735,35844
100,"Monaco",123,137,160,197,251,319,389,448,491,517,533,541,546,548
101,"Mongolia",304,318,332,344,355,365,374,383,390,397,404,409,415,419
102,"Montenegro",3277,3621,3817,3927,3987,4020,4038,4048,4053,4056,4057,4058,4059,4059
103,"Morocco",23142,27510,33283,40810,50453,62533,77243,94552,114109,135211,156872,177990,197559,214856
104,"Namibia",2256,2861,3507,4183,4876,5573,6257,6915,7536,8110,8631,9098,9508,9865
105,"Nepal",19347,20188,20993,21767,22510,23222,23904,24556,25180,25776,26345,26887,27404,27897
106,"Netherlands",54110,55760,57931,60755,64400,69048,74886,82080,90741,100876,112348,124854,137936,151038
107,"New Zealand",1558,1559,1559,1559,1559,1559,1559,1559,1559,1559,1559,1559,1559,1559
108,"Nicaragua",3633,3858,4081,4301,4519,4732,4942,5147,5347,5542,5731,5915,6092,6264
109,"Niger",1169,1234,1348,1549,1902,2520,3601,5482,8726,14242,23392,37967,59727,89235
110,"Nigeria",43923,47834,51708,55539,59326,63066,66757,70398,73985,77517,80993,84411,87770,91069
111,"North Macedonia",10858,11638,12289,12817,13236,13564,13816,14009,14154,14264,14346,14407,14453,14486
112,"Norway",9188,9287,9406,9548,9718,9921,10162,10448,10785,11179,11640,12172,12784,13478
113,"Oman",82247,86406,88254,88995,89279,89386,89426,89441,89447,89449,89450,89450,89450,89450
114,"Pakistan",279313,284580,288310,290948,292811,294126,295054,295709,296171,296497,296726,296888,297002,297083
115,"Panama",65474,70354,73868,76272,77833,78818,79429,79801,80028,80164,80247,80296,80326,80344
116,"Papua New Guinea",127,318,827,2177,5704,14563,34746,71779,117925,152965,170443,177316,179757,180593
117,"Paraguay",5223,6247,7428,8774,10297,12001,13889,15953,18180,20546,23022,25570,28149,30712
118,"Peru",389402,399737,406026,409799,412041,413367,414148,414608,414878,415037,415130,415185,415217,415236
119,"Philippines",92719,108512,125806,144666,165057,186921,210155,234606,260080,286338,313113,340111,367028,393566
120,"Poland",45725,49213,53141,57528,62384,67706,73476,79656,86193,93014,100032,107148,114258,121257
121,"Portugal",51369,52505,53399,54099,54643,55064,55389,55640,55832,55980,56093,56180,56246,56297
122,"Qatar",109305,109305,109305,109305,109305,109305,109305,109305,109305,109305,109305,109305,109305,109305
123,"Romania",51478,60323,70110,80499,91048,101287,110793,119262,126531,132574,137463,141334,144345,146656
124,"Russia",840891,868980,890804,907546,920263,929852,937042,942411,946407,949375,951575,953204,954408,955299
125,"Rwanda",2038,2298,2566,2842,3126,3417,3716,4022,4336,4657,4986,5321,5662,6011
126,"Saint Lucia",25,25,26,26,27,27,27,27,28,28,28,28,28,28
127,"Saint Vincent and the Grenadines",64,79,98,119,144,172,204,240,279,321,366,413,461,509
128,"San Marino",699,699,699,699,699,699,699,699,699,699,699,699,699,699
129,"Saudi Arabia",279944,293088,303915,312533,319207,324265,328038,330817,332846,334318,335380,336145,336693,337086
130,"Senegal",10498,11578,12807,14198,15761,17502,19427,21535,23817,26262,28848,31549,34332,37159
131,"Serbia",26275,29433,32731,36101,39470,42760,45903,48842,51536,53960,56106,57977,59589,60960
132,"Seychelles",119,123,126,129,132,134,135,137,138,139,139,140,140,141
133,"Singapore",52716,55921,59724,64004,68675,73555,78399,82992,87136,90711,93673,96042,97886,99289
134,"Slovakia",2354,2619,2967,3422,4013,4774,5743,6958,8455,10258,12373,14776,17408,20181
135,"Slovenia",2191,2320,2450,2580,2710,2840,2970,3099,3226,3353,3477,3600,3720,3838
136,"Somalia",3223,3271,3315,3354,3390,3422,3451,3477,3501,3523,3542,3560,3576,3591
137,"South Africa",510891,571941,615088,643210,660575,670942,677006,680511,682522,683672,684328,684701,684914,685035
138,"Spain",282014,295049,309975,326532,344254,362510,380583,397779,413532,427469,439420,449398,457541,464067
139,"Sri Lanka",2824,2856,2878,2891,2900,2906,2910,2912,2914,2915,2915,2916,2916,2916
140,"Sudan",11924,12598,13319,14091,14916,15798,16739,17743,18813,19952,21162,22447,23809,25252
141,"Suriname",1813,2328,2910,3534,4165,4767,5309,5773,6153,6452,6681,6852,6978,7069
142,"Sweden",80036,80946,81607,82085,82428,82675,82851,82977,83067,83131,83176,83209,83232,83248
143,"Switzerland",35120,35972,36845,37734,38629,39523,40407,41273,42116,42927,43702,44436,45126,45771
144,"Tanzania",509,509,509,509,509,509,509,509,509,509,509,509,509,509
145,"Thailand",3327,3374,3426,3484,3549,3621,3701,3790,3889,4000,4123,4261,4413,4583
146,"Togo",944,1044,1156,1282,1424,1583,1761,1960,2182,2430,2705,3010,3347,3718
147,"Trinidad and Tobago",157,176,204,249,320,430,600,863,1264,1864,2741,3978,5635,7705
148,"Tunisia",1525,1607,1685,1760,1833,1902,1968,2032,2093,2151,2207,2261,2312,2361
149,"Turkey",231152,236640,241640,246202,250348,254111,257518,260599,263381,265889,268147,270178,272002,273641
150,"Uganda",1153,1195,1235,1274,1311,1346,1380,1412,1443,1472,1500,1527,1553,1578
151,"Ukraine",71585,77959,84449,90985,97496,103909,110159,116186,121937,127373,132463,137187,141538,145514
152,"United Arab Emirates",60247,61529,62535,63330,63951,64438,64817,65112,65342,65520,65659,65766,65849,65914
153,"United Kingdom",304526,307933,310705,312951,314766,316231,317409,318357,319117,319727,320217,320609,320922,321174
154,"Uruguay",1326,1541,1842,2263,2845,3643,4720,6146,7982,10271,13005,16113,19449,22818
155,"US",4586906,4899266,5101722,5220919,5287123,5322701,5341481,5351301,5356409,5359060,5360434,5361145,5361514,5361704
156,"Uzbekistan",23822,27683,31535,35344,39078,42707,46206,49552,52727,55718,58516,61118,63522,65731
157,"Venezuela",18783,23436,29073,35843,43895,53360,64334,76852,90873,106256,122756,140028,157650,175164
158,"Vietnam",453,509,592,714,894,1160,1552,2129,2981,4236,6081,8792,12763,18559
159,"Zambia",6210,9007,12985,18527,26034,35824,47969,62129,77482,92856,107063,119237,129008,136444
160,"Zimbabwe",3611,5491,8368,12702,19152,28530,41732,59489,81946,108215,136242,163322,187059,206134
161,"Dominica",18,18,18,18,18,18,18,18,18,18,18,18,18,18
162,"Grenada",23,23,23,23,23,23,23,23,23,23,23,23,23,23
163,"Mozambique",1827,1980,2106,2210,2296,2366,2424,2472,2511,2543,2569,2591,2609,2624
164,"Syria",792,994,1265,1615,2068,2661,3428,4425,5716,7382,9530,12287,15808,20280
165,"Timor-Leste",24,24,24,24,24,24,24,24,24,24,24,24,24,24
166,"Belize",53,60,67,74,82,90,99,108,117,127,137,147,158,169
167,"Laos",21,21,22,22,23,23,24,24,24,25,25,25,26,26
168,"Libya",3462,4714,6435,8766,11885,15969,21176,27589,35153,43625,52565,61410,69605,76733
169,"West Bank and Gaza",12093,13736,15109,16232,17133,17845,18402,18833,19164,19417,19610,19757,19867,19951
170,"Guinea-Bissau",1958,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959
171,"Mali",2534,2553,2565,2573,2578,2581,2583,2584,2585,2586,2586,2586,2587,2587
172,"Saint Kitts and Nevis",17,17,17,17,17,17,17,17,17,17,17,17,17,17
173,"Kosovo",7812,8786,9670,10456,11141,11729,12226,12642,12986,13268,13498,13685,13835,13956
174,"Burma",356,361,364,367,370,371,373,373,374,375,375,375,376,376
175,"MS Zaandam",9,9,9,9,9,9,9,9,9,9,9,9,9,9
176,"Botswana",825,995,1179,1375,1584,1805,2039,2285,2543,2811,3090,3378,3673,3974
177,"Burundi",422,492,573,661,759,868,989,1123,1271,1436,1618,1819,2041,2286
178,"Sierra Leone",1843,1910,1972,2031,2087,2139,2188,2234,2277,2317,2355,2391,2424,2455
179,"Malawi",4232,4942,5678,6436,7216,8019,8842,9686,10548,11429,12325,13237,14163,15100
180,"South Sudan",2331,2401,2469,2534,2595,2654,2709,2762,2812,2859,2904,2947,2988,3026
181,"Western Sahara",10,10,10,10,10,10,10,10,10,10,10,10,10,10
182,"Sao Tome and Principe",995,1278,1752,2387,3020,3488,3764,3906,3974,4005,4019,4025,4028,4029
183,"Yemen",1740,1791,1828,1854,1872,1885,1895,1901,1906,1910,1912,1914,1915,1916
