id,Country,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07
1,"Albania",6027,6460,6764,6976,7124,7227,7298,7348,7383,7407,7423,7435,7443,7448
2,"Algeria",34152,36857,38979,40696,42061,43153,44026,44722,45278,45721,46075,46357,46582,46762
3,"Andorra",937,937,937,937,937,937,937,937,937,937,937,937,937,937
6,"Argentina",229399,255345,275119,289964,300974,309067,314976,319270,322379,324625,326243,327409,328247,328849
7,"Armenia",39734,40157,40324,40389,40415,40425,40429,40431,40431,40432,40432,40432,40432,40432
8,"Australia",20061,21181,21760,22060,22215,22295,22336,22358,22369,22375,22378,22379,22380,22381
9,"Austria",21749,22128,22374,22535,22640,22709,22753,22782,22801,22814,22822,22827,22830,22833
10,"Azerbaijan",33754,35037,35899,36533,36977,37292,37516,37674,37786,37866,37922,37962,37990,38010
12,"Bahrain",42328,42538,42577,42585,42586,42586,42587,42587,42587,42587,42587,42587,42587,42587
15,"Belarus",68550,68857,69005,69077,69112,69129,69138,69142,69144,69145,69145,69145,69145,69145
16,"Belgium",71714,73429,74585,75406,75972,76368,76642,76832,76965,77057,77120,77165,77196,77217
20,"Bosnia and Herzegovina",13456,14477,15157,15607,15905,16101,16230,16314,16370,16406,16430,16446,16456,16463
21,"Brazil",2902228,3049425,3140403,3195695,3228930,3248774,3260575,3267576,3271723,3274178,3275631,3276490,3276997,3277298
22,"Brunei",141,141,141,141,141,141,141,141,141,141,141,141,141,141
23,"Bulgaria",12882,13564,13973,14219,14367,14456,14510,14542,14561,14573,14579,14584,14586,14588
24,"Burkina Faso",1153,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154
26,"Cambodia",240,240,240,240,240,240,240,240,240,240,240,240,240,240
28,"Canada",120494,122266,123611,124644,125432,126035,126495,126847,127116,127321,127477,127597,127688,127758
31,"Chile",367355,371975,374167,375205,375694,375925,376034,376085,376109,376120,376126,376128,376129,376130
32,"China",88539,88832,88939,88979,88994,89000,89002,89003,89003,89003,89003,89003,89003,89003
33,"Colombia",362967,398572,421514,436080,445230,450939,454486,456684,458043,458884,459403,459723,459921,460043
36,"Costa Rica",21038,22402,23101,23458,23640,23733,23780,23804,23816,23822,23825,23827,23828,23828
38,"Croatia",5402,5459,5474,5478,5479,5480,5480,5480,5480,5480,5480,5480,5480,5480
39,"Diamond Princess",0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Cyprus",1176,1191,1196,1199,1199,1200,1200,1200,1200,1200,1200,1200,1200,1200
42,"Czechia",17595,18356,18861,19238,19504,19693,19830,19927,19996,20046,20081,20107,20125,20138
43,"Denmark",14441,14634,14746,14812,14850,14872,14885,14893,14897,14900,14901,14902,14903,14903
45,"Dominican Republic",78796,85130,89864,93342,95867,97684,98983,99908,100563,101027,101355,101586,101750,101864
46,"Ecuador",89282,91001,91791,92155,92322,92399,92435,92451,92459,92462,92464,92464,92465,92465
47,"Egypt",96201,97787,98970,99823,100446,100901,101232,101474,101650,101779,101872,101940,101990,102026
51,"Estonia",2090,2096,2097,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098
55,"Finland",7498,7536,7565,7587,7605,7618,7628,7636,7643,7647,7651,7654,7656,7658
56,"France",226388,227134,227386,227472,227502,227512,227515,227516,227517,227517,227517,227517,227517,227517
59,"Georgia",1209,1240,1261,1276,1287,1294,1299,1303,1305,1307,1308,1309,1310,1310
60,"Germany",216419,223924,233825,246809,263787,285850,314319,350707,396661,453823,523593,606812,703376,811900
62,"Greece",4893,5087,5216,5306,5367,5409,5438,5458,5472,5481,5488,5492,5495,5497
69,"Hungary",4589,4628,4649,4661,4667,4671,4673,4674,4674,4675,4675,4675,4675,4675
70,"Iceland",1918,1925,1927,1928,1928,1928,1928,1928,1928,1928,1928,1928,1928,1928
71,"India",2116854,2490865,2871567,3255003,3637105,4013858,4381463,4736484,5075971,5397538,5699399,5980373,6239851,6477733
72,"Indonesia",121610,132887,143453,153343,162588,171219,179267,186764,193741,200229,206255,211849,217037,221847
