id,Country,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17
1,"Albania",128336,131893,134886,138405,142320,145846,150007,153984,157857,161969,165691,169391,172926,176109,179169
2,"Algeria",118331,118770,119004,119127,119192,119227,119245,119254,119259,119262,119264,119264,119265,119265,119265
3,"Andorra",12456,12456,12456,12456,12456,12456,12456,12456,12456,12456,12456,12456,12456,12456,12456
6,"Argentina",2530482,2869579,3347233,3746669,4016602,4155267,4216571,4243689,4254732,4259266,4261155,4261912,4262224,4262351,4262403
7,"Armenia",201884,207043,211989,216178,219695,222806,225236,227302,228982,230294,231387,232232,232908,233449,233866
8,"Australia",29415,29571,29746,29983,30352,30792,31439,32334,33492,35161,37394,40417,44635,50278,58002
9,"Austria",573270,581265,584347,585504,585935,586096,586155,586177,586186,586189,586190,586190,586190,586191,586191
10,"Azerbaijan",284488,311091,348987,400542,463246,530359,592796,643610,680599,705368,721035,730588,736283,739633,741587
12,"Bahrain",154280,154280,154280,154280,154280,154280,154280,154280,154280,154280,154280,154280,154280,154280,154280
15,"Belarus",335435,352494,378097,415577,465470,524504,585154,638865,680436,709331,727934,739322,746080,750016,752283
16,"Belgium",920371,936616,949942,959208,965367,970024,972988,975077,976542,977485,978158,978607,978907,979117,979256
20,"Bosnia and Herzegovina",183062,190562,197181,202516,206676,210111,212742,214800,216423,217655,218614,219352,219913,220347,220677
21,"Brazil",13412961,13606734,13681098,13708874,13719180,13722997,13724410,13724932,13725126,13725198,13725224,13725234,13725238,13725239,13725239
22,"Brunei",220,234,264,327,462,749,1347,2548,4789,8450,13265,18020,21519,23560,24589
23,"Bulgaria",373008,390123,402310,410498,415784,419110,421168,422428,423195,423660,423942,424112,424214,424276,424313
24,"Burkina Faso",12963,13328,14025,15409,18139,23511,34031,54431,93240,164445,286730,474324,716502,966234,1169052
26,"Cambodia",3838,6198,11063,22232,47375,102226,215845,425133,736726,1070470,1311809,1435772,1487474,1507152,1514366
28,"Canada",1059692,1110780,1161805,1210972,1256744,1298002,1334120,1364935,1390651,1411718,1428715,1442262,1452953,1461324,1467839
31,"Chile",1064463,1084311,1091998,1094888,1095966,1096368,1096517,1096573,1096594,1096601,1096604,1096605,1096606,1096606,1096606
32,"China",102053,102418,102997,103906,105344,107617,111208,116880,125840,139993,162344,197632,253320,341140,479484
33,"Colombia",2510133,2559679,2623080,2676476,2726659,2781246,2823414,2868567,2908955,2943371,2978609,3007215,3034255,3058923,3079387
36,"Costa Rica",223004,226693,230495,234143,237609,240906,243980,246834,249456,251846,254009,255954,257691,259234,260599
38,"Croatia",289906,302162,315254,327010,337880,347422,354889,361086,365727,369173,371766,373578,374901,375835,376484
39,"Diamond Princess",712,712,712,712,712,712,712,712,712,712,712,712,712,712,712
41,"Cyprus",51113,54795,58178,61009,63197,64787,65890,66630,67117,67433,67635,67764,67846,67898,67931
42,"Czechia",1573153,1573153,1573153,1573153,1573153,1573153,1573153,1573153,1573153,1573153,1573153,1573153,1573153,1573153,1573153
43,"Denmark",237701,242276,246732,250951,254988,258817,262397,265752,268868,271744,274393,276817,279027,281037,282856
45,"Dominican Republic",257371,266106,287402,338611,445352,613998,786637,896842,946871,965986,972797,975162,975976,976256,976351
46,"Ecuador",346746,392236,502438,733734,1059917,1324125,1453349,1500715,1516168,1521013,1522512,1522975,1523117,1523161,1523175
47,"Egypt",209956,217802,227527,239984,255957,276383,302411,335574,377705,431054,498349,582807,688134,818449,978091
51,"Estonia",113583,116212,117845,118787,119282,119566,119718,119801,119847,119871,119885,119892,119896,119898,119899
55,"Finland",81906,88200,100627,123689,161589,212675,265358,306191,331193,344311,350632,353552,354875,355468,355733
56,"France",5016301,5127297,5225712,5288332,5327544,5358262,5375600,5388114,5396647,5401705,5405442,5407762,5409277,5410338,5410987
59,"Georgia",287397,289098,290300,291001,291396,291644,291783,291867,291916,291945,291962,291972,291978,291981,291983
60,"Germany",3014986,3211146,3475534,3820277,4228885,4665243,5081080,5435755,5710500,5907689,6041548,6128998,6184701,6219611,6241268
62,"Greece",295412,331981,381408,444803,516995,589372,653016,702723,738043,761468,776299,785414,790913,794193,796138
69,"Hungary",711403,745846,770452,788622,801490,810196,816251,820287,822999,824819,826021,826825,827357,827709,827944
70,"Iceland",6277,6472,6759,7233,8164,9579,11783,14947,18637,22458,25696,27980,29433,30254,30697
71,"India",13463326,15678231,20710753,30620652,49896072,78446703,106492225,122365482,127593950,128938681,129256444,129330118,129347162,129351087,129351994
72,"Indonesia",1565879,1644595,1810255,2154260,2843585,4129788,6234031,9017105,11791758,13855550,15071258,15689391,15979947,16111441,16169924
73,"Iran",2044675,2163936,2333204,2532332,2771397,3076499,3401584,3787826,4196310,4603795,5021867,5390266,5722363,6001353,6218512
74,"Iraq",918657,973160,1033735,1100001,1170533,1243643,1317320,1389481,1458212,1521943,1579584,1630550,1674715,1712324,1743875
75,"Ireland",240692,244062,247306,250427,253386,256159,258731,261091,263236,265170,266901,268438,269795,270987,272028
76,"Israel",835736,836028,836206,836286,836303,836314,836317,836318,836318,836318,836319,836319,836319,836319,836319
77,"Italy",3760662,3915901,4041246,4174937,4298552,4400278,4503308,4583839,4654572,4716284,4763154,4804575,4836753,4862265,4883592
79,"Japan",503360,533262,574062,630154,709032,816477,963824,1163376,1428892,1777400,2222648,2774335,3432240,4180063,4985585
80,"Jordan",665094,700122,726147,746361,761139,771505,778903,783951,787418,789787,791383,792466,793196,793687,794018
81,"Kazakhstan",320273,338445,360972,387568,418415,454381,494775,539375,587692,638322,690156,741764,791611,838584,881692
83,"Korea, South",110558,127384,156665,213698,335199,541673,875065,1319704,1755292,2092088,2287899,2381558,2422962,2439857,2446720
84,"Kuwait",245837,256202,265978,275369,284043,291554,298090,303535,307955,311534,314351,316553,318266,319579,320585
86,"Latvia",107131,111120,115393,119816,124138,128141,131669,134643,137056,138954,140412,141510,142325,142924,143361
87,"Lebanon",492713,496860,498754,499350,499567,499642,499668,499677,499681,499682,499682,499682,499682,499682,499682
90,"Lithuania",224573,225624,225792,225817,225821,225822,225822,225822,225822,225822,225822,225822,225822,225822,225822
91,"Luxembourg",63467,63467,63467,63467,63467,63467,63467,63467,63467,63467,63467,63467,63467,63467,63467
93,"Malaysia",359432,374915,397589,430847,478582,545230,634717,748752,884735,1034573,1185925,1325943,1445339,1540299,1611743
95,"Malta",29595,30087,30431,30735,31010,31222,31403,31554,31673,31771,31851,31914,31966,32007,32040
98,"Mexico",2276344,2309542,2351065,2402762,2466530,2544261,2637650,2747917,2875460,3019513,3177882,3346885,3521584,3696297,3865315
99,"Moldova",240607,243105,243883,244118,244189,244210,244217,244219,244219,244219,244219,244219,244219,244219,244219
103,"Morocco",501655,507448,515394,526510,541912,563133,592113,631204,683075,750414,835384,938819,1059329,1192717,1332169
106,"Netherlands",1360864,1376515,1384528,1387711,1389090,1389670,1389913,1390017,1390060,1390078,1390086,1390089,1390090,1390091,1390091
107,"New Zealand",2582,2690,2906,3342,4214,5952,9386,16048,28521,50390,84598,129410,175892,213471,238041
111,"North Macedonia",140171,140519,140533,140533,140533,140533,140533,140533,140533,140533,140533,140533,140533,140533,140533
112,"Norway",103936,112535,120843,130726,142343,153918,167417,181383,195452,210384,224660,238623,252022,264166,275402
113,"Oman",169966,187847,212103,243876,285933,325171,359767,385137,400297,409422,414241,416736,418059,418713,419049
