id,Country,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14
18,"Bhutan",7.20365934452826,7.4901841070429,7.80851612644192,8.09396730788973,8.36819541883625,8.61702286599395,8.85438720755739,9.08644856232462,9.29293362941596,9.4887639852239,9.67434814742931,9.84929204082104,10.0147315080604,10.1812587482075,10.3533254789204,10.5359282299318,10.7351656381337,10.9411991577269,11.1454895429375,11.362483462389
19,"Bolivia",847.602164225012,905.135682801154,966.623098748651,1033.05146340572,1104.303012289,1178.8773027053,1258.98322441383,1347.72972681438,1436.77760724749,1524.44827937761,1616.48798835363,1712.86261797894,1813.57509954791,1918.70407828945,2027.92622069257,2140.92665272513,2258.3565388449,2379.91219297678,2506.41330346628,2637.96455028587
20,"Bosnia and Herzegovina",1447.27596555883,1474.98703972864,1501.91391100587,1528.38586219344,1554.61038721252,1581.65634374752,1610.56191141514,1639.10787996963,1666.40237503024,1693.68798295732,1721.06745564618,1748.60736645324,1776.21172164345,1803.71904093552,1831.21731324387,1858.56883710607,1885.92301909157,1913.27350649811,1940.59900322068,1967.89002165047
21,"Brazil",56816.4667093407,60194.2106828,63729.697533057,67436.5777509746,71305.7790973328,75308.1155919344,79568.7371881187,84104.9997903707,88567.3080379082,93208.2650453196,98045.6998175555,103078.245506296,108298.895063571,113798.446568647,119569.015073321,125354.619245445,131357.624059635,137582.642949592,144034.905446708,150720.309908701
22,"Brunei",138.161523151511,138.307185692384,138.435060251521,138.548911410501,138.659552733933,138.779176428265,138.902693810319,139.024754510292,139.134015812884,139.231180976066,139.317310973113,139.39983646749,139.48540405071,139.573643012866,139.664049279997,139.751733073579,139.837190729439,139.920837120554,140.002593250492,140.08211806431
23,"Bulgaria",1271.64175254049,1364.6934334818,1449.90067076707,1529.35488856205,1604.29706919206,1674.40976017868,1743.83637564569,1813.66442962604,1875.28201401887,1936.12648373634,1996.60333872649,2056.97208751354,2117.43776440682,2178.37362467604,2239.62144889332,2300.88257323047,2363.23382812511,2426.7768798121,2491.59823994643,2557.78446821266
24,"Burkina Faso",635.998373603541,645.043073597156,653.065868635963,660.934331492293,667.905061180194,674.221466922452,683.143365525152,691.210180886108,698.010813221587,704.598827671031,710.769752242221,716.594704835273,723.333687897117,729.751700636786,735.787732915883,741.575017886162,747.137973389501,752.494196100697,758.170931965129,763.763320249733
25,"Cabo Verde",91.2510283664073,94.0654209959185,97.1136074486965,102.633350558723,105.34031431651,107.926359931364,112.20022522739,114.774637162984,116.897098833315,120.030022901929,122.031218626456,123.862970709743,126.31783220556,128.043271744824,129.59529262389,131.50792064641,132.950631908855,134.256451898816,135.798367789963,137.029278143314
26,"Cambodia",122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
27,"Cameroon",1479.09022262844,1528.64961866466,1573.73243084646,1644.80340001761,1715.40963840168,1763.27624042248,1821.74642009903,1888.19438519524,1939.79411628098,1993.74438266981,2052.27764148211,2103.51500684414,2153.86572855151,2208.26077234259,2259.5501019752,2306.17688966527,2354.86531379206,2403.47970041007,2449.23551025454,2494.79867223839
28,"Canada",45743.5984485774,47555.5217076958,49393.8454903536,51259.0833892491,53140.5156124188,55038.1704384022,57012.1346669662,59072.7501086279,61092.0092663859,63141.1230075635,65221.2673047272,67335.6094277417,69493.1128391052,71731.8954546282,74050.426430239,76364.3784675129,78720.7393171854,81120.1935116921,83562.9283481541,86049.5474493195
29,"Central African Republic",16.54394987555,17.1152176253049,17.7188417252183,18.3044701481478,18.8880499543978,19.5278627088374,20.2020267485138,20.8999657353398,21.6769690977305,22.4347256223339,23.214835407994,24.0030407103457,24.8139722229445,25.6223179914892,26.4628752832913,27.2785196877353,28.1116202284523,28.9676797380558,29.8461362123645,30.7484054736285
30,"Chad",40.7502450278787,42.0983064718611,43.5792441764856,45.0897207232369,46.80653659038,48.6520616894772,50.2873632260222,52.0112697492494,53.4979943519535,54.9823055623541,56.4408175632028,57.845679038102,59.2279902863396,60.5798644305538,61.8869658481009,63.1343647376128,64.3482797146046,65.5327478275211,66.6850890761151,67.8033610943683
31,"Chile",12710.2674933497,13174.8679227515,13646.4291532902,14123.8764646923,14607.7529484966,15096.2188058978,15609.3520686444,16148.0043982642,16667.1725977709,17194.9261089685,17743.4379321197,18312.835155339,18870.8655148996,19438.5966388503,20013.9125627992,20594.4203810209,21184.0552302813,21783.0363603643,22391.3503306323,23008.933003375
32,"China",83915.1478772271,83934.7637605424,83949.5423812032,83962.7408406292,83974.6153124232,83985.3215798888,83995.3071447654,84004.8887580123,84012.5300037724,84019.176501462,84025.1787258692,84030.60467861,84035.5075382983,84039.9335295232,84043.8919532283,84047.364034953,84050.4827256923,84053.3023866388,84055.849526783,84058.1477241536
33,"Colombia",5028.58225548295,5338.20523194814,5650.99022225853,5967.48616952992,6285.49343227704,6605.5789718025,6936.10580259129,7277.68629510798,7607.61678060188,7940.67444515951,8276.87889587784,8616.01339104434,8958.32387753724,9304.45162067227,9653.47042425949,10002.8681267671,10355.2667533227,10710.6476572047,11068.9823633336,11430.2857784362
34,"Congo (Brazzaville)",210.74428208915,224.443636406998,239.142197643676,252.835751871371,266.030405194579,280.042189264451,293.185012304212,305.972929563427,319.465113531458,332.94362600381,347.338125437787,363.016729188284,379.269509907743,396.752679696979,415.130623722254,433.340073806559,452.278473255143,471.690131995356,491.713248498155,512.334560646745
35,"Congo (Kinshasa)",404.816322498279,424.89694204583,444.57639327946,463.969679344937,483.087809025169,501.98163673822,520.688179042477,539.203597647554,557.394460359672,576.362501252913,595.999706428817,616.18454697084,636.808437356692,657.829241258946,679.112846003496,700.251276849991,721.469944145428,742.871619582651,764.539684471489,786.524165507142
36,"Costa Rica",691.36616064604,695.698021742442,699.933121843652,703.948551824346,707.743897245486,711.387351998082,715.052450385898,718.726438750909,722.074146251656,725.32653795415,728.482900312717,731.556762055742,734.563053446015,737.510045007792,740.38585732415,743.178014503553,745.914214163827,748.598113485893,751.233896067485,753.824605680868
37,"Cote d'Ivoire",1122.20183194419,1174.68281872814,1227.93845689536,1282.02400858791,1338.50075894197,1397.40488371565,1459.32288700804,1524.47620055913,1588.44643023935,1653.61599778412,1720.07337417612,1788.60703116743,1859.02145280551,1932.3956326832,2009.05437955823,2084.24575607319,2161.34735592549,2240.43766786616,2321.59266347126,2404.79328584959
38,"Croatia",2029.08969185404,2051.22170174476,2073.06635448576,2094.54171897682,2115.60064515238,2136.22983930544,2157.10956851219,2178.26358278743,2197.71878820452,2216.97406720848,2235.04794983425,2252.82111998618,2270.32921373189,2287.5826357823,2304.47206898546,2320.88486308798,2337.02543740465,2352.90291655643,2368.50691740241,2383.83165743182
39,"Diamond Princess",712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712
40,"Cuba",1332.565196122,1386.04032198856,1439.32033655063,1492.48435085267,1545.88892743587,1599.77926504804,1656.08301333427,1716.82266657505,1777.37240016487,1836.05226378566,1895.48871247388,1955.80113333701,2017.09332901888,2079.46688744196,2142.7228428094,2206.58121522783,2271.22497080359,2336.41237683236,2402.45334728496,2469.35044179234
41,"Cyprus",808.794296152429,813.685515499524,818.215394231274,822.487186113678,826.923479886323,831.232333435847,835.66763935292,839.93438394549,843.711434509111,847.442241116887,851.159463660221,854.804999081732,858.384198517495,861.904291903329,865.387465552319,868.784777628485,872.144992303605,875.463541421082,878.745491377196,881.993502885828
42,"Czechia",7371.12993449511,7474.7075876202,7575.07672730262,7673.08912181114,7768.67022037867,7862.2795006967,7958.12129485809,8060.55131377582,8161.87780604238,8258.60738131807,8354.62604921633,8450.25100815041,8545.76389275751,8641.39634995406,8736.90666183639,8831.796794419,8926.31173292708,9020.01653554079,9113.36073323775,9206.36910548163
43,"Denmark",8551.3425785769,8711.90613836216,8872.06477179123,9031.11198518774,9189.06037535958,9345.92431523648,9511.9821520051,9688.37085323322,9848.85814749745,10009.3301757681,10169.8419350967,10330.5558888909,10491.6556330409,10653.348624568,10814.4210681621,10973.3275693183,11132.0065832174,11290.4281818744,11448.5504570988,11606.3026678865
44,"Djibouti",1026.35786566186,1048.0261846248,1071.31364618629,1088.60569741111,1106.5255172941,1121.88321918655,1138.38612859968,1154.93848515219,1170.49955175624,1184.88399354767,1199.13267579719,1212.79630189997,1226.41180952765,1239.70673168306,1252.8330356925,1265.46443750791,1277.83620624182,1289.92136162275,1301.78428902746,1313.39977441385
45,"Dominican Republic",5916.94696045599,6170.02248881651,6396.86750916449,6621.04284579359,6837.46422781873,7046.35898109457,7259.15097632835,7475.78809249996,7674.90110768819,7869.79093469399,8061.36794377148,8250.30717490318,8437.37192791081,8623.06061919361,8806.43675882699,8986.46848944066,9165.14179392396,9342.76300025151,9519.56241652087,9695.71132655592
46,"Ecuador",23578.7344049796,25034.6777535288,26569.4135719678,28259.4356311181,30105.6644142046,32318.7439132357,34735.6749352396,37397.690291357,40967.9660757532,44828.5162468329,48996.6295158467,53514.9103664101,58057.2572435281,62989.6370136732,68291.3731091454,72786.782430776,77760.8944908092,83257.8486808651,89311.1624036487,95960.3608452377
47,"Egypt",4261.12019889341,4459.04360494845,4661.74655870708,4869.20864662947,5081.89300944466,5298.73309734788,5528.04999462081,5771.04639432072,6007.98124889636,6250.66865585751,6504.79246112987,6770.89266973433,7034.57405602814,7305.36993635854,7582.49736014899,7864.95850162877,8154.55137303684,8451.43685958214,8755.73549054299,9067.53497092285
48,"El Salvador",286.097213858985,300.866678837939,316.134826190872,331.938885985685,348.288260638584,365.040936697436,382.941688418806,401.970570666745,420.341093899326,439.276254507169,458.812976837429,478.863266929943,499.862722813463,521.826977088332,543.532749524087,565.68193056155,588.438512965692,611.808410279336,635.799550627815,660.418803324062
49,"Equatorial Guinea",227.316525552454,245.816991108268,264.357651531076,287.275526564422,312.291733383581,339.718851919254,383.029025307587,430.004834877652,476.983016928449,527.872256393427,583.030095479834,630.722920590131,686.537211788936,753.000493188723,828.951090704293,909.268551109517,998.751401019138,1090.52903500187,1186.15723779231,1288.62689946461
50,"Eritrea",39.3035638581789,39.5788618213224,39.8221445326809,40.0291810058639,40.245327840311,40.4714826257512,40.6859492842847,40.8885469108906,41.0659700317748,41.2200287068099,41.3533104392655,41.492034850925,41.6358644547576,41.784313907635,41.9367195113883,42.0835138375171,42.2252611585424,42.3622742774924,42.4944808360126,42.6212522867458
51,"Estonia",1623.53078677075,1643.17627296808,1661.71752940209,1679.5185405739,1696.96504958111,1714.2283718702,1731.94514048865,1750.37834191965,1767.76679066791,1785.56101945332,1803.85747625124,1821.18228922421,1838.34023184931,1855.3734443683,1872.24446013523,1888.88453932617,1905.44792919939,1921.94434040255,1938.36040361091,1954.67399207292
52,"Eswatini",37.2703759788184,38.8657299852791,40.4542992398165,42.0667700210817,43.781067862438,45.5061334908775,47.3461984454081,49.3697624851549,51.3845562611939,53.470657138844,55.6376882294857,57.9237818360728,60.3103693826627,62.8338411616459,65.5349859746758,68.2875808050908,71.1712908563127,74.1949012555191,77.3675196324079,80.6937428380269
53,"Ethiopia",120.229685492795,123.349030201049,126.296464404588,129.060477714086,131.692207959654,134.249893209763,136.786481802935,139.363343104457,141.814573662215,144.266851265536,146.755188086571,149.336562850797,152.037990978255,154.703241922941,157.347898100896,159.959600690089,162.550778202237,165.132861841691,167.713438702979,170.299148522683
54,"Fiji",18.0727758866842,18.1371799870634,18.1982653170167,18.2589242297062,18.3160070168623,18.3692007017239,18.4239556086992,18.480431742636,18.5314703440216,18.5801875524688,18.6265521488643,18.6704008493688,18.7117149913084,18.753620141304,18.7960680844691,18.8367758957824,18.8761608212695,18.9143413185303,18.9513570023934,18.9873689474306
55,"Finland",4508.23489209222,4635.89823511068,4765.03326960004,4895.41900468517,5026.76294951669,5158.98293745897,5295.80717198866,5437.98704251726,5574.4771277201,5712.30111101348,5851.54468324574,5994.83861123761,6142.67730329144,6287.66603926545,6434.05945135711,6580.77784257047,6728.8073327742,6878.17791776024,7028.90933839391,7181.00861029701
56,"France",160953.832977915,161921.43301946,162774.366924934,163578.726912266,164328.34094578,165079.064937947,165809.829399214,166621.540597765,167295.966254241,167949.453306167,168588.229305235,169211.777332936,169829.002297887,170440.888918232,171041.018824807,171616.183793708,172180.666113506,172735.53732315,173280.918787091,173816.845815238
57,"Gabon",180.254212560919,189.011929610379,197.94427281641,206.289899692373,214.569015355445,222.519987867949,230.560036908649,239.181501553222,247.589106259623,255.982879723465,264.439510982474,272.9938666955,281.687962791352,290.57447949069,299.667185601241,308.895348157063,318.309461853776,327.934878400181,337.79029998453,347.892019343419
58,"Gambia",10.056305605649,10.10352765897,10.1408709978089,10.167468307197,10.1886262381931,10.2116677210546,10.2367636684894,10.2628499686175,10.285675975512,10.3056453556688,10.3232612726554,10.3391411180257,10.3548213990633,10.3701351125041,10.3848865932304,10.3982950559025,10.410592902418,10.4220109884276,10.4327714638718,10.4430100528552
59,"Georgia",450.937421642885,459.48823759883,468.234259231264,477.329803940634,485.180355088775,492.862671912965,500.655391962658,508.413136056445,515.047265160351,521.453234332335,527.667688268879,533.744305539463,539.677429012533,545.485869547132,551.13354826196,556.56819857176,561.910390920779,567.168509918393,572.345404272585,577.442301537357
60,"Germany",156649.920658925,158571.67464256,160475.556368388,162377.047541355,164368.842901675,166446.969740085,168456.750132752,170535.53986618,172507.504835601,174491.6695604,176473.897364409,178435.403120956,180399.294750427,182365.063568089,184321.583217343,186256.247457916,188182.663437904,190103.693201602,192018.079267457,193924.646431096
61,"Ghana",1348.43960663962,1428.12617263774,1509.18528617026,1590.43381975374,1676.06442584269,1765.90636334883,1860.66824519159,1959.85537961178,2056.38104074916,2153.77816445705,2254.00615862565,2358.57162171464,2469.11579017673,2585.32830072644,2701.43769203437,2820.21182587644,2942.56705032152,3068.62341840586,3198.34952219893,3331.78204541387
62,"Greece",2518.25772058657,2552.52199178955,2587.06010999759,2625.03778027095,2660.96566613781,2696.62677701855,2731.06171534587,2767.37072787727,2801.15089772654,2835.23711210436,2867.8641046571,2900.19192366504,2932.37659203185,2963.97792311138,2995.31453377995,3025.98514885671,3056.30341841854,3086.18201287718,3115.65540279927,3144.69787565879
63,"Guatemala",458.442278258284,494.37371426071,532.683935698785,574.040804599981,618.690008416129,667.005173141194,718.887108798936,774.498555209827,833.973749137992,897.87060396343,966.590898371287,1039.61593759721,1116.88754393439,1201.26336735694,1292.7161637835,1385.16664719819,1483.88519675964,1589.3041250255,1701.8291785436,1821.88171918886
64,"Guinea",1021.96444481809,1107.65169854828,1199.15675175153,1296.78555765699,1399.92972459674,1509.15514802217,1628.25023507007,1758.34020488594,1890.49627765733,2030.91915613879,2179.55022892471,2336.67319187882,2505.13636163764,2685.84503388545,2872.369281989,3069.05525499058,3277.39475150648,3498.0160172568,3731.6237193687,3978.91654335027
65,"Guyana",74.1067340370208,75.6959113065024,77.3313691801257,79.0063672509818,80.4727830196295,81.8901395548541,83.2745197429434,84.6119060176481,85.7606754102044,86.8496291021345,87.8945209058961,88.8961592191384,89.855010570613,90.7791438910529,91.6664841527456,92.496694174128,93.2981014306216,94.0732849147731,94.8227575076418,95.5475456042442
66,"Haiti",75.7583301767943,79.9621557849057,84.384882679345,89.0484240223111,94.0170861699967,99.2811085242365,104.988007730346,111.122407399224,117.549084360557,124.295989964298,131.335253444903,138.516861752167,145.914727963652,153.873735119058,162.333596734084,170.928748941634,179.960015447402,189.448964361896,199.417111751074,209.881655376343
67,"Holy See",9.08315252902126,9.16281854993456,9.23852203916913,9.30972886644062,9.37583996984499,9.43618373304653,9.50126328353609,9.57150074228356,9.63565639577707,9.69379531591016,9.74606237800501,9.79269877938491,9.83406123701203,9.87600888644243,9.91822057733722,9.95885937236873,9.99799845657362,10.0356932461784,10.0719696586949,10.1068091775831
68,"Honduras",604.230871915601,623.861838273826,644.421142013771,665.922820570721,688.527000919123,711.624036419163,736.141838556937,762.181951476697,786.175203650981,810.395136006076,835.410185110939,861.158197359694,885.228294177516,909.53919023358,933.925183387998,958.193408203433,982.649525237085,1007.24106410661,1031.92030636285,1056.63950138815
69,"Hungary",2525.02982040449,2628.80714789872,2734.7593206415,2844.43489427567,2957.04613022928,3070.73245183991,3193.49802205332,3327.11063423404,3446.82788307178,3568.92280875769,3693.42559665663,3820.13980789719,3948.95726400508,4080.03133418003,4212.34367151171,4344.4601656289,4478.42538004307,4614.16029742988,4751.56960652882,4890.57309242278
70,"Iceland",1793.35655769909,1797.37659035909,1801.01717713078,1804.34003357904,1807.37142170626,1810.27379048818,1813.16275976085,1816.05881633702,1818.75158014305,1821.36520764743,1823.92071053221,1826.3646797303,1828.74884920596,1831.07650285856,1833.34073961965,1835.53006486453,1837.66538398179,1839.75489488425,1841.80435517255,1843.81537766767
71,"India",25936.118826707,27573.6094772887,29266.9932635259,31017.4344885791,32823.6639800681,34697.4671034905,36696.6516437678,38831.3930847056,40949.3859153581,43143.0026377845,45414.6463073552,47767.7697463492,50214.2018814246,52792.1148749868,55504.788306475,58241.6257414603,61080.6031305717,64025.619907085,67080.3973278499,70248.5903070813
72,"Indonesia",8494.72532149581,8838.30118572662,9187.2108407091,9543.65617085146,9906.48154286591,10288.2962098681,10704.5431807046,11116.2363610005,11512.1103236076,11915.8713719184,12327.9030414496,12748.5450516048,13175.8060572842,13606.8930164099,14044.0011742907,14484.7475146002,14932.0325852469,15385.6135878593,15845.1066187249,16310.4083369503
73,"Iran",89220.0773827811,90379.5354309466,91516.6460957086,92635.427669037,93796.6969952442,95014.8637407502,96192.6327395768,97417.7197103872,98583.6006798816,99755.3184088273,100926.26229442,102085.538686601,103246.999741465,104411.084045105,105571.92116303,106721.147176775,107866.083750786,109008.68429095,110148.5253327,111285.005494844
74,"Iraq",1735.38447470174,1766.97444043027,1798.63474437767,1830.41753749223,1862.03128459347,1893.59291329293,1926.17087913246,1959.75692334664,1992.23898121959,2025.57511109963,2057.37208912981,2089.19435220533,2121.03321183754,2152.91208225586,2184.69687912241,2216.20547326751,2247.67765410458,2279.12049530645,2310.4348966282,2341.51104845077
75,"Ireland",18610.7568997703,19100.0601757222,19583.7562935857,20063.2945316488,20534.6221437279,20995.0028345668,21478.7322614995,21980.9943934575,22410.6684892396,22835.2076811104,23254.6562233785,23668.8532095591,24078.0870142745,24482.9824757892,24879.9072498949,25265.2884506967,25646.6002676933,26023.8835197062,26397.1699316392,26766.509737397
76,"Israel",15291.0085524317,15545.6453158516,15798.7323250991,16046.2643443244,16288.5572623439,16525.7073858346,16768.5002521893,17016.5099517051,17248.8328824213,17477.9740252656,17703.150632746,17924.0415070908,18144.281605567,18362.9834705575,18571.5407689104,18775.5033321811,18976.6989430135,19175.1713946824,19370.9882958368,19564.1781641842
77,"Italy",195530.723337501,198383.213685298,201214.108421955,204023.838380929,206833.456137849,209643.686092367,212645.031389535,215854.948783841,218748.261694064,221647.24710575,224555.785646461,227478.248228626,230416.630604709,233373.109071615,236323.057460128,239235.865611716,242151.307435033,245068.950122145,247987.747194109,250905.881576395
78,"Jamaica",301.116307368794,322.005098906361,350.427754480582,385.941754754675,430.309556840795,479.040796668894,531.951989372711,587.635888459832,642.820066643287,698.212317622221,756.127877101338,809.511941266267,858.889484227898,918.211200101166,977.009361264183,1050.98169865408,1145.97533283433,1256.82504005275,1396.79653543607,1562.60741011505
79,"Japan",13210.8174100673,13664.1329133824,14122.9675520423,14593.8927237286,15074.3797650368,15581.1975601329,16127.7363462115,16659.3004825452,17164.4421097138,17676.4214718282,18196.0714143545,18722.5110607489,19252.659338972,19782.7523395844,20315.6182168467,20848.2689104536,21384.5798013258,21924.0415904529,22465.9814122642,23010.2066919418
80,"Jordan",444.92762280608,449.191965012519,453.388529367689,457.500177416067,461.531963709726,465.455797774171,469.425900572967,473.463911918592,477.24990322645,481.080773479533,484.950181698676,488.65183113057,492.315251918033,495.945017996443,499.520852005704,503.024402635076,506.479365112314,509.891265223389,513.262903455172,516.596565569541
81,"Kazakhstan",2619.50351536212,2785.56648866646,2959.07399646764,3140.7284101606,3329.67955440026,3524.14568144203,3732.50502962459,3957.32608074734,4180.93899691555,4414.4356721551,4658.53364601981,4913.04588992905,5177.41953310436,5456.90575539889,5751.7297021058,6049.65087612918,6359.94157265489,6683.06134242168,7019.49631055413,7369.79612167517
82,"Kenya",343.768432520886,359.582372670408,374.327368304879,388.195483335787,401.290696466834,413.606367895909,425.689016685633,437.719803787195,448.39079929436,458.634293822017,468.507873716512,478.053279132734,487.305982770421,496.315158754284,505.059311616411,513.47814436501,521.70881408171,529.770579326396,537.678846526409,545.446756906282
83,"Korea, South",10726.6802251852,10735.634711427,10743.9990463136,10751.9597681722,10759.617492639,10766.9498453409,10774.3007439257,10781.8863329681,10788.7289073043,10794.919686748,10800.8804705495,10806.6328230615,10812.1897223657,10817.5648911583,10822.7236960316,10827.6296201207,10832.3469990108,10836.8725250152,10841.2408595187,10845.4568424794
84,"Kuwait",2738.52164460727,2889.2560792133,3046.00472145525,3209.30086406196,3379.42846735066,3555.90243206122,3744.8911529284,3945.76519093604,4141.72014892611,4344.90486459308,4555.36831992854,4772.94716773972,4997.59064919184,5233.053715144,5478.42233038831,5722.62612457212,5974.86600833902,6235.32819797296,6504.16579126022,6781.48319991644
