id,Country,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02
1,"Albania",376,401,426,449,466,478,487,494,499,503,506,508,510,511,512
2,"Algeria",1714,1757,1795,1825,1849,1868,1884,1896,1907,1915,1922,1927,1932,1936,1938
3,"Andorra",53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6,"Argentina",15519,17749,20046,22515,24658,26596,28370,29989,31464,32805,34022,35125,36123,37024,37838
7,"Armenia",950,974,1001,1017,1027,1033,1038,1040,1042,1043,1044,1044,1044,1045,1045
8,"Australia",874,895,907,916,922,927,930,932,934,935,936,936,937,937,937
9,"Austria",789,819,856,892,914,928,939,945,950,953,956,957,958,959,959
10,"Azerbaijan",585,595,605,614,620,624,628,630,632,633,634,635,636,636,636
12,"Bahrain",238,256,275,291,303,311,317,321,324,326,328,329,329,330,330
15,"Belarus",812,846,885,925,950,964,973,979,982,984,985,986,987,987,987
16,"Belgium",9974,10024,10101,10190,10249,10295,10330,10358,10380,10397,10410,10420,10428,10434,10439
20,"Bosnia and Herzegovina",817,877,933,975,1006,1030,1048,1062,1072,1080,1086,1091,1094,1097,1099
21,"Brazil",141178,145347,149424,153953,158586,163531,168852,174563,180679,187208,194160,201536,209339,217562,226197
22,"Brunei",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
23,"Bulgaria",794,832,874,922,950,967,978,985,990,993,994,996,996,997,997
24,"Burkina Faso",56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
26,"Cambodia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Canada",9313,9375,9459,9552,9618,9671,9714,9748,9776,9799,9818,9833,9845,9855,9862
31,"Chile",12577,12919,13243,13725,14118,14528,14987,15500,16071,16706,17410,18189,19048,19993,21028
32,"China",4739,4742,4744,4890,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915
33,"Colombia",25294,26594,27889,28943,29830,30583,31222,31764,32223,32612,32941,33219,33455,33654,33822
36,"Costa Rica",830,963,1101,1233,1307,1350,1375,1390,1398,1403,1406,1408,1409,1409,1410
38,"Croatia",269,291,308,313,314,314,314,314,314,314,314,314,314,314,314
39,"Diamond Princess",13,13,30,33,33,33,33,33,33,33,33,33,33,33,33
41,"Cyprus",22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
42,"Czechia",593,713,892,1076,1192,1273,1335,1379,1411,1434,1451,1464,1473,1479,1484
43,"Denmark",649,664,686,712,728,737,743,747,750,751,752,753,753,753,753
45,"Dominican Republic",2098,2175,2245,2311,2376,2441,2504,2568,2630,2693,2754,2815,2875,2935,2993
46,"Ecuador",11272,11564,11905,13274,29947,195061,560409,641697,644467,644537,644539,644539,644539,644539,644539
47,"Egypt",5870,5979,6068,6119,6153,6174,6188,6197,6203,6207,6209,6211,6212,6212,6213
51,"Estonia",64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
55,"Finland",343,347,353,360,364,368,371,373,375,376,377,378,379,379,380
56,"France",31746,32311,33022,33944,34242,34338,34374,34387,34392,34394,34395,34395,34395,34395,34395
59,"Georgia",28,41,65,90,105,116,123,128,132,135,136,138,139,139,140
60,"Germany",9459,9519,9601,9711,9863,10075,10371,10784,11359,12158,13265,14795,16897,19766,23647
62,"Greece",375,420,474,529,561,583,598,608,615,620,623,626,627,628,629
69,"Hungary",726,788,850,884,902,912,917,920,922,923,923,924,924,924,924
70,"Iceland",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
71,"India",93310,100664,107574,114437,121469,128892,136777,145146,154019,163416,173359,183867,194958,206648,218955
72,"Indonesia",10347,11316,12416,13403,14331,15215,16056,16857,17619,18345,19035,19692,20317,20912,21477
73,"Iran",25402,26810,28561,30573,32163,33473,34568,35483,36248,36887,37421,37866,38239,38550,38810
74,"Iraq",8936,9419,9897,10354,10621,10779,10875,10933,10968,10989,11002,11010,11015,11017,11019
75,"Ireland",1798,1807,1819,1830,1837,1842,1846,1848,1850,1851,1852,1853,1853,1853,1854
76,"Israel",1442,1686,1920,2019,2072,2099,2114,2122,2126,2128,2130,2130,2130,2131,2131
77,"Italy",35818,35940,36061,36155,36232,36297,36351,36397,36435,36467,36494,36517,36536,36552,36565
79,"Japan",1551,1596,1636,1659,1674,1683,1689,1692,1694,1696,1696,1697,1697,1697,1698
80,"Jordan",41,57,88,130,166,201,235,269,302,335,367,399,430,460,490
