id,Country,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17
28,"Canada",1059986,1114856,1173400,1233309,1292018,1347146,1396865,1440088,1476478,1506292,1530176,1548969,1563545,1574726,1583230
29,"Central African Republic",5422,5573,5724,5870,6012,6150,6283,6413,6538,6660,6778,6893,7004,7111,7215
30,"Chad",4628,4681,4726,4762,4792,4817,4838,4855,4869,4880,4890,4898,4904,4910,4914
31,"Chile",1067375,1113473,1152063,1181453,1202258,1216230,1225283,1231012,1234584,1236790,1238145,1238974,1239481,1239789,1239977
32,"China",102045,102313,102653,103085,103632,104326,105207,106324,107742,109540,111820,114713,118382,123036,128939
33,"Colombia",2515517,2599567,2688959,2777514,2859197,2929680,2987056,3031572,3064833,3088989,3106171,3118213,3126564,3132314,3136253
34,"Congo (Brazzaville)",10087,10106,10124,10141,10157,10171,10185,10198,10210,10221,10231,10240,10249,10258,10266
35,"Congo (Kinshasa)",28549,28774,28940,29063,29155,29223,29273,29310,29338,29358,29373,29385,29393,29399,29404
36,"Costa Rica",223279,229415,237504,247604,259404,272159,284835,296424,306239,314028,319899,324156,327156,329229,330642
37,"Cote d'Ivoire",45214,45923,46399,46717,46930,47072,47167,47231,47273,47301,47320,47333,47342,47347,47351
38,"Croatia",289191,293054,294363,294787,294925,294969,294983,294988,294990,294990,294990,294990,294990,294990,294990
39,"Diamond Princess",712,712,712,712,712,712,712,712,712,712,712,712,712,712,712
40,"Cuba",85604,93492,101996,111128,120837,131066,141738,152759,164020,175401,186780,198030,209034,219682,229881
41,"Cyprus",51142,55176,59175,62711,65532,67600,69025,69964,70565,70943,71177,71321,71410,71464,71497
42,"Czechia",1573153,1573153,1573153,1573153,1573153,1573153,1573153,1573153,1573153,1573153,1573153,1573153,1573153,1573153,1573153
43,"Denmark",237548,240423,242191,243266,243916,244309,244545,244687,244773,244824,244855,244873,244884,244891,244895
44,"Djibouti",9851,11176,12484,13743,14923,16000,16962,17803,18525,19136,19646,20067,20412,20691,20917
45,"Dominican Republic",256853,258765,260481,261967,263266,264396,265380,266234,266976,267620,268177,268661,269079,269442,269755
46,"Ecuador",344181,354472,364143,373112,381331,388782,395468,401416,406664,411262,415266,418734,421723,424290,426486
47,"Egypt",209637,215100,220817,226796,233039,239552,246337,253396,260731,268342,276228,284386,292813,301503,310450
48,"El Salvador",65566,65996,66290,66492,66630,66724,66789,66833,66863,66884,66898,66908,66914,66919,66922
49,"Equatorial Guinea",7068,7118,7146,7162,7171,7176,7179,7180,7181,7182,7182,7182,7183,7183,7183
50,"Eritrea",3466,3605,3760,3933,4125,4339,4576,4840,5134,5459,5820,6219,6661,7149,7688
51,"Estonia",113735,116987,118489,119089,119315,119398,119428,119439,119443,119445,119445,119445,119445,119445,119445
52,"Eswatini",17373,17393,17407,17419,17428,17434,17440,17443,17446,17449,17451,17452,17453,17454,17454
53,"Ethiopia",227602,242257,256936,271600,286214,300740,315142,329384,343434,357260,370832,384124,397110,409770,422083
54,"Fiji",68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
55,"Finland",81653,84135,86184,87862,89229,90337,91232,91952,92531,92994,93365,93662,93898,94087,94237
56,"France",5031128,5218793,5357555,5452453,5514249,5553123,5577066,5591620,5600395,5605660,5608810,5610691,5611813,5612482,5612881
57,"Gabon",20770,21640,22412,23094,23693,24215,24668,25060,25397,25687,25934,26146,26326,26480,26610
58,"Gambia",5575,5637,5681,5712,5734,5749,5759,5766,5771,5775,5777,5779,5780,5781,5782
59,"Georgia",287808,292290,296642,300483,303594,305944,307624,308778,309551,310058,310388,310600,310735,310822,310877
60,"Germany",3007102,3118782,3222146,3314730,3395167,3463199,3519436,3565048,3601474,3630206,3652647,3670042,3683443,3693722,3701577
61,"Ghana",91158,91439,91638,91768,91855,91913,91952,91978,91995,92006,92014,92019,92023,92025,92026
62,"Greece",294030,316726,341132,366141,392100,418494,444473,470278,494968,518428,540481,560613,579029,595497,610057
63,"Guatemala",202149,209169,218282,229966,244733,263045,285229,311357,341123,373778,408153,442806,476253,507216,534801
64,"Guinea",20830,21378,21852,22263,22618,22925,23190,23420,23618,23789,23937,24064,24175,24270,24351
65,"Guyana",11024,11481,11923,12336,12723,13084,13418,13726,14009,14268,14504,14718,14912,15088,15246
66,"Haiti",12823,12870,12918,12969,13021,13075,13130,13188,13247,13309,13373,13438,13506,13576,13649
67,"Holy See",27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
68,"Honduras",195073,198611,201816,204642,207140,209340,211272,212965,214445,215737,216863,217843,218696,219436,220079
69,"Hungary",711036,740270,760693,773897,782368,787664,790928,792937,794161,794907,795361,795636,795803,795905,795966
70,"Iceland",6264,6301,6331,6355,6374,6389,6401,6410,6418,6424,6429,6433,6436,6438,6440
71,"India",13323763,14274356,15478942,16975296,18788661,20921204,23341912,25981195,28734566,31477020,34084712,36456430,38527377,40271990,41697637
72,"Indonesia",1563168,1597794,1631034,1662871,1693298,1722315,1749933,1776167,1801040,1824583,1846829,1867817,1887588,1906188,1923663
73,"Iran",2046664,2183442,2348423,2537006,2739626,2943219,3134352,3302577,3442372,3553062,3637381,3699732,3744828,3776923,3799505
74,"Iraq",918247,967578,1017973,1067816,1115553,1159874,1199851,1234974,1265126,1290498,1311490,1328617,1342431,1353470,1362226
75,"Ireland",240521,242301,243259,243768,244037,244179,244254,244293,244314,244325,244331,244334,244336,244336,244337
76,"Israel",835722,835881,835893,835893,835893,835893,835893,835893,835893,835893,835893,835893,835893,835893,835893
77,"Italy",3752402,3852920,3932162,3991120,4033122,4062125,4081721,4094765,4103364,4108995,4112666,4115054,4116603,4117608,4118259
78,"Jamaica",42122,43928,45480,46800,47913,48843,49617,50257,50784,51216,51569,51858,52092,52283,52438
79,"Japan",502848,526364,554888,589353,630776,680240,738848,807654,887562,979205,1082797,1198000,1323801,1458467,1599572
80,"Jordan",664048,692383,713018,727163,736607,742805,746794,749350,750974,752003,752654,753065,753324,753487,753590
81,"Kazakhstan",320306,339402,364083,393255,429490,473178,523685,583791,650452,724308,803777,884369,965690,1042643,1113221
82,"Kenya",145275,152960,160295,167278,173909,180191,186128,191727,196996,201946,206586,210931,214990,218778,222309
83,"Korea, South",109553,114060,119028,124484,130452,136950,143992,151582,159716,168378,177545,187177,197225,207627,218310
84,"Kuwait",245090,248848,250302,250848,251053,251129,251158,251168,251172,251174,251174,251174,251174,251175,251175
85,"Kyrgyzstan",89972,91299,93015,95097,97775,101107,105219,110426,116736,124559,134090,145456,159152,175053,193409
86,"Latvia",106884,108954,110571,111747,112584,113200,113637,113951,114176,114336,114450,114531,114589,114631,114660
87,"Lebanon",492786,496706,498507,499501,499818,499959,500022,500045,500056,500060,500062,500062,500063,500063,500063
88,"Liberia",2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042
89,"Liechtenstein",2728,2769,2810,2846,2877,2902,2921,2936,2946,2953,2958,2962,2964,2966,2967
90,"Lithuania",225192,231297,236851,241429,244936,247470,249223,250400,251174,251677,252000,252207,252339,252423,252477
91,"Luxembourg",63467,63467,63467,63467,63467,63467,63467,63467,63467,63467,63467,63467,63467,63467,63467
92,"Madagascar",27339,29722,32562,35950,39981,44771,50449,57163,65078,74377,85255,97920,112580,129440,148684
93,"Malaysia",358871,367435,375216,382243,388560,394217,399267,403759,407745,411273,414389,417136,419553,421677,423541
94,"Maldives",25563,26337,26902,27293,27552,27719,27825,27892,27933,27959,27975,27985,27991,27995,27997
95,"Malta",29546,29734,29850,29915,29953,29975,29987,29994,29998,30001,30002,30003,30003,30003,30004
96,"Mauritania",18024,18150,18268,18381,18489,18591,18688,18781,18869,18953,19032,19108,19180,19249,19314
97,"Mauritius",1200,1303,1380,1439,1484,1518,1544,1563,1578,1589,1598,1604,1609,1613,1616
98,"Mexico",2275491,2297834,2316854,2332998,2346670,2358224,2367970,2376179,2383085,2388887,2393758,2397844,2401270,2404140,2406544
99,"Moldova",241061,247073,251816,255363,258001,259938,261337,262346,263067,263582,263948,264208,264392,264522,264614
100,"Monaco",2377,2427,2466,2494,2514,2529,2538,2545,2550,2553,2555,2556,2557,2558,2558
101,"Mongolia",14849,20124,26575,34123,42510,51309,59996,68069,75157,81075,85810,89471,92226,94259,95735
102,"Montenegro",93803,93803,93803,93803,93803,93803,93803,93803,93803,93803,93803,93803,93803,93803,93803
103,"Morocco",501512,505694,510308,515391,520973,527082,533745,540981,548806,557228,566245,575848,586015,596712,607894
104,"Namibia",45293,45874,46288,46582,46791,46938,47042,47116,47167,47204,47230,47248,47261,47270,47276
105,"Nepal",279640,281682,284319,287720,292093,297698,304853,313936,325388,339705,357410,379015,404954,435491,470622
106,"Netherlands",1360300,1369216,1370703,1370939,1370977,1370982,1370983,1370983,1370984,1370984,1370984,1370984,1370984,1370984,1370984
107,"New Zealand",2580,2660,2779,2957,3223,3621,4213,5094,6398,8318,11117,15150,20855,28717,39174
108,"Nicaragua",6733,6774,6811,6843,6872,6898,6921,6941,6960,6976,6990,7003,7015,7025,7034
109,"Niger",5068,5111,5152,5193,5232,5271,5309,5346,5382,5417,5452,5486,5519,5551,5582
110,"Nigeria",163734,164269,164740,165156,165522,165844,166128,166378,166599,166793,166965,167115,167248,167365,167469
111,"North Macedonia",141126,147803,152647,155744,157564,158582,159134,159430,159587,159669,159713,159736,159748,159754,159757
112,"Norway",103445,108272,112660,116616,120158,123310,126100,128557,130713,132598,134239,135666,136901,137970,138893
113,"Oman",168755,172954,175422,176846,177660,178124,178388,178538,178623,178671,178698,178713,178722,178727,178730
114,"Pakistan",720323,751556,783740,817146,851644,887248,923914,961604,1000270,1039858,1080306,1121546,1163502,1206095,1249237
115,"Panama",358171,358428,358454,358457,358457,358457,358457,358457,358457,358457,358457,358457,358457,358457,358457
116,"Papua New Guinea",8042,9344,10445,11374,12157,12816,13369,13832,14221,14547,14819,15047,15238,15397,15530
117,"Paraguay",233802,243929,251167,256190,259612,261915,263452,264472,265146,265591,265883,266076,266202,266286,266340
118,"Peru",1634188,1664411,1679038,1685954,1689200,1690720,1691431,1691762,1691918,1691990,1692024,1692040,1692047,1692050,1692052
119,"Philippines",851215,929176,1012979,1102460,1196988,1295783,1397890,1502199,1607504,1712545,1816076,1916921,2014025,2106493,2193619
120,"Poland",2549021,2675740,2768798,2832560,2874494,2901247,2918004,2928376,2934749,2938648,2941027,2942475,2943356,2943892,2944217
121,"Portugal",826845,830562,834339,838053,841589,844851,847775,850327,852506,854328,855828,857046,858024,858802,859417
122,"Qatar",189010,195526,201763,207177,211490,214698,216961,218499,219518,220182,220609,220882,221056,221166,221236
123,"Romania",1003459,1035659,1063059,1085276,1102593,1115677,1125332,1132332,1137342,1140896,1143400,1145156,1146384,1147240,1147837
124,"Russia",4580628,4640299,4698861,4755734,4810411,4862467,4911570,4957483,5000063,5039251,5075065,5107587,5136946,5163310,5186874
125,"Rwanda",23438,24873,26675,28943,31788,35346,39783,45289,52086,60421,70556,82756,97267,114279,133887
126,"Saint Lucia",4339,4406,4466,4520,4570,4614,4654,4689,4721,4749,4774,4796,4816,4833,4848
127,"Saint Vincent and the Grenadines",1794,1827,1862,1897,1932,1967,2003,2039,2074,2109,2144,2179,2212,2245,2277
128,"San Marino",4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944,4944
129,"Saudi Arabia",397550,403639,410808,419208,428997,440330,453352,468183,484910,503563,524108,546426,570308,595457,621496
130,"Senegal",39370,39788,40163,40499,40799,41068,41308,41522,41714,41885,42038,42175,42296,42405,42502
131,"Serbia",639826,658464,669193,674538,677050,678203,678719,678950,679053,679099,679119,679129,679133,679134,679135
132,"Seychelles",4420,4572,4682,4759,4811,4845,4868,4883,4893,4899,4903,4906,4908,4909,4909
133,"Singapore",60624,60775,60908,61024,61125,61214,61291,61358,61417,61468,61513,61552,61586,61616,61642
134,"Slovakia",370255,375627,379774,382854,385076,386644,387734,388484,388996,389344,389580,389739,389846,389919,389967
135,"Slovenia",224699,224699,224699,224699,224699,224699,224699,224699,224699,224699,224699,224699,224699,224699,224699
136,"Somalia",12365,12984,13519,13986,14392,14745,15052,15319,15552,15753,15929,16081,16213,16329,16429
137,"South Africa",1557013,1561757,1565317,1567980,1569969,1571454,1572562,1573388,1574004,1574464,1574806,1575061,1575251,1575393,1575498
138,"Spain",3355224,3412036,3472476,3534083,3593582,3648297,3696319,3736771,3769679,3795695,3815801,3831067,3842503,3850984,3857227
139,"Sri Lanka",94768,96165,97508,98795,100029,101209,102338,103416,104445,105426,106361,107251,108097,108902,109666
140,"Sudan",31834,31835,31835,31835,31835,31835,31835,31835,31835,31835,31835,31835,31835,31835,31835
141,"Suriname",9278,9385,9531,9726,9986,10328,10773,11339,12042,12889,13872,14967,16127,17295,18413
142,"Sweden",862365,887829,899113,903408,904946,905485,905672,905737,905760,905767,905770,905771,905771,905771,905771
143,"Switzerland",619383,631354,641256,648838,654299,658059,660568,662208,663265,663940,664369,664640,664811,664919,664987
144,"Tanzania",509,509,509,509,509,509,509,509,509,509,509,509,509,509,509
145,"Thailand",31141,33804,38594,47191,62578,89973,138293,222132,363517,590808,929247,1378986,1892585,2384764,2781621
146,"Togo",11969,13030,14039,14995,15901,16756,17562,18321,19034,19703,20329,20914,21461,21971,22446
147,"Trinidad and Tobago",8357,8621,8940,9323,9782,10326,10968,11715,12578,13561,14663,15880,17199,18600,20057
148,"Tunisia",270686,286296,306907,333502,366446,405404,448938,494606,539411,580548,616064,645119,667856,685033,697668
149,"Turkey",3788642,4096817,4387723,4639355,4845035,5004921,5124356,5211009,5272519,5315516,5345247,5365652,5379584,5389063,5395497
150,"Uganda",41111,41291,41484,41689,41908,42141,42390,42655,42938,43240,43561,43903,44267,44656,45069
151,"Ukraine",1891901,2007643,2123442,2233590,2334248,2422619,2497582,2559318,2608931,2648020,2678339,2701572,2719209,2732503,2742469
152,"United Arab Emirates",481465,489730,495029,498633,500957,502450,503419,504044,504446,504705,504872,504979,505048,505092,505121
153,"United Kingdom",4381754,4389101,4391833,4392869,4393260,4393408,4393464,4393485,4393492,4393495,4393497,4393497,4393497,4393497,4393497
154,"Uruguay",141060,162378,181435,197068,208946,217548,223567,227670,230423,232251,233455,234245,234761,235098,235318
155,"US",31136094,31429124,31620223,31730973,31789804,31821416,31837770,31846223,31850584,31852817,31853965,31854553,31854854,31855009,31855088
156,"Uzbekistan",84709,85959,87172,88349,89490,90595,91665,92701,93702,94670,95605,96508,97379,98219,99029
157,"Venezuela",173829,183789,194416,205689,217564,229984,242877,256156,269723,283469,297281,311043,324639,337961,350907
158,"Vietnam",2692,2771,2877,3019,3209,3466,3812,4276,4901,5740,6869,8387,10425,13163,16837
159,"Zambia",89935,90951,91889,92753,93549,94281,94954,95573,96140,96661,97139,97577,97979,98346,98682
160,"Zimbabwe",37179,37417,37684,38011,38399,38855,39398,40041,40803,41704,42771,44033,45522,47280,49352
161,"Dominica",165,167,167,168,168,168,168,168,168,168,168,168,168,168,168
162,"Grenada",155,155,155,155,155,155,155,155,155,155,155,155,155,155,155
163,"Mozambique",68598,69167,69614,69958,70224,70430,70589,70712,70808,70882,70939,70983,71017,71043,71064
164,"Syria",20127,20925,21661,22339,22964,23539,24069,24556,25004,25415,25793,26140,26459,26751,27020
165,"Timor-Leste",907,1117,1318,1511,1695,1872,2040,2200,2352,2496,2632,2760,2881,2994,3101
166,"Belize",12489,12519,12560,12617,12693,12795,12931,13110,13343,13639,14007,14450,14963,15533,16137
167,"Laos",49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
168,"Libya",167587,172307,176509,180070,183105,185670,187829,189639,191151,192411,193459,194329,195050,195646,196139
169,"West Bank and Gaza",266863,283794,298313,309117,316325,320787,323421,324932,325785,326262,326528,326675,326757,326802,326827
170,"Guinea-Bissau",3677,3686,3690,3692,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693
171,"Mali",11513,12454,13605,15010,16726,18819,21367,24467,28228,32782,38280,44894,52819,62267,73463
172,"Saint Kitts and Nevis",44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
173,"Kosovo",96492,99762,101741,102900,103565,103941,104153,104272,104338,104376,104396,104408,104414,104418,104420
174,"Burma",142574,142679,142780,142878,142975,143070,143162,143253,143342,143430,143515,143599,143681,143761,143839
175,"MS Zaandam",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
176,"Botswana",42936,44742,46400,47914,49281,50511,51610,52586,53450,54211,54879,55463,55973,56416,56801
177,"Burundi",3109,3331,3565,3813,4075,4352,4645,4954,5280,5623,5985,6367,6768,7190,7634
178,"Sierra Leone",3997,4013,4028,4043,4057,4070,4083,4096,4108,4119,4131,4141,4152,4162,4172
179,"Malawi",33803,33971,34131,34284,34431,34571,34705,34834,34957,35074,35186,35294,35396,35494,35588
180,"South Sudan",10357,10456,10527,10578,10615,10642,10661,10675,10685,10692,10697,10701,10703,10705,10707
181,"Western Sahara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,"Sao Tome and Principe",2264,2284,2298,2307,2314,2319,2322,2324,2326,2327,2328,2328,2329,2329,2329
183,"Yemen",5322,5937,6533,7111,7671,8214,8741,9251,9745,10223,10686,11134,11567,11986,12391
