id,Country,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17
58,"Gambia",5575,5637,5681,5712,5734,5749,5760,5767,5772,5776,5778,5780,5781,5782,5783
59,"Georgia",287818,292587,297901,303700,309878,316296,322791,329189,335327,341067,346309,350990,355090,358619,361611
60,"Germany",3007212,3121352,3231674,3336956,3436100,3528277,3612956,3689897,3759110,3820809,3875370,3923275,3965072,4001341,4032663
61,"Ghana",91158,91440,91638,91768,91856,91914,91953,91979,91996,92008,92015,92021,92024,92026,92028
62,"Greece",294047,317085,342306,368809,397358,427612,459021,492172,526101,560950,596495,631962,667599,702661,736934
63,"Guatemala",202150,209187,218365,230267,245601,265178,289882,320607,358132,402959,455118,513979,578156,645560,713641
64,"Guinea",20830,21378,21853,22264,22621,22930,23197,23429,23629,23802,23953,24082,24195,24292,24376
65,"Guyana",11027,11510,11994,12470,12937,13395,13841,14276,14698,15107,15501,15881,16245,16595,16929
66,"Haiti",12823,12870,12918,12969,13021,13075,13131,13188,13248,13310,13374,13440,13508,13578,13651
67,"Holy See",27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
68,"Honduras",195110,198981,202695,206206,209529,212667,215625,218409,221025,223479,225779,227932,229944,231823,233576
69,"Hungary",711193,743387,768217,786972,801053,811513,819243,824928,829097,832145,834371,835993,837175,838036,838662
70,"Iceland",6264,6306,6342,6375,6404,6429,6452,6472,6490,6505,6519,6531,6542,6551,6559
71,"India",13323912,14279773,15507619,17069737,19032934,21462498,24412433,27912130,31951247,36466736,41337585,46392312,51430366,56252694,60692090
72,"Indonesia",1563233,1598664,1633498,1667712,1701279,1734175,1766377,1797864,1828618,1858626,1887876,1916357,1944062,1970988,1997132
73,"Iran",2046736,2185951,2361127,2576249,2832566,3127145,3451909,3793839,4136713,4464020,4762015,5021782,5239736,5416791,5556873
74,"Iraq",918271,968301,1021047,1075858,1131957,1188484,1244554,1299304,1351954,1401840,1448449,1491428,1530580,1565854,1597317
75,"Ireland",240600,243136,245089,246583,247722,248588,249245,249744,250121,250406,250622,250785,250908,251001,251071
76,"Israel",835943,837624,838967,840039,840893,841572,842111,842538,842877,843146,843359,843527,843660,843766,843849
77,"Italy",3752596,3857793,3949036,4026734,4091877,4145784,4189909,4225706,4254536,4277619,4296015,4310620,4322182,4331312,4338509
78,"Jamaica",42122,43938,45518,46885,48062,49074,49939,50678,51307,51842,52296,52680,53006,53281,53513
79,"Japan",502850,526406,555079,589928,632171,683213,744643,818229,905876,1009569,1131270,1272772,1435509,1620331,1827254
80,"Jordan",664223,694963,719612,738983,754075,765730,774668,781490,786676,790606,793579,795823,797514,798789,799748
81,"Kazakhstan",320331,339706,364950,395322,433923,481726,539275,610969,695343,795908,913554,1045555,1194473,1353837,1520735
82,"Kenya",145275,152970,160332,167369,174086,180490,186589,192391,197904,203138,208102,212806,217260,221473,225456
83,"Korea, South",109553,114066,119056,124563,130629,137296,144605,152598,161311,170779,181033,192094,203978,216690,230223
84,"Kuwait",245459,252481,257636,261353,264006,265885,267208,268137,268788,269242,269560,269781,269935,270042,270117
85,"Kyrgyzstan",89974,91316,93054,95181,97938,101393,105714,111247,118066,126682,137418,150604,167023,186897,210992
86,"Latvia",106974,109516,111562,113182,114458,115457,116237,116843,117313,117677,117959,118176,118344,118473,118572
87,"Lebanon",493941,505564,512819,517258,519948,521569,522543,523126,523475,523684,523809,523884,523928,523955,523971
88,"Liberia",2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042
89,"Liechtenstein",2728,2773,2822,2875,2932,2991,3051,3110,3168,3222,3273,3319,3360,3396,3427
90,"Lithuania",225258,232366,240237,248749,257717,266912,276076,284956,293328,301019,307915,313968,319180,323594,327282
91,"Luxembourg",63679,65067,66287,67320,68167,68841,69367,69770,70074,70301,70470,70595,70686,70753,70802
92,"Madagascar",27339,29725,32571,35975,40036,44879,50647,57509,65660,75324,86758,100251,116127,134740,156472
93,"Malaysia",358907,367907,376516,384724,392529,399935,406946,413571,419818,425697,431222,436405,441260,445800,450042
94,"Maldives",25567,26406,27105,27678,28140,28506,28794,29019,29193,29327,29430,29509,29569,29615,29650
95,"Malta",29548,29753,29886,29967,30017,30048,30067,30079,30086,30090,30093,30095,30096,30096,30097
96,"Mauritania",18024,18152,18272,18389,18500,18607,18710,18809,18904,18995,19083,19167,19248,19325,19399
97,"Mauritius",1200,1303,1381,1440,1485,1519,1546,1565,1581,1592,1601,1607,1612,1616,1619
98,"Mexico",2275660,2299963,2322479,2343322,2362595,2380389,2396798,2411910,2425814,2438593,2450326,2461090,2470958,2479997,2488272
99,"Moldova",241078,247350,252562,256766,260176,262927,265132,266901,268313,269440,270338,271053,271621,272072,272431
100,"Monaco",2377,2429,2472,2507,2536,2559,2578,2592,2604,2613,2620,2626,2630,2633,2636
101,"Mongolia",14852,20204,26962,35303,45316,56939,69916,83788,97937,111692,124448,135769,145428,153395,159783
102,"Montenegro",94058,95554,96558,97197,97590,97827,97968,98051,98100,98128,98145,98155,98161,98164,98166
103,"Morocco",501513,505700,510334,515460,521123,527369,534246,541805,550094,559163,569061,579833,591521,604162,617784
104,"Namibia",45293,45876,46293,46591,46803,46955,47063,47140,47195,47234,47262,47282,47296,47306,47313
105,"Nepal",279640,281683,284326,287741,292149,297830,305137,314510,326494,341751,361068,385358,415638,452977,498411
106,"Netherlands",1363497,1394712,1413620,1424853,1431468,1435346,1437613,1438935,1439707,1440156,1440417,1440570,1440659,1440710,1440740
107,"New Zealand",2580,2660,2779,2957,3224,3623,4220,5110,6436,8404,11314,15586,21799,30709,43230
108,"Nicaragua",6733,6774,6811,6843,6872,6898,6921,6942,6960,6976,6991,7004,7016,7026,7035
109,"Niger",5068,5111,5152,5193,5233,5272,5310,5347,5383,5419,5454,5488,5522,5554,5586
110,"Nigeria",163734,164269,164740,165156,165522,165844,166129,166379,166600,166794,166966,167117,167250,167367,167470
111,"North Macedonia",141158,148618,155424,161375,166384,170468,173709,176229,178156,179611,180699,181507,182103,182542,182864
112,"Norway",103448,108317,112802,116913,120668,124088,127194,130010,132555,134852,136920,138781,140451,141949,143290
113,"Oman",168905,174602,179182,182821,185690,187935,189684,191042,192091,192901,193525,194005,194373,194656,194873
114,"Pakistan",720327,751615,783925,817567,852448,888624,926096,964877,1004972,1046383,1089108,1133140,1178469,1225079,1272948
115,"Panama",358360,359842,360749,361300,361634,361836,361959,362033,362078,362105,362121,362131,362137,362141,362143
116,"Papua New Guinea",8042,9346,10451,11387,12180,12850,13416,13894,14298,14638,14925,15168,15372,15544,15689
117,"Paraguay",234010,246507,257691,267521,276032,283306,289452,294598,298871,302397,305290,307653,309577,311138,312401
118,"Peru",1636010,1683638,1720410,1748375,1769440,1785197,1796920,1805606,1812024,1816756,1820238,1822798,1824678,1826059,1827071
119,"Philippines",851222,929510,1014413,1106305,1205200,1311051,1423688,1542793,1667908,1798425,1933591,2072523,2214224,2357614,2501556
120,"Poland",2549387,2685494,2795913,2882287,2947948,2996780,3032506,3058330,3076834,3090009,3099349,3105949,3110602,3113877,3116180
121,"Portugal",826849,830665,834751,839102,843708,848549,853603,858839,864223,869715,875271,880848,886400,891881,897248
122,"Qatar",189043,196241,204346,213250,222734,232526,242306,251756,260600,268629,275721,281834,286992,291267,294758
123,"Romania",1003500,1036741,1067020,1094124,1118008,1138763,1156581,1171719,1184466,1195118,1203965,1211273,1217285,1222213,1226240
124,"Russia",4580639,4640610,4700128,4758938,4816801,4873496,4928819,4982589,5034646,5084856,5133108,5179318,5223424,5265387,5305191
125,"Rwanda",23438,24875,26681,28960,31829,35436,39962,45631,52710,61520,72437,85891,102364,122370,146429
126,"Saint Lucia",4339,4407,4470,4529,4584,4634,4681,4724,4764,4801,4834,4865,4894,4920,4943
127,"Saint Vincent and the Grenadines",1794,1828,1863,1899,1936,1973,2012,2051,2090,2131,2172,2213,2255,2297,2339
128,"San Marino",4955,5001,5012,5014,5015,5015,5015,5015,5015,5015,5015,5015,5015,5015,5015
129,"Saudi Arabia",397550,403648,410854,419351,429343,441058,454741,470655,489074,510267,534494,561979,592892,627328,665276
130,"Senegal",39370,39788,40164,40500,40801,41071,41312,41528,41722,41895,42049,42188,42312,42423,42522
131,"Serbia",640250,664036,682616,696569,706740,713992,719082,722614,725046,726713,727850,728624,729150,729507,729750
132,"Seychelles",4421,4594,4738,4858,4955,5033,5095,5144,5182,5212,5236,5254,5268,5279,5288
133,"Singapore",60625,60786,60935,61074,61202,61322,61433,61536,61631,61719,61801,61878,61948,62013,62074
134,"Slovakia",370264,375828,380445,384239,387330,389831,391843,393454,394738,395760,396571,397213,397721,398122,398438
135,"Slovenia",225693,232387,238319,243295,247281,250355,252657,254343,255557,256423,257034,257462,257762,257971,258116
136,"Somalia",12365,12984,13520,13988,14395,14750,15059,15328,15562,15765,15943,16097,16231,16348,16450
137,"South Africa",1557087,1562626,1567477,1571720,1575429,1578669,1581498,1583967,1586121,1588000,1589637,1591064,1592307,1593391,1594334
138,"Spain",3354953,3410328,3471108,3537297,3608432,3684011,3763230,3845126,3928578,4012377,4095290,4176132,4253834,4327495,4396416
139,"Sri Lanka",94770,96194,97588,98952,100286,101589,102862,104104,105317,106499,107651,108774,109867,110931,111966
140,"Sudan",31834,31835,31835,31835,31835,31835,31835,31835,31835,31835,31835,31835,31835,31835,31835
141,"Suriname",9278,9386,9533,9732,10001,10362,10845,11483,12315,13385,14729,16375,18325,20548,22973
142,"Sweden",863280,907889,953451,1000008,1045100,1088034,1127757,1163451,1194855,1221857,1244648,1263583,1279099,1291674,1301772
143,"Switzerland",619426,632326,644665,656252,666928,676591,685197,692753,699303,704918,709687,713705,717066,719863,722179
144,"Tanzania",509,509,509,509,509,509,509,509,509,509,509,509,509,509,509
145,"Thailand",31141,33806,38601,47225,62708,90434,139848,227182,379260,637345,1056637,1691409,2555300,3572219,4579450
146,"Togo",11969,13032,14044,15007,15923,16794,17620,18403,19145,19847,20511,21139,21732,22292,22819
147,"Trinidad and Tobago",8357,8622,8943,9332,9802,10367,11044,11852,12810,13938,15255,16779,18522,20491,22684
148,"Tunisia",270692,286479,307804,336420,374046,422413,482725,555148,638250,728742,821786,911934,994343,1065742,1124765
149,"Turkey",3794658,4173914,4603694,5071731,5559738,6046498,6510517,6934178,7305897,7620778,7879633,8087220,8250398,8376659,8473166
150,"Uganda",41111,41291,41484,41689,41909,42143,42392,42658,42942,43245,43567,43911,44278,44670,45087
151,"Ukraine",1892223,2013297,2142392,2277035,2415005,2553519,2689860,2821440,2946027,3061878,3167802,3263161,3347817,3422043,3486416
152,"United Arab Emirates",481839,493481,502774,510098,515820,520261,523689,526324,528344,529888,531067,531965,532649,533170,533565
153,"United Kingdom",4382631,4397088,4407448,4414861,4420159,4423942,4426642,4428567,4429940,4430919,4431616,4432113,4432467,4432719,4432899
154,"Uruguay",141144,163722,185372,204697,220868,233680,243393,250514,255607,259184,261665,263371,264537,265331,265869
155,"US",31154007,31640353,32121264,32584925,33021093,33421964,33782565,34100712,34376624,34612358,34811203,34977125,35114326,35226931,35318781
156,"Uzbekistan",84711,85976,87221,88444,89647,90829,91989,93128,94247,95344,96420,97476,98510,99524,100518
157,"Venezuela",173830,183812,194520,205976,218191,231169,244904,259382,274578,290456,306969,324060,341658,359685,378053
158,"Vietnam",2692,2771,2877,3019,3209,3466,3812,4276,4901,5742,6872,8392,10435,13182,16872
159,"Zambia",89935,90952,91892,92761,93563,94303,94986,95615,96196,96731,97224,97679,98097,98482,98837
160,"Zimbabwe",37179,37417,37685,38012,38401,38859,39404,40051,40818,41728,42807,44085,45600,47393,49515
161,"Dominica",165,167,167,168,168,168,168,168,168,168,168,168,168,168,168
162,"Grenada",155,155,155,155,155,155,155,155,155,155,155,155,155,155,155
163,"Mozambique",68598,69168,69614,69959,70225,70432,70591,70715,70811,70885,70942,70986,71021,71047,71068
164,"Syria",20127,20925,21662,22341,22968,23547,24080,24571,25024,25441,25826,26180,26506,26806,27083
165,"Timor-Leste",907,1117,1319,1513,1701,1881,2055,2221,2381,2533,2679,2819,2952,3079,3200
166,"Belize",12489,12521,12567,12634,12731,12869,13067,13347,13741,14286,15029,16013,17275,18825,20631
167,"Laos",49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
168,"Libya",167654,172990,178128,182934,187441,191647,195559,199186,202538,205628,208469,211075,213461,215641,217628
169,"West Bank and Gaza",266919,285438,304745,323794,341582,357353,370702,381562,390113,396676,401612,405270,407951,409899,411306
170,"Guinea-Bissau",3677,3686,3690,3692,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693
171,"Mali",11513,12455,13607,15016,16738,18844,21415,24553,28379,33037,38701,45576,53902,63959,76069
172,"Saint Kitts and Nevis",44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
173,"Kosovo",96509,99999,102337,103887,104906,105572,106005,106287,106469,106587,106664,106713,106745,106766,106779
174,"Burma",142574,142680,142782,142883,142982,143079,143175,143270,143363,143455,143546,143635,143723,143810,143895
175,"MS Zaandam",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
176,"Botswana",42952,44911,46815,48675,50475,52215,53888,55492,57024,58482,59864,61172,62404,63563,64649
177,"Burundi",3109,3331,3565,3814,4077,4355,4649,4959,5288,5635,6002,6390,6799,7230,7686
178,"Sierra Leone",3997,4013,4028,4043,4057,4070,4083,4096,4108,4120,4131,4143,4153,4163,4173
179,"Malawi",33803,33971,34131,34284,34431,34572,34706,34835,34958,35076,35189,35297,35400,35499,35593
180,"South Sudan",10357,10456,10527,10579,10616,10642,10662,10676,10686,10693,10698,10702,10705,10707,10708
181,"Western Sahara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,"Sao Tome and Principe",2264,2285,2299,2309,2317,2322,2326,2329,2331,2332,2333,2334,2334,2335,2335
183,"Yemen",5322,5937,6533,7112,7674,8219,8747,9260,9757,10239,10707,11160,11599,12025,12438
