id,Country,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17
0,Washington,5330,5394,5468,5521,5536,5543,5545,5546,5546,5547,5547,5547,5547,5547,5547
1,Illinois,23783,23953,24158,24288,24288,24288,24288,24288,24288,24288,24288,24288,24288,24288,24288
2,California,60389,61095,61806,62227,62227,62227,62227,62227,62227,62227,62227,62227,62227,62227,62227
3,Arizona,17071,17139,17219,17270,17270,17270,17270,17270,17270,17270,17270,17270,17270,17270,17270
4,Massachusetts,17403,17610,17836,17969,17969,17969,17969,17969,17969,17969,17969,17969,17969,17969,17969
5,Wisconsin,7383,7443,7512,7556,7556,7556,7556,7556,7556,7556,7556,7556,7556,7556,7556
6,Texas,49207,49781,50325,50626,50626,50626,50626,50626,50626,50626,50626,50626,50626,50626,50626
7,Nebraska,2221,2234,2250,2259,2259,2259,2259,2259,2259,2259,2259,2259,2259,2259,2259
8,Utah,2161,2187,2212,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227
9,Oregon,2443,2468,2498,2533,2569,2604,2634,2658,2677,2691,2700,2707,2711,2714,2716
10,Florida,34032,34500,35012,35325,35325,35325,35325,35325,35325,35325,35325,35325,35325,35325,35325
11,New York,51053,51624,52264,52629,52629,52629,52629,52629,52629,52629,52629,52629,52629,52629,52629
12,Rhode Island,2640,2655,2670,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679
13,Georgia,19465,19738,19987,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127,20127
14,New Hampshire,1254,1266,1278,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286
15,North Carolina,12265,12380,12498,12566,12566,12566,12566,12566,12566,12566,12566,12566,12566,12566,12566
16,New Jersey,24857,25084,25308,25432,25432,25432,25432,25432,25432,25432,25432,25432,25432,25432,25432
