id,Country,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17
1,"Albania",2312,2359,2396,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411
2,"Algeria",3126,3148,3171,3194,3210,3221,3229,3235,3239,3242,3244,3246,3247,3248,3249
3,"Andorra",121,125,130,134,134,134,134,134,134,134,134,134,134,134,134
6,"Argentina",57524,58956,60976,62665,62715,62715,62715,62715,62715,62715,62715,62715,62715,62715,62715
7,"Armenia",3720,3893,4071,4186,4188,4188,4188,4188,4188,4188,4188,4188,4188,4188,4188
8,"Australia",909,909,909,909,909,909,909,909,909,909,909,909,909,909,909
9,"Austria",9656,9887,10107,10258,10263,10263,10263,10263,10263,10263,10263,10263,10263,10263,10263
10,"Azerbaijan",3879,4180,4585,4915,4994,5024,5034,5037,5038,5039,5039,5039,5039,5039,5039
12,"Bahrain",553,579,610,631,632,632,632,632,632,632,632,632,632,632,632
15,"Belarus",2344,2413,2484,2533,2540,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541
16,"Belgium",23433,23751,24045,24227,24231,24231,24231,24231,24231,24231,24231,24231,24231,24231,24231
20,"Bosnia and Herzegovina",7378,7963,8542,8885,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890,8890
21,"Brazil",351754,372631,392371,405404,405700,405700,405700,405700,405700,405700,405700,405700,405700,405700,405700
22,"Brunei",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
23,"Bulgaria",14433,15310,16129,16629,16638,16638,16638,16638,16638,16638,16638,16638,16638,16638,16638
24,"Burkina Faso",152,154,155,158,158,159,159,159,159,159,159,159,159,159,159
26,"Cambodia",25,36,48,67,70,70,70,70,70,70,70,70,70,70,70
28,"Canada",23267,23521,23856,24348,24744,25096,25399,25645,25836,25977,26079,26151,26201,26236,26259
