id,Country,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31
1,"Albania",5494,6633,8173,10209,12822,16050,19851,24083,28507,32835,36801,40221,43018,45207
2,"Algeria",41106,80057,190908,462338,958268,1485322,1775462,1876189,1905576,1913814,1916125,1916779,1916967,1917021
3,"Andorra",912,928,945,961,976,991,1005,1018,1030,1041,1052,1061,1070,1077
6,"Argentina",211422,309448,467505,679352,900762,1077763,1190554,1252181,1283009,1297747,1304638,1307827,1309296,1309970
7,"Armenia",40198,43893,48086,52566,57098,61368,65117,68197,70588,72366,73645,74545,75169,75598
8,"Australia",18326,24491,34382,49967,73826,108768,156738,216994,284658,351568,409776,454952,486966,508207
9,"Austria",21380,22781,24677,27222,30595,34993,40606,47577,55946,65591,76191,87251,98172,108386
10,"Azerbaijan",43521,79869,175973,331198,442111,474519,480249,481171,481316,481338,481342,481343,481343,481343
12,"Bahrain",40152,40601,40745,40791,40806,40811,40812,40813,40813,40813,40813,40813,40813,40813
15,"Belarus",68587,70688,73624,77580,82892,89916,99004,110456,124390,140640,158684,177670,196570,214396
16,"Belgium",68917,75124,86893,108003,141841,186871,234009,273235,300852,318318,328615,334412,337586,339297
20,"Bosnia and Herzegovina",12253,18143,29811,49062,72632,92612,104803,110789,113411,114501,114945,115125,115197,115226
21,"Brazil",2981216,3989613,5424266,6854403,7865083,8417374,8682056,8803013,8857553,8882195,8893403,8898540,8900912,8902014
22,"Brunei",141,141,141,141,141,141,141,141,141,141,141,141,141,141
23,"Bulgaria",12096,14503,17515,21220,25682,30921,36894,43472,50450,57560,64511,71038,76936,82083
24,"Burkina Faso",1128,1209,1349,1590,2004,2719,3946,6047,9629,15679,25748,42101,67618,105040
26,"Cambodia",251,274,290,302,310,316,321,324,326,327,329,329,330,330
28,"Canada",121301,134850,164635,227164,346382,536135,763529,956229,1075550,1135309,1162014,1173332,1178020,1179943
31,"Chile",357776,370045,380315,388642,395218,400305,404178,407090,409260,410865,412047,412913,413547,414009
32,"China",87621,89458,92273,96591,103211,113361,128917,152754,189255,245105,330449,460607,658515,958067
