<<<<<<< HEAD
id,Country,2022-09-24,2022-10-01,2022-10-08,2022-10-15,2022-10-22,2022-10-29,2022-11-05,2022-11-12,2022-11-19,2022-11-26,2022-12-03,2022-12-10,2022-12-17,2022-12-24
25,Oklahoma,1196880,1204140,1210877,1217039,1222606,1227585,1232001,1235896,1239324,1242345,1245021,1247410,1249565,1251530
26,Pennsylvania,3234677,3243864,3249866,3253885,3256732,3258901,3260697,3262313,3263894,3265571,3267486,3269827,3272858,3276952
27,South Carolina,1707470,1717337,1726247,1734181,1741173,1747294,1752638,1757302,1761383,1764972,1768147,1770980,1773530,1775849
28,District of Columbia,168266,169053,169790,170482,171135,171753,172339,172895,173423,173924,174398,174845,175266,175660
29,Kansas,877880,882569,888309,896418,909357,931498,969641,1031450,1119227,1222592,1321795,1400931,1455350,1489017
30,Missouri,1654159,1662396,1669935,1676782,1682977,1688574,1693637,1698234,1702429,1706286,1709859,1713202,1716358,1719369
31,Vermont,141788,142306,142839,143389,143959,144549,145161,145797,146455,147137,147840,148564,149307,150066
32,Virginia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,Connecticut,892830,896446,899120,901084,902557,903705,904644,905457,906203,906929,907677,908490,909417,910520
34,Iowa,855288,859133,862700,865969,868928,871586,873961,876077,877963,879647,881155,882512,883741,884861
35,Louisiana,1455637,1462082,1467813,1472855,1477268,1481125,1484504,1487482,1490129,1492505,1494665,1496654,1498512,1500273
36,Ohio,3136350,3153490,3167961,3180068,3190151,3198505,3205498,3211396,3216435,3220803,3224643,3228073,3231186,3234055
37,Michigan,2821704,2838495,2854986,2871209,2887193,2902965,2918554,2933986,2949287,2964485,2979601,2994656,3009668,3024654
38,South Dakota,261511,263316,265104,266877,268633,270372,272088,273778,275437,277059,278639,280172,281654,283082
39,Arkansas,950994,955641,960086,964360,968493,972519,976467,980369,984257,988164,992125,996175,1000353,1004696
40,Delaware,307119,308558,310150,311963,314072,316548,319454,322828,326666,330908,335436,340078,344645,348958
41,Mississippi,927027,931223,935136,938811,942294,945620,948824,951934,954978,957978,960955,963930,966918,969937
42,New Mexico,617586,619963,622836,626324,630565,635713,641937,649398,658225,668485,680139,693014,706794,721049
43,North Dakota,269022,270739,272440,274126,275801,277470,279140,280818,282514,284238,286002,287817,289698,291657
44,Wyoming,176284,176736,177096,177385,177619,177807,177961,178088,178194,178285,178363,178432,178493,178548
45,Alaska,297948,299032,300064,301049,301994,302904,303783,304636,305467,306279,307076,307860,308633,309400
46,Maine,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,Alabama,1520493,1528441,1536915,1547028,1559507,1573882,1588344,1600892,1610545,1617412,1622118,1625330,1627569,1629192
48,Idaho,494482,495715,496781,497700,498495,499190,499806,500361,500871,501349,501808,502258,502706,503163
49,Montana,309378,310459,311338,312072,312701,313253,313751,314212,314650,315078,315507,315945,316403,316893
50,Puerto Rico,960549,971415,980688,988658,995577,1001658,1007078,1011993,1016534,1020813,1024929,1028972,1033033,1037199
51,Virgin Islands,23185,23315,23437,23552,23661,23762,23853,23934,24004,24064,24115,24156,24190,24218
52,Guam,58512,58631,58732,58818,58892,58956,59012,59061,59105,59146,59182,59216,59247,59277
53,West Virginia,599856,604403,608700,612765,616618,620278,623761,627086,630268,633325,636271,639119,641884,644578
54,Northern Mariana Islands,13171,13183,13193,13201,13208,13212,13215,13218,13220,13221,13222,13222,13223,13223
55,American Samoa,8235,8249,8259,8267,8272,8276,8279,8282,8284,8286,8287,8288,8288,8289
=======
id,Country,2022-09-03,2022-09-10,2022-09-17,2022-09-24,2022-10-01,2022-10-08,2022-10-15,2022-10-22,2022-10-29,2022-11-05,2022-11-12,2022-11-19,2022-11-26,2022-12-03
0,Washington,1784484,1788359,1790846,1792534,1793782,1794800,1795715,1796625,1797615,1798789,1800289,1802319,1805183,1809273
1,Illinois,3686801,3699864,3708776,3715122,3719742,3723115,3725691,3727693,3729295,3730615,3731732,3732706,3733586,3734410
2,California,11121898,11177082,11222768,11260589,11291875,11317862,11339752,11358515,11374985,11389839,11403637,11416854,11429906,11443181
3,Arizona,2256191,2266472,2276518,2286294,2295769,2304913,2313706,2322130,2330176,2337842,2345127,2352031,2358564,2364736
4,Massachusetts,2013309,2020489,2026762,2032205,2036924,2041032,2044637,2047835,2050711,2053337,2055774,2058076,2060288,2062450
5,Wisconsin,1837478,1848918,1860505,1872330,1884470,1896988,1909926,1923309,1937138,1951390,1966019,1980951,1996092,2011334
6,Texas,7861493,7902799,7936631,7963906,7985721,8003144,8017072,8028265,8037344,8044814,8051052,8056352,8060946,8065018
7,Nebraska,531537,535679,540412,545665,551292,557094,562848,568352,573454,578074,582195,585850,589099,592015
8,Utah,1030113,1033163,1035911,1038318,1040354,1042009,1043283,1044207,1044838,1045244,1045495,1045645,1045734,1045787
9,Oregon,879901,883778,887096,889923,892332,894388,896149,897667,898985,900139,901158,902068,902889,903637
10,Florida,7087946,7129183,7165775,7200681,7237284,7280070,7333748,7400042,7474428,7547443,7611679,7664536,7706265,7738378
11,New York,6003316,6033955,6063164,6091040,6117671,6143139,6167520,6190880,6213275,6234755,6255390,6275236,6294341,6312751
12,Rhode Island,418314,420007,421691,423341,424928,426429,427824,429095,430230,431225,432080,432802,433404,433902
13,Georgia,2876265,2898939,2920399,2940267,2958081,2973326,2985350,2994094,3000098,3004107,3006765,3008538,3009736,3010558
14,New Hampshire,344572,345595,346568,347497,348388,349245,350068,350859,351618,352345,353040,353702,354334,354938
15,North Carolina,3123684,3147352,3169949,3191516,3212095,3231732,3250474,3268378,3285496,3301874,3317566,3332618,3347074,3360975
16,New Jersey,2683423,2695741,2706703,2717057,2727366,2738057,2749383,2761278,2773381,2785240,2796470,2806896,2816507,2825379
17,Colorado,1632287,1638507,1646088,1655160,1665418,1676150,1686502,1695749,1703501,1709738,1714682,1718646,1721925,1724765
18,Maryland,1226557,1234459,1242054,1249377,1256459,1263330,1270018,1276546,1282933,1289197,1295354,1301420,1307408,1313333
19,Nevada,833931,835269,836331,837232,838049,838843,839669,840581,841637,842896,844410,846201,848261,850558
20,Tennessee,2302874,2319277,2333124,2344493,2353649,2360950,2366756,2371386,2375107,2378127,2380611,2382682,2384435,2385944
21,Hawaii,340245,342882,345622,348436,351286,354130,356924,359629,362209,364638,366898,368979,370887,372631
22,Indiana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,Kentucky,1543982,1555337,1564820,1572660,1579133,1584506,1589012,1592844,1596152,1599055,1601644,1603987,1606140,1608146
24,Minnesota,1640386,1649915,1659528,1669317,1679338,1689588,1699996,1710443,1720775,1730810,1740370,1749304,1757521,1764984
25,Oklahoma,1171264,1177932,1183516,1188181,1192083,1195359,1198126,1200482,1202504,1204258,1205792,1207149,1208361,1209456
26,Pennsylvania,3185313,3200929,3214150,3225379,3234933,3243120,3250244,3256546,3262231,3267472,3272401,3277134,3281767,3286387
27,South Carolina,1672758,1685187,1709604,1855801,2125793,2177885,2181544,2181858,2181899,2181906,2181908,2181909,2181909,2181909
28,District of Columbia,166928,167971,168913,169766,170543,171254,171909,172517,173084,173618,174125,174609,175075,175526
29,Kansas,864011,868588,872880,876921,880737,884358,887806,891102,894266,897316,900268,903136,905936,908680
30,Missouri,1619544,1627677,1635647,1643296,1650498,1657167,1663251,1668737,1673637,1677986,1681826,1685209,1688192,1690832
31,Vermont,140256,140734,141206,141672,142135,142596,143055,143513,143971,144431,144893,145359,145828,146302
32,Virginia,2033474,2037222,2038953,2040136,2041032,2041741,2042421,2043098,2043840,2044720,2045813,2047253,2049223,2051993
33,Connecticut,876985,880465,883443,885985,888135,889945,891479,892785,893908,894886,895748,896520,897221,897870
34,Iowa,842831,847117,850898,854148,856887,859164,861043,862588,863858,864907,865778,866506,867122,867647
35,Louisiana,1433025,1442888,1451978,1460282,1467823,1474642,1480793,1486341,1491352,1495890,1500015,1503782,1507242,1510442
36,Ohio,3070927,3090203,3106812,3121001,3132959,3142974,3151363,3158408,3164360,3169432,3173797,3177599,3180953,3183952
37,Michigan,2771318,2790384,2807849,2823105,2835708,2845588,2853165,2858919,2863233,2866415,2868727,2870384,2871562,2872394
38,South Dakota,258833,261260,263510,265572,267444,269127,270632,271970,273155,274204,275130,275948,276671,277313
39,Arkansas,935190,941004,946598,951978,957147,962112,966878,971450,975833,980032,984055,987906,991596,995132
40,Delaware,303490,305107,306645,308105,309485,310790,312022,313182,314275,315304,316273,317187,318049,318864
41,Mississippi,910706,916019,920880,925327,929399,933132,936558,939709,942612,945292,947772,950070,952206,954199
42,New Mexico,612728,615960,618935,621691,624258,626664,628931,631078,633124,635083,636967,638789,640559,642287
43,North Dakota,266188,268292,270230,272005,273625,275098,276433,277640,278729,279710,280594,281389,282105,282752
44,Wyoming,175602,176788,177738,178485,179058,179489,179812,180050,180226,180353,180446,180513,180561,180596
45,Alaska,294945,296712,298385,299973,301480,302910,304265,305546,306754,307889,308951,309940,310862,311720
46,Maine,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,Alabama,1494936,1514223,1585603,1722398,1787122,1795150,1795940,1796049,1796071,1796077,1796079,1796080,1796081,1796081
48,Idaho,489366,490180,490696,491030,491253,491406,491516,491597,491659,491709,491749,491784,491815,491843
49,Montana,305547,306463,306947,307203,307326,307379,307399,307406,307408,307409,307409,307409,307409,307409
50,Puerto Rico,940466,959916,976315,989809,1000564,1008849,1015017,1019463,1022584,1024738,1026217,1027238,1027954,1028467
51,Virgin Islands,22919,23297,23679,24065,24455,24848,25242,25637,26032,26424,26814,27198,27578,27951
52,Guam,58575,59408,60180,60897,61566,62192,62780,63334,63859,64358,64835,65292,65733,66159
53,West Virginia,584027,589421,594713,599896,604969,609924,614759,619467,624044,628488,632796,636964,640993,644886
54,Northern Mariana Islands,13137,13218,13299,13378,13457,13537,13620,13707,13799,13895,13998,14106,14221,14343
55,American Samoa,8229,8279,8320,8354,8382,8407,8428,8446,8462,8477,8490,8502,8512,8522
>>>>>>> c78b3e3281dd9e4f4b84da6c6ad2c8cbc3ec0a1b
