id,Country,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17
1,"Albania",128034,129408,130307,130893,131274,131522,131683,131788,131856,131901,131929,131948,131960,131968,131973
2,"Algeria",118348,118962,119446,119824,120120,120351,120532,120674,120784,120871,120938,120991,121032,121065,121090
3,"Andorra",12456,12456,12456,12456,12456,12456,12456,12456,12456,12456,12456,12456,12456,12456,12456
6,"Argentina",2505638,2561918,2633546,2694667,2740557,2792574,2831196,2866996,2901474,2928161,2954350,2976934,2996066,3014225,3029395
7,"Armenia",201802,205374,207319,208367,208930,209233,209396,209483,209530,209555,209568,209576,209580,209582,209583
8,"Australia",29400,29428,29454,29469,29479,29487,29492,29495,29497,29499,29500,29501,29501,29501,29502
9,"Austria",573147,582067,587561,590534,592211,593147,593668,593960,594122,594213,594264,594292,594308,594316,594321
10,"Azerbaijan",282540,289891,295006,298119,300087,301322,302095,302580,302884,303074,303194,303269,303316,303345,303363
12,"Bahrain",154945,159389,163849,167715,170626,173358,175554,177356,178946,180222,181300,182213,182958,183589,184113
15,"Belarus",334363,339762,343047,345028,346221,346939,347372,347632,347788,347883,347939,347973,347994,348006,348014
16,"Belgium",920431,935290,945287,951455,955360,957817,959361,960332,960943,961327,961568,961720,961815,961875,961913
20,"Bosnia and Herzegovina",182865,189693,196319,201413,205666,209493,212342,214919,217022,218701,220195,221362,222359,223198,223865
21,"Brazil",13428645,13758898,13982244,14132194,14232599,14299720,14344541,14374450,14394397,14407696,14416561,14422469,14426406,14429030,14430778
22,"Brunei",219,219,219,219,219,219,219,219,219,219,219,219,219,219,219
23,"Bulgaria",372143,385673,398235,407592,414667,420883,425200,428850,431740,433859,435669,437010,438074,438938,439580
24,"Burkina Faso",12937,13004,13036,13051,13058,13061,13063,13064,13064,13064,13064,13064,13064,13064,13064
26,"Cambodia",3611,3636,3637,3637,3637,3637,3637,3637,3637,3637,3637,3637,3637,3637,3637
