id,Country,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01
53,"Ethiopia",13872,18814,24870,32297,41411,52593,66307,83124,103739,129001,159941,197815,244143,300764,369890
54,"Fiji",27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
55,"Finland",7398,7465,7532,7597,7662,7726,7789,7852,7913,7974,8034,8094,8152,8210,8268
56,"France",218621,224464,230332,236233,242169,248139,254141,260177,266244,272342,278470,284627,290812,297025,303264
57,"Gabon",7135,8870,12769,21493,40780,82336,167042,321481,552027,807908,1010346,1130446,1189622,1216074,1227377
58,"Gambia",329,1224,4914,20037,80240,294250,818498,1387838,1624845,1681314,1692670,1694871,1695294,1695375,1695391
59,"Georgia",1136,1328,1679,2321,3496,5645,9570,16719,29683,52999,94320,165660,283413,463934,711153
60,"Germany",206940,212572,220409,231311,246473,267550,296836,337497,393895,472013,580005,728897,933425,1212960,1592374
61,"Ghana",32593,38612,46281,56045,68468,84264,104324,129764,161971,202653,253896,318211,398576,498435,621659
62,"Greece",4193,4370,4540,4700,4852,4996,5132,5261,5384,5499,5609,5713,5811,5905,5993
63,"Guatemala",45858,56295,68097,82160,98651,118031,140774,167414,198573,234937,277277,326437,383331,448930,524240
64,"Guinea",6993,7462,7942,8434,8937,9451,9977,10516,11066,11629,12205,12794,13397,14012,14642
65,"Guyana",365,402,441,482,526,572,622,674,730,789,852,919,990,1066,1146
66,"Haiti",7338,7602,7836,8041,8222,8380,8520,8642,8750,8845,8929,9002,9066,9123,9173
67,"Holy See",12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
68,"Honduras",39261,45364,51689,58397,65443,72857,80650,88833,97418,106418,115842,125702,136005,146760,157973
69,"Hungary",4443,4614,4856,5203,5701,6414,7435,8898,10993,13992,18284,24422,33195,45718,63565
70,"Iceland",1844,1852,1864,1879,1901,1931,1972,2029,2108,2217,2366,2572,2856,3247,3783
71,"India",1435677,1840278,2359049,3023905,3875162,4963706,6353433,8124023,10373940,13223418,16817008,21324926,26942100,33883358,42372833
72,"Indonesia",99164,113166,128755,146110,165431,186935,210868,237498,267124,300076,336718,377455,422730,473033,528902
73,"Iran",291372,309597,328664,348602,369443,391217,413954,437686,462443,488255,515152,543161,572311,602628,634139
74,"Iraq",110173,129688,151422,175588,202426,232192,265158,301607,341836,386147,434848,488244,546634,610300,679499
75,"Ireland",25887,26006,26120,26227,26329,26426,26518,26605,26687,26766,26840,26910,26977,27040,27100
76,"Israel",62357,74004,85426,96601,107508,118130,128453,138463,148151,157507,166526,175203,183538,191529,199179
77,"Italy",246150,248527,251781,256233,262325,270659,282056,297635,318922,347986,387629,441630,515058,614654,749295
78,"Jamaica",845,940,1078,1307,1667,2238,3149,4592,6885,10523,16283,25390,39736,62222,97173
79,"Japan",30537,37914,48468,63570,85175,116072,160233,223310,313312,441542,623857,882300,1247117,1759041,2471416
80,"Jordan",1154,1152,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151
81,"Kazakhstan",83404,94939,106414,117749,128970,140062,151024,161850,172536,183079,193473,203716,213805,223736,233507
82,"Kenya",17302,22717,29765,39015,51117,66961,87692,114802,150233,196495,256833,335411,437544,569960,741075
83,"Korea, South",14222,14878,15877,17399,19716,23245,28618,36792,49221,68101,96732,140047,205339,303218,448742
84,"Kuwait",63962,68491,73075,77615,82141,86636,91099,95526,99911,104250,108541,112779,116960,121082,125141
85,"Kyrgyzstan",34312,53604,77760,112045,158536,221559,305755,416255,557990,734445,946139,1189027,1453746,1726455,1991438
86,"Latvia",1209,1224,1238,1250,1260,1269,1276,1283,1288,1293,1297,1300,1303,1306,1308
87,"Lebanon",3728,4983,6890,9731,13985,20339,29821,43938,64891,95841,141241,207162,301467,433540,613087
88,"Liberia",1164,1209,1247,1274,1294,1309,1320,1329,1335,1340,1343,1346,1348,1349,1351
89,"Liechtenstein",86,87,87,88,88,89,89,89,89,89,90,90,90,90,90
90,"Lithuania",2016,2146,2338,2625,3059,3707,4681,6141,8328,11605,16508,23830,34746,50958,74914
91,"Luxembourg",6307,7244,8442,9964,11887,14302,17309,21015,25527,30935,37298,44625,52853,61836,71344
92,"Madagascar",9200,11550,14005,16566,19238,22024,24928,27955,31110,34396,37819,41384,45095,48957,52976
93,"Malaysia",8902,9050,9236,9471,9768,10143,10616,11214,11970,12923,14127,15648,17567,19990,23048
94,"Maldives",3301,3663,4097,4602,5194,5885,6691,7629,8718,9978,11433,13104,15016,17194,19659
95,"Malta",689,727,847,1221,2388,5995,16844,46985,114624,211251,283857,315143,325216,328135,328954
96,"Mauritania",6198,6481,6694,6862,6991,7092,7170,7230,7277,7314,7342,7364,7381,7394,7405
97,"Mauritius",344,346,349,354,363,376,398,434,492,587,741,991,1399,2061,3136
98,"Mexico",392347,447529,510482,582231,663914,756796,862269,981855,1117208,1270101,1442424,1636157,1853344,2096052,2366320
99,"Moldova",23194,26381,30980,37595,47076,60587,79687,106388,143131,192610,257324,338791,436530,547186,664468
100,"Monaco",118,136,178,275,495,986,2048,4181,7888,12918,17793,21147,22931,23750,24099
101,"Mongolia",288,288,288,288,288,288,288,288,288,288,288,288,288,288,288
102,"Montenegro",2856,3515,4083,4573,4995,5358,5670,5938,6168,6365,6534,6679,6804,6910,7001
103,"Morocco",20169,25936,37985,63134,115536,224309,448329,902325,1792901,3432469,6121275,9776001,13622968,16691512,18627265
104,"Namibia",1770,2395,3125,3974,4977,6148,7520,9129,11010,13212,15786,18793,22303,26395,31161
105,"Nepal",18607,19534,20469,21432,22407,23402,24417,25449,26502,27574,28666,29779,30912,32066,33242
106,"Netherlands",53179,54802,57044,60143,64428,70350,78528,89810,105353,126726,156043,196113,250618,324276,422939
107,"New Zealand",1557,1561,1565,1568,1570,1573,1575,1576,1578,1579,1580,1581,1582,1583,1584
108,"Nicaragua",3456,3523,3540,3544,3545,3545,3545,3545,3545,3545,3545,3545,3545,3545,3545
109,"Niger",1128,1191,1333,1701,2616,4867,10502,24486,59166,145153,356777,870251,2072621,4657930,9249427
110,"Nigeria",40543,44461,48291,52068,55784,59441,63039,66581,70066,73496,76871,80192,83461,86676,89841
111,"North Macedonia",10063,10898,11635,12285,12859,13364,13810,14202,14547,14851,15118,15353,15560,15742,15902
112,"Norway",9127,9299,9618,10213,11321,13386,17229,24369,37589,61921,106212,185224,321216,541333,864063
113,"Oman",76080,83785,90167,95440,99789,103370,106315,108734,110718,112346,113680,114772,115667,116399,116998
114,"Pakistan",274413,282118,288015,292523,295979,298622,300646,302195,303381,304288,304983,305514,305921,306233,306471
115,"Panama",59758,65505,70583,75060,79016,82501,85573,88278,90658,92752,94593,96212,97634,98883,99980
116,"Papua New Guinea",44,90,181,360,711,1401,2757,5420,10646,20883,40876,79687,154145,293810,544985
117,"Paraguay",4454,5404,6494,7757,9220,10912,12869,15133,17750,20774,24267,28299,32951,38313,44489
118,"Peru",379864,407648,435379,463586,492030,520772,549766,578994,608431,638053,667834,697747,727767,757867,788019
119,"Philippines",80461,95980,114059,135132,159686,188287,221586,260335,305400,357774,418594,489155,570931,665585,774986
120,"Poland",43106,47213,52902,60778,71680,86760,107603,136377,176041,230600,305426,407637,546490,733721,983656
121,"Portugal",50192,51868,53562,55272,56995,58732,60482,62244,64018,65805,67602,69410,71229,73057,74894
122,"Qatar",109433,112200,114948,117671,120363,123019,125636,128209,130734,133208,135626,137988,140289,142528,144703
123,"Romania",44881,55172,69621,89881,118227,157771,212709,288599,392602,533595,721943,968652,1283586,1672590,2133902
124,"Russia",811273,852672,894350,936301,978506,1020943,1063593,1106433,1149442,1192597,1235878,1279260,1322721,1366238,1409787
125,"Rwanda",1775,1900,1980,2030,2061,2081,2094,2102,2107,2110,2112,2114,2115,2115,2115
126,"Saint Lucia",24,27,32,41,57,87,142,242,426,763,1378,2494,4508,8089,14302
127,"Saint Vincent and the Grenadines",54,61,68,73,78,82,85,88,90,92,94,96,97,98,99
128,"San Marino",699,699,699,699,699,699,699,699,699,699,699,699,699,699,699
129,"Saudi Arabia",267219,282007,295295,307223,317924,327519,336117,343819,350716,356888,362412,367353,371771,375722,379253
130,"Senegal",9696,10878,12451,14543,17326,21025,25940,32468,41130,52610,67803,87870,114305,149011,194371
131,"Serbia",23223,25891,28631,31535,34577,37775,41132,44655,48349,52222,56280,60529,64976,69627,74488
132,"Seychelles",115,120,125,129,133,136,138,141,142,144,145,147,148,149,149
133,"Singapore",50265,53174,57001,61847,68067,76065,86254,99297,115925,137064,163892,197780,240396,293667,359742
134,"Slovakia",2160,2298,2445,2583,2717,2846,2970,3090,3206,3318,3426,3530,3630,3727,3820
135,"Slovenia",2084,2210,2337,2460,2580,2696,2810,2921,3029,3135,3237,3337,3435,3529,3622
136,"Somalia",3187,3251,3315,3377,3437,3496,3553,3609,3664,3717,3769,3819,3869,3917,3964
137,"South Africa",446905,534298,623992,714365,806758,900357,995193,1091378,1188573,1286831,1386004,1485962,1586633,1687873,1789575
138,"Spain",274454,293163,321575,365322,432206,534482,690310,926654,1282579,1812902,2590627,3704909,5248995,7291931,9834121
139,"Sri Lanka",2777,2799,2809,2812,2813,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814
140,"Sudan",11476,12073,12638,13172,13677,14155,14608,15035,15440,15822,16184,16527,16850,17156,17446
141,"Suriname",1450,2074,3011,4428,6558,9744,14474,21413,31422,45509,64662,89506,119819,154137,189804
142,"Sweden",79194,80345,81152,81719,82116,82395,82590,82728,82824,82891,82939,82972,82995,83012,83023
143,"Switzerland",34448,35721,37587,40320,44317,50157,58681,71092,89107,115140,152514,205666,280256,382990,520883
144,"Tanzania",509,509,509,509,509,509,509,509,509,509,509,509,509,509,509
145,"Thailand",3288,3338,3401,3478,3574,3694,3843,4028,4258,4545,4900,5342,5892,6575,7425
146,"Togo",869,1027,1298,1764,2568,3949,6326,10410,17421,29430,49925,84692,143054,239332,393653
147,"Trinidad and Tobago",149,183,279,554,1339,3579,9946,27842,76581,198584,447286,786000,1050335,1176637,1222579
148,"Tunisia",1456,1546,1637,1729,1822,1917,2012,2109,2208,2307,2408,2510,2613,2718,2824
149,"Turkey",226081,232285,238290,244086,249686,255096,260320,265366,270240,274946,279490,283878,288115,292205,296155
150,"Uganda",1108,1136,1161,1179,1194,1205,1214,1221,1226,1231,1234,1237,1239,1240,1242
151,"Ukraine",66185,72506,79297,86471,94089,102164,110724,119797,129411,139597,150386,161811,173907,186710,200256
152,"United Arab Emirates",58789,60167,61277,62138,62816,63347,63764,64090,64346,64547,64704,64827,64924,65000,65059
153,"United Kingdom",300931,305573,310142,314634,319049,323387,327649,331837,335950,339990,343958,347855,351681,355437,359124
154,"Uruguay",1198,1446,1888,2681,4099,6637,11173,19262,33635,59003,103256,178897,303766,498427,776023
155,"US",4248339,4747258,5266070,5803454,6362354,6940716,7539398,8158241,8796752,9454936,10132240,10828230,11542340,12273852,13022004
156,"Uzbekistan",20477,24054,27447,30665,33716,36609,39352,41951,44415,46749,48961,51057,53041,54921,56702
157,"Venezuela",15449,19614,24899,31497,39766,50119,63076,79285,99549,124865,156463,195857,244900,305845,381414
158,"Vietnam",423,472,538,629,752,920,1150,1462,1887,2467,3257,4333,5799,7797,10518
159,"Zambia",4605,7377,11782,19085,31044,50658,82757,135140,220230,357408,575890,917196,1434512,2183560,3198666
160,"Zimbabwe",2602,4129,6502,10190,15921,24819,38623,60006,93052,143944,221897,340314,517949,779440,1153863
161,"Dominica",18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
162,"Grenada",23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
163,"Mozambique",1634,1725,1777,1806,1822,1831,1837,1839,1841,1842,1843,1843,1843,1843,1843
164,"Syria",650,850,1139,1557,2159,3029,4283,6092,8701,12463,17885,25695,36933,53085,76257
165,"Timor-Leste",24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
166,"Belize",49,59,72,90,112,143,182,234,301,390,507,659,859,1121,1464
167,"Laos",20,30,108,715,5473,42574,322084,1971952,5255470,6232831,6322638,6329412,6329914,6329952,6329954
168,"Libya",2670,3707,5105,6989,9529,12949,17550,23731,32018,43099,57863,77441,103242,136966,180570
169,"West Bank and Gaza",10592,12533,14284,15895,17364,18707,19934,21055,22078,23013,23866,24644,25355,26003,26594
170,"Guinea-Bissau",1962,2011,2045,2080,2111,2139,2166,2190,2212,2233,2252,2269,2285,2300,2313
171,"Mali",2509,2542,2566,2583,2597,2607,2614,2620,2624,2627,2629,2631,2632,2633,2634
172,"Saint Kitts and Nevis",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
173,"Kosovo",7110,8557,10295,12264,14529,17120,20081,23459,27306,31675,36627,42221,48520,55588,63485
174,"Burma",349,357,364,370,375,380,384,388,391,394,396,398,400,402,403
175,"MS Zaandam",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
176,"Botswana",716,955,1269,1667,2177,2829,3663,4727,6086,7819,10027,12839,16411,20943,26678
177,"Burundi",369,426,489,557,632,713,802,898,1003,1118,1243,1379,1527,1689,1865
178,"Sierra Leone",1778,1851,1923,1996,2069,2142,2215,2288,2362,2436,2509,2583,2657,2732,2806
179,"Malawi",3546,4190,4850,5516,6192,6877,7571,8274,8987,9709,10440,11181,11931,12691,13461
180,"South Sudan",2266,2320,2361,2393,2417,2435,2449,2460,2468,2474,2479,2483,2485,2487,2489
181,"Western Sahara",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
182,"Sao Tome and Principe",897,1657,6285,31515,118701,193653,199784,199874,199876,199876,199876,199876,199876,199876,199876
183,"Yemen",1684,1736,1768,1787,1799,1806,1810,1813,1814,1815,1816,1816,1816,1817,1817
