id,Country,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31
0,Washington,57815,63616,68801,73126,76529,79081,80929,82231,83131,83746,84163,84443,84631,84756
1,Illinois,178810,183840,187049,189024,190212,190917,191333,191576,191718,191801,191850,191878,191894,191904
2,California,498357,538304,563897,578953,587365,591928,594365,595654,596334,596691,596878,596977,597028,597055
3,Arizona,164123,164422,164443,164445,164445,164445,164445,164445,164445,164445,164445,164445,164445,164445
4,Massachusetts,117098,118572,119901,121116,122216,123184,124013,124703,125264,125711,126061,126332,126540,126698
5,Wisconsin,54073,59381,63530,66534,68587,69936,70800,71343,71682,71891,72020,72099,72148,72178
6,Texas,432041,457635,470131,475850,478389,479502,479986,480197,480288,480327,480345,480352,480355,480357
7,Nebraska,26196,27935,29458,30685,31611,32274,32729,33033,33232,33360,33442,33494,33527,33548
8,Utah,40503,42314,43306,43828,44098,44236,44307,44342,44360,44369,44374,44376,44378,44378
9,Oregon,19616,24300,30410,37273,43773,48987,52629,54932,56296,57073,57506,57744,57874,57945
10,Florida,441564,446099,446827,446944,446962,446965,446966,446966,446966,446966,446966,446966,446966,446966
11,New York,412514,412678,412698,412701,412701,412701,412701,412701,412701,412701,412701,412701,412701,412701
12,Rhode Island,18489,18732,18934,19101,19239,19351,19440,19509,19562,19603,19634,19657,19674,19686
13,Georgia,180856,188002,190804,191852,192236,192376,192427,192446,192452,192455,192456,192456,192456,192456
14,New Hampshire,6830,7727,9546,12662,16665,20249,22671,24093,24876,25289,25503,25611,25666,25694
15,North Carolina,122614,131067,136705,140226,142336,143569,144279,144684,144915,145045,145119,145160,145184,145197
16,New Jersey,179888,180060,180097,180105,180106,180107,180107,180107,180107,180107,180107,180107,180107,180107
17,Colorado,48305,53536,58946,63975,68197,71447,73783,75380,76436,77117,77550,77823,77994,78101
18,Maryland,87784,91326,93706,95211,96126,96668,96985,97169,97275,97336,97371,97391,97403,97409
19,Nevada,47595,50791,52299,52956,53232,53346,53393,53412,53420,53423,53424,53425,53425,53425
20,Tennessee,108603,121541,129633,133592,135328,136043,136331,136446,136492,136510,136517,136520,136521,136522
21,Hawaii,2099,3040,4842,7855,11895,15914,18850,20532,21362,21740,21907,21979,22010,22023
22,Indiana,69453,80126,91629,101371,108034,111937,114018,115070,115588,115840,115961,116020,116048,116061
23,Kentucky,32153,39872,48444,56064,61575,64983,66888,67892,68404,68662,68790,68854,68886,68901
24,Minnesota,54715,58099,60630,62433,63674,64508,65059,65420,65654,65805,65903,65966,66006,66032
25,Oklahoma,38038,47466,56114,62024,65276,66851,67566,67881,68018,68077,68102,68113,68118,68120
26,Pennsylvania,119452,132284,148968,167151,183435,195590,203463,208098,210673,212058,212789,213172,213371,213475
27,South Carolina,86924,89954,91094,91508,91656,91708,91727,91734,91736,91737,91737,91737,91737,91737
28,District of Columbia,11989,12100,12143,12160,12166,12169,12170,12170,12170,12170,12170,12170,12170,12170
29,Kansas,28732,33341,37790,41286,43607,44982,45744,46153,46369,46482,46541,46572,46588,46596
30,Missouri,53471,71906,90188,102219,108081,110509,111446,111797,111928,111976,111994,112000,112003,112004
31,Vermont,1476,1629,1904,2373,3113,4149,5370,6544,7467,8081,8445,8647,8753,8809
32,Virginia,84567,84567,84567,84567,84567,84567,84567,84567,84567,84567,84567,84567,84567,84567
33,Connecticut,49327,49881,50340,50712,51009,51244,51428,51570,51680,51764,51829,51878,51915,51944
34,Iowa,44722,46605,47748,48407,48775,48977,49087,49147,49179,49196,49205,49210,49213,49215
35,Louisiana,109308,109923,110028,110055,110060,110061,110061,110061,110061,110061,110061,110061,110061,110061
36,Ohio,95163,111881,130788,148358,161876,170813,176137,179111,180713,181559,182000,182230,182349,182410
37,Michigan,92561,101924,113652,126238,137640,146458,152466,156211,158415,159669,160368,160754,160966,161081
39,Arkansas,41359,43043,43812,44152,44300,44364,44391,44403,44408,44410,44411,44412,44412,44412
40,Delaware,14708,14988,15133,15207,15243,15262,15271,15275,15277,15278,15279,15279,15279,15279
41,Mississippi,54830,55765,55983,56033,56045,56048,56048,56048,56048,56048,56048,56048,56048,56048
42,New Mexico,21001,23342,25469,27173,28402,29222,29741,30059,30249,30363,30430,30469,30492,30505
46,Maine,3983,4256,4643,5177,5886,6780,7832,8974,10106,11138,12011,12708,13240,13634
47,Alabama,83780,85592,86102,86244,86283,86293,86296,86297,86297,86297,86297,86297,86298,86298
