id,Country,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26
1,"Albania",121544,121544,121544,121544,121544,121544,121544,121544,121544,121544,121544,121544,121544,121544
2,"Algeria",118653,124962,140371,176330,254239,397944,595253,773616,879517,926975,945731,952790,955395,956350
3,"Andorra",11545,11545,11545,11545,11545,11545,11545,11545,11545,11545,11545,11545,11545,11545
6,"Argentina",2252172,2252172,2252172,2252172,2252172,2252172,2252172,2252172,2252172,2252172,2252172,2252172,2252172,2252172
7,"Armenia",184219,184219,184219,184219,184219,184219,184219,184219,184219,184219,184219,184219,184219,184219
8,"Australia",29312,29470,29642,29925,30245,30676,31280,31983,32993,34265,35878,38100,40826,44450
9,"Austria",516565,516565,516565,516565,516565,516565,516565,516565,516565,516565,516565,516565,516565,516565
10,"Azerbaijan",246974,246974,246974,246974,246974,246974,246974,246974,246974,246974,246974,246974,246974,246974
12,"Bahrain",136741,136741,136741,136741,136741,136741,136741,136741,136741,136741,136741,136741,136741,136741
15,"Belarus",311428,311428,311428,311428,311428,311428,311428,311428,311428,311428,311428,311428,311428,311428
16,"Belgium",839238,839238,839238,839238,839238,839238,839238,839238,839238,839238,839238,839238,839238,839238
20,"Bosnia and Herzegovina",154627,154627,154627,154627,154627,154627,154627,154627,154627,154627,154627,154627,154627,154627
21,"Brazil",12047526,12047526,12047526,12047526,12047526,12047526,12047526,12047526,12047526,12047526,12047526,12047526,12047526,12047526
22,"Brunei",221,265,379,668,1354,2764,4945,7118,8475,9085,9317,9400,9428,9438
23,"Bulgaria",307890,307890,307890,307890,307890,307890,307890,307890,307890,307890,307890,307890,307890,307890
24,"Burkina Faso",12825,13490,14848,17606,23140,33975,54204,88784,139742,200241,255835,296059,320446,333702
26,"Cambodia",1987,2559,4326,9540,24538,63726,144411,248222,319950,349983,359809,362751,363608,363856
28,"Canada",943920,943920,943920,943920,943920,943920,943920,943920,943920,943920,943920,943920,943920,943920
31,"Chile",938094,938094,938094,938094,938094,938094,938094,938094,938094,938094,938094,938094,938094,938094
32,"China",101757,102093,102473,102947,103540,104250,105125,106201,107511,109119,111088,113496,116446,120056
33,"Colombia",2342278,2342278,2342278,2342278,2342278,2342278,2342278,2342278,2342278,2342278,2342278,2342278,2342278,2342278
36,"Costa Rica",211903,211903,211903,211903,211903,211903,211903,211903,211903,211903,211903,211903,211903,211903
38,"Croatia",257789,257789,257789,257789,257789,257789,257789,257789,257789,257789,257789,257789,257789,257789
39,"Diamond Princess",712,712,712,712,712,712,712,712,712,712,712,712,712,712
41,"Cyprus",42628,42628,42628,42628,42628,42628,42628,42628,42628,42628,42628,42628,42628,42628
42,"Czechia",1467333,1467333,1467333,1467333,1467333,1467333,1467333,1467333,1467333,1467333,1467333,1467333,1467333,1467333
43,"Denmark",227469,227469,227469,227469,227469,227469,227469,227469,227469,227469,227469,227469,227469,227469
45,"Dominican Republic",249948,250114,250140,250147,250147,250148,250148,250148,250148,250148,250148,250148,250148,250148
46,"Ecuador",314618,315322,315440,315460,315463,315464,315464,315464,315464,315464,315464,315464,315464,315464
47,"Egypt",199770,205429,211840,219043,227128,236160,246208,257332,269583,282995,297585,313345,330240,348206
51,"Estonia",96394,96394,96394,96394,96394,96394,96394,96394,96394,96394,96394,96394,96394,96394
55,"Finland",74284,76725,78334,79407,80102,80553,80843,81030,81149,81225,81274,81305,81325,81338
56,"France",4358910,4358910,4358910,4358910,4358910,4358910,4358910,4358910,4358910,4358910,4358910,4358910,4358910,4358910
59,"Georgia",277650,277650,277650,277650,277650,277650,277650,277650,277650,277650,277650,277650,277650,277650
60,"Germany",2678262,2678262,2678262,2678262,2678262,2678262,2678262,2678262,2678262,2678262,2678262,2678262,2678262,2678262
62,"Greece",240252,241592,242593,242811,242906,242955,242966,242972,242975,242975,242976,242976,242976,242976
69,"Hungary",580642,580642,580642,580642,580642,580642,580642,580642,580642,580642,580642,580642,580642,580642
70,"Iceland",6124,6126,6127,6127,6127,6127,6127,6127,6127,6127,6127,6127,6127,6127
71,"India",11795447,11938411,12057647,12159022,12243892,12315046,12374455,12423958,12465131,12499319,12527672,12551159,12570599,12586677
72,"Indonesia",1582484,1801731,2265647,3098279,4268692,5423376,6103942,6350786,6421810,6441330,6446547,6447936,6448307,6448406
73,"Iran",1812543,1815606,1816160,1816283,1816304,1816308,1816309,1816309,1816309,1816309,1816309,1816309,1816309,1816309
74,"Iraq",802923,806452,807353,807626,807695,807716,807721,807723,807723,807723,807723,807723,807723,807723
75,"Ireland",231119,231119,231119,231119,231119,231119,231119,231119,231119,231119,231119,231119,231119,231119
76,"Israel",828764,828764,828764,828764,828764,828764,828764,828764,828764,828764,828764,828764,828764,828764
77,"Italy",3390181,3390181,3390181,3390181,3390181,3390181,3390181,3390181,3390181,3390181,3390181,3390181,3390181,3390181
79,"Japan",466208,480176,497283,519160,545512,578112,617632,665255,722138,788947,866465,954618,1052822,1159632
80,"Jordan",544724,544724,544724,544724,544724,544724,544724,544724,544724,544724,544724,544724,544724,544724
81,"Kazakhstan",286498,288932,290129,290770,291093,291260,291346,291390,291413,291424,291430,291434,291435,291436
83,"Korea, South",101830,105311,108794,112607,116478,120480,124718,128955,133410,137939,142512,147248,151954,156746
84,"Kuwait",220455,220455,220455,220455,220455,220455,220455,220455,220455,220455,220455,220455,220455,220455
86,"Latvia",97586,97586,97586,97586,97586,97586,97586,97586,97586,97586,97586,97586,97586,97586
87,"Lebanon",441014,441014,441014,441014,441014,441014,441014,441014,441014,441014,441014,441014,441014,441014
90,"Lithuania",209340,209340,209340,209340,209340,209340,209340,209340,209340,209340,209340,209340,209340,209340
91,"Luxembourg",59497,59497,59497,59497,59497,59497,59497,59497,59497,59497,59497,59497,59497,59497
93,"Malaysia",338313,341844,343698,344668,345174,345438,345575,345646,345683,345702,345712,345718,345720,345722
95,"Malta",28319,28319,28319,28319,28319,28319,28319,28319,28319,28319,28319,28319,28319,28319
98,"Mexico",2203835,2206976,2207696,2207863,2207901,2207910,2207912,2207913,2207913,2207913,2207913,2207913,2207913,2207913
99,"Moldova",216094,216094,216094,216094,216094,216094,216094,216094,216094,216094,216094,216094,216094,216094
103,"Morocco",493013,494436,495674,496558,497260,497824,498245,498579,498839,499039,499195,499317,499411,499484
106,"Netherlands",1224947,1224947,1224947,1224947,1224947,1224947,1224947,1224947,1224947,1224947,1224947,1224947,1224947,1224947
107,"New Zealand",2539,2833,3848,7230,17634,42742,77841,100446,108338,110455,110979,111106,111137,111145
111,"North Macedonia",119828,119828,119828,119828,119828,119828,119828,119828,119828,119828,119828,119828,119828,119828
112,"Norway",89906,92605,95091,96358,97449,98214,98665,99038,99267,99424,99541,99612,99664,99700
113,"Oman",151528,151528,151528,151528,151528,151528,151528,151528,151528,151528,151528,151528,151528,151528
114,"Pakistan",651038,679418,712677,751473,796223,847247,904651,968260,1037574,1111733,1189532,1269483,1349914,1429108
115,"Panama",351213,351213,351213,351213,351213,351213,351213,351213,351213,351213,351213,351213,351213,351213
118,"Peru",1466326,1466326,1466326,1466326,1466326,1466326,1466326,1466326,1466326,1466326,1466326,1466326,1466326,1466326
119,"Philippines",706292,775052,883781,1039035,1236105,1449246,1643031,1792674,1894084,1956808,1993420,2014069,2025489,2031737
120,"Poland",2073129,2073129,2073129,2073129,2073129,2073129,2073129,2073129,2073129,2073129,2073129,2073129,2073129,2073129
121,"Portugal",817778,817778,817778,817778,817778,817778,817778,817778,817778,817778,817778,817778,817778,817778
122,"Qatar",174228,174228,174228,174228,174228,174228,174228,174228,174228,174228,174228,174228,174228,174228
123,"Romania",900858,900858,900858,900858,900858,900858,900858,900858,900858,900858,900858,900858,900858,900858
124,"Russia",4416226,4416226,4416226,4416226,4416226,4416226,4416226,4416226,4416226,4416226,4416226,4416226,4416226,4416226
128,"San Marino",4388,4388,4388,4388,4388,4388,4388,4388,4388,4388,4388,4388,4388,4388
129,"Saudi Arabia",386588,387904,388792,389411,389834,390126,390325,390463,390557,390622,390666,390696,390717,390732
130,"Senegal",38738,39937,41274,42741,44353,46112,48022,50085,52299,54659,57158,59784,62521,65352
131,"Serbia",555897,555897,555897,555897,555897,555897,555897,555897,555897,555897,555897,555897,555897,555897
133,"Singapore",60255,60314,60362,60401,60433,60459,60480,60497,60511,60523,60532,60539,60546,60551
134,"Slovakia",349270,349270,349270,349270,349270,349270,349270,349270,349270,349270,349270,349270,349270,349270
135,"Slovenia",206317,206317,206317,206317,206317,206317,206317,206317,206317,206317,206317,206317,206317,206317
137,"South Africa",1538451,1538451,1538451,1538451,1538451,1538451,1538451,1538451,1538451,1538451,1538451,1538451,1538451,1538451
138,"Spain",3228803,3228803,3228803,3228803,3228803,3228803,3228803,3228803,3228803,3228803,3228803,3228803,3228803,3228803
139,"Sri Lanka",97575,112679,140624,195892,276601,370683,446977,489608,508269,515250,517745,518621,518923,519028
142,"Sweden",744272,744272,744272,744272,744272,744272,744272,744272,744272,744272,744272,744272,744272,744272
143,"Switzerland",584252,584252,584252,584252,584252,584252,584252,584252,584252,584252,584252,584252,584252,584252
145,"Thailand",30181,38644,67857,161970,426693,935417,1412374,1608515,1657019,1667263,1669345,1669766,1669850,1669868
147,"Trinidad and Tobago",7944,8143,8512,9169,10279,11997,14315,16935,19379,21314,22681,23581,24147,24493
148,"Tunisia",246310,246413,246421,246422,246422,246422,246422,246422,246422,246422,246422,246422,246422,246422
149,"Turkey",3035338,3035338,3035338,3035338,3035338,3035338,3035338,3035338,3035338,3035338,3035338,3035338,3035338,3035338
151,"Ukraine",1604183,1604183,1604183,1604183,1604183,1604183,1604183,1604183,1604183,1604183,1604183,1604183,1604183,1604183
152,"United Arab Emirates",442226,442226,442226,442226,442226,442226,442226,442226,442226,442226,442226,442226,442226,442226
153,"United Kingdom",4315602,4315602,4315602,4315602,4315602,4315602,4315602,4315602,4315602,4315602,4315602,4315602,4315602,4315602
154,"Uruguay",84376,84395,84395,84395,84395,84395,84395,84395,84395,84395,84395,84395,84395,84395
155,"US",29869514,29869514,29869514,29869514,29869514,29869514,29869514,29869514,29869514,29869514,29869514,29869514,29869514,29869514
157,"Venezuela",156251,165304,179355,200121,228687,264290,303504,341130,372668,396197,412253,422546,428881,432684
158,"Vietnam",2612,2656,2722,2805,2909,3049,3226,3457,3756,4142,4642,5290,6126,7209
169,"West Bank and Gaza",225976,225976,225976,225976,225976,225976,225976,225976,225976,225976,225976,225976,225976,225976
