id,Country,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17
0,Washington,25038.0989889228,25797.3917387036,26622.3817759717,27532.1732316236,28545.3847072475,29666.6326042355,30926.3469768495,32362.7014020022,33980.4534587805,35822.6164899402,37922.6564681265,40292.2932691371,43001.8882765002,46102.5971134782,49657.7286577435,53680.2828389278,58233.5927068047,63392.6331056753,69241.1675275638,75873.1614128337,83396.5964973914,91931.3768809443,101609.802968556,112583.751449131,125021.285915318,139110.398780705,155065.190343402,173119.885756137,193534.313522579,216594.960672241,242625.908670294,271984.947131916,305064.858699293,342294.816773484,384141.116688053,431106.636136973,483729.626287541,542581.175845388,608259.974879379,681385.503232722,762588.228315396,852496.028210252,951718.239380977,1060825.51825254,1180326.07377697,1310637.1293215,1452054.22613615,1604718.75653533,1768585.27716245,1943390.76491759,2128628.49467982,2323529.41585757,2527053.98763139,2737897.21899891,2954508.72195715,3175128.51532133,3397837.82765294,3620622.29907535,3841443.5832009,4058314.10929076,4269369.31548991,4472931.67583538,4667561.84956904,4852093.80664206,5025652.61252779,5187655.37909773,5337797.4344653,5476026.83104382,5602510.82217175,5717597.94570063,5821778.95542768,5915649.19528486,5999874.27342778,6075160.16845015,6142228.27860789,6201795.43999914,6254558.60832591,6301183.69643669,6342297.96323819,6378485.33006804,6410284.03168582,6438186.0688959,6462638.00280962,6484042.70649187,6502761.76159705,6519118.25241939,6533399.76616403,6545861.45578146,6556729.06101245,6566201.81502372,6574455.18913397,6581643.44740378,6587901.99728297,6593349.53295091,6598089.975255,6602214.21696149,6605801.68499929,6608921.73300444,6611634.87815539,6613993.89633149
1,Illinois,135286.757842488,143240.263115799,153623.373140781,167314.231865348,185614.059503779,210289.39172225,243847.042684713,289318.846206724,351282.504620919,435674.814310347,550286.696067211,705477.138227252,914521.710513659,1194000.58659271,1563558.6848183,2043310.84380211,2653974.44777405,3411391.84858027,4319802.58985735,5363901.47401366,6502748.50221916,7670304.98338152,8786592.23364235,9777601.10037903,10595176.607176,11225941.0827643,11685908.4578065,12007030.355705,12224396.6534857,12368631.7222837,12463294.0776669,12525147.1006918,12565568.3851821,12592061.3481767,12609494.2992062,12621003.4662008,12628610.9313675,12633630.9385798,12636929.1083603,12639083.315804,12640482.2385823,12641386.8274535,12641970.6149436,12642347.5298021,12642591.47432,12642749.9474598,12642853.3279296,12642921.0247695,12642965.4705949,12642994.6757736,12643013.8447223,12643026.3908769,12643034.5715453,12643039.886093,12643043.3294845,12643045.5581277,12643047.0014316,12643047.937976,12643048.5473686,12643048.9450382,12643049.205173,12643049.3755892,12643049.4872557,12643049.5603508,12643049.6081006,12643049.6392148,12643049.6594409,12643049.6725674,12643049.6810817,12643049.6866076,12643049.6901994,12643049.6925386,12643049.6940651,12643049.6950627,12643049.6957152,12643049.696142,12643049.6964209,12643049.6966028,12643049.6967214,12643049.6967985,12643049.6968486,12643049.6968811,12643049.6969023,12643049.696916,12643049.696925,12643049.6969308,12643049.6969347,12643049.6969372,12643049.6969388,12643049.6969399,12643049.6969406,12643049.696941,12643049.6969413,12643049.6969415,12643049.6969416,12643049.6969417,12643049.6969418,12643049.6969418,12643049.6969418,12643049.6969418
2,California,143986.675322422,152451.270732225,162037.824871397,172957.567815366,185380.660611738,199841.464301354,216596.059546458,236152.043722118,259125.045519822,286045.981123855,317535.277831048,354619.415770289,398543.682232667,450395.007440471,511767.488040708,583594.959800013,667642.104521655,765991.798712831,881056.220731425,1015634.94408157,1172900.74900974,1356500.69502929,1570565.22296381,1819735.7206047,2109219.43834149,2444802.29397269,2832781.53176256,3279894.7993012,3793273.37456814,4380226.87818929,5048160.26621014,5804163.73787541,6654593.72581912,7604564.07255796,8657353.72983723,9813773.76555375,11071528.492494,12424658.9479394,13863157.114046,15372843.6059059,16935597.7677605,18529995.6293546,20132341.0239046,21718001.6095904,23262915.1442235,24745057.8820304,26145707.284351,27450335.2915537,28649047.9568248,29736570.3559022,30711847.1592901,31577376.0772091,32338404.3296107,33002105.3506853,33576823.3454883,34071438.1453348,34494871.1553396,34855729.9901526,35162075.1806473,35421285.4197387,35639997.3666804,35824097.8737693,35978750.793167,36108444.7916248,36217052.4111665,36307893.6923323,36383799.9601484,36447175.0092961,36500052.0472409,36544145.5137026,36580897.4131899,36611518.1517924,36637022.1042261,36658258.2853049,36675936.5895866,36690650.0963513,36702893.9420818,36713081.2367867,36721556.4580978,36728606.7067187,36734471.1548442,36739348.9703523,36743405.9560911,36746780.1063477,36749586.2513901,36751919.9349356,36753860.647527,36755474.5202555,36756816.5674039,36757932.552832,36758860.5430694,36759632.1998035,36760273.8556508,36760807.4096681,36761251.072839,36761619.9886204,36761926.7493914,36762181.8261527,36762393.9259468,36762570.2890839
3,Arizona,33915.6344375358,42068.21881401,53937.3210224344,71309.3733007519,96744.4997940638,134144.847957286,189373.452817726,270175.205601127,387931.804206768,558476.688861766,801797.544913182,1142713.04352015,1606870.1965278,2214140.58668244,2964699.92556206,3821912.11754555,4707784.89432802,5518980.12223631,6168932.01284551,6625816.74406675,6913176.55212139,7079814.1709842,7171644.82381965,7220890.34308901,7247010.89226626,7260865.7749693,7268270.53457233,7272280.27133557,7274487.65917304,7275723.46770735,7276424.44699284,7276823.69722396,7277049.34077314,7277174.63056316,7277242.7436733,7277279.13316384,7277298.38319062,7277308.54501906,7277313.9324887,7277316.8151087,7277318.37682223,7277319.23478485,7277319.71231199,7277319.98060531,7277320.13182122,7277320.21664806,7277320.26366863,7277320.28932426,7277320.30311748,7277320.31046194,7277320.31436118,7277320.31643793,7277320.3175526,7277320.31815723,7277320.31848894,7277320.31867281,7277320.31877544,7277320.31883287,7277320.3188649,7277320.31888261,7277320.31889229,7277320.31889752,7277320.31890032,7277320.31890182,7277320.31890262,7277320.31890305,7277320.31890328,7277320.31890341,7277320.31890348,7277320.31890352,7277320.31890354,7277320.31890355,7277320.31890356,7277320.31890356,7277320.31890356,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357,7277320.31890357
4,Massachusetts,106266.638734957,109074.858298129,112379.001103709,116307.394417233,120964.287990141,126546.801291508,132529.748216568,139813.660735181,148679.921218802,159479.546773255,172645.709863344,188693.027185781,208328.101439516,232371.431964498,261770.342512268,297196.436845352,339826.355373262,391037.529896689,452415.450363323,525772.507230551,613131.867047726,716867.968203503,839383.74473368,983146.100352693,1150549.50761768,1343723.82750451,1564287.09375823,1813031.49183507,2089602.71890329,2392201.6275282,2717436.03605394,3060201.23757548,3413832.36449877,3770509.26795204,4121885.81774998,4459855.04605983,4777293.76781417,5068681.37515424,5330439.52207478,5560972.13038681,5760447.07121733,5930411.46645995,6073346.19951782,6192244.82536826,6290269.66427739,6370503.1364785,6435793.59189772,6488675.85600837,6531345.37582387,6565666.64143269,6593200.63817446,6615240.85721722,6632850.78010891,6646899.42102391,6658093.24417418,6667003.96636859,6674092.36107292,6679728.41773647,6684208.28003618,6687768.36853833,6690597.07124213,6692844.31914079,6694629.36036756,6696047.02055767,6697172.70953723,6698066.40533788,6698775.81392024,6699338.87488644,6699785.75067253,6700140.40901581,6700421.88465774,6700645.28685285,6700822.60427881,6700963.34762268,6701075.0617317,6701163.73282606,6701234.11160844,6701289.96922473,6701334.29984587,6701369.48099031,6701397.40048726,6701419.55715282,6701437.14072787,6701451.09542117,6701462.17045329,6701470.96026308,6701477.93647583,6701483.47329971,6701487.86768166,6701491.35529043,6701494.12318394,6701496.31984748,6701498.06315016,6701499.44665458,6701500.54462381,6701501.41599693,6701502.1075471,6701502.65639055,6701503.09197963,6701503.43768568
5,Wisconsin,23215.0479476273,25579.4469594943,28591.1854944646,32398.4589703786,37351.3101218921,43969.3820801299,52839.8893684472,64656.4075518789,80388.4964498168,101360.903757713,129377.380645704,166775.632068775,216607.919236089,282798.029723114,370253.66339519,484488.731252064,632383.356239722,821578.725674198,1059850.13483604,1353856.60207584,1707246.89774196,2118286.22562162,2577549.6879859,3066761.82669003,3560120.0813188,4028709.46531341,4446936.40790074,4798242.23731684,5077453.66479909,5289172.20463452,5443860.22534046,5553831.77817374,5630573.04968142,5683517.80133671,5719830.47562299,5744686.85106487,5761708.89404614,5773382.75416669,5781398.22259112,5786901.44466148,5790673.20566032,5793249.86494997,5795003.03751647,5796191.38722815,5796994.69670926,5797537.06807914,5797903.38941795,5798151.20834988,5798319.26714425,5798433.53959126,5798511.41901229,5798564.57315026,5798600.86261132,5798625.61560596,5798642.46807344,5798653.91508086,5798661.67369583,5798666.92469969,5798670.47689369,5798672.88114194,5798674.51053243,5798675.61667506,5798676.36888296,5798676.88109116,5798677.23012006,5798677.46794229,5798677.62986523,5798677.73997035,5798677.81473052,5798677.86542684,5798677.89977781,5798677.92305016,5798677.93882459,5798677.94952689,5798677.95679624,5798677.96173905,5798677.96510246,5798677.96739184,5798677.96894987,5798677.97000954,5798677.97072963,5798677.97121851,5798677.97155018,5798677.9717751,5798677.97192763,5798677.97203111,5798677.97210136,5798677.97214909,5798677.97218154,5798677.9722036,5798677.97221861,5798677.97222882,5798677.97223576,5798677.97224047,5798677.97224367,5798677.97224584,5798677.97224731,5798677.97224831,5798677.97224899,5798677.97224945
6,Texas,83617.8021261136,90083.1348479835,97735.9607260343,107228.537850324,118706.46427786,132626.495905115,149880.548783924,171121.048683581,197403.005321313,229979.708807382,270365.086795312,320546.783103361,383233.347859394,461508.763493312,559044.09478823,679608.314541917,828473.246071474,1012026.50722262,1237820.87669199,1514844.97990016,1853582.85155935,2265959.70822427,2765306.44572911,3365982.67988431,4082748.53000179,4929739.67276601,5918942.394751,7058156.64071026,8348688.80964095,9782964.39919619,11342692.0994081,12997906.0492126,14707877.5721302,16424184.3839312,18095683.8802166,19674496.2344765,21121589.9412333,22410581.807015,23528992.4816931,24477039.5600104,25264752.2379455,25908448.6794479,26427451.2225389,26841537.0346605,27169263.6330695,27427066.8808508,27628934.4345998,27786442.7666669,27908989.6615385,28004106.0640795,28077776.2463392,28134729.3502458,28178688.0070893,28212572.6650294,28238666.5830773,28258748.3206119,28274198.1204155,28286083.3544413,28295227.0126426,28302262.299669,28307675.820171,28311841.4073162,28315046.3785898,28317511.7496172,28319407.7000594,28320865.3662586,28321985.8310197,28322846.9950768,28323508.8539448,28324017.570598,28324408.630765,28324709.2915165,28324940.4802294,28325118.2636733,28325254.9806443,28325360.1120537,28325440.9474089,28325503.0944401,28325550.8686507,28325587.5913954,28325615.818452,28325637.5157541,28325654.194823,28325667.0173038,28325676.8756878,28325684.4556002,28325690.283792,28325694.7650492,28325698.2105297,28325700.859495,28325702.8959655,28325704.4614912,28325705.664951,28325706.5900814,28325707.3012687,28325707.8480087,28325708.2683436,28325708.5915094,28325708.839974,28325709.0310056
7,Nebraska,16534.6061881383,17198.0260408077,17935.6341808142,18736.1802131314,19637.8351648466,20670.7018507094,21850.0908245723,23198.012243255,24745.8764228643,26533.2064934431,28601.4517708053,31020.6473546364,33868.3170541384,37216.4064504852,41153.0339855783,45693.8660700222,50937.2748619225,56992.9201646756,63990.2812321125,72072.3437953273,81398.4632519193,92148.5897306432,104523.860643084,118746.253641902,135057.732613685,153719.510919883,175005.5333359,199197.58868484,226580.696270715,257432.779849237,292026.187900194,330602.205346444,373353.437210165,420402.68626551,471781.577719782,527409.195605447,587072.748866958,650413.471757014,716920.735393568,785936.959369126,856674.922430684,928248.220202934,999712.770783439,1070115.53976757,1138545.73747617,1204181.55938235,1266329.38510466,1324450.42221609,1378173.02155016,1427290.95840579,1471749.95728992,1511625.90140088,1547098.49170387,1578423.79432193,1605908.35563344,1629886.6383268,1650702.63200786,1668695.8069074,1684191.10385006,1697492.37441311,1708878.61524877,1718602.29726895,1726889.20564937,1733939.31028636,1739928.29507739,1745009.46835083,1749315.85385015,1752962.32226007,1756047.66886667,1758656.57659036,1760861.42818007,1762723.94946251,1764296.67823339,1765624.26214704,1766744.59493448,1767689.80342859,1768487.10018284,1769159.51684628,1769726.5329638,1770204.61379804,1770607.66943767,1770947.44605894,1771233.85885793,1771475.27493471,1771678.75331521,1771850.24833828,1771994.78179674,1772116.58848762,1772219.23918468,1772305.7444779,1772378.64243119,1772440.07256811,1772491.83831295,1772535.45968458,1772572.21776005,1772603.19218773,1772629.29282997,1772651.28644788,1772669.81919977,1772685.43560623
8,Utah,13924.0076135867,15731.4652374488,18089.1960078924,21142.15314995,25154.3365248355,30455.2250573583,37504.3287267293,46891.6776492547,59368.1706940798,75947.6744608552,97922.0692644333,126969.416769527,165361.080200497,215857.09517836,281822.322268725,366831.029000356,475002.071002224,610409.968753937,776383.06642573,974443.805306209,1203036.47632793,1456365.0035297,1723967.27830251,1991668.92960205,2244104.36108442,2468116.47664059,2655567.44795775,2804298.69439182,2917120.25735869,2999720.1669357,3058644.79063026,3099946.69302073,3128586.27230726,3148335.63293444,3161928.93389792,3171288.29009243,3177740.23742159,3182191.82651312,3185262.2121336,3187375.8975044,3188826.25918928,3189817.62843804,3190492.86375422,3190951.64393888,3191263.05249025,3191474.53150513,3191618.38542259,3191716.46876416,3191783.51131193,3191829.43261867,3191860.92595209,3191882.52729557,3191897.32908021,3191907.45304285,3191914.36238096,3191919.06854788,3191922.26999976,3191924.44714092,3191925.92859616,3191926.93796539,3191927.62680046,3191928.09762894,3191928.41982889,3191928.64044361,3191928.79147933,3191928.89479788,3191928.9653873,3191929.01354985,3191929.04637307,3191929.06872759,3191929.08395157,3191929.09432492,3191929.10139965,3191929.10622982,3191929.10953071,3191929.11178797,3191929.1133319,3191929.11438766,3191929.11510918,3191929.11560186,3191929.115938,3191929.1161672,3191929.11632342,3191929.11642991,3191929.11650253,3191929.11655208,3191929.11658592,3191929.11660904,3191929.11662484,3191929.11663564,3191929.11664302,3191929.11664806,3191929.1166515,3191929.11665385,3191929.11665545,3191929.11665655,3191929.11665729,3191929.1166578,3191929.11665815,3191929.11665838
9,Oregon,5203.9436317298,5450.53050361512,5739.09986772584,6079.15570719468,6479.66982890326,6952.56266421122,7512.900773196,8184.63058076261,8984.69180572692,9937.80744809981,11071.7759968379,12444.9293092229,14088.1213586487,16022.5874030561,18350.3125809445,21121.9777130184,24423.8274847251,28357.4541954446,33043.2224003275,38624.0539553342,45269.1566439692,53178.3281612162,62585.7310678012,73767.4642254523,87047.1603708075,102803.109397622,121470.319360116,143553.904857451,169639.84319684,200387.277166052,236543.657468108,278941.486016437,328494.023876495,386183.862390045,453041.877164385,530113.952739787,618412.866002901,718853.576923147,832170.882672924,958821.923890404,1098879.12019662,1251924.74025927,1416960.41021418,1592350.73244127,1775822.8686048,1964533.71692406,2155212.32414164,2344368.18733327,2528541.17379924,2704556.97830408,2869748.4819512,3022110.07667689,3160367.0566732,3283960.54983912,3392964.15011183,3487957.44288518,3569882.90868031,3639908.16009837,3699307.87766895,3749372.0764736,3791341.43474171,3826366.53005185,3855486.09260477,3879619.1003651,3899566.1222594,3916016.27094306,3929557.12851164,3940685.87855732,3949820.54626827,3957310.71624233,3963447.39994618,3968471.90840287,3972583.69134966,3975947.16500074,3978697.5866134,3980946.05376344,3982783.71786946,3984285.30622902,3985512.04639542,3986514.08221228,3987332.46330227,3988000.78039964,3988546.50871576,3988992.11149441,3989355.94674399,3989653.01223237,3989895.55730787,3990093.58488664,3990255.26280596,3990387.26043601,3990495.02377529,3990583.00004918,3990654.8209761,3990713.45228862,3990761.31575303,3990800.38879338,3990832.28587334,3990858.32500407,3990879.58210727,3990896.93544837
