id,Country,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17
1,"Albania",2312,2359,2396,2453,2557,2666,2862,3119,3449,3967,4604,5481,6660,8065,9846
2,"Algeria",3126,3148,3171,3193,3205,3211,3215,3216,3217,3218,3218,3219,3219,3219,3219
3,"Andorra",121,125,130,137,144,153,164,176,192,209,230,253,279,307,337
6,"Argentina",57524,58956,60976,70878,158839,450653,625802,655421,663486,664371,664481,664504,664506,664506,664506
7,"Armenia",3720,3893,4071,4364,4793,5280,6142,7160,8602,10694,13070,16516,20412,24841,29936
8,"Australia",909,909,909,909,909,909,909,909,909,909,909,909,909,909,909
9,"Austria",9656,9887,10107,10411,10973,12094,14238,17947,23370,29603,35017,38651,40672,41675,42144
10,"Azerbaijan",3879,4180,4585,5306,6917,10372,17597,31575,54948,85824,115756,136940,148678,154282,156761
12,"Bahrain",553,579,610,650,701,765,847,947,1065,1199,1345,1495,1642,1778,1898
15,"Belarus",2344,2413,2484,2615,2969,3850,5978,10646,19032,29757,38643,43592,45723,46532,46825
16,"Belgium",23433,23751,24045,24589,25558,26666,28757,31670,35485,41270,47812,55391,63222,69697,74996
20,"Bosnia and Herzegovina",7378,7963,8542,9262,10270,11397,12817,14611,16691,19214,22176,25526,29318,33445,37811
21,"Brazil",351754,372631,392371,419283,468337,561481,731541,1017275,1435992,1939926,2418081,2776942,3000092,3122502,3184954
22,"Brunei",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
23,"Bulgaria",14433,15310,16129,17315,20251,27471,42972,68105,94594,111985,119928,122910,123941,124287,124402
24,"Burkina Faso",152,154,155,158,163,170,185,214,273,389,620,1076,1969,3694,6925
26,"Cambodia",25,36,48,86,154,298,633,1395,3126,7010,15480,32890,64599,111118,160584
28,"Canada",23267,23521,23856,24438,25303,26812,29451,33908,41006,51321,64463,78624,91333,100952,107312
31,"Chile",24212,24982,25794,26937,28466,30756,34161,39022,45575,53752,63016,72422,80951,87914,93122
