id,Country,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14
10,"Azerbaijan",1684.66103814645,1794.25865990905,1903.36082411073,2011.3030110526,2119.51638889526,2258.51455548094,2406.99338310396,2553.46443482704,2708.05017398126,2927.70644049601,3172.15148937905,3497.85136050615,3840.00762367548,4188.53534577346,4596.73275995157,5038.83486698518,5549.40081256739,6098.47360849068,6724.81225176863,7424.29719909976
11,"Bahamas",77.2515273723848,82.5756463724403,87.5596316472877,91.8198712070295,98.6504059099179,108.135620101192,116.825662786308,124.678367105116,133.887938700691,147.357362366562,162.549282393284,176.567219561711,191.098692164718,209.967273538788,234.095583594138,258.896815260901,282.84856413353,310.575209072229,346.40728581461,387.541032345228
12,"Bahrain",2594.50113688294,2691.81342332151,2789.71123241857,2888.51515115557,2990.15131262327,3094.25241278037,3200.74532829679,3312.41277459959,3429.04059009705,3540.04109610598,3652.83029633875,3771.22163416947,3895.01317521539,4009.42319372262,4125.8720239093,4244.80043575132,4366.42290424596,4490.82015665693,4618.75314528443,4750.1791089079
13,"Bangladesh",4982.29993450517,5543.11392235414,6110.38005183206,6684.23996714039,7264.8673514652,7852.6656111119,8446.23495940768,9045.94953682409,9651.87536288212,10264.243812876,10882.4030263803,11520.3216404901,12180.9982825673,12832.6948393704,13496.5728134549,14173.2036276928,14863.2058376085,15567.2467402097,16286.022857645,17020.4573441041
14,"Barbados",77.390536403894,77.857047881531,78.2255260520282,78.6103786616023,79.2026201475416,79.5796603964246,79.9424019626167,80.3561383536008,80.9126125590921,81.401021858339,81.9056635521128,82.4639428660457,83.1178146185067,83.6921443415946,84.2817516500193,84.9029563720304,85.5803271170281,86.2695714478709,86.9958663849475,87.7667064750965
15,"Belarus",9143.01071485567,9834.10575714773,10464.1310803086,11052.8637155065,11607.9028123894,12137.3998914146,12638.1685718569,13114.4365861197,13569.9600232785,14001.8858684169,14406.4305260344,14806.095806688,15202.200960944,15561.777158978,15912.1663044352,16254.4216093979,16589.5232268744,16918.037293591,17240.0776584854,17556.2130400788
16,"Belgium",45984.1271144099,47841.5550437874,49547.5372981359,51372.5637705401,53937.4163337646,56167.8870763299,58709.5463026751,61250.9555071205,64395.7555834623,67482.9561197825,71184.9893619413,75012.6075288754,79632.3109363555,84271.6004080258,89692.6117240295,95302.3805722219,101796.625847257,108612.845338937,116476.959916659,124808.944427102
17,"Benin",54.8964312981705,55.8774507579725,56.9510401717008,58.1259344922887,59.4116929001756,60.818776575669,62.1793477746989,63.4890175665953,64.742982879695,65.9359874226375,67.0622789181002,68.2948481298265,69.6437234529325,71.0352914747551,72.4655988695255,73.9295661065546,75.4208101135129,76.9314435004933,78.451847500393,79.9873330203929
18,"Bhutan",7.14442475175809,7.34573643647543,7.57161367162979,7.78274531425175,8.01161210440842,8.24206513969125,8.472927107373,8.74060717869111,9.05158284077286,9.39878716974032,9.79459166112126,10.2009846692915,10.5965275585088,11.0063037158686,11.4304546674315,11.8399561747321,12.255644786863,12.6735676174845,13.0998056907626,13.5218216497155
19,"Bolivia",896.179177287326,1002.37861030844,1124.49930674122,1246.56272715196,1364.72622711507,1558.97057003304,1807.71606626977,2036.58247135555,2268.91987198872,2598.53288986228,3027.38022257536,3519.26882681898,4051.89477597628,4558.29306855555,5197.64890592225,6091.48649084408,7117.34533966056,8179.73526245953,9341.79726040311,10763.2826705726
20,"Bosnia and Herzegovina",1459.24312627299,1498.4549608498,1537.32955616773,1575.57172818717,1613.27407577933,1653.63683449577,1695.13210876498,1739.07673561255,1785.77571294016,1832.86308426879,1882.94681744333,1937.3386815847,1997.03531110301,2059.31606101586,2124.85913780909,2194.02159984846,2267.0513104297,2344.36774511859,2426.9079866684,2515.16992056802
21,"Brazil",57249.9041105489,61357.9325838727,65748.8046473563,70399.3048447668,75498.1569455479,81100.6833404465,86780.7632659259,92877.9908946537,99449.5143304377,106539.941658299,114150.701244894,122415.750336731,131460.721583442,140935.527140938,151114.200665299,162051.237655374,173814.304311229,186489.016891125,200158.295689423,214910.280247404
22,"Brunei",138.082735917365,138.172317031702,138.269309677737,138.374327044624,138.47975947509,138.577367736133,138.666504500806,138.746468885343,138.816502017937,138.88405580065,138.957198662613,139.036393013683,139.122139520284,139.208135074669,139.293833941196,139.37859837751,139.461687145988,139.542927271231,139.62281314242,139.701933608152
23,"Bulgaria",1274.04206731653,1327.74662227992,1375.80324573521,1427.16672412914,1501.99982170617,1558.53209593597,1616.10031207997,1681.59426370223,1752.3298458542,1819.0335364833,1906.83861146072,1982.73992916371,2061.5112277387,2135.98430598563,2229.013331197,2311.77935045421,2397.00942909099,2487.12327074568,2588.0967096248,2685.35694711756
24,"Burkina Faso",639.614305755112,652.326064449735,663.777538415424,676.126183563532,688.300133654073,700.707212267642,714.016067811254,728.122355275553,743.184846957054,759.457589912827,777.114687827822,796.641920198163,818.458643548523,841.263408462285,865.86964209742,892.474280600435,921.287089581658,952.549375451907,986.488450668743,1023.33007073582
25,"Cabo Verde",92.920604324957,99.6871782713507,105.311633775791,110.267152412877,114.814821750513,119.074574213745,123.552631379743,128.320696047287,133.388150619077,138.728755193186,144.349736078861,150.468524826847,157.082483372994,163.594191913364,170.349945847238,177.383551659323,184.733005070972,192.441139955305,200.558779222518,209.095399221069
26,"Cambodia",122.040714376242,122.060315447606,122.065226859394,122.070538201188,122.076282038791,122.082493589831,122.08921093966,122.096475274853,122.104331135752,122.112826689559,122.122014025672,122.131949475061,122.142693955653,122.150998025157,122.158382193956,122.165967716286,122.173738422307,122.181674173694,122.18975032456,122.197937120893
27,"Cameroon",1481.42201512726,1572.41485073759,1648.67509827167,1734.54388685707,1827.42979316466,1926.78907285586,2033.2249570534,2154.60578632195,2271.06230542234,2393.02762730164,2537.94325513591,2695.92907962434,2836.50635865067,2999.81778324115,3230.80562506137,3457.90532932805,3672.03840153878,3892.05151187789,4123.67717381181,4369.52121083929
28,"Canada",45976.7863928423,48351.2391568589,50964.7564226687,53647.8074446159,56518.8569174941,59573.4796066586,62860.3226161909,66429.7826519898,70337.8996645682,74643.9101491563,79429.7902169588,84845.696795547,91000.275940921,97755.9644365767,105264.241532307,113625.300099298,122953.447498945,133376.681464261,145037.531398414,158096.891469314
29,"Central African Republic",16.5020026446478,17.1699885649393,17.9465285472949,18.7720885216148,19.6717983519668,20.6609939648504,21.7525675486787,22.9459268055949,24.252882189437,25.6741448062268,27.2234196278388,28.9219799258641,30.7952438548038,32.8418936445365,35.1024388904278,37.6021027231431,40.3689861788655,43.4333027952191,46.8286987761827,50.5922798280868
30,"Chad",40.9848357425442,42.2308392132718,43.3977935399606,44.5929562558861,45.8092069781525,47.0488357078883,48.3143699398676,49.6518533313339,51.0690641004606,52.6394859428345,54.3040066989503,56.1295556148175,58.1209283861878,59.9693674657625,61.8869705125,63.8857882780508,65.9714876394049,68.1511802861088,70.432500153114,72.8236332217537
31,"Chile",12761.7980387471,13310.611173149,13898.5697254333,14526.3092918335,15153.9425955045,15823.8995606212,16540.5950631019,17310.5954802543,18152.48076577,19077.8451498788,20099.0326666845,21252.1010116162,22556.1942084236,23960.9346938961,25511.7507550526,27226.4635980016,29125.0712994996,31229.9857546955,33565.7814617893,36159.6695165743
32,"China",83931.8566048003,83960.9054306232,83988.4683249142,84013.1119233033,84034.9868468718,84054.7576224475,84072.7590054836,84087.4159117059,84101.7689981093,84115.906448504,84129.8663008996,84143.886071801,84158.091521301,84170.818753531,84182.6250568661,84193.5395267443,84203.682769766,84213.1715748015,84222.1091457002,84230.6010888886
33,"Colombia",5042.57893495072,5317.43681169865,5567.22099519548,5803.13476208519,6035.80890434394,6269.83921128726,6510.23993463356,6761.20451285795,7026.87358978019,7308.40468993408,7609.68848233929,7941.97425494134,8309.32948593727,8689.44333322255,9099.49865511183,9541.99819424103,10019.7282509454,10535.4408392553,11092.3477239719,11693.9144131938
34,"Congo (Brazzaville)",204.802772779497,210.009812468816,214.741265840731,219.149441956984,223.271816426114,227.101981983923,230.893384835133,234.607347147209,238.27966216459,241.908771511209,245.396535835404,248.956720009636,252.540861732949,255.747313865059,258.852663597135,261.854723492218,264.763566383985,267.591118320779,270.351365085869,273.041975528793
35,"Congo (Kinshasa)",404.910705242468,417.229924260101,430.060790067436,443.137813852658,456.360149462858,470.162903326061,484.108048313414,498.398148893459,513.221598655423,528.065652915008,543.713430062235,560.578723801219,578.878062168181,597.23203190277,616.400390398383,636.435788263176,657.381954337614,679.304553409576,702.335095247954,726.545733178899
36,"Costa Rica",701.486765495014,721.344417247698,743.162246796097,765.48433170103,788.276710776427,810.942871275892,832.823419206884,854.91333016371,877.239571427798,899.610192405361,921.536255876929,943.677294746635,973.88297619144,1014.01684171275,1063.99599346163,1122.11050051704,1186.91617256055,1256.71457304373,1329.49388182989,1404.5989213362
37,"Cote d'Ivoire",1118.47347465719,1167.71931735265,1220.20018352047,1277.02127503611,1338.58569506857,1404.90027210814,1476.86622018993,1552.47912553227,1634.88107032265,1726.13060679474,1827.23720405807,1941.03181131687,2069.82421945392,2207.59342508723,2359.81646336591,2528.04216790526,2713.93193784003,2919.41675490699,3146.69054842149,3398.15551347481
38,"Croatia",2042.14182877015,2081.80550659915,2122.32198090423,2160.73511590228,2200.04298342012,2240.30369231965,2282.89324572896,2328.66373348588,2378.14646270162,2431.86594592251,2490.76164466118,2556.5080462385,2630.05436449469,2707.87641262693,2792.36207421388,2884.42087612229,2984.98210671755,3095.00765987112,3215.52024543888,3347.57866641139
39,"Diamond Princess",712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712
40,"Cuba",1355.59967457122,1429.02362669881,1502.58918822534,1597.31121211618,1701.17648093408,1798.1352446344,1909.06120614368,2038.79206998316,2176.27383709037,2325.17034701483,2498.18671934846,2696.38942151303,2918.6870574788,3164.38586318586,3442.68325190139,3753.5449391453,4101.53733185195,4495.26804717466,4940.14066624854,5441.22055363987
41,"Cyprus",819.562642576784,835.058396510935,849.803493877552,864.068679589128,878.188670303135,892.551697096479,907.468478344843,923.170045368518,939.813467890787,957.774459689299,977.248786733034,997.459599343978,1019.04929361953,1040.98089930115,1063.73576504126,1087.44360567489,1112.23774214184,1138.2321217599,1165.50816565453,1194.13494206676
42,"Czechia",7411.36158619482,7570.65231880744,7726.53671365472,7865.38191558794,8004.09553446892,8205.51466257541,8400.48065824468,8596.25900834861,8782.91927831558,8973.41127683492,9223.97213314064,9491.49554349118,9776.39855397233,10057.6815930915,10348.960195244,10697.7374872456,11072.7275950544,11468.4835589893,11878.3168364562,12310.3058906589
43,"Denmark",8578.38680534209,8756.94327400407,8924.94599025801,9082.72277591503,9262.36270535496,9453.46273652928,9652.74091473757,9825.02528768776,9999.20675537563,10182.2808522073,10379.9769557646,10580.6490096861,10781.6941622334,10972.151463499,11170.7514756178,11376.5760189187,11585.654004286,11792.3795839438,11999.8499839376,12211.7970623898
44,"Djibouti",1066.00511387621,1141.19975292245,1221.15254758895,1305.81224445292,1397.71998959288,1497.3305915038,1607.28910255457,1730.4339218981,1871.0756894386,2032.08572976429,2218.83833110593,2436.2670754498,2691.14345790966,2978.15490782576,3302.66908152378,3670.18962250284,4087.33669918674,4561.4449433565,5101.01996993047,5715.53769624552
45,"Dominican Republic",6186.09135664835,6783.66452604828,7534.42515851581,8382.8463045806,9336.80260288987,10377.4130277588,11516.4906477882,12766.5855214303,14142.8503247252,15665.1130400605,17348.5904493511,19194.4143993952,21202.3013100467,23340.9977596406,25628.4205487806,28009.6439241377,30501.6245689938,33423.0652453101,36914.4706703908,41033.1339338829
46,"Ecuador",23608.732733027,26708.7648678918,30543.7727917394,33834.3261015843,37249.0561433777,40538.3071854162,43882.2906987974,47265.2372733581,50763.2624491465,54415.4934558453,58133.5995930545,62079.261620889,66282.7091317529,70287.4181395803,74529.8747849139,79041.063058219,83851.9332804862,88993.8297582572,94498.4272685022,100397.628181883
47,"Egypt",4244.2858635635,4497.28880860459,4739.48554343504,4972.38644451294,5199.82232750439,5424.73517638324,5648.60845520065,5883.78678669974,6127.51191483719,6377.96132661906,6633.53090211942,6899.94987934222,7178.51256971522,7453.25826458583,7735.37510436278,8025.85515558325,8325.40255440379,8634.63861694209,8954.08229636103,9284.37860089629
48,"El Salvador",289.965743819855,318.259922041081,347.559352580424,378.45123212716,411.68191455665,448.13627790336,488.667240471321,534.363904328868,586.564571523426,646.830431073398,716.748047438882,799.39338883033,897.38555458325,1010.00610425344,1141.6787800681,1295.91171339467,1476.84252482904,1689.33134474432,1939.07757766419,2232.79609821457
49,"Equatorial Guinea",224.343302704927,257.142624028403,296.594904625069,333.166179420646,372.954649209132,411.398810208711,451.29715019844,491.529369803659,533.162155355928,575.936171155704,618.910425322296,663.029693023184,708.335595081885,750.46845834577,793.169068203861,836.448395409788,880.357241027419,924.934588780966,970.20150307671,1016.15751935828
50,"Eritrea",39.5197596899545,40.1267889519671,40.8392314169002,41.679002822023,42.5894137514145,43.5851503639138,44.7047424603298,45.9739399118889,47.4238460229983,49.1751918447306,51.2906472233915,53.8459110164223,56.9324197399047,60.5525598187368,64.7991293489897,69.7804465195383,75.6227917428102,82.4904837591192,90.5789480456348,100.116225909009
51,"Estonia",1624.25834801348,1644.87100979281,1672.89330319406,1693.6395900481,1719.74097007432,1740.28175868264,1765.54446354074,1787.13346999864,1813.10047129116,1837.12383665606,1865.40361696691,1893.38858485186,1925.99023253162,1956.95839535075,1990.92139933472,2024.9044177234,2061.82144097833,2099.490542618,2140.24355318184,2182.42151959652
52,"Eswatini",37.9782440428157,42.2054200952119,46.7949710500857,51.8513051871128,57.3682558781329,63.4313376852939,70.1048087180725,77.3905945897814,85.4023663332639,94.3862802962177,104.429969756463,115.83689380646,128.974558805942,143.564905551628,160.078826473471,178.80601087789,200.070494325378,224.257543779451,251.807982717013,283.232419863423
53,"Ethiopia",119.623482108195,122.243178725664,124.767347935838,127.250726603002,129.673712493045,131.94611566355,134.12289858968,136.244814012058,138.323143379562,140.425772565337,142.588014829107,144.857556485495,147.262159655467,149.625085653836,151.974461442766,154.313196792241,156.646153089602,158.984286420216,161.336290325141,163.711758900412
54,"Fiji",18.1110204734355,18.2343664619194,18.360304297889,18.4891217270844,18.6211384405029,18.7567096209058,18.8851278543984,19.0167010507146,19.1517794717791,19.2907522651719,19.4340517811312,19.5932603807287,19.7701442753531,19.9543402597498,20.1452917346191,20.3434609388595,20.5493294824549,20.7633969503721,20.9861789577252,21.2194370958617
55,"Finland",4499.76472060422,4618.5055744882,4738.8047583639,4860.15834120625,4984.60892079519,5112.67477058537,5237.97437076121,5366.80953192024,5500.03323837143,5639.02866436144,5784.4950834086,5940.54710653563,6109.5338025295,6280.54780682297,6460.15148349616,6648.96279609738,6847.68186699587,7057.17373244566,7278.27543212972,7511.85882881642
56,"France",163619.857867953,167355.021673172,170794.921383866,174307.921820136,177701.996133952,181111.128068559,184514.35499994,188147.676971753,192105.75553042,196429.554287689,201135.379219221,206373.39477547,212249.907593557,218295.954324349,224682.602441521,231498.580065651,238810.149780705,246678.695929495,255171.956844063,264361.426804775
57,"Gabon",179.926508533028,187.848667511545,196.090265397714,204.500914966425,212.654441899757,220.265109732896,228.724386660961,236.628179903758,244.703498381716,252.978651466793,261.308830648504,269.820407886246,279.15559964564,288.48704429814,298.100629217088,307.999373281998,318.17404941119,328.620033295451,339.422977616787,350.521929569886
58,"Gambia",10.0970217652461,10.1549458652868,10.2184898596175,10.2881989991658,10.3646714358069,10.4388611817981,10.5105467670619,10.5794852341604,10.6454100535562,10.708028836608,10.7767229964617,10.8520819752578,10.9347524035197,11.0160304343054,11.0995742959373,11.1850585710583,11.2720733687304,11.3601109961745,11.4494921601249,11.5405901700768
59,"Georgia",454.788321177775,467.401152125147,480.016929097577,492.491660046808,503.608491659613,514.583312004494,525.359701591961,536.299205955503,547.757407445499,559.915674064689,572.74202927081,586.665455913133,601.777434495151,616.64202278074,631.984639195343,647.869619035114,664.375614786014,681.593330361935,699.597690705267,718.472790259147
60,"Germany",157263.527262231,160645.517468684,164002.454597864,167344.911031528,170696.851019286,174072.568465198,177514.579780908,181072.43088305,184795.892469352,188714.85117333,192868.904639953,197371.226938537,202265.568971867,207320.379428619,212679.41292119,218380.749164391,224466.62616713,230982.153276165,237976.960625944,245501.966542922
61,"Ghana",1364.09498651427,1505.54037935807,1657.18973112953,1824.32883483171,2006.46843036641,2204.0839948306,2420.40873112729,2659.39334821851,2923.48398930363,3221.49754816547,3561.82322366394,3955.21808691649,4410.67232161071,4923.22750242597,5509.11633275224,6180.51458430467,6950.92827282762,7836.56715209039,8856.67930306325,10033.6029438023
62,"Greece",2519.28677230209,2551.90525650694,2585.65954751106,2621.01899387676,2658.45250582892,2697.48163283809,2738.50700211684,2779.90309593133,2821.67110134078,2863.81700237828,2907.00367977104,2950.52764140705,2997.0894066928,3043.58874820201,3091.78582132918,3141.74364669782,3193.56694605682,3247.32896185701,3303.08268496377,3360.86152862663
63,"Guatemala",455.284840037038,480.735543734708,504.357252981094,542.713004086688,581.91069076628,608.66491138095,640.77051610072,679.532004837646,713.927940560756,745.481390873249,781.810321144081,820.00633052748,856.110351391886,891.263352228739,929.303650798892,967.022356991889,1004.50957982006,1044.03255034933,1084.91194252331,1125.89494367167
64,"Guinea",1031.48210676328,1130.23852040034,1238.24497186613,1355.89738553542,1484.45622384712,1625.05811104978,1782.36410231025,1958.35740654425,2147.9223598258,2358.25453739587,2592.19629520126,2856.80008284474,3156.9715954759,3485.60222773592,3853.10305800531,4264.44547311208,4726.41749982192,5245.8830302737,5830.64777791363,6489.52696983498
65,"Guyana",73.3035524216699,74.1244023974795,74.5196058197117,74.7237769296584,74.839473122056,74.9104807728083,74.9609541709408,74.9981759824157,75.0303224750559,75.0567825409208,75.077464427425,75.0953426444661,75.1098277334391,75.1134707326839,75.1165165609722,75.1190130369561,75.1210410660271,75.1226804529005,75.1240111632239,75.1250762342966
66,"Haiti",73.7726063815414,75.8024700462871,77.9222199249467,80.1584012567883,82.5868404018597,85.1962718957673,87.9114048690848,90.7433077105756,93.6727932939055,96.6158363724591,99.6052710666222,102.816116813055,106.210474614647,109.603356471961,113.142723295462,116.830821902825,120.670956492162,124.658913292706,128.791218557844,133.071918851996
67,"Holy See",9.06500048337357,9.13844145705623,9.22141627425013,9.31515917918871,9.42106325814436,9.54070062089426,9.66285916329049,9.78786433466427,9.91608345509805,10.0479310743641,10.1838750104631,10.3374121885507,10.5108077844552,10.6981910416953,10.9002650603224,11.1176800193103,11.3510079881655,11.6007122442183,11.8671101365729,12.152006803135
68,"Honduras",618.191913499807,651.268170349788,686.294042932251,740.872080925468,800.614428037231,863.532648030709,941.690001912385,1024.93917534021,1120.92649329536,1236.14869071468,1365.11892629594,1511.68843135438,1683.70949122906,1875.60767767038,2094.51569701231,2345.75939892615,2632.19225466316,2959.27499714747,3334.32664982816,3762.97947278908
69,"Hungary",2531.86860573144,2687.10096331412,2840.70016079924,2993.56969803984,3147.7710625376,3305.10592059106,3467.78735424137,3637.53296435548,3817.30716268773,4009.07592755419,4214.47258255196,4440.19712693825,4690.17737558538,4951.87386473616,5235.98031251699,5545.24261864897,5882.61556419138,6251.30893008169,6654.82530688733,7096.93322102068
70,"Iceland",1795.2557480418,1801.32344838353,1807.35075593619,1813.63873187642,1819.50196305496,1825.32528448741,1831.37601334935,1837.37514872274,1843.62567046719,1850.3087108098,1857.40875280445,1865.14225203709,1873.66050334434,1882.40613471067,1891.52062239081,1901.086009739,1911.10595874796,1921.64852964396,1932.79530095296,1944.58177822884
71,"India",26424.619039119,29097.3294281868,32370.8852694922,35884.0636918069,39756.4209189558,43988.7110077207,48637.7408375365,53664.3291676426,59084.9613024879,64920.0835766664,71191.5415303744,78045.6880122588,85547.7519062575,93535.1310295342,102156.326205022,111445.283886194,121372.025068171,131600.021784607,142040.431765992,154167.274180527
72,"Indonesia",8566.79238384681,9014.73442077966,9506.17683741764,10054.4362534607,10593.1092759029,11166.4523270004,11773.5990540266,12407.0743108385,13081.445976659,13798.399173645,14560.0819235687,15383.969108274,16277.5039478663,17201.1681331706,18180.9825830738,19221.6562074122,20328.4786067322,21507.2017071998,22763.9773427784,24105.2566275973
73,"Iran",89293.9401036943,90573.8456214719,91864.8833582099,93091.8067940814,94323.5194456899,95516.0213444049,96709.0329637275,97904.0647454421,99117.7208806846,100358.370198364,101638.447786188,102998.339697755,104452.875218443,105894.306341451,107378.256924,108910.449752272,110496.651064598,112142.429387696,113853.233661321,115634.33461165
74,"Iraq",1744.96891642596,1788.44872399453,1834.36125883443,1882.59794172252,1933.33111704976,1988.47350363928,2048.31800264615,2109.0786827852,2173.79969135073,2242.74755407094,2316.39308089744,2396.54095880273,2483.64817838984,2574.04667939987,2670.46370108858,2773.36580737801,2883.26905499462,3000.72116325951,3126.29691200207,3260.67894214458
75,"Ireland",18865.0023371742,19650.5732929051,20466.9998275814,21312.0539775046,22126.9762000145,22974.047572597,23864.8125320514,24808.723396318,25826.9115414531,26929.445629677,28129.7591966764,29465.7862873735,30953.5324785292,32515.6440710727,34204.1016326545,36034.0937168582,38022.2010828882,40186.0860503026,42544.2514690673,45115.3667701094
76,"Israel",15427.5163874062,15865.807846392,16325.1039632653,16792.0164866244,17296.4780016955,17850.7184115299,18474.5675554509,19182.9654187415,19987.2552181464,20905.164785154,21957.1894415857,23180.1729662558,24601.3200957401,26193.3088487333,28002.8144924777,30063.1589672058,32411.9699351923,35091.7215112132,38150.018410616,41640.0638781501
77,"Italy",196568.960264656,200477.201806645,204454.53092071,208511.077075141,212651.018281771,216887.256865306,221246.553092561,225754.99582976,230439.656450948,235329.070848449,240520.968798125,246115.939038904,251882.606633288,257714.451348337,263751.964727597,270009.992478377,276503.583295702,283248.310098243,290259.087247191,297550.460207929
78,"Jamaica",303.132617515966,322.745223176212,344.59721614138,368.798149893908,390.813420494034,413.477512340062,436.356537598821,459.009180093587,481.954825370552,505.0192529309,527.96122646308,551.743591200928,576.247037435304,599.748266014421,623.405726038565,647.217710737406,671.187748324879,695.332416912853,719.671437041339,744.225526410141
79,"Japan",13367.1705880023,14013.0630265851,14690.7311718856,15408.8885935478,16087.5917355689,16765.8150564597,17440.3292165125,18161.5044070546,18937.3171972746,19775.3944782939,20638.2353114559,21556.6208763205,22525.040402519,23483.7393178288,24471.1249447162,25491.5052345562,26554.6932280214,27662.7482506433,28818.625919277,30022.0301148841
80,"Jordan",445.422647014443,451.568846526525,457.71050531839,463.924429208291,470.204790630906,476.619071454286,483.16413864345,489.859733289914,496.725985204607,503.86037353598,511.319849695582,519.34284533281,527.997384919605,536.900849323126,546.280987625543,556.190089610218,566.678000462117,577.802326573198,589.620002841974,602.196195270242
81,"Kazakhstan",2660.81382776312,2895.15486354017,3165.19831372035,3479.65282343505,3810.54233114124,4185.05460614063,4604.75200092417,5069.99201937345,5593.40192445026,6181.25162531626,6840.68740984966,7592.33838747777,8450.79804167986,9402.72965719298,10474.6671852672,11683.3148944893,13048.0321927319,14590.7059680158,16335.9053210764,18311.9043380682
82,"Kenya",348.899899867366,364.956126228732,381.847473632479,399.452871165152,418.459184283484,439.157268496533,459.803250878507,481.576986162857,504.684224335409,529.305069183894,555.42138457035,583.526536716649,614.12960953076,645.761068828917,679.41711964977,715.250751567393,753.451730100987,794.261639955211,837.906677458758,884.632851870306
83,"Korea, South",10731.8796833292,10745.5625190922,10758.3467439021,10770.2921158145,10781.4542258374,10791.9560485347,10801.9694797693,10811.639516897,10821.100682039,10830.4356772728,10839.6475103475,10848.9235817234,10858.4382405757,10867.5347347645,10875.9701766921,10884.0928233069,10891.938636853,10899.5432151147,10906.9351324442,10914.1383705676
84,"Kuwait",2711.04425413528,2844.59533977069,2985.17094407323,3129.48217959244,3268.79438698934,3404.14665919426,3544.18471249049,3679.45785009994,3813.86077510746,3947.14341199561,4078.27269825049,4210.44900109319,4343.9704919957,4469.2520475044,4593.65166411369,4717.16388782579,4839.71789667106,4961.2762464365,5081.91844706306,5201.65134972481
