id,Country,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11
0,GM01,3085646,3110555,3135000,3158999,3182571,3205736,3228500,3250867,3272843,3294433,3315643,3336478,3356945,3377024,3396694,3415931,3434770,3453218,3471281,3488964,3506271,3523206,3539773,3555975,3571816,3587299,3602428,3617204,3631634,3645721,3659473,3672896,3685995,3698776,3711243,3723403,3735259,3746818,3758084,3769064,3779762,3790184,3800336,3810223,3819851,3829225,3838351,3847233,3855878,3864290,3872474,3880436,3888181,3895714,3903039,3910163,3917088,3923821,3930366,3936728,3942910,3948918,3954757,3960429,3965940,3971293,3976493,3981544,3986449,3991213,3995839,4000330,4004691,4008925,4013036,4017026,4020899,4024658,4028306,4031847,4035284,4038618,4041854,4044994,4048040,4050995,4053863,4056644,4059343,4061961,4064500,4066962,4069351,4071668,4073915,4076094,4078207,4080257,4082244,4084172,4086040
1,GM02,4111401,4146323,4180315,4213385,4245544,4276802,4307057,4336191,4364078,4391006,4416980,4442005,4466084,4489219,4511423,4532729,4553183,4572805,4591616,4609636,4626891,4643405,4659206,4674319,4688769,4702577,4715769,4728367,4740394,4751872,4762825,4773271,4783233,4792730,4801781,4810406,4818623,4826449,4833902,4840998,4847752,4854181,4860298,4866118,4871655,4876921,4881930,4886692,4891221,4895525,4899618,4903507,4907203,4910716,4914053,4917225,4920237,4923099,4925818,4928400,4930852,4933181,4935393,4937493,4939487,4941381,4943178,4944885,4946505,4948044,4949504,4950890,4952205,4953454,4954639,4955764,4956832,4957845,4958807,4959719,4960585,4961407,4962187,4962927,4963629,4964296,4964928,4965528,4966097,4966637,4967150,4967636,4968097,4968535,4968950,4969344,4969718,4970073,4970409,4970728,4971031
2,GM03,158231,160252,162324,164454,166650,168917,171247,173633,176065,178547,181077,183656,186285,188968,191711,194514,197373,200286,203249,206257,209311,212411,215559,218755,221998,225288,228621,231996,235409,238858,242341,245855,249399,252971,256571,260195,263841,267505,271186,274880,278583,282294,286009,289726,293442,297155,300861,304557,308241,311909,315559,319188,322793,326371,329921,333439,336923,340372,343781,347150,350477,353759,356994,360182,363320,366407,369441,372423,375349,378220,381035,383792,386492,389134,391717,394242,396708,399115,401463,403752,405983,408156,410271,412329,414331,416276,418166,420001,421783,423511,425187,426812,428387,429913,431390,432819,434203,435541,436835,438086,439294
3,GM04,455524,459463,463394,467316,471226,475120,478995,482850,486681,490487,494265,498011,501725,505404,509046,512649,516210,519729,523202,526630,530010,533341,536621,539850,543026,546149,549217,552230,555187,558088,560932,563719,566448,569120,571734,574290,576790,579231,581616,583944,586215,588430,590590,592695,594746,596743,598687,600579,602419,604208,605948,607638,609281,610876,612424,613928,615386,616801,618174,619505,620795,622045,623256,624429,625566,626666,627731,628762,629760,630725,631659,632562,633436,634280,635096,635885,636648,637385,638096,638784,639448,640090,640709,641308,641885,642443,642981,643500,644001,644485,644951,645402,645836,646255,646659,647049,647425,647787,648137,648474,648799
4,GM05,1474222,1487254,1500093,1512728,1525145,1537329,1549252,1560880,1572177,1583223,1594009,1604531,1614786,1624769,1634481,1643927,1653117,1662051,1670732,1679162,1687345,1695285,1702986,1710455,1717693,1724707,1731500,1738077,1744443,1750603,1756561,1762324,1767894,1773278,1778480,1783505,1788358,1793043,1797566,1801930,1806141,1810203,1814121,1817899,1821541,1825051,1828434,1831694,1834834,1837859,1840773,1843578,1846280,1848880,1851383,1853793,1856111,1858342,1860488,1862553,1864539,1866450,1868287,1870054,1871753,1873386,1874956,1876466,1877917,1879312,1880652,1881940,1883178,1884368,1885511,1886609,1887665,1888678,1889652,1890587,1891486,1892349,1893178,1893974,1894739,1895473,1896178,1896856,1897506,1898130,1898730,1899306,1899858,1900389,1900899,1901388,1901857,1902308,1902741,1903157,1903555
5,GM06,1743355,1764319,1784885,1805095,1824998,1844645,1864006,1883043,1901716,1920027,1937984,1955588,1972838,1989723,2006235,2022371,2038132,2053520,2068534,2083174,2097440,2111334,2124859,2138017,2150812,2163248,2175329,2187059,2198443,2209486,2220195,2230574,2240630,2250369,2259798,2268922,2277748,2286284,2294535,2302510,2310214,2317655,2324839,2331773,2338465,2344921,2351147,2357151,2362938,2368516,2373891,2379069,2384056,2388859,2393483,2397934,2402218,2406340,2410307,2414122,2417792,2421321,2424715,2427977,2431114,2434129,2437026,2439810,2442485,2445055,2447524,2449896,2452174,2454361,2456462,2458479,2460416,2462275,2464060,2465774,2467418,2468997,2470512,2471965,2473361,2474699,2475984,2477216,2478399,2479533,2480621,2481665,2482667,2483627,2484549,2485432,2486280,2487093,2487872,2488620,2489337
6,GM07,4321400,4354818,4387620,4419806,4451374,4482324,4512578,4542051,4570647,4598558,4625780,4652307,4678133,4703252,4727666,4751388,4774446,4796846,4818594,4839700,4860174,4880028,4899276,4917931,4936005,4953509,4970457,4986862,5002735,5018091,5032943,5047302,5061183,5074596,5087557,5100075,5112165,5123838,5135107,5145983,5156478,5166603,5176370,5185790,5194873,5203631,5212073,5220210,5228051,5235608,5242887,5249900,5256655,5263161,5269425,5275458,5281265,5286856,5292238,5297417,5302402,5307200,5311816,5316257,5320530,5324640,5328595,5332398,5336056,5339574,5342958,5346212,5349340,5352349,5355241,5358022,5360695,5363265,5365736,5368110,5370393,5372587,5374696,5376723,5378670,5380542,5382341,5384070,5385731,5387327,5388861,5390335,5391751,5393111,5394418,5395674,5396881,5398040,5399154,5400223,5401251
7,GM08,907298,917355,927294,937110,946799,956354,965758,974994,984039,992922,1001641,1010189,1018563,1026759,1034774,1042608,1050264,1057740,1065037,1072154,1079091,1085850,1092431,1098838,1105070,1111130,1117020,1122741,1128297,1133690,1138922,1143996,1148915,1153682,1158300,1162772,1167101,1171290,1175342,1179262,1183051,1186713,1190251,1193669,1196970,1200157,1203234,1206202,1209066,1211829,1214493,1217061,1219537,1221924,1224223,1226438,1228572,1230628,1232607,1234512,1236347,1238112,1239811,1241447,1243020,1244533,1245989,1247389,1248736,1250030,1251275,1252472,1253623,1254729,1255792,1256813,1257795,1258739,1259645,1260516,1261353,1262156,1262929,1263670,1264382,1265067,1265724,1266354,1266960,1267542,1268101,1268637,1269152,1269646,1270121,1270577,1271014,1271434,1271837,1272224,1272595
8,GM09,256302,259350,262374,265373,268345,271287,274197,277070,279902,282695,285446,288155,290819,293438,296010,298534,301010,303437,305814,308142,310419,312646,314821,316946,319019,321042,323015,324937,326808,328631,330404,332128,333804,335433,337014,338550,340040,341486,342888,344247,345563,346839,348074,349270,350427,351546,352629,353675,354687,355665,356610,357523,358404,359255,360076,360869,361633,362371,363082,363768,364430,365068,365682,366275,366845,367395,367925,368435,368926,369399,369854,370293,370714,371121,371511,371887,372249,372597,372932,373254,373564,373862,374149,374424,374689,374944,375189,375424,375651,375868,376078,376279,376472,376658,376836,377007,377172,377331,377483,377629,377769
9,GM10,520433,526660,532840,538973,545054,551081,557056,562978,568848,574667,580434,586149,591812,597420,602968,608453,613877,619238,624536,629771,634943,640051,645095,650074,654989,659837,664620,669336,673985,678567,683082,687529,691910,696224,700470,704651,708764,712811,716792,720707,724557,728340,732059,735714,739304,742831,746295,749696,753035,756312,759529,762685,765781,768819,771798,774719,777584,780391,783144,785841,788484,791074,793611,796095,798529,800912,803246,805530,807766,809955,812097,814193,816244,818250,820213,822133,824011,825847,827643,829398,831115,832793,834433,836036,837603,839134,840631,842093,843521,844916,846279,847611,848912,850182,851422,852634,853816,854971,856099,857200,858275
