id,Country,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31
85,"Kyrgyzstan",39572,44331,47117,48735,49672,50216,50530,50713,50818,50879,50915,50935,50947,50954
86,"Latvia",1239,1262,1284,1305,1325,1345,1363,1380,1397,1413,1428,1443,1457,1470
87,"Lebanon",4569,5747,7222,9067,11372,14247,17827,22275,27784,34583,42939,53152,65552,80488
88,"Liberia",1208,1251,1283,1308,1327,1342,1353,1362,1368,1373,1377,1380,1382,1384
89,"Liechtenstein",86,86,86,86,86,86,86,86,86,86,86,86,86,86
90,"Lithuania",2090,2210,2365,2565,2822,3154,3581,4131,4837,5745,6910,8401,10308,12739
91,"Luxembourg",6864,7547,8218,8875,9516,10140,10743,11325,11884,12420,12931,13418,13879,14316
92,"Madagascar",11104,13075,14909,16615,18200,19674,21044,22317,23499,24597,25617,26564,27443,28260
93,"Malaysia",9013,9188,9422,9732,10144,10692,11419,12385,13668,15371,17632,20634,24615,29895
94,"Maldives",3587,3950,4353,4798,5288,5827,6418,7063,7767,8531,9357,10247,11202,12220
95,"Malta",730,801,957,1298,2038,3632,6998,13830,26619,47252,73504,98126,115232,124723
96,"Mauritania",6432,6678,6874,7031,7156,7256,7336,7399,7450,7491,7523,7549,7569,7586
97,"Mauritius",345,346,346,347,348,349,350,351,352,352,353,354,355,356
98,"Mexico",432721,485653,543000,605025,671993,744161,821770,905046,994189,1089370,1190720,1298324,1412218,1532374
99,"Moldova",24780,26926,29195,31587,34102,36741,39502,42382,45377,48483,51694,55002,58398,61872
100,"Monaco",123,137,163,210,294,445,710,1160,1882,2945,4320,5825,7192,8234
101,"Mongolia",304,318,332,344,355,366,375,383,391,398,405,411,416,421
102,"Montenegro",3292,3676,3925,4086,4190,4257,4300,4328,4346,4358,4366,4370,4374,4376
103,"Morocco",23151,27578,33545,41585,52406,66952,86475,112617,147519,193932,255324,335965,440919,575890
104,"Namibia",2262,2890,3592,4376,5250,6224,7306,8507,9839,11311,12937,14726,16690,18841
105,"Nepal",19354,20207,21032,21834,22611,23365,24097,24807,25495,26163,26810,27438,28047,28638
106,"Netherlands",54113,55780,57999,60940,64843,70017,76871,85942,97931,113750,134575,161908,197644,244126
107,"New Zealand",1558,1559,1559,1559,1559,1559,1559,1559,1559,1559,1559,1559,1559,1559
108,"Nicaragua",3633,3859,4084,4309,4532,4755,4977,5198,5419,5638,5856,6073,6290,6505
109,"Niger",1169,1234,1348,1550,1904,2526,3621,5547,8930,14870,25288,43516,75278,130233
110,"Nigeria",43927,47848,51743,55606,59440,63244,67019,70765,74481,78168,81825,85454,89054,92625
111,"North Macedonia",10870,11702,12452,13128,13736,14282,14772,15212,15606,15960,16276,16559,16813,17039
112,"Norway",9188,9288,9407,9551,9724,9932,10183,10485,10849,11286,11812,12444,13204,14117
113,"Oman",83493,91509,98768,105306,111163,116386,121023,125127,128745,131927,134718,137160,139294,141154
114,"Pakistan",279321,284611,288378,291057,292964,294320,295285,295972,296460,296808,297055,297231,297356,297445
115,"Panama",66110,72594,78754,84584,90086,95262,100118,104662,108903,112852,116522,119925,123075,125986
116,"Papua New Guinea",127,318,829,2197,5853,15604,41471,109103,279383,669730,1395415,2318642,3035451,3398544
117,"Paraguay",5234,6286,7530,8990,10708,12727,15098,17882,21145,24968,29440,34665,40758,47850
118,"Peru",396583,420598,444584,468477,492212,515729,538967,561869,584382,606455,628043,649105,669606,689512
119,"Philippines",92799,108861,126765,146769,169097,194008,221789,252752,287240,325629,368327,415776,468455,526878
120,"Poland",45733,49259,53290,57897,63161,69170,76028,83848,92758,102903,114440,127547,142418,159265
121,"Portugal",51376,52535,53469,54222,54829,55319,55713,56030,56286,56492,56658,56792,56899,56986
122,"Qatar",111421,113639,115607,117350,118889,120246,121438,122486,123404,124208,124911,125525,126062,126529
123,"Romania",51581,60962,72216,85688,101774,120920,143624,170430,201914,238666,281263,330226,385975,448764
124,"Russia",846900,888778,930774,972843,1014944,1057034,1099069,1141005,1182800,1224411,1265797,1306917,1347732,1388202
125,"Rwanda",2038,2299,2568,2846,3132,3428,3734,4049,4374,4709,5055,5412,5780,6160
126,"Saint Lucia",25,25,26,26,27,27,27,27,28,28,28,28,28,28
127,"Saint Vincent and the Grenadines",64,80,99,122,150,183,222,270,326,393,473,568,681,814
128,"San Marino",699,699,699,699,699,699,699,699,699,699,699,699,699,699
129,"Saudi Arabia",280232,294525,307595,319530,330415,340330,349352,357555,365005,371767,377899,383457,388492,393050
130,"Senegal",10500,11588,12841,14283,15942,17850,20042,22561,25452,28770,32572,36927,41909,47603
131,"Serbia",26334,29683,33394,37505,42053,47077,52619,58724,65435,72799,80861,89667,99260,109682
132,"Seychelles",119,123,127,130,133,136,138,139,141,142,143,144,145,145
133,"Singapore",52693,55979,60040,65024,71153,78662,87843,99031,112613,129025,148743,172273,200123,232768
134,"Slovakia",2355,2621,2973,3440,4058,4876,5958,7387,9274,11761,15035,19331,24953,32280
135,"Slovenia",2192,2322,2453,2587,2722,2859,2998,3138,3281,3425,3571,3719,3869,4021
136,"Somalia",3223,3271,3315,3354,3390,3422,3452,3478,3502,3524,3544,3562,3578,3593
137,"South Africa",515326,593366,667481,737537,803465,865254,922940,976599,1026346,1072320,1114687,1153625,1189323,1221978
138,"Spain",282100,295644,312068,331963,356025,385069,420039,462025,512256,572101,643046,726652,824495,938067
139,"Sri Lanka",2824,2856,2878,2891,2900,2906,2910,2912,2914,2915,2915,2916,2916,2916
140,"Sudan",11925,12600,13323,14101,14934,15829,16789,17819,18924,20109,21381,22745,24208,25778
141,"Suriname",1822,2382,3085,3966,5069,6441,8138,10223,12762,15822,19461,23726,28633,34165
142,"Sweden",80041,80970,81660,82173,82555,82839,83050,83207,83324,83410,83475,83523,83559,83585
143,"Switzerland",35123,35987,36892,37838,38827,39861,40941,42068,43245,44473,45753,47086,48475,49921
144,"Tanzania",509,509,509,509,509,509,509,509,509,509,509,509,509,509
145,"Thailand",3327,3374,3426,3484,3549,3621,3701,3790,3890,4001,4125,4263,4416,4587
146,"Togo",944,1044,1157,1284,1427,1589,1771,1977,2209,2471,2767,3100,3476,3899
147,"Trinidad and Tobago",157,176,204,250,321,433,608,883,1315,1990,3048,4698,7266,11240
148,"Tunisia",1525,1607,1686,1762,1836,1906,1974,2039,2102,2162,2220,2276,2330,2382
149,"Turkey",231512,237642,243584,249342,254920,260324,265558,270627,275535,280288,284889,289344,293656,297829
150,"Uganda",1153,1195,1235,1274,1311,1347,1381,1413,1444,1474,1502,1530,1556,1581
151,"Ukraine",71610,78101,84873,91934,99293,106956,114933,123230,131855,140815,150116,159763,169763,180119
152,"United Arab Emirates",60270,61595,62665,63535,64239,64811,65274,65649,65953,66199,66399,66561,66692,66798
153,"United Kingdom",305082,309735,314300,318777,323168,327473,331692,335827,339879,343847,347733,351538,355263,358908
154,"Uruguay",1326,1541,1846,2277,2884,3742,4951,6655,9051,12413,17116,23667,32737,45193
155,"US",4619792,5055317,5473742,5873906,6254930,6616209,6957405,7278425,7579393,7860626,8122602,8365935,8591343,8799628
156,"Uzbekistan",23835,27754,31742,35800,39925,44118,48377,52701,57090,61541,66055,70629,75261,79951
157,"Venezuela",18818,23579,29470,36747,45738,56837,70527,87398,108163,133682,164986,203301,250066,306954
158,"Vietnam",453,509,592,714,894,1160,1553,2132,2987,4250,6113,8864,12922,18910
159,"Zambia",6222,9086,13283,19429,28414,41521,60579,88154,127778,184146,263200,371878,517232,704624
160,"Zimbabwe",3615,5516,8464,13011,20034,30861,47523,73092,112155,171435,260478,392193,582653,849169
161,"Dominica",18,18,18,18,18,18,18,18,18,18,18,18,18,18
162,"Grenada",23,23,23,23,23,23,23,23,23,23,23,23,23,23
163,"Mozambique",1827,1980,2107,2211,2297,2367,2426,2474,2513,2546,2573,2595,2613,2628
164,"Syria",792,994,1266,1616,2072,2669,3444,4456,5774,7491,9729,12644,16439,21381
165,"Timor-Leste",24,24,24,24,24,24,24,24,24,24,24,24,24,24
166,"Belize",53,60,67,75,83,91,100,109,119,129,140,152,164,177
167,"Laos",21,21,22,22,23,23,24,24,25,25,25,25,26,26
168,"Libya",3466,4737,6516,8995,12457,17282,23995,33319,46231,64042,88473,121734,166551,226101
169,"West Bank and Gaza",12115,13845,15390,16768,17995,19088,20060,20923,21690,22371,22975,23510,23985,24406
170,"Guinea-Bissau",1958,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959
171,"Mali",2534,2553,2565,2573,2578,2581,2583,2584,2585,2586,2586,2586,2587,2587
172,"Saint Kitts and Nevis",17,17,17,17,17,17,17,17,17,17,17,17,17,17
173,"Kosovo",7844,8905,9944,10962,11957,12928,13876,14799,15698,16573,17423,18248,19049,19825
174,"Burma",356,361,364,367,370,371,373,373,374,375,375,375,376,376
175,"MS Zaandam",9,9,9,9,9,9,9,9,9,9,9,9,9,9
176,"Botswana",825,997,1185,1386,1604,1840,2095,2370,2667,2988,3335,3708,4111,4546
177,"Burundi",422,492,573,661,760,870,992,1128,1279,1446,1632,1839,2069,2325
178,"Sierra Leone",1843,1910,1973,2032,2088,2140,2190,2237,2281,2322,2361,2398,2433,2466
179,"Malawi",4233,4947,5689,6459,7257,8086,8946,9837,10762,11721,12716,13747,14817,15925
180,"South Sudan",2331,2401,2470,2536,2598,2657,2714,2768,2819,2868,2915,2960,3002,3043
181,"Western Sahara",10,10,10,10,10,10,10,10,10,10,10,10,10,10
182,"Sao Tome and Principe",997,1312,1962,3293,5939,10924,19413,31613,45399,57264,65307,69927,72336,73530
183,"Yemen",1740,1791,1828,1854,1872,1885,1895,1902,1906,1910,1912,1914,1915,1916
