id,Country,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31
0,Washington,60631,75913,101634,143272,206400,292908,396061,500359,589747,656274,700821,728580,745105,754676
1,Illinois,191085,243950,375227,653024,1077214,1473755,1699891,1792990,1825943,1836964,1840580,1841758,1842142,1842267
2,California,563297,844190,1433572,2435075,3632936,4564940,5067318,5284251,5368700,5400224,5411805,5416035,5417577,5418138
3,Arizona,194201,268498,403970,593032,774651,894034,953602,979169,989419,993414,994955,995546,995772,995859
4,Massachusetts,121633,141725,204659,370935,661211,932395,1085261,1148497,1170217,1177099,1179226,1179880,1180081,1180144
5,Wisconsin,58102,77038,110604,166012,247364,347978,448433,528907,582494,613850,630810,639593,644037,646261
6,Texas,511058,815028,1439298,2377730,3264504,3787673,4012185,4094860,4123538,4133277,4136561,4137665,4138036,4138161
7,Nebraska,28735,40650,71144,131875,208051,266445,298712,313189,318943,321108,321907,322201,322309,322348
8,Utah,43990,55865,76109,108021,152509,204760,254806,293990,320003,335405,343907,348418,350761,351965
9,Oregon,20445,28960,46432,80409,139977,227247,325655,407672,459985,487756,501051,507097,509783,510964
10,Florida,561244,892984,1477649,2170624,2676950,2926040,3024213,3059402,3071577,3075738,3077154,3077635,3077799,3077854
11,New York,418875,433812,461865,513552,605453,758860,989479,1285869,1596932,1859487,2042403,2153147,2214518,2246854
12,Rhode Island,19439,23641,37104,71588,125200,164721,180023,184314,185393,185657,185721,185737,185741,185742
13,Georgia,221723,379189,715780,1156673,1457897,1580011,1618340,1629345,1632423,1633277,1633513,1633579,1633597,1633602
14,New Hampshire,6963,8580,13329,26511,57993,110899,163665,196949,212530,218583,220727,221460,221709,221793
15,North Carolina,134261,182374,275518,435802,661545,901386,1088420,1201107,1258533,1285274,1297200,1302414,1304675,1305651
16,New Jersey,183697,197172,234980,333661,547986,866025,1135831,1271054,1320630,1336603,1341528,1343026,1343480,1343617
17,Colorado,51042,67820,104638,178596,303363,460939,598369,683225,724650,742513,749797,752699,753844,754294
18,Maryland,96751,141078,264999,508411,760232,891819,936582,949354,952810,953734,953982,954048,954066,954071
19,Nevada,58426,102762,195672,317490,404791,443804,457495,461876,463240,463663,463794,463835,463848,463852
20,Tennessee,137978,260269,522353,844794,1048978,1129145,1154705,1162325,1164567,1165230,1165427,1165487,1165505,1165510
21,Hawaii,2130,3259,5830,11546,23584,46233,80835,119420,149384,166554,174684,178180,179620,180203
22,Indiana,76915,131378,296240,625000,927674,1052535,1085699,1093349,1095054,1095431,1095514,1095532,1095537,1095537
23,Kentucky,34831,55838,104766,202170,345394,480738,562526,598899,612796,617790,619544,620155,620367,620441
24,Minnesota,57741,70697,92963,129447,184730,259159,344599,426070,490826,535103,562305,577922,586538,591187
25,Oklahoma,43673,83767,186092,360468,513655,583715,605795,611866,613471,613890,614000,614028,614036,614037
26,Pennsylvania,126556,181037,354908,793151,1431721,1853309,2000419,2039034,2048350,2050551,2051068,2051189,2051218,2051225
27,South Carolina,104286,165817,291889,471589,624513,704782,736145,746918,750451,751591,751958,752075,752113,752125
28,District of Columbia,12684,15083,20640,32076,50636,71275,86117,93656,96799,97998,98439,98600,98658,98679
29,Kansas,31897,52425,105392,206694,320035,391256,421553,432168,435615,436709,437056,437166,437201,437212
30,Missouri,61366,129664,316563,629295,866578,955043,978386,983927,985209,985503,985571,985586,985590,985591
31,Vermont,1486,1688,2122,3045,4969,8823,15952,27353,41837,55534,65204,70672,73376,74624
32,Virginia,95241,116407,147942,183513,212589,230531,239706,243942,245804,246606,246947,247092,247154,247180
33,Connecticut,50470,56496,75899,132593,258866,418988,516672,551228,560865,563362,563996,564157,564197,564208
34,Iowa,49413,69457,117167,207385,319515,401316,439762,453979,458750,460298,460795,460953,461004,461020
35,Louisiana,145783,245170,427343,616080,723589,764979,778389,782485,783717,784086,784198,784232,784242,784245
36,Ohio,102603,156783,293499,582728,1010494,1384994,1583136,1659889,1685846,1694210,1696862,1697699,1697962,1698045
37,Michigan,97770,135707,249206,530041,977318,1336995,1491081,1538224,1551041,1554409,1555287,1555515,1555574,1555589
39,Arkansas,45758,59190,80705,112314,153209,198063,238976,270351,291301,304012,311275,315284,317454,318616
40,Delaware,15685,19333,27642,44325,70512,98592,118259,128149,132281,133869,134460,134678,134757,134786
41,Mississippi,65100,91512,134839,193555,254922,303386,333645,349795,357690,361382,363073,363840,364186,364342
42,New Mexico,22844,33185,57329,104803,171896,232131,267637,283567,289805,292115,292954,293257,293367,293406
46,Maine,4012,4402,5090,6302,8423,12071,18134,27617,41086,57803,75541,91752,104886,114600
47,Alabama,96837,130052,182160,253736,335619,411348,468475,505157,526297,537719,543677,546725,548271,549051
