id,Country,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25
42,"Czechia",15431,17630,21162,26811,35793,49942,71901,105206,153992,221903,309964,414100,524443,628371
43,"Denmark",13755,14220,14892,15860,17254,19257,22130,26237,32078,40332,51884,67838,89468,118069
44,"Djibouti",5043,5056,5062,5066,5067,5068,5068,5068,5068,5068,5068,5068,5068,5068
45,"Dominican Republic",61217,70986,81844,93788,106786,120768,135622,151194,167292,183694,200162,216452,232331,247588
46,"Ecuador",81237,88492,96106,104063,112339,120907,129736,138788,148022,157392,166851,176349,185834,195257
47,"Egypt",92143,95530,98192,100246,101852,103100,104070,104826,105414,105872,106228,106505,106720,106888
48,"El Salvador",14498,17529,21071,25189,29948,35406,41618,48620,56430,65041,74410,84464,95087,106134
49,"Equatorial Guinea",3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071
50,"Eritrea",252,253,253,253,253,253,253,253,253,253,253,253,253,253
51,"Estonia",2028,2032,2035,2037,2038,2038,2039,2039,2039,2040,2040,2040,2040,2040
52,"Eswatini",2221,2780,3450,4249,5198,6314,7619,9130,10860,12817,14999,17395,19980,22718
53,"Ethiopia",14318,22382,37061,63955,112882,201775,362174,648386,1148932,1994033,3338427,5282947,7729427,10299251
54,"Fiji",27,28,28,28,28,28,28,28,28,28,28,28,28,28
55,"Finland",7389,7442,7495,7546,7596,7645,7693,7740,7785,7830,7873,7915,7956,7997
56,"France",219536,229016,243148,264160,295295,341203,408393,505679,644354,837677,1098946,1437534,1853067,2329970
57,"Gabon",6877,7455,8139,8946,9896,11007,12300,13796,15514,17470,19677,22139,24853,27806
58,"Gambia",234,594,1621,4531,12591,33611,80655,156484,229382,270393,286596,292055,293792,294335
59,"Georgia",1132,1296,1588,2105,3020,4635,7478,12452,21060,35692,59805,97573,152208,222665
60,"Germany",206222,209820,213707,217902,222425,227301,232555,238212,244299,250844,257878,265430,273533,282217
61,"Ghana",31905,36265,41010,46195,51823,57945,64588,71791,79590,88024,97129,106943,117503,128843
62,"Greece",4160,4285,4387,4470,4539,4595,4640,4678,4709,4734,4754,4771,4785,4796
63,"Guatemala",45612,52357,58054,62853,66885,70265,73095,75459,77433,79079,80451,81593,82544,83334
64,"Guinea",6999,7432,7852,8260,8657,9042,9416,9779,10131,10472,10804,11125,11436,11738
65,"Guyana",375,428,492,570,666,783,925,1099,1310,1566,1875,2247,2692,3222
66,"Haiti",7279,7430,7527,7592,7635,7663,7682,7694,7702,7708,7711,7713,7715,7716
67,"Holy See",12,12,12,12,12,12,12,12,12,12,12,12,12,12
68,"Honduras",39548,45532,51454,57279,62977,68518,73878,79036,83973,88677,93138,97349,101308,105016
69,"Hungary",4425,4550,4700,4882,5104,5373,5699,6095,6575,7156,7862,8716,9751,11003
70,"Iceland",1842,1846,1848,1850,1852,1853,1855,1855,1856,1857,1857,1857,1858,1858
71,"India",1417789,1801031,2283978,2894733,3667818,4640012,5862356,7392677,9299063,11662144,14569610,18116276,22397016,27496524
72,"Indonesia",98598,110818,123510,136630,150197,164226,178725,193708,209187,225172,241676,258710,276287,294417
73,"Iran",291086,308194,325517,343030,360718,378563,396549,414655,432865,451157,469512,487911,506332,524756
74,"Iraq",109111,125221,141493,157781,174075,190341,206542,222647,238623,254438,270062,285466,300624,315510
75,"Ireland",25890,26007,26117,26219,26314,26403,26486,26563,26635,26702,26765,26823,26878,26928
76,"Israel",64360,80954,101017,124921,152988,185277,221618,261500,304074,348195,392531,435717,476521,513977
77,"Italy",245848,247343,248851,250410,252000,253626,255292,256995,258738,260520,262343,264207,266114,268063
78,"Jamaica",835,875,912,946,977,1005,1032,1056,1078,1098,1117,1134,1150,1165
79,"Japan",29712,34849,40960,48226,56858,67109,79271,93689,110760,130950,154791,182893,215949,254737
80,"Jordan",1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120
81,"Kazakhstan",80540,88823,95820,101708,106651,110790,114250,117137,119542,121545,123210,124594,125743,126697
82,"Kenya",17065,21483,26565,32408,39117,46811,55621,65692,77182,90262,105116,121934,140915,162259
83,"Korea, South",14128,14476,14844,15232,15643,16076,16533,17016,17526,18064,18631,19230,19861,20527
84,"Kuwait",63378,66857,69904,72554,74844,76814,78501,79940,81164,82202,83080,83821,84446,84972
85,"Kyrgyzstan",39868,61183,86161,114255,144424,175250,205182,232829,257205,277827,294668,308028,318383,326265
86,"Latvia",1205,1215,1222,1227,1230,1232,1234,1235,1236,1236,1236,1237,1237,1237
87,"Lebanon",3519,4343,5375,6653,8240,10207,12639,15641,19334,23861,29389,36101,44200,53896
88,"Liberia",1133,1150,1158,1161,1163,1163,1163,1164,1164,1164,1164,1164,1164,1164
89,"Liechtenstein",86,87,87,87,87,87,87,87,87,87,87,87,87,87
90,"Lithuania",1988,2050,2110,2170,2228,2284,2340,2394,2446,2498,2548,2597,2645,2692
91,"Luxembourg",6323,7321,8574,10141,12068,14387,17110,20216,23641,27280,30999,34646,38084,41202
92,"Madagascar",9516,11924,14379,16877,19419,22001,24623,27283,29977,32705,35464,38252,41066,43903
93,"Malaysia",8910,9121,9478,10078,11090,12794,15664,20494,28613,42233,65007,102877,165278,266562
94,"Maldives",3248,3497,3735,3959,4171,4369,4554,4726,4885,5032,5168,5292,5406,5510
95,"Malta",681,684,687,690,692,694,697,698,700,702,703,704,705,706
96,"Mauritania",6246,6586,6867,7103,7300,7464,7601,7715,7811,7890,7957,8012,8058,8097
97,"Mauritius",343,343,343,343,343,343,343,343,343,343,343,343,343,343
98,"Mexico",386228,428607,469621,509908,549390,587833,625446,662092,697789,732552,766346,799191,831078,862011
99,"Moldova",22869,24877,27062,29427,31968,34683,37560,40588,43748,47018,50373,53785,57222,60654
100,"Monaco",113,115,116,118,119,121,122,123,123,124,125,125,126,126
101,"Mongolia",297,307,315,320,324,327,329,330,331,332,332,332,333,333
102,"Montenegro",3074,4426,6054,8064,10470,13290,16507,20065,23867,27782,31664,35368,38777,41810
103,"Morocco",18894,20593,22345,24158,26029,27960,29953,32009,34130,36316,38571,40893,43286,45751
104,"Namibia",1609,1899,2119,2286,2413,2509,2582,2637,2679,2711,2735,2753,2767,2777
105,"Nepal",18614,19518,20398,21257,22093,22908,23701,24474,25226,25958,26671,27364,28038,28694
106,"Netherlands",53285,55347,58651,63932,72344,85667,106588,138992,188128,260283,361366,493933,653359,826005
107,"New Zealand",1557,1559,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560
108,"Nicaragua",3657,4079,4565,5111,5727,6423,7208,8092,9088,10209,11469,12884,14471,16249
109,"Niger",1128,1140,1150,1159,1167,1173,1179,1183,1187,1191,1193,1196,1198,1200
110,"Nigeria",40649,44693,48713,52725,56723,60709,64681,68640,72584,76515,80430,84331,88216,92085
111,"North Macedonia",10066,10856,11512,12056,12506,12877,13183,13435,13643,13813,13953,14068,14162,14240
112,"Norway",9088,9140,9194,9248,9304,9360,9418,9477,9538,9599,9662,9726,9792,9858
113,"Oman",78200,90188,102904,116114,129651,143272,156751,169863,182410,194226,205188,215217,224276,232365
114,"Pakistan",274313,281184,286034,289459,291879,293587,294794,295646,296247,296672,296972,297183,297333,297438
115,"Panama",59806,66607,73428,80153,86678,92910,98776,104220,109207,113720,117761,121343,124492,127239
116,"Papua New Guinea",59,257,1253,6276,31277,148409,568692,1233446,1524784,1578266,1586164,1587282,1587440,1587463
117,"Paraguay",4503,5510,6701,8121,9812,11820,14202,17022,20353,24276,28883,34270,40544,47813
118,"Peru",384259,417608,453901,492960,534495,578104,623281,669435,715920,762072,807241,850834,892337,931345
119,"Philippines",80150,96058,114625,136483,162095,192094,227167,268098,315763,371131,435257,509278,594387,691805
120,"Poland",42658,45543,48805,52489,56647,61334,66612,72548,79214,86687,95050,104390,114796,126362
121,"Portugal",49800,50557,51004,51268,51424,51516,51570,51602,51621,51632,51639,51642,51645,51646
122,"Qatar",109344,111644,113613,115285,116696,117879,118867,119688,120368,120930,121394,121775,122088,122345
123,"Romania",44051,52517,63446,77573,95722,118923,148367,185401,231459,287936,356005,436349,528873,632432
124,"Russia",812022,853679,894776,935204,974875,1013705,1051622,1088560,1124461,1159277,1192967,1225500,1256851,1287004
125,"Rwanda",1848,2154,2496,2878,3306,3783,4316,4912,5577,6318,7144,8065,9090,10231
126,"Saint Lucia",23,24,24,24,24,24,24,24,24,24,24,24,24,24
127,"Saint Vincent and the Grenadines",74,162,402,1038,2582,5639,9755,13036,14680,15308,15522,15592,15614,15622
128,"San Marino",699,699,699,699,699,699,699,699,699,699,699,699,699,699
129,"Saudi Arabia",267022,280775,292478,302415,310838,317973,324009,329113,333426,337068,340141,342735,344922,346766
130,"Senegal",9555,10346,11171,12030,12923,13851,14817,15820,16863,17946,19070,20237,21448,22705
131,"Serbia",23665,26796,30275,34143,38426,43156,48359,54061,60284,67043,74348,82200,90590,99498
132,"Seychelles",109,111,111,112,112,112,112,112,112,112,112,112,112,112
133,"Singapore",49952,52339,55111,58331,62063,66367,71312,76964,83388,90643,98775,107816,117777,128640
134,"Slovakia",2125,2246,2373,2503,2639,2778,2923,3072,3227,3386,3551,3722,3898,4079
135,"Slovenia",2071,2184,2292,2397,2498,2596,2691,2782,2871,2956,3038,3117,3194,3268
136,"Somalia",3198,3263,3327,3390,3451,3510,3568,3625,3680,3734,3786,3837,3887,3936
137,"South Africa",437325,503052,558919,606002,645396,678156,705262,727597,745937,760954,773221,783224,791367,797987
138,"Spain",276357,300986,345242,423809,560469,789916,1153027,1676526,2336515,3038415,3659111,4122775,4426568,4608658
139,"Sri Lanka",2782,2817,2837,2848,2854,2858,2860,2861,2861,2862,2862,2862,2862,2862
140,"Sudan",11588,12282,12974,13670,14361,15051,15740,16428,17114,17798,18481,19162,19842,20520
141,"Suriname",1402,1959,2748,3865,5470,7699,10767,14890,20223,26840,34579,43009,51477,59267
142,"Sweden",79594,81368,82996,84487,85850,87096,88232,89267,90210,91068,91847,92556,93199,93783
143,"Switzerland",34306,35081,35902,36775,37700,38681,39720,40820,41985,43217,44518,45892,47342,48870
144,"Tanzania",509,509,509,509,509,509,509,509,509,509,509,509,509,509
145,"Thailand",3277,3303,3327,3350,3372,3392,3410,3428,3444,3459,3473,3486,3499,3510
146,"Togo",842,911,986,1069,1160,1261,1371,1492,1626,1773,1935,2113,2308,2523
147,"Trinidad and Tobago",146,159,178,206,247,310,402,540,744,1047,1495,2156,3126,4539
148,"Tunisia",1442,1520,1594,1663,1728,1789,1847,1902,1953,2001,2046,2089,2129,2167
149,"Turkey",226021,232194,238160,243923,249486,254853,260027,265014,269816,274438,278885,283161,287271,291220
150,"Uganda",1085,1096,1101,1104,1105,1106,1106,1106,1106,1107,1107,1107,1107,1107
151,"Ukraine",65486,71218,77207,83456,89966,96739,103777,111079,118644,126470,134554,142890,151472,160292
152,"United Arab Emirates",58608,59816,60708,61364,61848,62203,62465,62657,62799,62903,62980,63036,63078,63108
153,"United Kingdom",300467,304693,308780,312727,316536,320212,323756,327172,330463,333632,336683,339618,342441,345155
154,"Uruguay",1211,1489,2021,3038,4979,8654,15524,28060,49955,85392,136138,197140,256416,302945
155,"US",4226458,4653322,5052300,5420941,5757991,6063210,6337205,6581253,6797111,6986859,7152747,7297088,7422159,7530143
156,"Uzbekistan",20625,24700,28958,33403,38036,42860,47876,53083,58482,64070,69846,75805,81944,88257
157,"Venezuela",14883,18232,22075,26478,31519,37286,43878,51402,59982,69750,80853,93449,107710,123816
158,"Vietnam",450,665,1458,4378,15122,54571,198305,707484,2343568,6253724,11149222,13808019,14615349,14811342
159,"Zambia",4547,6482,8926,11999,15853,20678,26699,34187,43459,54876,68843,85788,106142,130301
160,"Zimbabwe",2708,4443,7286,11929,19489,31734,51400,82562,130895,203414,306954,444672,611357,791203
161,"Dominica",18,18,18,18,18,18,18,18,18,18,18,18,18,18
162,"Grenada",23,23,23,23,23,23,23,23,23,23,23,23,23,23
163,"Mozambique",1728,2049,2413,2828,3304,3847,4469,5179,5990,6917,7976,9185,10566,12143
164,"Syria",630,774,951,1170,1440,1773,2186,2695,3323,4099,5057,6240,7698,9496
165,"Timor-Leste",24,24,24,24,24,24,24,24,24,24,24,24,24,24
166,"Belize",45,49,51,54,56,57,59,60,61,62,63,63,64,64
167,"Laos",19,19,19,19,19,19,19,19,19,19,19,19,19,19
168,"Libya",2546,3375,4456,5870,7710,10105,13212,17234,22418,29067,37542,48258,61669,78240
169,"West Bank and Gaza",10627,12611,14407,16026,17483,18789,19957,21000,21929,22755,23488,24138,24714,25224
170,"Guinea-Bissau",1967,1972,1973,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974
171,"Mali",2524,2572,2619,2664,2709,2753,2795,2836,2876,2915,2953,2990,3026,3061
172,"Saint Kitts and Nevis",17,17,17,17,17,17,17,17,17,17,17,17,17,17
173,"Kosovo",6864,7887,8868,9805,10699,11545,12345,13097,13802,14460,15073,15642,16169,16655
174,"Burma",345,348,350,351,351,352,352,352,352,352,352,352,352,352
175,"MS Zaandam",9,9,9,9,9,9,9,9,9,9,9,9,9,9
176,"Botswana",586,684,781,882,987,1095,1207,1323,1443,1566,1694,1825,1961,2102
177,"Burundi",375,452,537,631,736,852,982,1126,1285,1463,1660,1878,2121,2391
178,"Sierra Leone",1763,1810,1848,1878,1902,1922,1938,1951,1961,1969,1976,1982,1986,1989
179,"Malawi",3742,4515,5385,6347,7381,8530,9781,11150,12652,14293,16090,18055,20202,22550
180,"South Sudan",2262,2332,2396,2453,2505,2552,2595,2633,2668,2700,2729,2755,2779,2800
181,"Western Sahara",10,10,10,10,10,10,10,10,10,10,10,10,10,10
182,"Sao Tome and Principe",752,757,761,764,766,768,769,769,770,770,771,771,771,771
183,"Yemen",1728,1862,2000,2138,2277,2418,2559,2702,2846,2991,3137,3285,3433,3583
