id,Country,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05
0,Afghanistan,51526,51702,51877,52051,52225,52400,52573,52747,52923,53100,53276,53453,53631,53809,53988,54167,54348,54527,54708,54890,55072,55255,55438,55621,55805,55991,56176,56363,56550,56737,56925,57115,57303,57493,57684,57876,58067,58259,58453,58648,58842,59038,59233,59430,59629,59826,60025,60226,60428,60629,60832,61037,61242,61449,61656,61865,62075,62286,62499,62713,62927,63144,63360,63579,63799,64020,64242,64466,64691,64917,65145,65374,65604,65837,66069,66304,66540,66777,67016,67256,67498,67740,67986,68231,68479,68728,68978,69231,69485,69741,69997,70254,70513,70774,71037,71302
1,Albania,58316,58996,59667,60332,60992,61650,62305,62956,63606,64257,64912,65568,66225,66884,67540,68192,68839,69482,70120,70755,71387,72023,72664,73307,73957,74609,75264,75925,76589,77256,77929,78603,79283,79966,80651,81339,82031,82728,83425,84127,84833,85546,86261,86983,87709,88439,89173,89911,90652,91397,92146,92898,93653,94411,95172,95934,96699,97467,98237,99008,99781,100557,101332,102110,102888,103667,104449,105230,106011,106793,107577,108358,109140,109924,110707,111488,112271,113051,113833,114612,115390,116168,116945,117721,118495,119269,120039,120810,121579,122344,123109,123872,124633,125392,126149,126904
2,Algeria,99610,100041,100471,100903,101337,101773,102213,102656,103104,103555,104009,104466,104926,105389,105856,106325,106798,107274,107752,108233,108718,109205,109696,110188,110683,111182,111683,112186,112692,113201,113713,114226,114742,115261,115783,116306,116832,117360,117891,118424,118959,119495,120034,120576,121120,121666,122213,122762,123314,123868,124424,124981,125541,126102,126665,127229,127796,128365,128935,129508,130081,130658,131235,131815,132398,132980,133565,134153,134741,135331,135924,136517,137113,137710,138308,138908,139509,140112,140718,141323,141930,142540,143150,143763,144375,144990,145605,146223,146841,147461,148082,148703,149328,149952,150577,151203
3,Andorra,8049,8098,8149,8198,8248,8301,8350,8400,8447,8495,8542,8587,8634,8678,8722,8764,8807,8850,8892,8932,8972,9011,9050,9090,9128,9165,9202,9240,9275,9309,9343,9378,9411,9445,9477,9509,9539,9570,9601,9631,9659,9689,9717,9743,9770,9797,9822,9848,9874,9898,9923,9948,9971,9994,10016,10038,10060,10081,10104,10123,10144,10163,10183,10203,10221,10239,10257,10274,10293,10310,10325,10342,10358,10374,10388,10404,10419,10433,10448,10461,10474,10487,10500,10514,10526,10538,10550,10562,10574,10587,10601,10617,10632,10649,10667,10686
4,Angola,17553,17647,17744,17840,17939,18037,18136,18234,18334,18435,18537,18638,18740,18843,18947,19051,19157,19262,19369,19474,19583,19691,19800,19909,20020,20130,20241,20352,20465,20578,20691,20805,20922,21037,21152,21270,21388,21507,21626,21745,21866,21988,22109,22232,22354,22478,22603,22727,22853,22981,23107,23236,23364,23492,23623,23753,23885,24017,24149,24283,24417,24552,24688,24824,24961,25099,25238,25376,25517,25658,25799,25941,26085,26228,26373,26519,26665,26812,26960,27109,27259,27408,27560,27711,27864,28017,28171,28326,28484,28644,28806,28969,29136,29303,29473,29645
5,Antigua and Barbuda,159,159,160,161,162,164,165,165,167,168,170,171,173,174,174,176,178,179,182,184,186,188,191,192,195,197,200,202,203,207,209,213,215,219,222,224,228,233,236,240,243,248,251,255,259,264,269,274,279,285,291,298,303,309,316,324,330,338,345,352,360,369,378,387,396,406,416,426,437,448,460,472,485,497,510,524,538,553,568,583,598,615,633,650,670,688,707,727,747,766,786,806,826,846,866,886
6,Argentina,1625514,1635236,1645109,1655122,1665264,1675484,1685743,1696038,1706399,1716950,1727684,1738597,1749687,1760948,1772374,1783974,1795758,1807723,1819871,1832207,1844729,1857445,1870356,1883467,1896778,1910292,1924012,1937939,1952075,1966425,1980990,1995773,2010777,2026004,2041458,2057139,2073054,2089201,2105585,2122208,2139073,2156180,2173535,2191139,2208994,2227103,2245469,2264092,2282977,2302127,2321540,2341222,2361174,2381399,2401897,2422671,2443724,2465057,2486672,2508570,2530756,2553227,2575987,2599038,2622381,2646016,2669946,2694171,2718693,2743512,2768632,2794048,2819766,2845784,2872102,2898710,2925602,2952777,2980236,3007980,3036008,3064318,3092912,3121788,3150947,3180387,3210107,3240107,3270383,3300937,3331767,3362870,3394246,3425890,3457803,3489996
7,Armenia,159409,160134,160857,161579,162302,163026,163749,164476,165206,165935,166665,167395,168124,168853,169579,170300,171022,171742,172460,173178,173894,174602,175306,176004,176697,177384,178065,178740,179409,180072,180731,181382,182029,182669,183303,183933,184556,185172,185782,186389,186989,187582,188171,188753,189330,189901,190466,191026,191579,192128,192671,193207,193740,194266,194785,195299,195809,196314,196811,197304,197791,198273,198751,199222,199688,200150,200606,201056,201501,201942,202377,202807,203232,203653,204068,204479,204883,205284,205680,206070,206457,206839,207216,207588,207957,208320,208679,209035,209386,209733,210075,210412,210744,211071,211393,211710
8,Australia,28425,28456,28487,28521,28554,28589,28625,28663,28702,28743,28785,28828,28874,28922,28973,29025,29080,29137,29199,29263,29330,29401,29476,29555,29638,29726,29819,29918,30022,30132,30248,30371,30503,30641,30789,30945,31110,31285,31471,31668,31877,32099,32336,32586,32852,33133,33432,33751,34087,34446,34826,35229,35658,36113,36595,37107,37650,38227,38839,39488,40178,40909,41684,42505,43378,44303,45283,46323,47424,48592,49830,51142,52530,54003,55561,57212,58959,60809,62767,64840,67031,69351,71803,74397,77139,80036,83099,86333,89750,93357,97166,101173,105377,109776,114367,119152
9,Austria,360815,363532,366250,368957,371654,374343,377024,379696,382350,384998,387639,390272,392898,395515,398121,400715,403302,405876,408441,410996,413539,416073,418598,421112,423616,426108,428592,431065,433526,435977,438417,440847,443265,445673,448070,450457,452829,455185,457527,459855,462167,464464,466745,469011,471265,473500,475722,477928,480121,482297,484459,486606,488739,490857,492961,495054,497137,499209,501270,503321,505361,507391,509410,511418,513416,515403,517380,519345,521300,523245,525178,527101,529014,530915,532806,534687,536557,538416,540264,542102,543929,545746,547551,549347,551132,552906,554669,556422,558165,559898,561621,563334,565037,566730,568413,570086
10,Azerbaijan,218700,221511,224234,226855,229439,232004,234564,237125,239701,242258,244797,247322,249832,252302,254713,257059,259391,261706,264005,266259,268449,270575,272638,274672,276682,278668,280627,282534,284383,286175,287911,289594,291255,292934,294633,296348,298082,299836,301617,303421,305251,307102,308974,310867,312779,314708,316654,318616,320593,322583,324585,326599,328624,330659,332703,334755,336810,338866,340923,342977,345031,347084,349135,351184,353232,355275,357316,359353,361388,363418,365449,367479,369507,371535,373559,375581,377600,379615,381625,383631,385633,387629,389619,391602,393580,395550,397513,399470,401418,403358,405288,407208,409118,411017,412907,414787
11,The Bahamas,7871,7912,7957,8004,8054,8108,8166,8228,8295,8366,8441,8521,8607,8699,8797,8902,9014,9131,9259,9393,9537,9687,9849,10021,10203,10396,10601,10819,11048,11291,11547,11819,12105,12408,12726,13062,13415,13785,14175,14583,15010,15457,15925,16411,16919,17448,17997,18566,19155,19764,20393,21041,21707,22390,23091,23807,24537,25280,26036,26802,27576,28358,29145,29935,30727,31519,32309,33097,33878,34652,35417,36172,36913,37643,38358,39056,39737,40401,41045,41670,42275,42860,43424,43967,44489,44989,45470,45929,46367,46785,47181,47557,47912,48245,48557,48848
