forecast_date,target,target_end_date,location,type,quantile,value
2021-03-21,1 wk ahead inc case,2021-03-27,AT,quantile,0.010,16887.1
2021-03-21,1 wk ahead inc case,2021-03-27,BE,quantile,0.010,9868.6
2021-03-21,1 wk ahead inc case,2021-03-27,BG,quantile,0.010,10526.5
2021-03-21,1 wk ahead inc case,2021-03-27,HR,quantile,0.010,153
2021-03-21,1 wk ahead inc case,2021-03-27,CY,quantile,0.010,1362.8
2021-03-21,1 wk ahead inc case,2021-03-27,CZ,quantile,0.010,52703.4
2021-03-21,1 wk ahead inc case,2021-03-27,DK,quantile,0.010,4571.1
2021-03-21,1 wk ahead inc case,2021-03-27,EE,quantile,0.010,5833.5
2021-03-21,1 wk ahead inc case,2021-03-27,FI,quantile,0.010,4618.2
2021-03-21,1 wk ahead inc case,2021-03-27,FR,quantile,0.010,120366
2021-03-21,1 wk ahead inc case,2021-03-27,DE,quantile,0.010,57087.2
2021-03-21,1 wk ahead inc case,2021-03-27,GR,quantile,0.010,9839
2021-03-21,1 wk ahead inc case,2021-03-27,HU,quantile,0.010,32978.3
2021-03-21,1 wk ahead inc case,2021-03-27,IS,quantile,0.010,1.2
2021-03-21,1 wk ahead inc case,2021-03-27,IE,quantile,0.010,3252.4
2021-03-21,1 wk ahead inc case,2021-03-27,IT,quantile,0.010,98104.4
2021-03-21,1 wk ahead inc case,2021-03-27,LV,quantile,0.010,3007
2021-03-21,1 wk ahead inc case,2021-03-27,LI,quantile,0.010,6.1
2021-03-21,1 wk ahead inc case,2021-03-27,LT,quantile,0.010,2432.2
2021-03-21,1 wk ahead inc case,2021-03-27,LU,quantile,0.010,927.3
2021-03-21,1 wk ahead inc case,2021-03-27,MT,quantile,0.010,490.6
2021-03-21,1 wk ahead inc case,2021-03-27,NL,quantile,0.010,40917.7
2021-03-21,1 wk ahead inc case,2021-03-27,NO,quantile,0.010,1200.8
2021-03-21,1 wk ahead inc case,2021-03-27,PL,quantile,0.010,61464.4
2021-03-21,1 wk ahead inc case,2021-03-27,PT,quantile,0.010,2050
2021-03-21,1 wk ahead inc case,2021-03-27,RO,quantile,0.010,13934.5
2021-03-21,1 wk ahead inc case,2021-03-27,SK,quantile,0.010,8224.3
2021-03-21,1 wk ahead inc case,2021-03-27,SI,quantile,0.010,4007.1
2021-03-21,1 wk ahead inc case,2021-03-27,ES,quantile,0.010,19940.8
2021-03-21,1 wk ahead inc case,2021-03-27,SE,quantile,0.010,11372.9
2021-03-21,1 wk ahead inc case,2021-03-27,CH,quantile,0.010,2799.9
2021-03-21,1 wk ahead inc case,2021-03-27,GB,quantile,0.010,30779.3
2021-03-21,2 wk ahead inc case,2021-04-03,AT,quantile,0.010,16630.1
2021-03-21,2 wk ahead inc case,2021-04-03,BE,quantile,0.010,7235.6
2021-03-21,2 wk ahead inc case,2021-04-03,BG,quantile,0.010,10263.3
2021-03-21,2 wk ahead inc case,2021-04-03,HR,quantile,0.010,414.5
2021-03-21,2 wk ahead inc case,2021-04-03,CY,quantile,0.010,1352.1
2021-03-21,2 wk ahead inc case,2021-04-03,CZ,quantile,0.010,47011.7
2021-03-21,2 wk ahead inc case,2021-04-03,DK,quantile,0.010,4834.1
2021-03-21,2 wk ahead inc case,2021-04-03,EE,quantile,0.010,5421.6
2021-03-21,2 wk ahead inc case,2021-04-03,FI,quantile,0.010,4824.6
2021-03-21,2 wk ahead inc case,2021-04-03,FR,quantile,0.010,109009
2021-03-21,2 wk ahead inc case,2021-04-03,DE,quantile,0.010,61512.9
2021-03-21,2 wk ahead inc case,2021-04-03,GR,quantile,0.010,10064.7
2021-03-21,2 wk ahead inc case,2021-04-03,HU,quantile,0.010,33587.2
2021-03-21,2 wk ahead inc case,2021-04-03,IS,quantile,0.010,1
2021-03-21,2 wk ahead inc case,2021-04-03,IE,quantile,0.010,3125.8
2021-03-21,2 wk ahead inc case,2021-04-03,IT,quantile,0.010,90296.4
2021-03-21,2 wk ahead inc case,2021-04-03,LV,quantile,0.010,2944.2
2021-03-21,2 wk ahead inc case,2021-04-03,LI,quantile,0.010,6.4
2021-03-21,2 wk ahead inc case,2021-04-03,LT,quantile,0.010,2674.5
2021-03-21,2 wk ahead inc case,2021-04-03,LU,quantile,0.010,822.7
2021-03-21,2 wk ahead inc case,2021-04-03,MT,quantile,0.010,0
2021-03-21,2 wk ahead inc case,2021-04-03,NL,quantile,0.010,45876
2021-03-21,2 wk ahead inc case,2021-04-03,NO,quantile,0.010,885.3
2021-03-21,2 wk ahead inc case,2021-04-03,PL,quantile,0.010,65608.4
2021-03-21,2 wk ahead inc case,2021-04-03,PT,quantile,0.010,1587.7
2021-03-21,2 wk ahead inc case,2021-04-03,RO,quantile,0.010,13367.1
2021-03-21,2 wk ahead inc case,2021-04-03,SK,quantile,0.010,7000
2021-03-21,2 wk ahead inc case,2021-04-03,SI,quantile,0.010,4275.1
2021-03-21,2 wk ahead inc case,2021-04-03,ES,quantile,0.010,15743.7
2021-03-21,2 wk ahead inc case,2021-04-03,SE,quantile,0.010,10211.1
2021-03-21,2 wk ahead inc case,2021-04-03,CH,quantile,0.010,1965.8
2021-03-21,2 wk ahead inc case,2021-04-03,GB,quantile,0.010,27373
2021-03-21,3 wk ahead inc case,2021-04-10,AT,quantile,0.010,16101.1
2021-03-21,3 wk ahead inc case,2021-04-10,BE,quantile,0.010,4779.7
2021-03-21,3 wk ahead inc case,2021-04-10,BG,quantile,0.010,10008.6
2021-03-21,3 wk ahead inc case,2021-04-10,HR,quantile,0.010,817.9
2021-03-21,3 wk ahead inc case,2021-04-10,CY,quantile,0.010,1326.8
2021-03-21,3 wk ahead inc case,2021-04-10,CZ,quantile,0.010,40870.1
2021-03-21,3 wk ahead inc case,2021-04-10,DK,quantile,0.010,5095.8
2021-03-21,3 wk ahead inc case,2021-04-10,EE,quantile,0.010,5617.6
2021-03-21,3 wk ahead inc case,2021-04-10,FI,quantile,0.010,5021.6
2021-03-21,3 wk ahead inc case,2021-04-10,FR,quantile,0.010,97597.1
2021-03-21,3 wk ahead inc case,2021-04-10,DE,quantile,0.010,66272.5
2021-03-21,3 wk ahead inc case,2021-04-10,GR,quantile,0.010,10249.4
2021-03-21,3 wk ahead inc case,2021-04-10,HU,quantile,0.010,33280.9
2021-03-21,3 wk ahead inc case,2021-04-10,IS,quantile,0.010,1.9
2021-03-21,3 wk ahead inc case,2021-04-10,IE,quantile,0.010,2996.2
2021-03-21,3 wk ahead inc case,2021-04-10,IT,quantile,0.010,82312.6
2021-03-21,3 wk ahead inc case,2021-04-10,LV,quantile,0.010,2835.3
2021-03-21,3 wk ahead inc case,2021-04-10,LI,quantile,0.010,7.8
2021-03-21,3 wk ahead inc case,2021-04-10,LT,quantile,0.010,2944
2021-03-21,3 wk ahead inc case,2021-04-10,LU,quantile,0.010,722.6
2021-03-21,3 wk ahead inc case,2021-04-10,MT,quantile,0.010,0
