id,Country,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17
0,Afghanistan,154094,154178,154262,154346,154431,154515,154599,154683,154767,154852,154936,155022,155107,155193,155279,155366,155453,155540,155627,155715,155803,155891,155979,156068,156156,156244,156332,156421,156509,156598,156686,156775,156862,156950,157038,157126,157212,157300,157386,157472,157558,157644,157728,157813,157897,157981,158064,158147,158229,158310,158391,158471,158551,158630,158708,158785,158862,158938,159013,159088,159161,159234,159306,159377,159447,159517,159585,159653,159719,159785,159850,159914,159977,160039,160100,160160,160219,160277,160334,160391,160446,160500,160553,160606,160657,160707,160756,160804,160851,160897,160942,160986,161029,161071,161112,161152
1,Albania,157436,158813,160219,161673,163155,164686,166244,167851,169485,171167,172875,174632,176412,178240,180089,181986,183902,185864,187842,189864,191901,193979,196068,198197,200333,202506,204683,206894,209106,211348,213586,215852,218110,220391,222661,224951,227225,229515,231785,234067,236326,238593,240832,243076,245289,247502,249681,251856,253995,256127,258218,260300,262339,264365,266346,268312,270231,272132,273985,275817,277601,279362,281073,282760,284398,286010,287572,289107,290593,292051,293460,294841,296174,297479,298737,299966,301149,302304,303414,304497,305536,306548,307519,308463,309367,310245,311085,311901,312693,313461,314205,314925,315621,316293,316941,317565
2,Algeria,200301,200608,200908,201201,201487,201764,202034,202296,202551,202799,203040,203274,203503,203724,203940,204149,204354,204551,204744,204932,205114,205291,205464,205631,205794,205952,206107,206256,206402,206543,206681,206815,206945,207072,207195,207315,207431,207544,207654,207761,207865,207966,208065,208160,208253,208344,208432,208517,208600,208681,208760,208836,208911,208983,209053,209121,209188,209252,209315,209376,209436,209493,209549,209604,209657,209709,209759,209807,209855,209901,209946,209989,210032,210073,210113,210152,210190,210227,210263,210298,210331,210364,210396,210427,210458,210487,210516,210544,210571,210597,210623,210647,210669,210689,210708,210727
3,Andorra,15096,15101,15106,15110,15115,15119,15124,15128,15132,15136,15140,15144,15148,15152,15155,15159,15163,15166,15170,15173,15177,15180,15183,15186,15190,15193,15196,15199,15202,15204,15207,15210,15213,15216,15219,15221,15224,15227,15230,15232,15234,15236,15238,15241,15243,15245,15247,15249,15250,15252,15254,15256,15258,15260,15262,15263,15265,15266,15268,15269,15271,15273,15274,15276,15278,15279,15280,15281,15282,15284,15285,15286,15287,15288,15289,15290,15291,15292,15293,15294,15295,15296,15297,15298,15299,15300,15301,15301,15302,15303,15304,15305,15306,15308,15311,15315
4,Angola,50738,51033,51334,51642,51957,52280,52611,52951,53298,53655,54019,54393,54775,55167,55568,55980,56401,56834,57275,57729,58193,58669,59156,59656,60166,60691,61227,61777,62339,62916,63505,64110,64728,65363,66011,66676,67356,68053,68766,69497,70244,71010,71792,72596,73416,74257,75116,75997,76897,77821,78763,79730,80717,81730,82764,83824,84906,86016,87148,88310,89495,90710,91951,93223,94520,95851,97208,98599,100019,101474,102958,104480,106032,107622,109244,110906,112601,114338,116109,117923,119773,121669,123601,125580,127597,129664,131770,133927,136124,138375,140669,143017,145410,147859,150355,152909
5,Antigua and Barbuda,2297,2374,2456,2544,2638,2740,2849,2966,3089,3222,3361,3511,3669,3838,4016,4205,4404,4616,4837,5071,5315,5574,5842,6125,6417,6725,7041,7372,7712,8066,8428,8804,9185,9580,9979,10390,10804,11227,11652,12085,12516,12954,13388,13827,14260,14695,15122,15549,15967,16383,16787,17188,17576,17959,18330,18700,19073,19445,19818,20189,20560,20927,21294,21656,22017,22371,22724,23069,23411,23746,24076,24399,24716,25025,25329,25623,25912,26191,26464,26728,26985,27233,27475,27707,27933,28149,28359,28560,28755,28941,29121,29293,29458,29616,29769,29913
6,Argentina,5226831,5229652,5232399,5235072,5237671,5240196,5242647,5245024,5247327,5249556,5251711,5253792,5255799,5257732,5259591,5261376,5263087,5264724,5266287,5267783,5269211,5270576,5271878,5273121,5274306,5275437,5276514,5277541,5278518,5279449,5280334,5281176,5281976,5282738,5283460,5284147,5284798,5285416,5286002,5286558,5287084,5287583,5288054,5288501,5288924,5289324,5289701,5290058,5290395,5290713,5291013,5291296,5291563,5291814,5292051,5292274,5292484,5292681,5292867,5293041,5293205,5293359,5293503,5293639,5293766,5293885,5293996,5294101,5294199,5294290,5294376,5294456,5294530,5294600,5294665,5294726,5294783,5294836,5294885,5294931,5294974,5295013,5295050,5295085,5295117,5295146,5295174,5295200,5295224,5295246,5295266,5295284,5295300,5295314,5295326,5295336
7,Armenia,249146,249784,250427,251077,251732,252394,253060,253734,254411,255095,255783,256477,257174,257878,258583,259296,260010,260729,261451,262177,262905,263638,264371,265110,265848,266590,267332,268078,268823,269571,270318,271068,271816,272567,273315,274065,274813,275562,276314,277063,277819,278571,279330,280085,280846,281603,282366,283124,283887,284646,285409,286168,286930,287687,288448,289204,289962,290715,291470,292219,292970,293715,294462,295202,295943,296677,297412,298139,298867,299587,300307,301019,301731,302434,303136,303830,304523,305207,305889,306562,307234,307896,308556,309206,309854,310492,311127,311753,312375,312987,313597,314205,314811,315415,316017,316617
8,Australia,76901,79096,81241,83336,85381,87376,89321,91216,93061,94856,96601,98296,99941,101536,103081,104576,106021,107416,108761,110056,111301,112496,113641,114736,115781,116776,117721,118616,119461,120256,121001,121698,122348,122954,123516,124036,124516,124958,125363,125734,126073,126381,126661,126914,127142,127347,127531,127696,127844,127975,128091,128194,128285,128365,128435,128496,128549,128595,128634,128668,128698,128723,128744,128762,128777,128790,128801,128810,128818,128824,128829,128833,128837,128840,128842,128844,128846,128847,128848,128849,128850,128851,128852,128852,128852,128853,128854,128854,128855,128856,128858,128861,128865,128870,128876,128883
9,Austria,711573,713671,715813,718017,720268,722584,724947,727378,729857,732402,734993,737649,740351,743122,745943,748837,751782,754801,757871,761016,764213,767486,770810,774212,777665,781197,784780,788444,792159,795955,799803,803731,807711,811772,815883,820077,824319,828643,833014,837468,841968,846549,851175,855882,860631,865460,870329,875277,880263,885325,890423,895596,900802,906081,911389,916768,922173,927646,933142,938702,944282,949924,955580,961295,967022,972803,978591,984430,990271,996160,1002047,1007976,1013900,1019861,1025813,1031797,1037767,1043766,1049745,1055749,1061729,1067728,1073699,1079685,1085638,1091601,1097527,1103459,1109349,1115240,1121086,1126929,1132721,1138507,1144238,1149958
