id,Country,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29
0,Afghanistan,58843,58957,59074,59194,59314,59440,59566,59697,59830,59968,60109,60253,60402,60555,60712,60875,61040,61212,61388,61571,61759,61953,62152,62358,62569,62789,63015,63249,63490,63740,63997,64264,64539,64825,65119,65424,65739,66064,66400,66749,67109,67481,67867,68267,68681,69109,69552,70011,70486,70979,71489,72019,72567,73135,73724,74334,74967,75623,76302,77008,77740,78498,79285,80101,80947,81824,82735,83678,84658,85674,86728,87821,88956,90132,91352,92619,93933,95296,96709,98177,99698,101277,102913,104613,106375,108203,110099,112066,114106,116222,118416,120693,123053,125501,128040,130673
1,Albania,130537,130651,130761,130867,130968,131065,131159,131250,131337,131420,131500,131578,131651,131722,131790,131855,131918,131979,132037,132092,132146,132198,132248,132295,132341,132385,132427,132468,132507,132545,132581,132616,132649,132681,132713,132743,132772,132799,132826,132852,132876,132899,132923,132944,132965,132986,133005,133023,133042,133059,133076,133093,133108,133123,133136,133151,133164,133177,133190,133202,133213,133224,133235,133245,133254,133264,133274,133283,133292,133300,133309,133317,133324,133331,133338,133345,133351,133358,133364,133370,133376,133382,133387,133392,133398,133403,133408,133413,133418,133421,133425,133429,133435,133439,133444,133449
2,Algeria,120922,121075,121231,121386,121545,121704,121866,122030,122196,122362,122532,122702,122875,123051,123229,123409,123591,123776,123963,124152,124342,124535,124730,124927,125125,125326,125530,125735,125945,126155,126368,126584,126802,127022,127244,127468,127697,127927,128160,128396,128634,128875,129119,129366,129614,129867,130122,130379,130640,130904,131172,131442,131714,131990,132269,132552,132838,133127,133419,133715,134016,134317,134625,134934,135248,135565,135885,136211,136539,136871,137208,137547,137891,138240,138593,138950,139311,139676,140045,140420,140796,141180,141568,141960,142356,142759,143165,143576,143992,144412,144837,145267,145701,146140,146584,147035
3,Andorra,13060,13086,13112,13136,13159,13181,13203,13224,13244,13263,13281,13300,13318,13336,13354,13371,13389,13406,13422,13439,13455,13469,13484,13500,13513,13527,13540,13553,13565,13578,13590,13601,13614,13625,13637,13648,13660,13670,13682,13692,13703,13712,13724,13733,13742,13752,13761,13771,13780,13789,13797,13806,13814,13823,13832,13841,13848,13857,13865,13873,13880,13888,13897,13904,13910,13917,13925,13932,13938,13946,13953,13960,13967,13973,13981,13986,13993,13999,14006,14012,14018,14024,14030,14036,14042,14048,14053,14059,14065,14071,14075,14078,14079,14079,14080,14080
4,Angola,25609,25744,25879,26012,26146,26278,26409,26541,26670,26800,26927,27055,27180,27305,27429,27551,27673,27794,27913,28030,28147,28262,28376,28488,28598,28708,28815,28921,29025,29127,29226,29325,29421,29516,29607,29698,29786,29871,29954,30034,30112,30188,30260,30329,30396,30461,30521,30579,30632,30681,30727,30770,30809,30843,30872,30898,30920,30937,30948,30955,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958,30958
5,Antigua and Barbuda,1227,1227,1228,1229,1229,1230,1230,1231,1232,1233,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237
6,Argentina,2860884,2881560,2902108,2922512,2942765,2962860,2982793,3002555,3022145,3041609,3060949,3080167,3099264,3118244,3137101,3155816,3174370,3192761,3210993,3229063,3246970,3264718,3282307,3299739,3317011,3334121,3351069,3367853,3384469,3400912,3417186,3433287,3449217,3464974,3480558,3495971,3511211,3526279,3541172,3555893,3570439,3584812,3599010,3613034,3626884,3640563,3654067,3667398,3680559,3693548,3706366,3719013,3731492,3743801,3755943,3767916,3779723,3791368,3802846,3814161,3825313,3836305,3847137,3857810,3868325,3878686,3888889,3898940,3908838,3918586,3928183,3937632,3946935,3956093,3965106,3973977,3982707,3991297,3999751,4008067,4016249,4024298,4032215,4040002,4047660,4055191,4062597,4069879,4077039,4084078,4090998,4097801,4104487,4111059,4117516,4123859
7,Armenia,213288,213833,214353,214852,215327,215778,216207,216613,217002,217369,217717,218047,218357,218649,218925,219183,219424,219646,219854,220047,220222,220383,220528,220661,220778,220884,220976,221056,221124,221178,221224,221258,221281,221295,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299,221299
8,Australia,29680,29688,29694,29701,29707,29713,29717,29722,29726,29729,29733,29734,29737,29740,29740,29740,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742,29742
9,Austria,608979,610864,612711,614519,616292,618034,619743,621418,623058,624663,626236,627777,629288,630768,632219,633642,635036,636402,637740,639051,640333,641591,642821,644024,645203,646357,647487,648595,649680,650743,651785,652804,653800,654775,655730,656664,657577,658471,659346,660204,661042,661864,662666,663452,664220,664973,665707,666426,667130,667818,668490,669150,669793,670424,671040,671641,672231,672806,673370,673919,674458,674983,675498,676000,676492,676973,677443,677902,678351,678789,679219,679637,680047,680447,680838,681221,681593,681959,682316,682663,683003,683336,683662,683979,684288,684591,684887,685175,685455,685726,685989,686242,686487,686724,686952,687171
